"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
"998781","177323","EQT PARTNERS AS","802-73208","160718"
"998781","174144","EQT PARTNERS ASIA LTD","802-73199","160721"
"998781","174144","EQT PARTNERS AS","802-73208","160718"
"998781","174144","EQT PARTNERS A/S","802-73201","160719"
"998781","177337","EQT PARTNERS A/S","802-73201","160719"
"998781","177337","EQT PARTNERS AS","802-73208","160718"
"998781","177337","EQT PARTNERS INC.","801-73187","160179"
"998781","177323","EQT PARTNERS INC.","801-73187","160179"
"998781","177323","EQT PARTNERS AB","802-73186","160716"
"998781","177323","EQT PARTNERS OY","802-73207","160720"
"998781","177323","EQT PARTNERS AG","802-73205","160717"
"998781","177337","EQT PARTNERS AB","802-73186","160716"
"998781","177337","EQT PARTNERS OY","802-73207","160720"
"998781","177337","EQT PARTNERS AG","802-73205","160717"
"998781","177337","EQT PARTNERS ASIA LTD","802-73199","160721"
"998781","177323","EQT PARTNERS ASIA LTD","802-73199","160721"
"1019919","50212","EQT PARTNERS AG","802-73205","160717"
"1019919","50212","EQT PARTNERS INC.","801-73187","160179"
"1019919","50212","EQT PARTNERS OY","802-73207","160720"
"1019919","50212","EQT PARTNERS AB","802-73186","160716"
"1021435","27184","CQS (HONG KONG) LIMITED","",""
"1021435","73736","CQS (HONG KONG) LIMITED","",""
"1021435","73736","CQS (US), LLC","801-69452","147329"
"1021435","73736","CQS (UK) LLP","802-107009","282124"
"1021435","27676","CQS (HONG KONG) LIMITED","",""
"1021435","27184","CQS (US), LLC","801-69452","147329"
"1021435","27184","CQS (UK) LLP","802-107009","282124"
"1021435","27705","CQS (UK) LLP","802-107009","282124"
"1021435","27676","CQS (US), LLC","801-69452","147329"
"1021435","27676","CQS (UK) LLP","802-107009","282124"
"1021435","50095","CQS (UK) LLP","802-107009","282124"
"1021435","50094","CQS (HONG KONG) LIMITED","",""
"1021435","50094","CQS (UK) LLP","802-107009","282124"
"1021435","50094","CQS (US), LLC","801-69452","147329"
"1021435","168241","CQS (HONG KONG) LIMITED","",""
"1021435","168241","CQS (UK) LLP","802-107009","282124"
"1024082","64605","ALTIMA ADVISORS (GUERNSEY) LIMITED","",""
"1012224","47400","LONGACRE FUND MANAGEMENT, LLC","801-65049","137909"
"1012224","47398","LONGACRE FUND MANAGEMENT, LLC","801-65049","137909"
"1012224","47393","LONGACRE FUND MANAGEMENT, LLC","801-65049","137909"
"1014500","59333","CEPHEI CAPITAL","801-76600","163621"
"1014500","59330","CEPHEI CAPITAL","801-76600","163621"
"1014500","51003","CDH V FEEDER HOLDINGS COMPANY LIMITED","",""
"1014500","51003","CDH V HOLDINGS COMPANY LIMITED","",""
"1014500","51003","CDH V MANAGEMENT COMPANY LIMITED","",""
"1014500","43594","CDH CHINA GROWTH CAPITAL HOLDINGS COMPANY LIMITED","",""
"1014500","43597","CDH IV FEEDER HOLDINGS COMPANY LIMITED","",""
"1014500","43597","CDH IV HOLDINGS COMPANY LIMITED","",""
"1014500","43596","CDH III HOLDINGS COMPANY LIMITED","",""
"1014500","43595","CDH III HOLDINGS COMPANY LIMITED","",""
"1014500","43594","CDH CHINA GROWTH CAPITAL HOLDINGS INVESTORS COMPANY LIMITED","",""
"1014500","175289","CDH WEALTH MANAGEMENT COMPANY LIMITED","",""
"1015119","69655","OCP ASIA (HONG KONG) LIMITED","",""
"1015119","69655","OCP ASIA (SINGAPORE) PTE LIMITED","",""
"1015119","58578","OCP ASIA (HONG KONG) LIMITED","",""
"1015119","58578","OCP ASIA (SINGAPORE) PTE LIMITED","",""
"1015119","18608","OCP ASIA (HONG KONG) LIMITED","",""
"1015119","18625","OCP ASIA (SINGAPORE) PTE LIMITED","",""
"1015119","18625","OCP ASIA (HONG KONG) LIMITED","",""
"1015119","18608","OCP ASIA (SINGAPORE) PTE LIMITED","",""
"1018014","167636","GUGGENHEIM REAL ESTATE LLC","801-61029","119475"
"1021407","168225","CQS (HONG KONG) LIMITED","",""
"1021407","168226","CQS (HONG KONG) LIMITED","",""
"1021407","168226","CQS (US), LLC","801-69452","147329"
"1021407","168225","CQS (US), LLC","801-69452","147329"
"1024008","19192","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","19194","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","19202","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","19197","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","19189","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","19180","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","18989","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","19011","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","18993","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","17963","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1024008","18984","T. ROWE PRICE ASSOCIATES, INC.","801-856","105496"
"1013548","23050","HEADLAND CAPITAL PARTNERS (MAURITIUS) LIMITED","",""
"1015858","34713","SPP MEZZANINE PARTNERS, LLC","",""
"1015858","35207","SPP PARTNERS II, LP","","163185"
"1015858","35181","SPP PARTNERS II, LP","","163185"
"1023509","178076","MCP ASSET MANAGEMENT CO. LTD.","",""
"1023509","178073","MCP ASSET MANAGEMENT CO. LTD.","",""
"1023509","178075","MCP ASSET MANAGEMENT CO. LTD.","",""
"1023509","178074","MCP ASSET MANAGEMENT CO. LTD.","",""
"1016085","44538","CDH SPECIAL OPPORTUNITY HOLDINGS COMPANY LIMITED","",""
"1009728","177332","PEMBERTON CAPITAL ADVISORS LLP","","282621"
"1012866","66603","MH ADVISORY SERVICES LLC","801-79874","171653"
"1021888","177980","CLEARVUE PARTNERS (HONG KONG) LIMITED","",""
"1021888","177980","CLEARVUE PARTNERS (SHANGHAI) LIMITED","",""
"1021888","55021","CLEARVUE PARTNERS (HONG KONG) LIMITED","",""
"1021888","55021","CLEARVUE PARTNERS (SHANGHAI) LIMITED","",""
"1010042","38566","BAY CITY CAPITAL LLC","",""
"1010042","38623","BAY CITY CAPITAL LLC","",""
"1015274","63764","TURIM 21 INVESTIMENTOS LTDA","",""
"1013566","173855","KENNER & COMPANY, INC.","801-107556","283005"
"1013566","173849","KENNER & COMPANY, INC.","801-107556","283005"
"1024639","120689","FIERA CAPITAL INC.","801-8948","113638"
"1024639","120689","EMET CAPITAL MANAGEMENT","802-77742","167047"
"1017275","76632","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1017275","62345","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1017275","38275","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1017275","171887","PINEBRIDGE INVESTMENTS ASIA LIMITED","802-74181","160816"
"1017275","171888","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1017275","38396","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1017275","171887","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1017602","4497","HORSEMAN CAPITAL MANAGEMENT JERSEY NO 1 LTD","",""
"1017602","4605","HORSEMAN CAPITAL MANAGEMENT JERSEY NO1 LTD","",""
"1027051","166266","TRILANTIC CAPITAL MANAGEMENT GP LIMITED","",""
"1027051","178373","TRILANTIC CAPITAL MANAGEMENT GP LIMITED","",""
"1027051","178372","TRILANTIC CAPITAL MANAGEMENT GP LIMITED","",""
"1025960","120684","DEUTSCHE ALTERNATIVE ASSET MANAGEMENT (GLOBAL) LIMITED","801-6627",""
"1023226","42357","RMF 2 CO-INVESTMENT GP, LTD.","",""
"996033","4497","HORSEMAN CAPITAL MANAGEMENT JERSEY NO 1 LTD","",""
"996033","4605","HORSEMAN CAPITAL MANAGEMENT JERSEY NO1 LTD","",""
"1000568","53836","NANODIMENSION AG","802-76226","162911"
"1000568","40348","NANODIMENSION AG","","162911"
"1000555","53837","NANODIMENSION, INC.","802-76260","162764"
"1000555","41051","NANODIMENSION, INC.","","162764"
"1013268","171065","IK SMALL CAP MANAGEMENT","802-107766","283689"
"1017404","177696","VANGUARD GROUP INC","801-11953","105958"
"1017404","177694","VANGUARD GROUP INC","801-11953","105958"
"1017404","177717","VANGUARD GROUP INC","801-11953","105958"
"1017404","177716","VANGUARD GROUP INC","801-11953","105958"
"1017404","177711","VANGUARD GROUP INC","801-11953","105958"
"1017404","177710","VANGUARD GROUP INC","801-11953","105958"
"1017404","177709","VANGUARD GROUP INC","801-11953","105958"
"1017404","177714","VANGUARD GROUP INC","801-11953","105958"
"1017404","177713","VANGUARD GROUP INC","801-11953","105958"
"1017404","177712","VANGUARD GROUP INC","801-11953","105958"
"1017404","177719","VANGUARD GROUP INC","801-11953","105958"
"1017404","177718","VANGUARD GROUP INC","801-11953","105958"
"1017404","177715","VANGUARD GROUP INC","801-11953","105958"
"1017404","177705","VANGUARD GROUP INC","801-11953","105958"
"1017404","177708","VANGUARD GROUP INC","801-11953","105958"
"1017404","177707","VANGUARD GROUP INC","801-11953","105958"
"1018017","167636","GUGGENHEIM REAL ESTATE LLC","801-61029","119475"
"1010019","177280","BH-DG SYSTEMATIC TRADING LLP","802-77613","165592"
"1011328","77430","COMPOSITION CAPITAL PARTNERS ASIA LTD.","",""
"1011328","10532","COMPOSITION CAPITAL PARTNERS ASIA LTD.","",""
"1014503","43592","CDH VENTURE GP I COMPANY LIMITED","",""
"1014503","43593","CDH VENTURE GP II COMPANY LIMITED","",""
"1014506","46758","CDH VENTURE GP III COMPANY LIMITED","",""
"1015151","4725","DPI MANAGEMENT LTD","","173316"
"1015151","6841","DPI MANAGEMENT LTD","","173316"
"1007834","65827","H2O AM","801-78613","169065"
"1007834","65805","TUDOR INVESTMENT CORPORATION","801-73474","159792"
"1023070","69908","RESOLUTION CAPITAL PARTNERS LLP","",""
"1005008","40036","HONY CAPITAL III GP, L.P.","",""
"1005008","40036","BEIJING HONY YUANFANG INVESTMENT CONSULTING COMPANY LIMITED","802-76489","162165"
"1005008","42023","BEIJING HONY YUANFANG INVESTMENT CONSULTING COMPANY LIMITED","802-76489","162165"
"1005008","40161","BEIJING HONY YUANFANG INVESTMENT CONSULTING COMPANY LIMITED","802-76489","162165"
"1005008","40161","HONY CAPITAL FUND 2008 GP, L.P.","",""
"1005008","40110","HONY CAPITAL FUND V GP, L.P.","",""
"1005008","40110","BEIJING HONY YUANFANG INVESTMENT CONSULTING COMPANY LIMITED","802-76489","162165"
"1005008","42023","HONY CAPITAL II GP LIMITED","",""
"1005008","176617","BEIJING HONY YUANFANG INVESTMENT CONSULTING COMPANY LIMITED","802-76489","162165"
"1005008","176617","HONY CAPITAL FUND VIII GP (CAYMAN), L.P.","",""
"1009994","177309","NEUBERGER BERMAN EUROPE LIMITED","801-78140","162267"
"1009994","177309","NB ALTERNATIVES ADVISERS LLC","801-70009","149822"
"1009994","177312","NEUBERGER BERMAN EUROPE LIMITED","801-78140","162267"
"1009994","177312","NB ALTERNATIVES ADVISERS LLC","801-70009","149822"
"1016785","31402","THE TOKARZ GROUP ADVISERS LLC","801-67221","141577"
"1017737","177332","PEMBERTON CAPITAL ADVISORS LLP","","282621"
"1021419","168225","CQS (HONG KONG) LIMITED","",""
"1021419","168226","CQS (HONG KONG) LIMITED","",""
"1021419","168226","CQS (US), LLC","801-69452","147329"
"1021419","168225","CQS (US), LLC","801-69452","147329"
"1010346","76632","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1010346","62345","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1010346","38275","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1010346","171887","PINEBRIDGE INVESTMENTS ASIA LIMITED","802-74181","160816"
"1010346","171888","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1010346","38396","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1010346","171710","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1010346","171887","PINEBRIDGE INVESTMENTS LLC","801-18759","105926"
"1012400","36932","SEED ADVISORS PRIVATE LTD","",""
"1027040","172002","ROHDEA INVESTMENT MANAGEMENT LIMITED","",""
"1024803","158813","RESOLUTION PROPERTY IM LLP","",""
"1024803","7422","RESOLUTION PROPERTY IM LLP","",""
"1024803","7420","RESOLUTION PROPERTY IM LLP","",""
"1024803","158812","RESOLUTION PROPERTY IM LLP","",""
