"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Inspected"
"906475","36095","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","36040","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","36015","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","35957","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","35930","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34879","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34802","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34575","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34574","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34515","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34433","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34382","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","34250","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","54527","KPMG","NEW YORK","New York","United States","Y","Y","Y"
"906475","33669","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","33667","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","33665","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","33660","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","36318","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","36307","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","36293","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"906475","54529","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"875067","69106","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69113","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","42364","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","68198","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69116","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69109","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69107","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69099","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69104","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69101","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69097","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"875067","69105","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"901121","76531","PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","Y","Y"
"901121","76521","PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","Y","Y"
"901121","76514","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","Y","Y","Y"
"901121","53266","DELOITTE & TOUCHE, CHARTERED ACCOUNTANTS","DUBLIN","","Ireland","Y","N",""
"901121","53277","PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","N",""
"901121","63347","PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","N",""
"901121","62495","PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","N",""
"901121","62490","PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","N",""
"901121","62479","PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","N",""
"901121","62792","DELOITTE & TOUCHE, CHARTERED ACCOUNTANTS","DUBLIN","","Ireland","Y","N",""
"892122","42097","PRICEWATERHOUSECOOPERS","HONG KONG","","Hong kong","Y","Y","Y"
"892122","42082","PRICEWATERHOUSECOOPERS","HONG KONG","","Hong kong","Y","Y","Y"
"892122","42076","PRICEWATERHOUSECOOPERS","HONG KONG","","Hong kong","Y","Y","Y"
"879028","36418","RÖLFS WP PARTNER AG WIRTSCHAFTSPRÜFUNGSGESELLSCHAFT","HAMBURG","","Germany","Y","N",""
"879028","36385","BDO USA, LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"879028","36355","BDO USA, LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"906276","41013","DELOITTE & TOUCHE LLP","PHOENIX","Arizona","United States","Y","Y","Y"
"906276","40736","DELOITTE & TOUCHE LLP","PHOENIX","Arizona","United States","Y","Y","Y"
"906276","40696","DELOITTE & TOUCHE LLP","PHOENIX","Arizona","United States","Y","Y","Y"
"906276","40452","DELOITTE & TOUCHE LLP","PHOENIX","Arizona","United States","Y","Y","Y"
"906276","40896","DELOITTE & TOUCHE LLP","PHOENIX","Arizona","United States","Y","Y","Y"
"906276","63430","DELOITTE & TOUCHE LLP","PHOENIX","Arizona","United States","Y","Y","Y"
"902253","29214","PRICEWATERHOUSECOOPERS","SHANGHAI","","China","Y","Y","Y"
"881328","47135","ERNST & YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"885212","37502","ERNST & YOUNG LTD","CAYMAN ISLANDS","","Cayman Islands","Y","Y","Y"
"885212","77406","PRICEWATERHOUSECOOPERS LLP","SINGAPORE","","Singapore","Y","Y","Y"
"902249","77421","DELOITTE","HONG KONG","","China","Y","Y","Y"
"902249","59413","DELOITTE","HONG KONG","","China","Y","Y","Y"
"902249","35677","PRICEWATERHOUSE COOPERS CI LLP","ST PETERPORT","","Guernsey","Y","Y","Y"
"902249","35633","PRICEWATERHOUSE COOPERS CI LLP","GUERNSEY","","Guernsey","Y","Y","Y"
"902249","32497","DELOITTE","HONG KONG","","China","Y","Y","Y"
"902249","32478","ERNST & YOUNG","HONG KONG","","China","Y","Y","Y"
"902249","32454","ERNST & YOUNG","HONG KONG","","China","Y","Y","Y"
"878057","68749","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","68751","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","68750","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","50235","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","32573","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","32520","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","32440","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","32414","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","32406","KPMG LLP (PREVIOUSLY KPMG AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"878057","25390","KPMG LLP (PREVIOUSLY AUDIT PLC)","LONDON","","United Kingdom","Y","Y","Y"
"887892","16563","BDO USA, LLP","RALEIGH","North Carolina","United States","Y","Y","Y"
"887892","65321","ERNST & YOUNG","NASSAU","","Bahamas, The","Y","Y","Y"
"904700","52207","PRICEWATERHOUSECOOPERS (CI) LLP","ST HELIER","","Jersey","N","Y","Y"
"904700","36432","PRICEWATERHOUSECOOPERS (CI) LLP","ST HELIER","","Jersey","N","Y","Y"
"904700","36414","PRICEWATERHOUSECOOPERS (CI) LLP","ST HELIER","","Jersey","N","Y","Y"
"904700","23829","PRICEWATERHOUSECOOPERS (CI) LLP","ST HELIER","","Jersey","N","Y","Y"
"873992","68041","PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"904659","43325","DELOITTE & TOUCHE","DALLAS","Texas","United States","Y","Y","Y"
"888101","69655","EY","HONG KONG","","Hong kong","Y","Y","Y"
"888101","18608","EY","HONG KONG","","Hong kong","Y","Y","Y"
"888101","58578","EY","HONG KONG","","Hong kong","Y","Y","Y"
"866079","65852","RICHEY, MAY & CO., LLP","ENGLEWOOD,","Colorado","United States","Y","Y","Y"
"866079","74219","RICHEY, MAY & CO., LLP","ENGLEWOOD","Colorado","United States","Y","Y","Y"
"899691","75503","DASZKOWSKI, TOMPKINS, WEG & CARBONELLA, P.C.","STATEN ISLAND","New York","United States","Y","Y","Y"
"900812","56062","DELOITTE AND TOUCHE LP","CLEVELAND","Ohio","United States","Y","Y","Y"
"900812","77422","DELOITTE AND TOUCHE LP","CLEVELAND","Ohio","United States","Y","Y","Y"
"892124","77473","KPMG INC.","CAPE TOWN","","South Africa","Y","Y","Y"
"899841","36785","FULVIO & ASSOCIATES LLP","NEW YORK","New York","United States","Y","Y","Y"
"899841","36750","FULVIO & ASSOCIATES LLP","NEW YORK","New York","United States","Y","Y","Y"
"899841","36713","FULVIO & ASSOCIATES LLP","NEW YORK","New York","United States","Y","Y","Y"
"902265","36070","CROWE HORWATH, LLP","LOUISVILLE","Kentucky","United States","Y","Y","Y"
"900945","63313","PRICEWATERHOUSECOOPERS","CENTRAL","","Hong kong","Y","Y","Y"
"900945","63261","PRICEWATERHOUSECOOPERS","CENTRAL","","Hong kong","Y","Y","Y"
"900647","47197","KPMG","EBENE","","Mauritius","Y","N",""
"900663","26981","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"900663","26986","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"900663","26984","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"900663","26993","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"900663","26992","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"900663","26988","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"900663","26990","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"894044","64578","ERNST & YOUNG LLP","ST HELIER","","Jersey","Y","Y","Y"
"894044","44418","ERNST & YOUNG LLP","ST HELIER","","Jersey","Y","Y","Y"
"894044","44417","ERNST & YOUNG LLP","ST HELIER","","Jersey","Y","Y","Y"
"894044","44416","ERNST & YOUNG LLP","ST HELIER","","Jersey","Y","Y","Y"
"894044","44415","ERNST & YOUNG LLP","ST HELIER","","Jersey","Y","Y","Y"
"894044","73211","ERNST & YOUNG LLP","ST HELIER","","Jersey","Y","Y","Y"
"894106","75356","ERNST & YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"894106","75345","ERNST & YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"893503","34118","DELOITTE LLP","LONDON","","United Kingdom","Y","Y","Y"
"893503","72373","DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"902803","42118","MARCUM LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
"906006","63480","MCGLADREY & PULLEN, LLP","CHICAGO","Illinois","United States","Y","Y","Y"
"906006","34138","PLANTE & MORAN, PLLC","CHICAGO","Illinois","United States","Y","Y","Y"
"906006","34173","PLANTE & MORAN, PLLC","CHICAGO","Illinois","United States","Y","Y","Y"
"906006","33018","MCGLADREY & PULLEN, LLP","CHICAGO","Illinois","United States","Y","Y","Y"
"900391","50179","GRASSI & CO.","NEW YORK","New York","United States","Y","Y","Y"
"900391","50174","GRASSI & CO.","NEW YORK","New York","United States","Y","Y","Y"
"906169","28542","ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"906169","44467","ERNST & YOUNG,","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"904481","77328","FIRM NOT YET SELECTED","BOSTON","Massachusetts","United States","Y","Y","Y"
"904960","77494","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"904960","77492","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77491","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77490","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77486","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77471","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77485","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","51564","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","51556","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","41959","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","41955","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"904960","41971","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","41974","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","41968","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"904960","41965","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","62308","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","62296","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","62292","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","62313","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77487","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77474","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77507","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77506","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77504","ERNST & YOUNG","MOSCOW","","Russia","Y","Y","Y"
"904960","77501","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"904960","77497","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"900286","43394","ERNST & YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"900286","43391","ERNST & YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"904376","9309","ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"904376","9297","ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"904376","1839","ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"894737","42604","KPMG LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y","N"
"894737","39845","KPMG LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y","N"
"902872","76818","KPMG LLP","CALGARY","","Canada","Y","Y","Y"
"902872","57196","KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"902872","57213","KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"902872","57223","KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"904978","77470","MOSS ADAMS LLP","IRVINE","California","United States","Y","Y","Y"
"904978","46358","MOSS ADAMS LLP","IRVINE","California","United States","Y","Y","Y"
"905624","60808","SQUAR, MILNER, PETERSON, MIRANDA & WILLIAMSON, LLP","SAN DIEGO","California","United States","Y","Y","Y"
"905624","46118","SQUAR, MILNER, PETERSON, MIRANDA & WILLIAMSON, LLP","SAN DIEGO","California","United States","Y","Y","Y"
"905624","46116","SQUAR, MILNER, PETERSON, MIRANDA & WILLIAMSON, LLP","SAN DIEGO","California","United States","Y","Y","Y"
"905624","46115","SQUAR, MILNER, PETERSON, MIRANDA & WILLIAMSON, LLP","SAN DIEGO","California","United States","Y","Y","Y"
"905624","46113","SQUAR, MILNER, PETERSON, MIRANDA & WILLIAMSON, LLP","SAN DIEGO","California","United States","Y","Y","Y"
"906635","26981","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"906635","26986","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"906635","26984","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"906635","26993","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"906635","26992","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"906635","26988","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"906635","26990","MCGLADREY LLC","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"890279","19340","EY","BOSTON","Massachusetts","United States","Y","Y","Y"
"890279","77573","EY","BOSTON","Massachusetts","United States","Y","Y","Y"
"890279","77567","EY","BOSTON","Massachusetts","United States","Y","Y","Y"
"904806","56532","MCGLADREY","CHICAGO","Illinois","United States","Y","Y","Y"
"904806","56533","ERNST & YOUNG","PITTSBURGH","Pennsylvania","United States","Y","Y","Y"
"895882","29461","DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"895882","57430","DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"903188","42320","MCGLADREY & PULLEN, LLP","CHICAGO","Illinois","United States","Y","Y","Y"
"904191","37500","FRAZIER & KEETER, LLC","ATLANTA","Georgia","United States","Y","Y","Y"
"904191","37493","FRAZIER & DEETER, LLC","ATLANTA","Georgia","United States","Y","Y","Y"
"900905","53884","TANNER BUSINESS ADVISORS AND CPA'S","PARK CITY","Utah","United States","Y","Y","Y"
"900905","41303","TANNER BUSINESS ADVISORS AND CPA'S","PARK CITY","Utah","United States","Y","Y","Y"
"903402","31718","DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"874087","41803","MCGLADREY & PULLEN, LLP","DALLAS","Texas","United States","Y","Y","Y"
"894849","54138","KPMG LUXEMBOURG S.A.R.L","LUXEMBOURG","","Luxembourg","Y","Y","N"
"896805","37813","PLANTE & MORAN, PLLC","GRAND RAPIDS","Michigan","United States","Y","Y","Y"
"905744","53672","SENSIBA SAN FILIPPO LLC","SAN JOSE","California","United States","Y","Y","Y"
"905744","41966","SENSIBA SAN FILIPPO LLC","SAN JOSE","California","United States","Y","Y","Y"
"905744","41958","SENSIBA SAN FILIPPO LLC","SAN JOSE","California","United States","Y","Y","Y"
"905744","41962","SENSIBA SAN FILIPPO LLC","SAN JOSE","California","United States","Y","Y","Y"
"904683","57992","PATKE & ASSOCIATES","LINCOLNSHIRE","Illinois","United States","Y","Y","Y"
"904334","37023","MCGLADREY","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"904334","63357","FESNAK","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"897735","58322","KPMG","MUMBAI","","India","Y","Y","Y"
"872678","74014","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872678","74011","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872678","74009","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872678","74007","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872678","74006","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872678","55515","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872678","55516","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872678","55514","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","20116","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","20103","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","20098","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","20101","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","20087","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","20070","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","53026","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","53014","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","53008","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","74155","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"872672","74159","ERNST AND YOUNG","LONDON","","United Kingdom","Y","Y","Y"
"892535","43650","COHNREZNICK LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"892535","43830","COHNREZNICK LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"899740","75556","MCGLADREY & PULLEN LLP","CHICAGO","Illinois","United States","Y","Y","Y"
"899740","26844","MCGLADREY & PULLEN LLP","CHICAGO","Illinois","United States","Y","Y","Y"
"872625","51742","FRANK RIMERMAN & CO.","SAN FRANCISCO","California","United States","Y","Y","Y"
"872625","39706","FRANK RIMERMAN & CO.","SAN FRANCISCO","California","United States","Y","Y","Y"
"902717","11886","WEINSTEIN, SPIRA AND COMPANY","HOUSTON","Texas","United States","Y","Y","Y"
"902717","11867","WEINSTEIN, SPIRA AND COMPANY","HOUSTON","Texas","United States","Y","Y","Y"
"901033","43324","MOSS ADAMS LLP","CAMPBELL","California","United States","Y","Y","Y"
"901033","43329","MOSS ADAMS LLP","CAMPBELL","California","United States","Y","Y","Y"
"906745","32945","ROTHSTEIN KASS & CO.","SAN FRANCISCO","California","United States","Y","Y","Y"
"890953","73031","PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y","Y"
"904528","34589","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34561","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34541","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34746","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34720","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34710","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34704","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34692","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34680","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34666","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34657","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34650","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34612","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34626","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","34600","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","77679","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","77614","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"904528","77677","ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y","Y"
"906691","6444","KPMG","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
"897992","74099","ERNST AND YOUNG","9TH FLOOR, TOWER 1, NEXTERACOM, CYBERCITY, EBENE","","Mauritius","Y","Y","Y"
"897992","74097","ERNST AND YOUNG","9TH FLOOR, TOWER 1, NEXTERACOM, CYBERCITY, EBENE","","Mauritius","Y","Y","Y"
"897992","74091","ERNST AND YOUNG","9TH FLOOR, TOWER 1, NEXTERACOM, CYBERCITY, EBENE","","Mauritius","Y","Y","Y"
"897992","74085","ERNST AND YOUNG","9TH FLOOR, TOWER 1, NEXTERACOM, CYBERCITY, EBENE","","Mauritius","Y","Y","Y"
"891821","19855","KPMG LLP","SANTA CLARA","California","United States","Y","Y","Y"
"891821","19851","KPMG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","72394","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30668","BDO","SAN FRANCSICO","California","United States","Y","Y","Y"
"893576","30625","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30098","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","29074","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30951","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30946","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30922","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30908","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30867","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"893576","30765","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"905485","77547","FRANK, RIMERMAN + CO LLP","PALO ALTO","California","United States","Y","Y","Y"
"905485","59759","FRANK, RIMERMAN + CO LLP","PALO ALTO","California","United States","Y","Y","Y"
"905485","59761","FRANK, RIMERMAN + CO LLP","PALO ALTO","California","United States","Y","Y","Y"
"905799","44390","MCGLADREY LLP","KANSAS CITY","Missouri","United States","Y","Y","Y"
"903153","45668","MCGLADREY LLP","BLUE BELL","Pennsylvania","United States","Y","Y","N"
"903153","45670","MCGLADREY LLP","BLUE BELL","Pennsylvania","United States","Y","Y","N"
"903153","60661","MCGLADREY LLP","BLUE BELL","Pennsylvania","United States","Y","Y","N"
"906858","54405","ERNST & YOUNG LLP","DALLAS","Texas","United States","Y","Y","Y"
"906858","54406","ERNST & YOUNG LLP","DALLAS","Texas","United States","Y","Y","Y"
"895338","50479","PMB HELIN DONOVAN","SAN FRANCISCO","California","United States","Y","Y","Y"
"895338","50443","PMB HELIN DONOVAN","SAN FRANCISCO","California","United States","Y","Y","Y"
"895338","42413","PMB HELIN DONOVAN","SAN FRANCISCO","California","United States","Y","Y","Y"
"905011","41052","ROTHSTEIN, KASS & COMPANY (CAYMAN)","GRAND CAYMAN","","Cayman Islands","Y","N",""
"905011","41052","ROTHSTEIN KASS","NEW YORK","New York","United States","Y","Y","Y"
"888659","69921","ERNST & YOUNG","GRAND CAYMAN","","Cayman Islands","N","Y","Y"
"904705","66873","MCGLADREY, LLP","LOS ANGELES","California","United States","Y","Y","Y"
"906900","40970","WITHUM SMITH & BROWN PC","PRINCETON","New Jersey","United States","Y","Y","Y"
"906877","34022","PADGETT STRATEMANN & CO., LLP","SAN ANTONIO","Texas","United States","Y","Y","Y"
"906877","33543","PADGETT STRATEMANN & CO., LLP","SAN ANTONIO","Texas","United States","Y","Y","Y"
"904677","77419","FRANK RIMERMAN AND CO LLP","PALO ALTO","California","United States","Y","Y","Y"
"905060","47196","KPMG","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
"905060","47195","KPMG","ROSELAND","New Jersey","United States","Y","Y","Y"
"903242","41814","PRICEWATERHOUSECOOPERS LLP","SAN JOSE","California","United States","Y","Y","Y"
"906993","62830","ERNST & YOUNG","TEL AVIV","","Israel","Y","Y","Y"
"906993","63153","ERNST & YOUNG","TEL AVIV","","Israel","Y","Y","Y"
"906993","38098","ERNST & YOUNG","TEL AVIV","","Israel","Y","Y","Y"
"906993","40643","ERNST & YOUNG","TEL AVIV","","Israel","Y","Y","Y"
"906993","40429","ERNST & YOUNG","TEL AVIV","","Israel","Y","Y","Y"
