"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
"613891","17075","DB HEDGEWORKS LLC","BOSTON","Massachusetts","UNITED STATES","N","Yes (provided to all investors)",""
"613891","17093","DEUTSCHE BANK (CAYMAN) LIMITED","GRAND CAYMAN","","CAYMAN ISLANDS","N","Yes (provided to all investors)",""
"613891","17124","DEUTSCHE BANK (CAYMAN) LIMITED","GRAND CAYMAN","","CAYMAN ISLANDS","N","Yes (provided to all investors)",""
"610879","11246","MORGAN STANLEY FUND SERVICES USA LLC","NEW YORK","New York","UNITED STATES","N","Yes (provided to all investors)",""
"590878","12661","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12573","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","IRELAND","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12788","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12805","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12840","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12867","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12878","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12891","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","IRELAND","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12907","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12914","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","IRELAND","","IRELAND ","N","Yes (provided to all investors)",""
"590878","12924","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","14237","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","14242","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","14247","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590878","14252","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"590887","15073","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
