"FilingID","Fund Name","Fund ID","ReferenceID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion","Master Fund","Feeder Fund","Master Fund Name","Master Fund ID","Fund of Funds","Fund Invested Self or Related","Fund Invested in Securities","Fund Type","Fund Type Other","Gross Asset Value","Minimum Investment","Owners","%Owned You or Related","%Owned Funds","%Owned Non-US","Subadviser","Other IAs Advise","Clients Solicited","Percentage Invested","Exempt from Registration","Annual Audit","GAAP","FS Distributed","Unqualified Opinion","Prime Brokers","Custodians","Administrator","% Assets Valued","Marketing"
1033567,"CAM VIER GLOBAL PRIVATE EQUITY GMBH & CO. KG",805-8702395937,56053,"","Germany","Y","N","N","N","",,"Y","N","N","Private Equity Fund","",39469488,12900000,5,1,30,100,"N","N","Y",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1033567,"ADVENT CHESTNUT VI GMBH & CO. KG",805-6688837157,34829,"","Germany","Y","N","N","N","",,"Y","N","N","Private Equity Fund","",16711954,100000,307,1,0,100,"N","N","Y",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1033567,"VCM PRIVATE EQUITY PORTFOLIO GMBH & CO. KG IV",805-5030396173,36496,"","Germany","Y","N","N","N","",,"Y","N","N","Private Equity Fund","",4396001,100000,97,1,0,100,"N","N","Y",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1019673,"DSG CONSUMER PARTNERS II",805-5621939566,178113,"","Mauritius","Y","N","N","N","",,"N","","N","Venture Capital Fund","",35000000,1000000,43,8,0,87,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","N","Y",100,"N"
1025938,"MARKETX VENTURES LLC",805-1428677724,178520,"Delaware","United States","Y","Y","Y","N","",,"N","","N","Private Equity Fund","",421500,200000,2,0,0,100,"N","N","Y",100,"Y","N","N","N","No","N","Y","Y",0,"N"
1028221,"LAPLACE FUND LP",805-5733806214,178489,"Delaware","United States","Y","N","N","N","",,"Y","N","N","Hedge Fund","",23923080,50000,27,0,0,100,"N","N","N",0,"N","N","N","N","No","Y","Y","Y",100,"N"
1036607,"EES VENTURES I, LP",805-3638200594,179204,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",4166250,125000,23,1,0,0,"N","N","N",0,"Y","N","Y","N","Report Not Yet Received","N","N","N",0,"N"
1039312,"APEXONE GROWTH & INCOME FUND II, LP",805-1987542461,179489,"Delaware","United States","Y","N","N","N","",,"N","","N","Real Estate Fund","",11500000,250000,42,3,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","Y",0,"Y"
1039312,"APEXONE GROWTH & INCOME FUND I, LP",805-7901723680,179488,"Delaware","United States","Y","N","N","N","",,"N","","N","Real Estate Fund","",21221521,50000,75,10,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",100,"N"
1041136,"ALMACK I MEZZANINE LP",805-6206330661,28479,"","United Kingdom","Y","Y","N","N","",,"N","","N","Other Private Fund","MEZZANINE LOAN FUND",97823216,0,15,49,18,50,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1041136,"FUGU CLO B.V.",805-7149299861,173826,"","Netherlands","N","Y","Y","N","",,"N","","N","Securitized Asset Fund","",1169230,148190,1,0,0,29,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1041161,"TEMBO CAPITAL MINING FUND II LP",805-2414903949,169685,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",0,10000000,1,100,0,0,"N","Y","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","Y",0,"Y"
1041161,"TEMBO CAPITAL MINING FUND LP",805-4255995518,169684,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",101000000,10000000,3,1,0,1,"N","Y","N",100,"N","Y","Y","Y","Yes","N","N","Y",100,"N"
1034623,"KIMBALL CAPITAL PARTNERS, LP",805-8277107876,179102,"Delaware","United States","Y","N","N","N","",,"N","","N","Hedge Fund","",0,500000,0,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"N"
1040182,"WESTRAY LONG/SHORT MASTER FUND",805-9883642753,166837,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",64323854,1000000,7,6,8,31,"N","N","N",0,"N","Y","N","Y","Yes","Y","Y","Y",100,"N"
1042752,"CANCARA ASSET SECURITISATION LIMITED - ABCP PROGRAMME",805-3259637444,27067,"","Jersey","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",10747160350,250000,1,0,0,100,"N","N","N",0,"N","Y","N","N","Yes","N","Y","N",0,"Y"
1030467,"INFLEXION PARTNERSHIP CAPITAL FUND I (NO.2) LIMITED PARTNERSHIP",805-7810176140,162323,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",104843000,14368000,24,4,2,46,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1030467,"INFLEXION ENTERPRISE FUND IV (NO 2 ) LIMITED PARTNERSHIP",805-2773959429,178663,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",72147000,7184000,27,7,7,45,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1030467,"INFLEXION ENTERPRISE FUND IV (NO 1) LIMITED PARTNERSHIP",805-2984446236,178662,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",287053000,7184000,70,7,20,55,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1030467,"INFLEXION SUPPLEMENTAL FUND IV (NO 2) LIMITED PARTNERSHIP",805-5613302926,178665,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",75055000,7184000,21,5,0,76,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1030467,"INFLEXION SUPPLEMENTAL FUND IV (NO 1) LIMITED PARTNERSHIP",805-2652936519,178664,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",284145000,7184000,57,4,27,56,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1040178,"THE ABRAAJ BUYOUT FUND II L.P.",805-4164403171,43707,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",249527874,5000000,70,2,0,96,"N","Y","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1040178,"ASAS, L.P.",805-7245332509,43708,"","Cayman Islands","Y","N","N","N","",,"N","","N","Real Estate Fund","",97770667,100000,31,10,0,97,"N","Y","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"Y"
1040178,"THE INFRASTRUCTURE & GROWTH CAPITAL FUND L.P.",805-9546033594,43711,"","Cayman Islands","Y","N","Y","N","",,"N","","N","Private Equity Fund","",1824281302,5000000,100,19,3,97,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","N",4,"Y"
1040178,"ABRAAJ PRIVATE EQUITY FUND IV LP (FORMERLY ABRAAJ BUYOUT FUND IV L.P.)",805-7952639456,179546,"","Cayman Islands","Y","N","N","N","",,"N","","N","Private Equity Fund","",1604988655,100000,78,6,1,98,"N","N","N",0,"N","Y","N","Y","Report Not Yet Received","N","Y","N",0,"Y"
1042679,"ALCHEMY INVESTMENT PLAN",805-2647218380,32193,"","Guernsey","Y","Y","N","N","",,"N","","N","Private Equity Fund","",518982102,2000000,101,1,45,35,"N","N","Y",38,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1042685,"ALCHEMY SPECIAL OPPORTUNITIES FUND II LP",805-6682520981,32267,"","Guernsey","Y","Y","Y","N","",,"N","","N","Other Private Fund","SPECIAL OPPORTUNITIES  FUND",418960232,15000000,60,2,31,51,"N","N","Y",50,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1042685,"ALCHEMY SPECIAL OPPORTUNITIES FUND III L.P.",805-2820116117,65952,"","Guernsey","Y","Y","Y","N","",,"N","","N","Other Private Fund","SPECIAL OPPORTUNITIES  FUND",386495344,15000000,60,2,23,46,"N","N","Y",50,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1042504,"VIBURNUM EQUITY 3",805-2083475758,158927,"","Singapore","Y","N","N","N","",,"N","","N","Private Equity Fund","",100852258,10000000,6,1,0,19,"N","N","N",100,"N","Y","Y","Y","Report Not Yet Received","N","N","N",0,"N"
1033747,"PETRO CAPITAL ENERGY CREDIT II, LP",805-5532464002,64404,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",22525000,2000000,22,20,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1033747,"VPP CAPITAL PARTNERS, LP",805-1870605611,171057,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",29300000,1000000,1,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1036648,"BIOMATICS CAPITAL PARTNERS, L.P.",805-6986322504,179226,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",105000000,0,18,9,26,17,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1037041,"DEMPSEY HILL ASIA MASTER FUND",805-3190067963,47135,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",238000000,100000,20,2,0,7,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"N"
1025908,"KAWISAFI VENTURES LIMITED",805-7817604168,178325,"","Mauritius","Y","N","N","N","",,"N","","N","Venture Capital Fund","",42150000,0,11,37,0,47,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1025908,"ACUMEN CAPITAL MARKETS I LP",805-1631736396,178324,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",10721006,0,23,17,0,7,"N","N","N",0,"N","Y","Y","Y","Yes","N","Y","Y",0,"N"
1039720,"NORTH BRIDGE GROWTH EQUITY II, L.P.",805-5361595213,62516,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",587941847,5000000,64,1,28,23,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1039720,"NORTH BRIDGE GROWTH EQUITY I, L.P.",805-9681168646,26335,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",462815552,5000000,69,1,22,16,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1028093,"INVESCO ASIA REAL ESTATE FUND III, L.P.",805-8196270196,174068,"","Cayman Islands","Y","Y","Y","N","",,"N","","N","Real Estate Fund","",24402935,10000000,2,65,0,0,"N","N","Y",0,"Y","Y","Y","Y","Yes","N","Y","N",100,"N"
1028093,"INVESCO ASIA REAL ESTATE FUND I, L.P.",805-7368166405,17361,"","Cayman Islands","Y","Y","Y","N","",,"N","","N","Real Estate Fund","",29644750,5000000,5,27,13,13,"N","N","Y",0,"Y","Y","Y","Y","Yes","N","Y","N",100,"N"
1029262,"KLINE HILL PARTNERS FUND LP",805-5430052263,172596,"Delaware","United States","N","Y","Y","N","",,"Y","N","N","Private Equity Fund","",64400000,1000000,29,3,0,36,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","N",0,"N"
1034702,"NEXTGEN GROWTH PARTNERS FUND I, LP",805-3320126072,179044,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",398492,30000,40,6,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","N",0,"N"
1027098,"TYRUS CAPITAL SPC FOR THE ACCOUNT OF ITS TYRUS CAPITAL SPECIAL PRIVATE EQUITY OPPORTUNITIES FUND III SP",805-1560015676,169734,"","Cayman Islands","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",16438780,1000000,7,100,0,100,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",100,"Y"
1027098,"TYRUS CAPITAL SPC FOR THE ACCOUNT OF ITS TYRUS CAPITAL SPECIAL PRIVATE EQUITY OPPORTUNITIES FUND SP",805-5805808351,59111,"","Cayman Islands","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",7546395,10000000,7,100,0,100,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",100,"N"
1027098,"TYRUS CAPITAL EVENT MASTER FUND LIMITED",805-4232084040,44430,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",2191964227,10000000,276,6,42,83,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"Y"
1027098,"TYRUS CAPITAL SPC FOR THE ACCOUNT OF ITS TYRUS CAPITAL PROACTIVE FUND IV SP",805-8838231044,68939,"","Cayman Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",16901057,1000000,14,17,83,83,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1027098,"TYRUS CAPITAL SPC FOR THE ACCOUNT OF ITS TYRUS CAPITAL SPECIAL PRIVATE EQUITY OPPORTUNITIES FUND II SP",805-9658388996,68942,"","Cayman Islands","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",65955453,1000000,32,64,0,100,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",100,"N"
1027098,"TYRUS CAPITAL SPC FOR THE ACCOUNT OF ITS TYRUS CAPITAL PROACTIVE FUND I SP",805-3748401056,59005,"","Cayman Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",6507516,10000000,11,34,3,66,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",100,"N"
1023805,"CSM CAPITAL L.P.",805-8728952350,178093,"Delaware","United States","Y","N","N","N","",,"N","","N","Hedge Fund","",3000000,100000,2,100,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"N"
1031906,"ARMATUS MARKET NEUTRAL MASTER FUND, LTD",805-4197759546,178808,"","British Virgin Islands","Y","N","Y","N","",,"N","","Y","Hedge Fund","",62000000,250000,7,26,0,16,"N","N","N",100,"N","Y","Y","Y","Yes","Y","Y","Y",0,"N"
1028844,"REAL ESTATE JV I LP",805-5318933947,177917,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",115766108,84296,6,5,0,96,"N","N","N",0,"N","Y","N","Y","Yes","Y","N","Y",100,"N"
1024398,"DECATHLON ALPHA III, L.P.",805-9874309141,169851,"Delaware","United States","N","Y","N","N","",,"N","","N","Other Private Fund","DEBT FUND",118770000,50000,180,1,2,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","Y",0,"Y"
1024398,"DECATHLON ALPHA, L.P.",805-1716172220,167207,"Delaware","United States","Y","N","N","N","",,"N","","N","Other Private Fund","DEBT FUND",12111000,25000,66,18,5,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1024398,"DECATHLON ALPHA II, L.P.",805-3124250771,167208,"Delaware","United States","Y","N","N","N","",,"N","","N","Other Private Fund","DEBT FUND",41954000,50000,100,5,12,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1030091,"SAND GROVE OPPORTUNITIES MASTER FUND LTD",805-1973305476,178875,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",359600000,5000000,31,7,90,93,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1027568,"CDH FUND V, L.P.",805-4370522514,51003,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",2777372126,5000000,67,4,17,73,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"Y"
1027568,"CDH QFII CHINA FIXED INCOME FUND",805-7162585703,59333,"","Cayman Islands","N","Y","N","N","",,"N","","N","Other Private Fund","FIXED INCOME FUND",59095965,1000000,4,100,0,100,"N","Y","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1027568,"CEPHEI QFII CHINA ABSOLUTE RETURN FUND LTD.",805-6834602318,59330,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",460989997,3000000,29,10,0,41,"N","Y","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1027568,"CDH AVATAR, L.P.",805-6678290030,175289,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",243933522,1000000,132,0,0,100,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1027568,"CDH CHINA GROWTH CAPITAL FUND II, L.P.",805-9368380200,43594,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",807555030,5000000,41,21,33,72,"N","Y","N",0,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1027568,"CDH CHINA FUND III, L.P.",805-1412911697,43595,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",1332963105,5000000,107,11,49,70,"N","Y","N",0,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1027568,"CDH SUPPLEMENTARY FUND III, L.P.",805-7593636108,43596,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",521630566,5000000,107,10,50,70,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1027568,"CDH FUND IV, L.P.",805-3251450611,43597,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",1907465613,5000000,80,2,38,78,"N","Y","N",0,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1027721,"QUANTZ EMN OFFSHORE FUND, LTD.",805-9793087259,174318,"","Cayman Islands","Y","N","N","Y","QUANTZ QUARK EMN MASTER FUND, LTD.",805-1781477081,"N","","Y","Hedge Fund","",64000000,1000000,2,0,98,100,"N","N","Y",15,"N","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"Y"
1027721,"QUANTZ QUARK EMN MASTER FUND, LTD.",805-1781477081,173007,"","Cayman Islands","Y","N","Y","N","",,"N","","Y","Hedge Fund","",148000000,1000000,2,33,40,43,"N","N","N",0,"N","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"Y"
1027721,"QUANTZ QUARK EQUITY MARKET NEUTRAL FUND, LP",805-6893519619,54800,"Delaware","United States","Y","N","N","Y","QUANTZ QUARK EMN MASTER FUND, LTD.",805-1781477081,"N","","Y","Hedge Fund","",84000000,1000000,11,59,0,2,"N","N","Y",85,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"Y"
1027318,"FREEDOM CONSUMER CREDIT FUND, LLC - SERIES B",805-4584879827,178435,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",42544820,0,2,50,0,0,"N","N","N",0,"Y","N","Y","N","No","N","Y","N",0,"N"
1027318,"FREEDOM CONSUMER CREDIT FUND, LLC - SERIES A",805-9623284534,178430,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",65098085,0,6,50,0,50,"N","N","N",0,"Y","N","Y","N","No","N","Y","N",0,"N"
1025788,"CCL KAZAKHSTAN ""SILK ROAD"" AGRICULTURE GROWTH FUND",805-6875165711,178542,"","Netherlands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",40404000,1000000,3,1,0,100,"N","N","Y",0,"N","Y","Y","Y","Yes","N","N","Y",100,"N"
1025788,"ADM GALLEUS FUND I LIMITED",805-5837243598,19089,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Hedge Fund","",84583657,5000000,67,42,18,87,"N","N","Y",0,"N","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1025788,"ADM GALLEUS FUND II LIMITED",805-7676993280,19445,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Hedge Fund","",303071887,25000000,5,0,0,46,"N","N","Y",0,"N","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1025788,"PERMAL ADM EUROPEAN DEBT FUND LTD.",805-1014295390,19450,"","British Virgin Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",181092273,100000,11,0,61,74,"N","N","N",0,"N","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1025788,"PERMAL ADM ASIAN DEBT FUND LTD.",805-3370895192,19453,"","British Virgin Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",2331674,100000,3,0,90,90,"N","N","N",0,"N","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1025788,"ADM ASIA SECURED LENDING FACILITY LIMITED",805-2639164066,54644,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",104704696,5000000,3,1,0,100,"N","N","N",0,"N","Y","Y","Y","Yes","N","N","Y",100,"N"
1025788,"ADM CEECAT RECOVERY FUND L.P. & PARALLEL FUNDS",805-1323378370,19474,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",250345150,5596000,19,2,0,100,"N","N","Y",0,"N","Y","Y","Y","Yes","N","Y","Y",100,"N"
1025788,"THE ADM MACULUS FUND II L.P.",805-2336311800,19565,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",305436258,1000000,15,8,58,8,"N","N","Y",0,"N","Y","Y","Y","Yes","N","Y","Y",100,"N"
1025788,"THE ADM MACULUS FUND III L.P.",805-7506014260,19573,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",37951152,5000000,19,3,9,19,"N","N","Y",0,"N","Y","Y","Y","Yes","N","Y","Y",100,"N"
1025788,"THE ADM MACULUS FUND V L.P.",805-4166549224,19577,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",70582315,5000000,16,3,16,30,"N","N","Y",0,"N","Y","Y","Y","Yes","N","Y","Y",100,"N"
1025788,"ADM KAZAKHSTAN CAPITAL RESTRUCTURING FUND C.V.",805-5636367688,19584,"","Netherlands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",67951143,2000000,3,1,0,100,"N","N","Y",0,"N","Y","Y","Y","Yes","N","N","Y",100,"N"
1025788,"KAZAKHSTAN GROWTH FUND L.P.",805-9901273373,54643,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Private Equity Fund","",45381407,5000000,3,1,0,100,"N","N","Y",0,"N","Y","Y","Y","Yes","N","Y","Y",100,"N"
1026599,"HILLTOP FUNDS MASTER ICAV - CORE SELECT FUND MASTER FUND",805-8519856321,171153,"","Ireland","N","Y","Y","N","",,"Y","N","N","Hedge Fund","",83837753,110000,40,28,0,28,"Y","Y","N",57,"N","Y","N","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1026599,"HILLTOP FUNDS MASTER ICAV - CORE SELECT FUND UST LEVERAGED FEEDER",805-8158441187,171337,"","Ireland","N","Y","N","Y","HILLTOP FUNDS MASTER ICAV - CORE SELECT FUND MASTER FUND",805-8519856321,"N","","N","Hedge Fund","",43072165,110000,25,37,0,0,"Y","Y","N",0,"Y","Y","N","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1026599,"HILLTOP FUNDS PCC LTD - CELL B HILLTOP DECORRELATED FUND",805-8159832676,171171,"","Gibraltar","N","Y","N","N","",,"Y","N","N","Hedge Fund","",21279004,11000,20,0,0,100,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"Y"
1026599,"HILLTOP FUNDS ROW ICAV - CORE SELECT FUND ROW LEVERAGED FEEDER",805-7097822290,171371,"","Ireland","N","Y","N","Y","HILLTOP FUNDS MASTER ICAV - CORE SELECT FUND MASTER FUND",805-8519856321,"N","","N","Hedge Fund","",0,110000,0,0,0,100,"Y","Y","N",0,"N","Y","N","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1026599,"HILLTOP FUNDS MASTER ICAV - CORE SELECT FUND UST FEEDER",805-2671836782,171323,"","Ireland","N","Y","N","Y","HILLTOP FUNDS MASTER ICAV - CORE SELECT FUND MASTER FUND",805-8519856321,"N","","N","Hedge Fund","",20395874,110000,25,37,0,0,"Y","Y","N",0,"Y","Y","N","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1026599,"KESTREL GLOBAL FUND - A FUND OF GLOBALREACH KESTREL PLC",805-4188024971,171315,"","Ireland","N","Y","N","N","",,"N","","Y","Hedge Fund","",125829000,13500,200,0,25,100,"Y","Y","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"Y"
1026599,"HILLTOP FUNDS ROW ICAV - CORE SELECT FUND ROW FEEDER",805-3454120094,171339,"","Ireland","N","Y","N","Y","HILLTOP FUNDS MASTER ICAV - CORE SELECT FUND MASTER FUND",805-8519856321,"N","","N","Hedge Fund","",15285795,110000,21,2,0,100,"Y","Y","N",0,"N","Y","N","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1025377,"PINTO AMERICA GROWTH FUND, L.P.",805-3343712680,30339,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",138625145,50000,50,26,10,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1025377,"PAGF CO-INVESTMENT, L.P.",805-8982657220,60541,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",8628553,10000,42,30,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1031014,"HOSEN INVESTMENT FUND III, L.P.",805-1012768104,178731,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",0,900000,15,2,23,78,"N","N","Y",23,"Y","N","N","Y","Report Not Yet Received","N","N","Y",0,"Y"
1020053,"RIVERROCK EUROPEAN OPPORTUNITIES FUND",805-9012842651,178134,"","Ireland","N","Y","N","N","",,"N","","N","Private Equity Fund","",203856368,112713,24,7,0,95,"N","N","N",7,"Y","Y","N","Y","Yes","N","Y","Y",100,"N"
1020053,"RIVERROCK EUROPEAN OPPORTUNITIES FUND II",805-3605884506,178135,"","Ireland","N","Y","Y","N","",,"N","","N","Private Equity Fund","",7952468,112713,29,1,0,62,"N","N","N",1,"Y","Y","N","Y","No","N","Y","Y",100,"Y"
1027144,"GEORGIAN PARTNERS GROWTH FUND (INTERNATIONAL) II, LP",805-1754363612,171071,"","Canada","Y","N","N","N","",,"N","","N","Venture Capital Fund","",21279844,0,12,1,33,34,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1027144,"GEORGIAN PARTNERS GROWTH FUND (FOUNDERS INTERNATIONAL) I, LP",805-9612807436,171068,"","Canada","Y","N","N","N","",,"N","","N","Venture Capital Fund","",6591239,0,9,2,0,72,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1027144,"GEORGIAN PARTNERS GROWTH FUND (INTERNATIONAL) III, LP",805-7578742012,170731,"","Canada","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",2806122,0,3,1,27,27,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","N",0,"Y"
1025283,"TELEIOS GLOBAL OPPORTUNITIES, LP",805-5084120322,169793,"Delaware","United States","Y","N","N","Y","TELEIOS GLOBAL OPPORTUNITIES MASTER FUND, LTD.",805-7968405258,"N","","N","Hedge Fund","",13497436,1000000,7,0,74,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1025283,"2B LLC",805-9532863370,169786,"Delaware","United States","Y","N","N","N","",,"N","","N","Hedge Fund","",20781794,0,7,0,0,0,"N","N","N",0,"N","N","N","N","","Y","Y","N",100,"N"
1025283,"TELEIOS GLOBAL OPPORTUNITIES MASTER FUND, LTD.",805-7968405258,169787,"","Cayman Islands","Y","N","Y","N","",,"N","","N","Hedge Fund","",57985107,1000000,40,4,37,55,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
