"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Inspected"
1054600,72546,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,170026,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1050771,180537,"BDO, LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
1044217,179914,"JOHNSON O'CONNOR FERON & CARUCCI","WAKEFIELD","Massachusetts","United States","Y","N",""
1044217,174133,"JOHNSON O'CONNOR FERON & CARUCCI","WAKEFIELD","Massachusetts","United States","Y","N",""
1044217,66381,"JOHNSON O'CONNOR FERON & CARUCCI","WAKEFIELD","Massachusetts","United States","Y","N",""
1044217,46626,"JOHNSON O'CONNOR FERON & CARUCCI","WAKEFIELD","Massachusetts","United States","Y","N",""
1043951,175102,"PRICEWATERHOUSECOOPERS LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y","Y"
1043919,63730,"DELOITTE AUDITORES Y CONSULTORES LIMITADA","SANTIAGO","","Chile","Y","Y","Y"
1043919,176102,"DELOITTE AUDITORES Y CONSULTORES LIMITADA","SANTIAGO","","Chile","Y","Y","Y"
1046113,134733,"ERNST & YOUNG LLP","TORONTO","","Canada","Y","Y","Y"
1043201,179831,"BDO CAYMAN CHARTERED ACCOUNTANTS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1046353,180061,"BDO USA LLP","NEW YORK","New York","United States","Y","Y","Y"
1049093,177895,"PRICEWATERHOUSECOOPERS LLP","SAN JOSE","California","United States","Y","Y","Y"
1049093,177896,"PRICEWATERHOUSECOOPERS LLP","SAN JOSE","California","United States","Y","Y","Y"
1052205,6478,"PRICEWATERHOUSECOOPERS","WINNIPEG","","Canada","Y","N",""
1052205,6480,"PRICEWATERHOUSECOOPERS","WINNIPEG","","Canada","Y","N",""
1052205,6475,"PRICEWATERHOUSECOOPERS","WINNIPEG","","Canada","Y","N",""
1052205,6472,"PRICEWATERHOUSECOOPERS","WINNIPEG","","Canada","Y","N",""
1052205,6468,"PRICEWATERHOUSECOOPERS","WINNIPEG","","Canada","Y","N",""
1056339,180931,"GRANT THORNTON","ATLANTA","Georgia","United States","Y","Y","Y"
1056339,180931,"GRANT THORNTON","ATLANTA","Georgia","United States","Y","Y","Y"
1044778,168432,"KPMG","NEW YORK","New York","United States","Y","Y","Y"
1045322,179498,"JOHNSON KIGHTLINGER & COMPANY","BOULDER","Colorado","United States","Y","N",""
1045322,179552,"JOHNSON KIGHTLINGER & COMPANY","BOULDER","Colorado","United States","Y","N",""
1043923,35615,"KPMG CAYMAN","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049673,47294,"MARCUM LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
1046747,46787,"KPMG LLP","NEW YORK","New York","United States","Y","Y","Y"
1038120,179354,"WEAVER AND TIDWELL, L.L.P.","DALLAS","Texas","United States","Y","Y","Y"
1042297,67656,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1046037,180105,"PRICEWATERHOUSECOOPERS","LUXEMBOURG","","Luxembourg","Y","N",""
1052182,172939,"BDO USA LLP","FORT WORTH","Texas","United States","Y","Y","Y"
1054884,173826,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,28572,"KPMG","DUBLIN","","Ireland","Y","Y","Y"
1054884,28479,"KPMG AUDIT PLC","LONDON","","United Kingdom","Y","Y","Y"
1054884,28424,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,28394,"KPMG ACCOUNTANTS BV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,28378,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,28353,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,28339,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,28294,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,28258,"KPMG LUXEMBOURG S.A.R.L.","LUXEMBOURG","","Luxembourg","Y","Y","Y"
1054884,72547,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,72546,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054884,170026,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1045161,166864,"ERNST & YOUNG LLP","TORONTO","","Canada","N","N",""
1045161,42708,"ERNST & YOUNG LLP","TORONTO","","Canada","N","N",""
1046034,176169,"SENSIBA SAN FILIPPO LLP","SAN MATEO","California","United States","Y","Y","Y"
1046034,69191,"SENSIBA SAN FILIPPO LLP","SAN MATEO","California","United States","Y","Y","Y"
1046034,65421,"SENSIBA SAN FILIPPO LLP","SAN MATEO","California","United States","Y","Y","Y"
1046699,46018,"PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","Y","Y"
1047153,43699,"ROTHSTEIN KASS","SAN FRANCISCO","California","United States","Y","Y","Y"
1045571,68019,"FRANK, RIMERMAN & CO. LLP","PALO ALTO","California","United States","Y","Y","Y"
1043936,179891,"FRANK RIMERMAN + CO. LLP","PALO ALTO","California","United States","Y","Y","Y"
1048869,180309,"MICHAEL COGLIANESE, CPA, PC","BLOOMINGDALE","Illinois","United States","Y","Y","Y"
1041095,46710,"FRANK RIMERMAN & CO, LLP","PALO ALTO","California","United States","Y","Y","Y"
1041095,73260,"FRANK RIMERMAN & CO, LLP","PALO ALTO","California","United States","Y","Y","Y"
1041095,179721,"FRANK RIMERMAN & CO, LLC","PALO ALTO","California","United States","Y","Y","Y"
1049227,22146,"HABIF, AROGETI & WYNNE, LLP","ATLANTA","Georgia","United States","Y","Y","Y"
1049227,20061,"HABIF, AROGETI & WYNNE, LLP","ATLANTA","Georgia","United States","Y","Y","Y"
1043583,179836,"BDO LLP","BRISTOL","","United Kingdom","Y","N",""
1053271,28527,"FRANK RIMERMAN","SAN FRANCISCO","California","United States","Y","Y","Y"
1053271,28512,"FRANK RIMERMAN","SAN FRANCISCO","California","United States","Y","Y","Y"
1053271,47939,"FRANK RIMERMAN","SAN FRANCISCO","California","United States","Y","Y","Y"
1053561,137740,"EISNER AMPER (CAYMAN) LTD.","GEORGETOWN","","Cayman Islands","Y","Y","Y"
1053561,141734,"EISNER AMPER LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
1053561,141735,"EISNER AMPER (CAYMAN) LTD.","GEORGETOWN","","Cayman Islands","Y","Y","Y"
1056536,45323,"KPMG","BOSTON","Massachusetts","United States","Y","Y","Y"
1043630,178285,"KPMG LLP","LOS ANGELES","California","United States","Y","Y","Y"
1043630,178277,"KPMG LLP","LOS ANGELES","California","United States","Y","Y","Y"
1043630,178278,"KPMG LLP","LOS ANGELES","California","United States","Y","Y","Y"
1043630,178730,"KPMG LLP","LOS ANGELES","California","United States","Y","Y","Y"
1041833,177332,"PRICEWATERHOUSECOOPERS, SOCIEÉTÉ COOPÉRATIVE","LUXEMBOURG","","Luxembourg","Y","N",""
1041833,179694,"PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","N",""
1045793,180016,"DELOITTE","BEIJING","","China","Y","Y","Y"
1045793,180020,"DELOITTE","BEIJING","","China","Y","Y","Y"
1045793,180018,"DELOITTE","BEIJING","","China","Y","Y","Y"
1036018,179973,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y","Y"
1036018,179972,"ERNST & YOUNG LLP","LONDON","","United Kingdom","Y","Y","Y"
1036018,179971,"ERNST & YOUNG LLP","LONDON","","United Kingdom","Y","Y","Y"
1048992,180359,"ERNST & YOUNG LIMITED","CAMANA BAY","","Cayman Islands","Y","Y","Y"
