FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1054498,"","","Y","","","","","","","",
1054500,"","","Y","","","","","","","",
1054501,"","","Y","","","","","","","",
1054509,"Y","","","","","","","","","",
1054511,"","","Y","","","","","","","",
1054512,"Y","","","","","","","","","",
1054525,"","","Y","","","","","","","",
1054526,"","","","","","","Y","","","",
1054527,"","","","","","","Y","","","",
1054528,"","","Y","","","","","","","",
1054529,"","","Y","","","","","","","",
1054530,"","","Y","","","","","","","",
1054531,"","","","","","","Y","","","",
1054533,"","","Y","","","","","","","",
1054557,"Y","","","","","","","","","",
1054577,"","","Y","","","","","","","",
1054579,"","","Y","","","","","","","",
1054580,"","","Y","","","","","","","",
1054582,"","","Y","","","","","","","",
1054592,"","","Y","","","","","","","",
1054598,"Y","","","","","","","","","",
1054599,"","","Y","","","","","","","",
1054600,"","","","","","","Y","","","",
1054603,"","Y","","","","","","","","",2016
1054604,"","","Y","","","","","","","",
1054611,"","","Y","","","","","","","",
1054612,"","","Y","","","","","","","",
1054615,"","","Y","","","","","","","",
1054616,"","","Y","","","","","","","",
1054619,"","","Y","","","","","","","",
1054622,"","","Y","","","","","","","",
1054623,"","","Y","","","","","","","",
1054624,"","","Y","","","","","","","",
1054628,"","","Y","","","","","","","",
1054636,"","","Y","","","","","","","",
1054637,"","","","","","","Y","","","",
1054639,"","","Y","","","","","","","",
1054641,"","","Y","","","","","","","",
1054642,"","","Y","","","","","","","",
1054647,"","","Y","","","","","","","",
1054653,"","","Y","","","","","","","",
1054658,"","","Y","","","","","","","",
1054663,"","","Y","","","","","","","",
1054675,"","","Y","","","","","","","",
1054681,"","","Y","","","","","","","",
1054682,"","","Y","","","","","","","",
1054686,"","","Y","","","","","","","",
1054691,"","","Y","","","","","","","",
1054694,"","Y","","","","","","","","",2016
1054695,"","","Y","","","","","","","",
1054700,"","","Y","","","","","","","",
1054701,"","","Y","","","","","","","",
1054707,"","","Y","","","","","","","",
1054713,"","","Y","","","","","","","",
1054714,"","","Y","","","","","","","",
1054716,"","","Y","","","","","","","",
1054717,"","","Y","","","","","","","",
1054719,"","","Y","","","","","","","",
1054720,"","","Y","","","","","","","",
1054721,"","","Y","","","","","","","",
1054728,"","","Y","","","","","","","",
1054729,"","","Y","","","","","","","",
1054731,"","Y","","","","","","","","",2016
1054734,"","","Y","","","","","","","",
1054735,"","","Y","","","","","","","",
1054737,"","","Y","","","","","","","",
1054738,"","","Y","","","","","","","",
1054743,"","","","","Y","","","","","",
1054744,"","","Y","","","","","","","",
1054745,"","","Y","","","","","","","",
1054747,"Y","","","","","","","","","",
1054750,"","Y","","","","","","","","",2016
1054751,"","","Y","","","","","","","",
1054752,"","","Y","","","","","","","",
1054757,"Y","","","","","","","","","",
1054762,"","","Y","","","","","","","",
1054768,"","","Y","","","","","","","",
1054769,"","","Y","","","","","","","",
1054770,"","","Y","","","","","","","",
1054776,"","","Y","","","","","","","",
1054783,"","","Y","","","","","","","",
1054788,"","","","","Y","","","","","",
1054794,"","","Y","","","","","","","",
1054799,"","","Y","","","","","","","",
1054802,"","","Y","","","","","","","",
1054803,"","","Y","","","","","","","",
1054806,"","","Y","","","","","","","",
1054807,"","","Y","","","","","","","",
1054808,"","","","","","Y","","","","",2016
1054812,"","","Y","","","","","","","",
1054813,"","","","","","","Y","","","",
1054815,"","","Y","","","","","","","",
1054816,"","","Y","","","","","","","",
1054821,"","","","","","","Y","","","",
1054823,"","","Y","","","","","","","",
1054825,"","","","","","","Y","","","",
1054826,"","","Y","","","","","","","",
1054829,"","","Y","","","","","","","",
1054841,"Y","","","","","","","","","",
1054842,"","","Y","","","","","","","",
1054845,"","","","","","","Y","","","",
1054848,"","","Y","","","","","","","",
1054850,"","","Y","","","","","","","",
1054851,"","","","","","","Y","","","",
1054852,"","","","","Y","","","","","",
1054858,"","","Y","","","","","","","",
1054859,"","","","","","","Y","","","",
1054860,"","","Y","","","","","","","",
1054862,"","","Y","","","","","","","",
1054864,"","","Y","","","","","","","",
1054865,"","","Y","","","","","","","",
1054867,"","","Y","","","","","","","",
1054868,"","","Y","","","","","","","",
1054870,"","","","","","Y","","","","",2016
1054873,"","","Y","","","","","","","",
1054876,"","","Y","","","","","","","",
1054877,"","","","","","Y","","","","",2016
1054881,"","","Y","","","","","","","",
1054884,"","","","","","","Y","","","",
1054885,"","","Y","","","","","","","",
1054886,"Y","","","","","","","","","",
1054888,"","","Y","","","","","","","",
1054890,"","","Y","","","","","","","",
1054891,"","","Y","","","","","","","",
1054906,"","","Y","","","","","","","",
1054908,"","","Y","","","","","","","",
1054911,"","","Y","","","","","","","",
1054919,"","","Y","","","","","","","",
1054924,"","","Y","","","","","","","",
1054926,"","","Y","","","","","","","",
1054927,"","","Y","","","","","","","",
1054932,"","","Y","","","","","","","",
1054933,"","","Y","","","","","","","",
1054936,"","","Y","","","","","","","",
1054943,"","","Y","","","","","","","",
1054944,"","","Y","","","","","","","",
1054950,"","","Y","","","","","","","",
1054954,"","","Y","","","","","","","",
1054955,"","","Y","","","","","","","",
1054958,"","","","","","","Y","","","",
1054961,"","","Y","","","","","","","",
1054964,"","","Y","","","","","","","",
1054967,"","","Y","","","","","","","",
1054969,"Y","","","","","","","","","",
1054976,"","","Y","","","","","","","",
1054978,"","","Y","","","","","","","",
1054979,"","","Y","","","","","","","",
1054981,"","","Y","","","","","","","",
1054983,"","","Y","","","","","","","",
1054985,"","","Y","","","","","","","",
1054990,"","","","Y","","","","","","",
1054993,"","","Y","","","","","","","",
1055004,"","","Y","","","","","","","",
1055006,"","","Y","","","","","","","",
1055013,"","","Y","","","","","","","",
1055015,"","","Y","","","","","","","",
1055023,"","","Y","","","","","","","",
1055024,"","","Y","","","","","","","",
1055034,"","","Y","","","","","","","",
1055038,"","","Y","","","","","","","",
1055041,"","","Y","","","","","","","",
1055044,"","","Y","","","","","","","",
1055049,"","","Y","","","","","","","",
1055051,"","","Y","","","","","","","",
1055055,"","","Y","","","","","","","",
1055060,"Y","","","","","","","","","",
1055061,"","","Y","","","","","","","",
1055070,"","","Y","","","","","","","",
1055076,"","","Y","","","","","","","",
1055080,"","","Y","","","","","","","",
1055085,"","Y","","","","","","","","",2016
1055092,"","","Y","","","","","","","",
1055099,"","","Y","","","","","","","",
1055101,"","","Y","","","","","","","",
1055102,"","","Y","","","","","","","",
1055106,"","","Y","","","","","","","",
1055108,"","","Y","","","","","","","",
1055110,"","","Y","","","","","","","",
1055111,"","","Y","","","","","","","",
1055114,"","","Y","","","","","","","",
1055115,"","","Y","","","","","","","",
1055122,"","","Y","","","","","","","",
1055123,"","","Y","","","","","","","",
1055126,"","","","","Y","","","","","",
1055129,"","","Y","","","","","","","",
1055134,"","","Y","","","","","","","",
1055138,"","","Y","","","","","","","",
1055140,"","","Y","","","","","","","",
1055146,"","","Y","","","","","","","",
1055147,"","","Y","","","","","","","",
1055148,"","","Y","","","","","","","",
1055149,"","","Y","","","","","","","",
1055150,"","Y","","","","","","","","",2016
1055154,"","","Y","","","","","","","",
1055165,"","","Y","","","","","","","",
1055169,"","","","","","","Y","","","",
1055179,"","","Y","","","","","","","",
1055180,"Y","","","","","","","","","",
1055181,"","","Y","","","","","","","",
1055182,"","","Y","","","","","","","",
1055190,"","Y","","","","","","","","",2016
1055193,"","","Y","","","","","","","",
1055197,"","","Y","","","","","","","",
1055198,"","","Y","","","","","","","",
1055202,"","","Y","","","","","","","",
1055210,"","","Y","","","","","","","",
1055215,"","","Y","","","","","","","",
1055218,"Y","","","","","","","","","",
1055220,"","","Y","","","","","","","",
1055228,"","","Y","","","","","","","",
1055232,"","","Y","","","","","","","",
1055246,"","","Y","","","","","","","",
1055252,"","","Y","","","","","","","",
1055260,"","","Y","","","","","","","",
1055264,"","","Y","","","","","","","",
1055278,"","","Y","","","","","","","",
1055286,"","","Y","","","","","","","",
1055292,"","","Y","","","","","","","",
1055294,"","","Y","","","","","","","",
1055304,"","","Y","","","","","","","",
1055305,"","","Y","","","","","","","",
1055307,"","","Y","","","","","","","",
1055308,"","","Y","","","","","","","",
1055319,"","","Y","","","","","","","",
1055320,"","","Y","","","","","","","",
1055323,"","","Y","","","","","","","",
1055324,"","","Y","","","","","","","",
1055326,"","","Y","","","","","","","",
1055327,"","Y","","","","","","","","",2016
1055330,"","","","","","Y","","","","",2016
1055334,"","","Y","","","","","","","",
1055335,"Y","","","","","","","","","",
1055346,"","","","","Y","","","","","",
1055348,"","","Y","","","","","","","",
1055349,"","Y","","","","","","","","",2016
1055355,"","","Y","","","","","","","",
1055356,"","Y","","","","","","","","",2016
1055361,"","","Y","","","","","","","",
1055362,"","","Y","","","","","","","",
1055367,"","","Y","","","","","","","",
1055371,"","","Y","","","","","","","",
1055372,"","","Y","","","","","","","",
1055378,"","","Y","","","","","","","",
1055380,"","","Y","","","","","","","",
1055384,"","","Y","","","","","","","",
1055385,"","","Y","","","","","","","",
1055387,"","","Y","","","","","","","",
1055388,"","","Y","","","","","","","",
1055390,"","","Y","","","","","","","",
1055394,"","","","","","","Y","","","",
1055396,"","","","","","","Y","","","",
1055397,"","","Y","","","","","","","",
1055403,"","","Y","","","","","","","",
1055406,"","","Y","","","","","","","",
1055409,"","","Y","","","","","","","",
1055412,"","","Y","","","","","","","",
1055419,"","","Y","","","","","","","",
1055424,"","","Y","","","","","","","",
1055426,"","","Y","","","","","","","",
1055427,"","","","","","","Y","","","",
1055428,"","","Y","","","","","","","",
1055440,"","","Y","","","","","","","",
1055442,"","","Y","","","","","","","",
1055444,"","","Y","","","","","","","",
1055446,"","","Y","","","","","","","",
1055449,"","","Y","","","","","","","",
1055452,"","","Y","","","","","","","",
1055455,"","","Y","","","","","","","",
1055461,"","","Y","","","","","","","",
1055470,"","","Y","","","","","","","",
1055475,"Y","","","","","","","","","",
1055482,"","","Y","","","","","","","",
1055486,"","","Y","","","","","","","",
1055494,"","","Y","","","","","","","",
1055498,"","","Y","","","","","","","",
1055505,"","","","","","","Y","","","",
1055511,"","","Y","","","","","","","",
1055515,"","","Y","","","","","","","",
1055522,"","","Y","","","","","","","",
1055524,"","","Y","","","","","","","",
1055526,"","","Y","","","","","","","",
1055528,"","","Y","","","","","","","",
1055531,"","","Y","","","","","","","",
1055532,"","","Y","","","","","","","",
1055533,"","","Y","","","","","","","",
1055536,"","","Y","","","","","","","",
1055543,"","","Y","","","","","","","",
1055544,"","","","","","","Y","","","",
1055548,"","","Y","","","","","","","",
1055552,"","","Y","","","","","","","",
1055555,"","Y","","","","","","","","",2016
1055556,"","","Y","","","","","","","",
1055559,"","","Y","","","","","","","",
1055567,"","","Y","","","","","","","",
1055571,"","Y","","","","","","","","",2016
1055573,"","","Y","","","","","","","",
1055575,"","","Y","","","","","","","",
1055590,"","","Y","","","","","","","",
1055591,"","","Y","","","","","","","",
1055594,"","","Y","","","","","","","",
1055600,"","","Y","","","","","","","",
1055601,"","","Y","","","","","","","",
1055607,"","","Y","","","","","","","",
1055615,"","","Y","","","","","","","",
1055619,"","","Y","","","","","","","",
1055621,"","","Y","","","","","","","",
1055622,"","","Y","","","","","","","",
1055624,"","Y","","","","","","","","",2016
1055625,"","","Y","","","","","","","",
1055631,"","","","","","","Y","","","",
1055634,"","","","","","","Y","","","",
1055640,"","","Y","","","","","","","",
1055642,"","","Y","","","","","","","",
1055645,"","","Y","","","","","","","",
1055652,"","Y","","","","","","","","",2016
1055655,"","","Y","","","","","","","",
1055659,"","","Y","","","","","","","",
1055660,"","","Y","","","","","","","",
1055664,"","","","","","","Y","","","",
1055666,"","","Y","","","","","","","",
1055667,"","","Y","","","","","","","",
1055668,"","","Y","","","","","","","",
1055669,"","","Y","","","","","","","",
1055677,"","","Y","","","","","","","",
1055681,"","","Y","","","","","","","",
1055683,"","","Y","","","","","","","",
1055684,"Y","","","","","","","","","",
1055686,"","","Y","","","","","","","",
1055692,"","","Y","","","","","","","",
1055704,"","","Y","","","","","","","",
1055705,"","","Y","","","","","","","",
1055712,"","","Y","","","","","","","",
1055718,"","","Y","","","","","","","",
1055724,"","","Y","","","","","","","",
1055728,"","","Y","","","","","","","",
1055733,"","","Y","","","","","","","",
1055736,"","","","","","","","","Y","Y",
1055737,"","","Y","","","","","","","",
1055738,"","","Y","","","","","","","",
1055741,"Y","","","","","","","","","",
1055744,"","","Y","","","","","","","",
1055747,"","","","","","","Y","","","",
1055756,"","","Y","","","","","","","",
1055758,"","","","","","","Y","","","",
1055760,"","","Y","","","","","","","",
1055761,"","","","","Y","","","Y","","",
1055764,"","","Y","","","","","","","",
1055771,"","","Y","","","","","","","",
1055775,"","","Y","","","","","","","",
1055782,"","","Y","","","","","","","",
1055784,"","Y","","","","","","","","",2016
1055786,"","","Y","","","","","","","",
1055797,"","","Y","","","","","","","",
1055798,"","","Y","","","","","","","",
1055801,"","","Y","","","","","","","",
1055806,"","","Y","","","","","","","",
1055807,"","Y","","","","","","","","",2016
1055815,"","","Y","","","","","","","",
1055819,"","","Y","","","","","","","",
1055826,"","","Y","","","","","","","",
1055827,"","","Y","","","","","","","",
1055828,"","","Y","","","","","","","",
1055830,"","","","","","","Y","","","",
1055833,"","","Y","","","","","","","",
1055838,"","","Y","","","","","","","",
1055842,"","","Y","","","","","","","",
1055843,"","","Y","","","","","","","",
1055851,"","","Y","","","","","","","",
1055852,"","","Y","","","","","","","",
1055853,"","","Y","","","","","","","",
1055859,"Y","","","","","","","","","",
1055860,"","Y","","","","","","","","",2016
1055867,"","","Y","","","","","","","",
1055868,"","","Y","","","","","","","",
1055874,"","","Y","","","","","","","",
1055875,"","","Y","","","","","","","",
1055878,"","","Y","","","","","","","",
1055879,"","","Y","","","","","","","",
1055888,"","","Y","","","","","","","",
1055916,"","Y","","","","","","","","",2016
1055920,"","","Y","","","","","","","",
1055927,"","","","","","Y","","","","",2016
1055929,"","","","","Y","","","","","",
1055930,"","","Y","","","","","","","",
1055931,"","","","","","Y","","","","",2016
1055942,"","","Y","","","","","","","",
1055945,"","","Y","","","","","","","",
1055953,"","","Y","","","","","","","",
1055955,"","","Y","","","","","","","",
1055958,"","","Y","","","","","","","",
1055959,"","","Y","","","","","","","",
1055966,"","","Y","","","","","","","",
1055968,"","","Y","","","","","","","",
1055972,"","","Y","","","","","","","",
1055974,"","","Y","","","","","","","",
1055975,"","","Y","","","","","","","",
1055978,"","","Y","","","","","","","",
1055980,"","","Y","","","","","","","",
1055982,"","","Y","","","","","","","",
1055984,"","","Y","","","","","","","",
1055987,"","","Y","","","","","","","",
1055989,"","Y","","","","","","","","",2016
1055990,"","","Y","","","","","","","",
1055991,"","","Y","","","","","","","",
1055993,"","","Y","","","","","","","",
1055996,"","","Y","","","","","","","",
1055998,"","Y","","","","","","","","",2016
1056001,"","","Y","","","","","","","",
1056003,"","Y","","","","","","","","",2016
1056005,"","","Y","","","","","","","",
1056009,"","Y","","","","","","","","",2016
1056011,"","","Y","","","","","","","",
1056015,"","","Y","","","","","","","",
1056019,"","","Y","","","","","","","",
1056026,"","","Y","","","","","","","",
1056036,"","","Y","","","","","","","",
1056038,"","","Y","","","","","","","",
1056046,"","","Y","","","","","","","",
1056047,"","","Y","","","","","","","",
1056049,"","Y","","","","","","","","",2016
1056051,"","","Y","","","","","","","",
1056054,"","","Y","","","","","","","",
1056055,"","","Y","","","","","","","",
1056058,"","Y","","","","","","","","",2016
1056061,"","","Y","","","","","","","",
1056062,"","","Y","","","","","","","",
1056068,"","","Y","","","","","","","",
1056072,"Y","","","","","","","","","",
1056078,"","","Y","","","","","","","",
1056080,"","","Y","","","","","","","",
1056081,"","","","","Y","","","","","",
1056082,"","","","","Y","","","Y","","",
1056084,"","","Y","","","","","","","",
1056088,"","Y","","","","","","","","",2016
1056091,"","","Y","","","","","","","",
1056092,"","Y","","","","","","","","",2016
1056100,"","","Y","","","","","","","",
1056107,"","","Y","","","","","","","",
1056112,"","","Y","","","","","","","",
1056123,"","","Y","","","","","","","",
1056128,"","","Y","","","","","","","",
1056138,"","","Y","","","","","","","",
1056140,"","","Y","","","","","","","",
1056141,"","","Y","","","","","","","",
1056143,"","","Y","","","","","","","",
1056144,"Y","","","","","","","","","",
1056149,"","","Y","","","","","","","",
1056153,"","","Y","","","","","","","",
1056154,"","","","Y","","","","","","",
1056157,"","","Y","","","","","","","",
1056158,"","","Y","","","","","","","",
1056160,"","","Y","","","","","","","",
1056165,"","","Y","","","","","","","",
1056167,"","","Y","","","","","","","",
1056170,"","","Y","","","","","","","",
1056174,"","","Y","","","","","","","",
1056176,"","","Y","","","","","","","",
1056179,"","","Y","","","","","","","",
1056183,"","","Y","","","","","","","",
1056194,"","","Y","","","","","","","",
1056196,"","","Y","","","","","","","",
1056197,"","","Y","","","","","","","",
1056199,"","","Y","","","","","","","",
1056207,"","","Y","","","","","","","",
1056212,"","","Y","","","","","","","",
1056214,"","","Y","","","","","","","",
1056215,"","","Y","","","","","","","",
1056217,"","","Y","","","","","","","",
1056220,"","","Y","","","","","","","",
1056221,"","","Y","","","","","","","",
1056222,"","","Y","","","","","","","",
1056224,"","","Y","","","","","","","",
1056226,"","","","","Y","","","","","",
1056228,"","","Y","","","","","","","",
1056229,"","","Y","","","","","","","",
1056234,"","","Y","","","","","","","",
1056237,"","","Y","","","","","","","",
1056241,"","","Y","","","","","","","",
1056243,"","","Y","","","","","","","",
1056251,"","","Y","","","","","","","",
1056252,"","","Y","","","","","","","",
1056253,"","","Y","","","","","","","",
1056258,"","","Y","","","","","","","",
1056259,"","","Y","","","","","","","",
1056261,"","Y","","","","","","","","",2016
1056264,"","","Y","","","","","","","",
1056266,"","","Y","","","","","","","",
1056269,"","","Y","","","","","","","",
1056270,"","Y","","","","","","","","",2016
1056272,"","","Y","","","","","","","",
1056275,"","","Y","","","","","","","",
1056276,"","","Y","","","","","","","",
1056278,"","","Y","","","","","","","",
1056282,"","","Y","","","","","","","",
1056283,"","","Y","","","","","","","",
1056286,"","Y","","","","","","","","",2016
1056289,"","","Y","","","","","","","",
1056295,"","","Y","","","","","","","",
1056297,"","","Y","","","","","","","",
1056298,"","","Y","","","","","","","",
1056304,"","","Y","","","","","","","",
1056309,"","Y","","","","","","","","",2016
1056310,"","Y","","","","","","","","",2016
1056313,"","","Y","","","","","","","",
1056317,"","","Y","","","","","","","",
1056323,"","","Y","","","","","","","",
1056324,"","","Y","","","","","","","",
1056327,"","Y","","","","","","","","",2016
1056330,"","","Y","","","","","","","",
1056338,"","","Y","","","","","","","",
1056339,"","","","","Y","","","","","",
1056340,"","","Y","","","","","","","",
1056341,"","","Y","","","","","","","",
1056344,"","","Y","","","","","","","",
1056346,"","","Y","","","","","","","",
1056347,"","","Y","","","","","","","",
1056348,"","Y","","","","","","","","",2016
1056356,"","","Y","","","","","","","",
1056372,"","","Y","","","","","","","",
1056375,"","","Y","","","","","","","",
1056387,"","","Y","","","","","","","",
1056389,"","","Y","","","","","","","",
1056391,"","","Y","","","","","","","",
1056396,"","","Y","","","","","","","",
1056401,"","","Y","","","","","","","",
1056403,"","","Y","","","","","","","",
1056404,"","","Y","","","","","","","",
1056407,"","","Y","","","","","","","",
1056410,"","","Y","","","","","","","",
1056418,"","","Y","","","","","","","",
1056424,"","","Y","","","","","","","",
1056428,"","","Y","","","","","","","",
1056429,"","","Y","","","","","","","",
1056437,"","","Y","","","","","","","",
1056440,"","","Y","","","","","","","",
1056461,"","","Y","","","","","","","",
1056463,"","","Y","","","","","","","",
1056465,"","Y","","","","","","","","",2016
1056471,"","","Y","","","","","","","",
1056472,"","","Y","","","","","","","",
1056485,"","Y","","","","","","","","",2016
1056491,"","Y","","","","","","","","",2016
1056492,"Y","","","","","","","","","",
1056495,"","","Y","","","","","","","",
1056505,"","","Y","","","","","","","",
1056514,"","Y","","","","","","","","",2016
1056517,"","","","","","Y","","","","",2016
1056518,"","","","","Y","","","","","",
1056520,"","","Y","","","","","","","",
1056522,"","","Y","","","","","","","",
1056523,"","","Y","","","","","","","",
1056536,"","","","","","","","","Y","Y",
1056537,"","","Y","","","","","","","",
1056540,"Y","","","","","","","","","",
1056551,"","","Y","","","","","","","",
1056552,"","","Y","","","","","","","",
1056556,"","","Y","","","","","","","",
1056559,"","","Y","","","","","","","",
1056565,"","","Y","","","","","","","",
1056569,"","","Y","","","","","","","",
1056571,"","","Y","","","","","","","",
1056574,"","","Y","","","","","","","",
1056575,"","","Y","","","","","","","",
1056576,"","","Y","","","","","","","",
1056580,"","","Y","","","","","","","",
1056583,"","","","","","Y","","","","",2016
1056584,"","","Y","","","","","","","",
1056588,"","","Y","","","","","","","",
1056591,"","","Y","","","","","","","",
1056592,"","","","","","","","","","Y",
1056593,"","","Y","","","","","","","",
1056594,"","","Y","","","","","","","",
1056595,"","","Y","","","","","","","",
1056596,"","","Y","","","","","","","",
1056599,"","","Y","","","","","","","",
1056600,"","","","Y","","","","","","",
1056602,"","","Y","","","","","","","",
1056604,"","","Y","","","","","","","",
1056607,"","","Y","","","","","","","",
1056611,"","","Y","","","","","","","",
1056615,"","","Y","","","","","","","",
1056616,"","","Y","","","","","","","",
1056621,"","","Y","","","","","","","",
1056623,"","","Y","","","","","","","",
1056625,"","","Y","","","","","","","",
1056626,"","","Y","","","","","","","",
1056629,"","","Y","","","","","","","",
1056633,"","","Y","","","","","","","",
1056636,"","Y","","","","","","","","",2016
1056644,"","","Y","","","","","","","",
1056646,"","","Y","","","","","","","",
1056647,"","","Y","","","","","","","",
1056649,"","","Y","","","","","","","",
1056652,"","","Y","","","","","","","",
1056655,"","","Y","","","","","","","",
1056656,"","","Y","","","","","","","",
1056657,"","","Y","","","","","","","",
1056658,"","","Y","","","","","","","",
1056659,"","","Y","","","","","","","",
1056660,"","","Y","","","","","","","",
1056661,"","","Y","","","","","","","",
1056663,"","","","","Y","","","Y","","",
1056664,"","","Y","","","","","","","",
1056665,"","","Y","","","","","","","",
1056666,"","","Y","","","","","","","",
1056671,"","Y","","","","","","","","",2016
1056672,"","","Y","","","","","","","",
1056675,"","","Y","","","","","","","",
1056683,"","","Y","","","","","","","",
1056684,"","","Y","","","","","","","",
1056686,"","","Y","","","","","","","",
1056692,"","","Y","","","","","","","",
1056699,"","","Y","","","","","","","",
1056700,"","","Y","","","","","","","",
1056705,"","","Y","","","","","","","",
1056708,"","","Y","","","","","","","",
1056713,"","","Y","","","","","","","",
1056714,"","","Y","","","","","","","",
1056718,"","","Y","","","","","","","",
1056721,"","","Y","","","","","","","",
1056722,"","","Y","","","","","","","",
1056731,"","","Y","","","","","","","",
1056739,"","","Y","","","","","","","",
1056742,"","","","","","","Y","","","",
1056743,"","","Y","","","","","","","",
1056747,"","","Y","","","","","","","",
1056753,"","","","","","","","","Y","Y",
1056754,"","","Y","","","","","","","",
1056765,"","","Y","","","","","","","",
1056766,"","","Y","","","","","","","",
1056768,"","","","","Y","","","","","",
1056771,"","","Y","","","","","","","",
1056772,"","","Y","","","","","","","",
1056776,"","","Y","","","","","","","",
1056780,"","Y","","","","","","","","",2016
1056783,"","","Y","","","","","","","",
1056789,"","","Y","","","","","","","",
1056800,"","","Y","","","","","","","",
1056805,"","","Y","","","","","","","",
1056811,"","","Y","","","","","","","",
1056814,"","","Y","","","","","","","",
1056815,"","","Y","","","","","","","",
1056819,"","","Y","","","","","","","",
1056825,"","","Y","","","","","","","",
1056831,"","","Y","","","","","","","",
1056832,"","","Y","","","","","","","",
1056833,"","","Y","","","","","","","",
1056837,"","Y","","","","","","","","",2016
1056839,"","","Y","","","","","","","",
1056843,"","","Y","","","","","","","",
1056844,"","","Y","","","","","","","",
1056846,"","","Y","","","","","","","",
1056848,"","","Y","","","","","","","",
1056854,"","","Y","","","","","","","",
1056858,"Y","","","","","","","","","",
1056860,"","","","","","","","","","Y",
1056863,"","","","","","","Y","","","",
1056864,"","","Y","","","","","","","",
1056868,"","","Y","","","","","","","",
1056870,"","","Y","","","","","","","",
1056873,"","","Y","","","","","","","",
1056876,"","","Y","","","","","","","",
1056885,"","","Y","","","","","","","",
1056888,"","Y","","","","","","","","",2016
1056890,"","","Y","","","","","","","",
1056895,"","","Y","","","","","","","",
1056896,"","","","","Y","","","","","",
1056907,"","","Y","","","","","","","",
1056908,"","","Y","","","","","","","",
1056909,"","","Y","","","","","","","",
1056910,"","","Y","","","","","","","",
1056912,"","","Y","","","","","","","",
1056918,"","","Y","","","","","","","",
1056920,"","","Y","","","","","","","",
1056924,"","","Y","","","","","","","",
1056929,"","","Y","","","","","","","",
1056931,"","","Y","","","","","","","",
1056947,"","","Y","","","","","","","",
1056951,"","","Y","","","","","","","",
1056953,"","","Y","","","","","","","",
1056954,"","","Y","","","","","","","",
1056959,"","","Y","","","","","","","",
1056961,"Y","","","","","","","","","",
1056964,"","","Y","","","","","","","",
1056970,"","","Y","","","","","","","",
1056979,"","","Y","","","","","","","",
1056981,"","","Y","","","","","","","",
1056983,"","Y","","","","","","","","",2016
1056987,"","Y","","","","","","","","",2016
1056999,"","","Y","","","","","","","",
1057001,"Y","","","","","","","","","",
1057008,"","","Y","","","","","","","",
1057011,"","","Y","","","","","","","",
1057013,"","","Y","","","","","","","",
1057017,"","Y","","","","","","","","",2016
1057019,"","","Y","","","","","","","",
1057022,"","","Y","","","","","","","",
1057024,"","","Y","","","","","","","",
1057026,"","","Y","","","","","","","",
1057031,"","","","","Y","","","","","",
1057035,"","","Y","","","","","","","",
1057040,"","","Y","","","","","","","",
1057041,"","","Y","","","","","","","",
1057047,"","","Y","","","","","","","",
1057049,"","","Y","","","","","","","",
1057051,"","","Y","","","","","","","",
1057052,"","","Y","","","","","","","",
1057058,"","Y","","","","","","","","",2016
1057064,"","","Y","","","","","","","",
1057065,"","","Y","","","","","","","",
1057066,"","","Y","","","","","","","",
1057067,"","","Y","","","","","","","",
1057069,"","","Y","","","","","","","",
1057072,"","","Y","","","","","","","",
1057073,"","","Y","","","","","","","",
1057078,"","","Y","","","","","","","",
1057079,"","","Y","","","","","","","",
1057083,"","Y","","","","","","","","",2016
1057087,"","","Y","","","","","","","",
1057096,"","Y","","","","","","","","",2016
1057106,"","","Y","","","","","","","",
1057111,"","","Y","","","","","","","",
1057112,"","","Y","","","","","","","",
1057116,"","","Y","","","","","","","",
1057118,"","","Y","","","","","","","",
1057128,"","","Y","","","","","","","",
1057146,"","","","","","","Y","","","",
1057152,"","","Y","","","","","","","",
1057156,"","","Y","","","","","","","",
1057168,"Y","","","","","","","","","",
1057171,"","","Y","","","","","","","",
1057185,"","","Y","","","","","","","",
1057187,"","","Y","","","","","","","",
1057188,"","","Y","","","","","","","",
1057193,"","","Y","","","","","","","",
1057194,"","","Y","","","","","","","",
1057196,"","","Y","","","","","","","",
1057198,"","","Y","","","","","","","",
1057199,"","Y","","","","","","","","",2016
1057203,"","Y","","","","","","","","",2016
1057210,"","Y","","","","","","","","",2016
1057212,"","","Y","","","","","","","",
1057215,"","Y","","","","","","","","",2016
1057216,"","","Y","","","","","","","",
1057218,"","","Y","","","","","","","",
1057220,"","","Y","","","","","","","",
1057231,"","","Y","","","","","","","",
1057235,"","","Y","","","","","","","",
1057236,"","","Y","","","","","","","",
1057238,"","","Y","","","","","","","",
1057243,"","","Y","","","","","","","",
1057246,"","","Y","","","","","","","",
1057251,"","","Y","","","","","","","",
1057254,"","","Y","","","","","","","",
1057260,"","","Y","","","","","","","",
1057266,"","","Y","","","","","","","",
1057267,"Y","","","","","","","","","",
1057268,"","","Y","","","","","","","",
1057271,"","","Y","","","","","","","",
1057272,"","","Y","","","","","","","",
1057273,"Y","","","","","","","","","",
