"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","CRD Number"
1022648,178605,"STATE STREET TRUSTEES LIMITED","STATE STREET TRUSTEES LIMITED","EDINBURGH","","United Kingdom","N","",
1022648,178606,"STATE STREET TRUSTEES LIMITED","STATE STREET TRUSTEES LIMITED","EDINBURGH","","United Kingdom","N","",
1022648,178607,"STATE STREET TRUSTEES LIMITED","STATE STREET TRUSTEES LIMITED","EDINBURGH","","United Kingdom","N","",
1022648,178608,"STATE STREET TRUSTEES LIMITED","STATE STREET TRUSTEES LIMITED","EDINBURGH","","United Kingdom","N","",
1022648,178033,"STATE STREET TRUSTEES LIMITED","STATE STREET TRUSTEES LIMITED","EDINBURGH","","United Kingdom","N","",
1022648,178595,"STATE STREET TRUSTEES LIMITED","STATE STREET TRUSTEES LIMITED","EDINBURGH","","United Kingdom","N","",
1022648,178596,"STATE STREET TRUSTEES LIMITED","STATE STREET TRUSTEES LIMITED","EDINBURGH","","United Kingdom","N","",
1034903,177245,"COWEN PRIME SERVICES LLC","COWEN PRIME SERVICES LLC","NEW YORK","New York","United States","N","8-68531",153397
1034903,177245,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1034903,177245,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1040835,17011,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","",
1040835,17940,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","",
1040835,58420,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","",
1040835,58421,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","",
1041077,177946,"PNC BANK","PNC BANK","PITTSBURGH","Pennsylvania","United States","N","",
1039966,46874,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1039966,46875,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1039966,46876,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1032897,178873,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257",36418
1032897,178873,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO.","NEW YORK","New York","United States","N","8-129",361
1032452,43699,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","BROOKLYN","New York","United States","N","8-43724",28432
1032452,43700,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","BROOKLYN","New York","United States","N","8-43724",28432
1035796,168220,"MILLENIUM TRUST COMPANY","MILLENIUM TRUST COMPANY","OAK BROOK","Illinois","United States","N","",
1035796,168220,"ETRADE FINANCIAL CORPORATION","ETRADE FINANCIAL CORPORATION","TAMPA","Florida","United States","N","",
1035796,168220,"EQUITY TRUST COMPANY","EQUITY TRUST COMPANY","ELYRIA","Ohio","United States","N","",
1043094,69322,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,60506,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS","LONDON","","United Kingdom","N","",
1043094,60506,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,60503,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,174279,"NEWEDGE USA, LLC","NEWEDGE USA, LLC","CHICAGO","Illinois","United States","N","8-47023",36118
1043094,174019,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,174189,"MORGAN STANLEY & CO INTERNATIONAL PLC","MORGAN STANLEY & CO INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1043094,174154,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","New York","United States","N","8-35008",79
1043094,174189,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,69711,"MORGAN STANLEY & CO LLC","MORGAN STANLEY","NEW YORK","New York","United States","N","",
1043094,60526,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,174279,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,60517,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,60511,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,51221,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,69289,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,69711,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,60534,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,173845,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,174189,"UBS SECURITIES LLC","UBS SECURITIES LLC","STAMFORD","Connecticut","United States","N","8-22651",7654
1043094,174154,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,174265,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,69305,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,174310,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","NEW YORK","New York","United States","N","8-43724",28432
1043094,174310,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,174265,"CREDIT SUISSE SECURITIES (EUROPE) LTD","CREDIT SUISSE SECURITIES (EUROPE) LTD","LONDON","","United Kingdom","N","",
1043094,60500,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1043094,60518,"ABN AMRO (GUERNSEY) LIMITED","ABN AMRO (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","Y","",
1043094,174019,"BTIG, LLC","BTIG, LLC","NEW YORK","New York","United States","N","8-65473",122225
1043094,174019,"MORGAN STANLEY & CO. LLC","MORGAN STANLEY & CO. LLC","NEW YORK","New York","United States","N","8-15869",8209
1043101,168202,"SUMITOMO MITSUI TRUST (UK) LIMITED","SUMITOMO MITSUI TRUST (UK) LIMITED","LONDON","","United Kingdom","N","",
1036812,179612,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,34858,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,35256,"MORGAN STANLEY & CO. LLC","MORGAN STANLEY & CO. LLC","NEW YORK","New York","United States","N","",
1036812,35456,"MORGAN STANLEY & COMPANY LLC","MORGAN STANLEY & COMPANY LLC","NEW YORK","New York","United States","N","",
1036812,35196,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,177673,"JP MORGAN BANK (IRELAND) PLC","JP MORGAN","DUBLIN","","Ireland","N","",
1036812,35456,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,177677,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,177722,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,177723,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,35256,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,177672,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,177672,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,177672,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,177672,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,177672,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,177672,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,177672,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,177672,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,177672,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,177672,"BARCLAYS CAPITAL INC.","BARCLAYS CAPITAL INC.","NEW YORK","New York","United States","N","",
1036812,177676,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,177676,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,177576,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,177729,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,177576,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,34858,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,177731,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,177731,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,177731,"BARCLAYS CAPITAL INC.","BARCLAYS CAPITAL INC.","NEW YORK","New York","United States","N","",
1036812,177731,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,177731,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,177731,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,177731,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,177731,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,177731,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,177573,"JP MORGAN BANK (IRELAND) PLC","JP MORGAN","DUBLIN","","Ireland","N","",
1036812,64347,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35256,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,35256,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,35256,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,177730,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,35256,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,35256,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,35256,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,64263,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,64347,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,64347,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,64347,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,64347,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,35279,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,35353,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,35294,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,35294,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,35294,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35294,"MORGAN STANLEY & CO INTERNATIONAL PLC","MORGAN STANLEY & CO INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,35294,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,35294,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,35324,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,35353,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,35353,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35353,"MORGAN STANLEY & CO INTERNATIONAL PLC","MORGAN STANLEY & CO INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,35353,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,35353,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,35399,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,35415,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,35449,"JP MORGAN BANK (IRELAND) PLC","JP MORGAN","DUBLIN","","Ireland","N","",
1036845,171901,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1041815,16903,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041815,16901,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041815,16887,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041815,16902,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1041815,16904,"COMPUTERSHARE TRUST COMPANY, N.A","COMPUTERSHARE","PROVIDENCE","Rhode Island","United States","N","",
1027669,68636,"PERSHING LLC","PERSHING LLC","NEW YORK","New York","United States","N","",
1028106,10747,"HDFC BANK LIMITED","HDFC BANK LIMITED","MUMBAI, MAHARASHTRA,","","India","N","",
1028106,64681,"HDFC BANK LIMITED","HDFC BANK LIMITED","MUMBAI","","India","N","",
1028106,10280,"HDFC BANK LIMITED","HDFC BANK LIMITED","MUMBAI, MAHARASHTRA,","","India","N","",
1028106,158968,"HDFC BANK LIMITED","HDFC BANK LIMITED","MUMBAI, MAHARASHTRA","","India","N","",
1027548,64989,"CREDIT SUISSE AG","CREDIT SUISSE AG","ZURICH","","Switzerland","N","",
1032321,170049,"BNP PARIBAS SECURITIES SERVICES","BP2 SS","MILAN","","Italy","N","",
1032321,35984,"BNP PARIBAS SECURITIES SERVICES","BP2 SS","MILAN","","Italy","N","",
1032321,35897,"BNP PARIBAS SECURITIES SERVICES","BP2 SS","MILANO","","Italy","N","",
1027079,48065,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO.","NEW YORK","New York","United States","N","8-129",361
1033529,175865,"DEUTSCHE BANK SECURITIES INC.","DEUTSCHE BANK SECURITIES INC.","NEW YORK","New York","United States","N","8-17822",2525
1033529,175865,"UBS SECURITIES LLC","UBS SECURITIES LLC","STAMFORD","Connecticut","United States","N","8-22651",7654
1033529,175865,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1033529,31196,"BANK OF AMERICA","BANK OF AMERICA","JERSEY CITY","New Jersey","United States","N","",
1033529,31181,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1033529,31181,"BANK OF AMERICA","BANK OF AMERICA","JERSEY CITY","New Jersey","United States","N","",
1033529,31196,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1033529,31181,"AL-KARMAL COMPANY","AL-KARMAL COMPANY","BAGHDAD","","Iraq","N","",
1033529,31181,"RABEE SECURITIES","RABEE SECURITIES","BAGHDAD","","Iraq","N","",
1033529,31181,"AL-FAWZ COMPANY","AL-FAWZ COMPANY","BAGHDAD","","Iraq","N","",
1033529,175865,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1033529,175879,"BANK OF AMERICA","BANK OF AMERICA","JERSEY CITY","New Jersey","United States","N","",
1033529,175865,"MORGAN STANLEY & CO. INCORPORATED","MORGAN STANLEY & CO. INCORPORATED","NEW YORK","New York","United States","N","",
1033529,175879,"CITIBANK, N.A.","CITIBANK, N.A.","NEW YORK","New York","United States","N","",
1033529,175879,"DEUTSCHE BANK SECURITIES INC.","DEUTSCHE BANK SECURITIES INC.","NEW YORK","New York","United States","N","",
1033529,175879,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1033529,175862,"BANK OF AMERICA","BANK OF AMERICA","JERSEY CITY","New Jersey","United States","N","",
1033529,175879,"MORGAN STANLEY & CO. INCORPORATED","MORGAN STANLEY & CO. INCORPORATED","NEW YORK","New York","United States","N","",
1033529,175879,"MACQUARIE CAPITAL SECURITIES, LTD.","MACQUARIE CAPITAL SECURITIES, LTD.","SYDNEY","","Australia","N","",
1033529,175879,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1033529,175879,"UBS SECURITIES LLC","UBS SECURITIES LLC","STAMFORD","Connecticut","United States","N","8-22651",7654
1022946,178053,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","",
1040674,179454,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1040674,179454,"MORGAN STANLEY & CO INTERNATIONAL","MORGAN STANLEY & CO INTERNATIONAL","LONDON","","United Kingdom","N","",
1040674,179454,"INTERACTIVE BROKERS HONG KONG LIMITED","INTERACTIVE BROKERS HONG KONG LIMITED","HONG KONG","","Hong kong","N","",
1040919,64490,"THE BANK OF NEW YORK MELLON SA/NV","THE BANK OF NEW YORK MELLON SA/NV","LONDON","","United Kingdom","N","",
1040919,64490,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","Illinois","United States","N","",
1040919,64503,"JP MORGAN CHASE BANK N.A.","JP MORGAN CHASE BANK N.A.","LONDON","","United Kingdom","N","",
1040919,64504,"JP MORGAN CHASE BANK N.A.","JP MORGAN CHASE BANK N.A.","LONDON","","United Kingdom","N","",
1040919,64505,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1040919,64505,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","Illinois","United States","N","",
1040919,64505,"JP MORGAN CHASE BANK N.A.","JP MORGAN CHASE BANK N.A.","LONDON","","United Kingdom","N","",
1036812,35456,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,35456,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,35456,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35456,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,35456,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,35456,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,35468,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,177676,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,64347,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,177672,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35353,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,177576,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,177574,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,177574,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1036812,177574,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1036812,177574,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,177575,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,177576,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1036812,177576,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,168079,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,35294,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1036812,54166,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,54188,"CITCO BANK NEDERLAND N.V.","CITCO BANK NEDERLAND N.V.","DUBLIN","","Ireland","N","",
1036812,35294,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35294,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,35294,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,35353,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35353,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,35353,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,35256,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35256,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,35256,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,34858,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,34858,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,34858,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,35456,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,35456,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,35456,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,54183,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1036812,54183,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1036812,54183,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1036812,54183,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",
1036812,54185,"BNY MELLON TRUST COMPANY (IRELAND) LIMITED","BNY MELLON TRUST COMPANY (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1036812,54183,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
