"FilingID","Fund Name","Fund ID","ReferenceID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion","Master Fund","Feeder Fund","Master Fund Name","Master Fund ID","Fund of Funds","Fund Invested Self or Related","Fund Invested in Securities","Fund Type","Fund Type Other","Gross Asset Value","Minimum Investment","Owners","%Owned You or Related","%Owned Funds","%Owned Non-US","Subadviser","Other IAs Advise","Clients Solicited","Percentage Invested","Exempt from Registration","Annual Audit","GAAP","FS Distributed","Unqualified Opinion","Prime Brokers","Custodians","Administrator","% Assets Valued","Marketing"
"889681","7919","805-8227265714","30123","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","757823622","0","23","61","0","0","N","N","N","0","N","N","Y","N","Report Not Yet Received","N","Y","N","0","N"
"889681","6598","805-7119501000","23708","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","439630736","0","46","1","22","4","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","4583","805-6034477768","23724","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","54066292","0","95","1","1","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","1247","805-4825111349","23727","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","10179556","0","40","13","0","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","9763","805-1671335729","23729","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","8793570","0","4","1","0","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","2591","805-6226988585","23730","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","1545174410","0","43","1","19","5","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","4739","805-6171370456","23731","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","96441337","0","100","2","3","2","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","2845","805-3812600060","23732","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","64569884","0","11","1","0","63","N","N","N","0","N","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","2148","805-6135960840","23733","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","5149069635","0","44","1","20","7","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","9824","805-3986503190","23737","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","571888314","0","91","3","0","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889681","2485","805-2025305636","69887","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","11018142","0","23","1","18","6","N","N","N","0","N","Y","Y","Y","Yes","N","Y","N","0","N"
"898173","CKC CREDIT OPPORTUNITY MASTER FUND, LTD.","805-6429098399","55919","","Cayman Islands","Y","N","Y","N","","","N","","N","Hedge Fund","","60147451","250000","34","43","0","0","N","N","N","33","Y","Y","Y","Y","Yes","Y","Y","Y","100","N"
"898173","ROSEDALE CAPITAL LP","805-5067333460","55920","Delaware","United States","Y","N","N","N","","","N","","N","Hedge Fund","","46312717","250000","48","10","0","0","N","N","N","0","Y","Y","Y","Y","Yes","Y","Y","Y","100","N"
"889706","4564","805-8521743054","29157","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","73711000","0","28","1","34","20","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889706","4618","805-1360668077","29165","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","933850","0","11","1","0","10","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"889706","4517","805-2221068930","29170","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","219761782","0","43","1","44","27","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"890211","ARMORY MASTER FUND LTD.","805-8000766517","39015","","Cayman Islands","Y","N","Y","N","","","N","","N","Hedge Fund","","56600000","500000","26","55","0","2","N","N","N","0","Y","Y","Y","Y","No","Y","Y","Y","0","N"
"884863","SUPERMARKETS HOLDING LP","805-7398258873","43319","","Cayman Islands","Y","N","N","N","","","N","","N","Private Equity Fund","","1","10000000","90","1","0","70","N","N","N","0","N","Y","N","Y","Report Not Yet Received","N","N","N","0","N"
"884863","CCH LP LIQUIDATING TRUST","805-4719510049","43299","","Cayman Islands","Y","N","N","N","","","N","","N","Private Equity Fund","","1","10000000","100","1","0","80","N","N","N","0","N","Y","N","Y","Report Not Yet Received","N","N","N","0","N"
"899403","SALIENT ZARVONA ENERGY FUND II-A, L.P.","805-5545691323","61733","Delaware","United States","Y","Y","N","N","","","N","","N","Other Private Fund","ENERGY FUND","87522813","1000000","112","5","0","0","N","N","N","0","Y","Y","Y","Y","Report Not Yet Received","N","Y","Y","100","Y"
"899403","SALIENT ZARVONA ENERGY FUND II-B, L.P.","805-4629447054","61739","Delaware","United States","Y","Y","N","N","","","N","","N","Other Private Fund","ENERGY FUND","0","1000000","0","0","0","0","N","N","N","0","Y","Y","Y","Y","Report Not Yet Received","N","Y","Y","100","Y"
"899403","THE SALIENT ZARVONA ENERGY FUND, L.P.","805-9709181597","36268","Texas","United States","Y","N","N","N","","","N","","N","Other Private Fund","ENERGY FUND","95165926","500000","100","9","0","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","Y","100","N"
"898582","INITIALIZED II, L.P.","805-9017204975","63716","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","7380000","0","37","1","0","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"898582","INITIALIZED CAPITAL SPECIAL OPPORTUNITIES FUND I, L. P.","805-9349887015","63715","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","6970000","0","25","1","0","0","N","N","N","0","Y","N","N","N","No","N","Y","N","0","N"
"899463","SOUTHEAST INTERACTIVE TECHNOLOGY FUND III, L.P.","805-2624614211","17783","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","1150051","50000","51","1","13","43","N","N","N","0","Y","N","Y","Y","Yes","N","Y","N","0","N"
"899463","SOUTHEAST EURO INTERACTIVE TECHNOLOGY FUND III, L.P.","805-8978339720","17790","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","7271688","500000","2","1","0","99","N","N","N","0","Y","N","Y","Y","Yes","N","Y","N","0","N"
"899463","SOUTHEAST INTERACTIVE AFFILIATES FUND III, L.P.","805-6450856682","17795","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","1762002","25000","85","3","0","24","N","N","N","0","Y","N","Y","Y","Yes","N","Y","N","0","N"
"898500","PETRO CAPITAL ENERGY CREDIT II, LP","805-5532464002","64404","Delaware","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","32600000","2000000","22","18","0","0","N","N","N","0","Y","Y","Y","Y","Report Not Yet Received","N","Y","N","0","Y"
"896320","BOYLES FUND I, LP","805-7218520237","54871","Delaware","United States","Y","N","N","N","","","N","","N","Hedge Fund","","27365119","250000","23","1","0","0","N","N","N","100","Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y","100","N"
"894608","THE CATHAY INVESTMENT FUND, LTD.","805-4994091007","9913","","Cayman Islands","Y","Y","N","N","","","N","","N","Private Equity Fund","","101000000","0","62","29","0","69","N","N","N","0","N","Y","Y","Y","Yes","Y","Y","N","0","N"
"897463","SANDERLING VENTURES VII, L.P.","805-5397304334","53028","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","23543921","1","29","0","9","16","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VI BETEILIGUNGS GMBH & CO. KG","805-4242299064","39285","","Germany","Y","N","N","N","","","N","","N","Venture Capital Fund","","6000248","1","3","0","71","100","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VENTURE PARTNERS IV, L.P.","805-6809651337","38970","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","4507122","1","45","11","25","33","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VENTURE PARTNERS V CO-INVESTMENT FUND, L.P.","805-5386644878","39108","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","43235439","1","30","0","23","51","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING V LIMITED PARTNERSHIP","805-2678383374","39177","","Cayman Islands","Y","N","N","N","","","N","","N","Venture Capital Fund","","14580031","1","14","0","0","100","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING IV BIOMEDICAL, L.P.","805-3712228500","38989","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","1068883","1","6","14","86","9","N","N","N","0","Y","N","Y","","Yes","N","N","N","0","N"
"897463","SANDERLING VENTURE PARTNERS IV CO-INVESTMENT FUND, L.P.","805-2357707431","39003","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","705310","1","3","1","0","0","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING IV LIMITED PARTNERSHIP","805-7236875544","39031","","Cayman Islands","Y","N","N","N","","","N","","N","Venture Capital Fund","","982032","1","24","0","0","100","N","N","N","0","Y","N","Y","","Yes","N","N","N","0","N"
"897463","SANDERLING IV BIOMEDICAL CO-INVESTMENT FUND, L.P.","805-5946695941","39054","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","475691","1","4","1","99","11","N","N","N","0","Y","N","Y","","Yes","N","N","N","0","N"
"897463","SANDERLING IV [FERI TRUST] VENTURE PARTNERS","805-5909107100","39079","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","303186","1","8","1","0","99","N","N","N","0","Y","N","Y","","Yes","N","N","N","0","N"
"897463","SANDERLING V BIOMEDICAL, LP","805-6785069096","39089","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","22456953","1","5","0","100","5","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VENTURE PARTNERS V, L.P.","805-6064210173","39098","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","91363262","1","48","0","33","43","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING V BIOMEDICAL CO-INVESTMENT FUND, L.P.","805-7580245423","39195","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","26599148","1","5","0","100","5","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING V BETEILIGUNGS GMBH & CO. KG","805-6939667521","39221","","Germany","Y","N","N","N","","","N","","N","Venture Capital Fund","","12888014","1","10","0","0","100","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING V STRATEGIC EXIT FUND, L.P.","805-8574783968","39243","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","71350554","1","10","0","54","39","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VENTURE PARTNERS VI, L.P.","805-3988622931","39261","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","289840118","1","72","0","31","38","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VENTURES PARTNERS VI CO-INVESTMENT FUND, L.P.","805-3807431937","39270","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","132789818","1","62","0","27","34","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VI LIMITED PARTNERSHIP","805-8649792963","39277","","Cayman Islands","Y","N","N","N","","","N","","N","Venture Capital Fund","","7167862","1","16","0","0","94","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"897463","SANDERLING VENTURES VII (CANADA), L.P.","805-5933045568","62178","","Canada","Y","N","N","N","","","N","","N","Venture Capital Fund","","6852879","1","3","0","0","100","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"899101","GARLAND TAX LIEN, LLC","805-9596005843","58474","Delaware","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","17200000","125000","35","25","0","0","N","N","N","0","Y","Y","N","Y","Report Not Yet Received","N","N","N","0","N"
"899101","GARLAND ANIMAL WELLNESS LLC","805-4264790548","59258","Oklahoma","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","598000","100000","8","70","0","0","N","Y","N","20","Y","N","N","N","","N","N","N","0","N"
"899101","GARLAND MEDIA LLC","805-4838482498","58473","Illinois","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","8000000","150000","13","23","0","0","N","N","N","0","Y","N","N","N","","N","N","N","0","N"
"899101","GARLAND FUND I LLC","805-7808346503","58354","Illinois","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","7169000","212500","2","50","0","0","N","N","N","0","Y","N","N","N","","N","N","N","0","N"
"899101","GARLAND CAPITAL GROUP LLC","805-5671067990","59221","Illinois","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","12141000","150000","6","100","0","0","N","N","N","20","N","N","N","N","","N","N","N","0","N"
"899348","FIRELAKE STRATEGIC TECHNOLOGY FUND, L.P.","805-4970411351","22029","Delaware","United States","N","Y","Y","N","","","N","","N","Hedge Fund","","7059947","1000000","42","7","0","3","N","N","N","50","Y","Y","Y","Y","Yes","N","Y","Y","58","N"
"899348","FIRELAKE STRATEGIC TECHNOLOGY FUND II, LP","805-5501648417","22069","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","61834056","10000000","16","0","6","4","N","N","N","25","Y","Y","N","Y","Yes","N","Y","Y","100","N"
"899348","FIRELAKE INVESTORS PARTNERS II, L.P.","805-2447191693","22428","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","12366334","1000000","80","13","0","0","N","N","N","25","Y","Y","N","Y","Yes","N","Y","Y","100","N"
"896207","TRINITY VIII SIDE-BY-SIDE FUND, L.P.","805-4308960797","17684","California","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","1252572","5000","20","22","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY VIII ENTREPRENEURS' FUND, L.P.","805-5932552134","17685","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","603715","50000","65","0","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY X ENTREPRENEURS' FUND, L.P.","805-1106620162","17659","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","2450885","50000","28","0","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY VENTURES IX, L.P.","805-4833804082","17665","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","323209640","1000000","54","1","49","22","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"896207","TRINITY IX SIDE-BY-SIDE FUND, L.P.","805-5616893051","17675","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","1802921","5000","16","69","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY VENTURES X, L.P.","805-7590612171","17227","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","667806829","1000000","40","1","50","19","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"896207","TRINITY X SIDE-BY-SIDE FUND, L.P.","805-6253807813","17244","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","1337310","100000","7","98","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY VENTURES XI, L.P.","805-1064937869","49569","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","126699670","1000000","46","1","29","26","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"896207","TRINITY IX ENTREPRENEURS' FUND, L.P.","805-4797757511","17679","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","2502513","50000","34","2","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY VENTURES VIII, L.P.","805-3677611949","17681","California","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","7229961","1000000","78","1","45","11","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"896207","TRINITY XI SIDE-BY-SIDE FUND, L.P.","805-9387648274","49131","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","944903","100000","7","98","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY XI ENTREPRENEURS' FUND, L.P.","805-4011633762","49133","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","2181022","50000","33","0","0","0","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"896207","TRINITY VENTURES VII, L.P.","805-2083923938","17694","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","2527903","250000","80","1","14","5","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"896207","TRINITY VII SIDE-BY-SIDE FUND, L.P.","805-9852573488","17695","California","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","253850","5000","80","1","14","5","N","N","N","0","Y","N","Y","N","No","N","N","N","0","N"
"899542","21ST CENTURY GROUP EQUITY FUND, L.P.","805-3844742851","42736","Delaware","United States","N","Y","N","N","","","N","","N","Private Equity Fund","","119492","5000000","7","6","30","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","Y","0","N"
"899542","21ST CENTURY GROUP EQUITY FUND II, L.P.","805-1575169951","42745","Delaware","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","61246108","0","13","28","53","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","Y","0","N"
"899542","21ST CENTURY GROUP COINVESTORS I, LP","805-2385368247","42765","Texas","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","31919","0","17","25","0","0","N","N","N","0","Y","N","N","N","No","N","Y","Y","0","N"
"899544","FIRELAKE STRATEGIC TECHNOLOGY FUND, L.P.","805-4970411351","22029","Delaware","United States","N","Y","Y","N","","","N","","N","Hedge Fund","","7059947","1000000","42","7","0","3","N","N","N","50","Y","Y","Y","Y","Yes","N","Y","Y","58","N"
"899544","FIRELAKE STRATEGIC TECHNOLOGY FUND II, LP","805-5501648417","22069","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","61834056","10000000","16","0","6","4","N","N","N","25","Y","Y","N","Y","Yes","N","Y","Y","100","N"
"899544","FIRELAKE INVESTORS PARTNERS II, L.P.","805-2447191693","22428","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","12366334","1000000","80","13","0","0","N","N","N","25","Y","Y","N","Y","Yes","N","Y","Y","100","N"
"896787","GREYLOCK ISRAEL LIMITED PARTNERSHIP","805-7444043375","28098","","Cayman Islands","N","Y","N","N","","","N","","N","Venture Capital Fund","","321526000","750000","29","1","33","11","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"896787","GREYLOCK ISRAEL II LIMITED PARTNERSHIP","805-8848136167","28161","","Cayman Islands","N","Y","N","N","","","N","","N","Venture Capital Fund","","192575000","750000","32","2","44","9","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"896045","QUORUM FUND LTD.","805-5043507748","23904","","Cayman Islands","N","Y","N","N","","","N","","N","Other Private Fund","ALTERNATIVE INVESTMENT FUND","68000000","500000","50","4","0","10","N","N","N","100","Y","Y","Y","Y","No","N","Y","Y","100","N"
"899578","DE NOVO VENTURES II, LP","805-4193536328","30932","Delaware","United States","Y","Y","N","N","","","N","","N","Venture Capital Fund","","101681639","50000","74","2","2","12","N","N","N","38","Y","Y","Y","Y","Yes","N","N","N","0","N"
"899578","DE NOVO VENTURES III, L.P.","805-2097632976","30943","Delaware","United States","Y","Y","N","N","","","N","","N","Venture Capital Fund","","154584121","50000","58","2","0","20","N","N","N","47","Y","Y","Y","Y","Yes","N","N","N","0","N"
"881388","BESSEMER VENTURE PARTNERS IX L.P.","805-6608979559","68941","","Cayman Islands","Y","N","Y","N","","","N","","N","Venture Capital Fund","","799175758","100000","38","6","0","0","N","N","N","0","N","N","N","N","No","N","N","N","0","N"
"881388","BESSEMER VENTURE PARTNERS IX INSTITUTIONAL L.P.","805-9183629621","68943","","Cayman Islands","N","Y","N","N","","","N","","N","Venture Capital Fund","","718181818","10000000","40","1","49","38","N","N","N","0","Y","Y","Y","Y","No","N","N","N","0","N"
"881388","BVE 2001 (Q) LLC","805-9456263692","16564","Delaware","United States","N","Y","Y","N","","","N","","N","Venture Capital Fund","","4083361","50000","119","20","10","6","N","N","N","1","N","N","Y","N","No","N","Y","N","0","N"
"881388","BVE LLC","805-5159649923","16571","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","210674","25000","65","0","0","0","N","N","N","2","N","N","Y","N","No","N","Y","N","0","N"
"881388","BVE 2001 LLC","805-6062318603","16569","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","210393","25000","48","2","7","7","N","N","N","0","N","N","Y","N","No","N","Y","N","0","N"
"881388","BVP IV SPECIAL SITUATIONS L.P.","805-2555671242","16572","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","53227","100000","5","0","0","0","N","N","N","0","N","N","Y","N","No","N","Y","N","0","N"
"881388","BVP VII SPECIAL OPPORTUNITY FUND L.P.","805-6524427540","16575","","Cayman Islands","N","Y","N","N","","","N","","N","Venture Capital Fund","","939081823","10000000","14","1","43","7","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"881388","DEER EMPLOYEES PARTNERSHIP","805-9742602081","16578","Delaware","United States","Y","N","N","Y","BVE 2001 (Q) LLC","805-9456263692","Y","Y","N","Venture Capital Fund","","92250","10000","30","0","0","0","N","N","N","0","N","N","N","N","No","N","Y","N","0","N"
"881388","BESSEC VENTURES IV L.P.","805-9666488457","16472","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","902914","10000000","2","1","0","0","N","N","N","0","N","Y","Y","Y","No","N","Y","N","0","N"
"881388","BESSEC VENTURES V L.P.","805-7208047091","16474","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","8857551","10000000","2","1","0","0","N","N","N","0","N","Y","Y","Y","Yes","N","Y","N","0","N"
"881388","BESSEMER VENTURE INVESTORS II L.P.","805-6263209043","16476","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","880052","10000000","1","1","99","0","N","N","N","0","N","N","Y","N","No","N","Y","N","0","N"
"881388","BESSEMER VENTURE INVESTORS III L.P.","805-2115957313","16478","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","2543647","10000000","3","1","99","0","N","N","N","0","N","N","Y","N","No","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS CO-INVESTMENT L.P.","805-6678666781","16485","Delaware","United States","Y","N","Y","N","","","N","","N","Venture Capital Fund","","118266302","100000","63","22","0","0","N","N","N","0","N","N","N","N","No","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS IV L.P.","805-9840567772","16491","Delaware","United States","Y","N","Y","N","","","N","","N","Venture Capital Fund","","1066742","100000","89","1","0","0","N","N","N","0","N","N","N","N","No","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS V L.P","805-1898025855","16497","Delaware","United States","Y","N","Y","N","","","N","","N","Venture Capital Fund","","10682608","100000","83","12","0","0","N","N","N","0","N","N","N","N","No","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VI INSTITUTIONAL L.P.","805-1385609687","16500","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","5531949","10000000","1","1","99","0","N","N","N","0","N","Y","Y","Y","Yes","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VI L.P.","805-6153748928","16502","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","371855811","10000000","1","1","0","0","N","N","N","0","N","Y","Y","Y","Yes","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VI PARALLEL L.P.","805-1351170807","16505","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","1069962","100000","63","10","0","0","N","N","N","0","N","Y","N","Y","Yes","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VII INSTITUTIONAL L.P.","805-1010512173","16515","","Cayman Islands","N","Y","N","N","","","N","","N","Venture Capital Fund","","473770336","10000000","21","1","20","9","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VII L.P.","805-7211144866","16516","","Cayman Islands","Y","N","Y","N","","","N","","N","Venture Capital Fund","","833449528","100000","36","11","0","1","N","N","N","0","N","N","N","N","No","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VIII INSTITUTIONAL L.P.","805-4300455445","16518","","Cayman Islands","N","Y","N","N","","","N","","N","Venture Capital Fund","","1133823806","10000000","43","1","33","41","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VIII L.P.","805-2103071316","16519","","Cayman Islands","Y","N","Y","N","","","N","","N","Venture Capital Fund","","783404816","100000","40","8","0","0","N","N","N","0","N","N","N","N","No","N","Y","N","0","N"
"881388","BIP 2001 L.P.","805-2292450603","16521","Delaware","United States","N","Y","N","N","","","N","","N","Venture Capital Fund","","5520828","10000000","3","1","0","0","N","N","N","0","N","Y","Y","Y","Yes","N","Y","N","0","N"
"881388","BESSEMER VENTURE PARTNERS VIII PARALLEL L.P.","805-8703256873","68864","","Cayman Islands","Y","N","N","N","","","N","","N","Venture Capital Fund","","4979361","100000","40","7","0","0","N","N","N","0","Y","Y","N","Y","Yes","N","Y","N","0","N"
"885959","RAZOR'S EDGE FUND, LP","805-1240498706","52260","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","70406790","250000","70","23","0","2","N","N","N","0","Y","Y","Y","Y","Yes","N","N","N","0","N"
"898436","PINTO AMERICA GROWTH FUND, L.P.","805-3343712680","30339","Delaware","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","163500000","50000","50","26","10","0","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","Y","0","N"
"898436","PAGF CO-INVESTMENT, L.P.","805-8982657220","60541","Delaware","United States","Y","N","N","N","","","N","","N","Private Equity Fund","","21800000","10000","42","30","0","0","N","N","N","0","Y","Y","Y","Y","Report Not Yet Received","N","Y","Y","0","N"
"889338","NATIONAL TRADING II, LLC","805-2551900815","58346","Illinois","United States","Y","N","N","N","","","N","","N","Hedge Fund","","26500000","250000","18","6","0","0","N","N","N","0","Y","Y","Y","Y","Yes","Y","Y","Y","100","N"
"881724","ELEVAR EQUITY II, LP","805-2314942499","68876","","Cayman Islands","Y","N","N","N","","","N","","N","Venture Capital Fund","","71977340","500000","20","1","0","34","N","N","N","0","Y","Y","Y","Y","Yes","N","Y","Y","0","N"
"881724","ELEVAR EQUITY III, LP","805-8465416376","70171","","Cayman Islands","Y","N","N","N","","","N","","N","Venture Capital Fund","","51425259","250000","35","1","0","12","N","N","N","0","Y","Y","Y","Y","Yes","N","N","Y","0","N"
"879648","DAWNTREADER FUND II","805-4074989085","27626","Delaware","United States","Y","N","N","N","","","N","","N","Venture Capital Fund","","17454458","25000","248","2","4","23","N","N","N","0","N","Y","Y","Y","Yes","N","N","N","0","N"
"870668","MILESTONE CHINA OPPORTUNITIES FUND II, L.P.","805-2816310734","38804","","Cayman Islands","Y","Y","N","N","","","N","","N","Private Equity Fund","","76324896","5000000","71","12","0","58","N","N","N","0","Y","Y","N","Y","Yes","N","N","N","0","N"
