"FilingID","ReferenceID","Foreign Regulatory Authority"
"612255","112372","Other-LONDON STOCK EXCHANGE"
"590918","103570","United Kingdom - Financial Services Authority"
"601767","108352","United Kingdom - Financial Services Authority"
"601767","108360","Switzerland - Swiss Financial Market Supervisory Authority"
"597943","103425","Other-JERSEY - JERSEY FINANCIAL SERVICES AUTHORITY"
"614970","113522","Australia - Australian Securities and Investments Commission"
"614970","113522","Other-AUSTRALIAN PRUDENTIAL REGULATORY AUTHORITY"
"614970","113523","Canada - Alberta Securities Commission"
"614970","113523","Canada - British Columbia Securities Commission"
"614970","113523","Canada - Manitoba Securities Commission"
"614970","113523","Canada - New Brunswick Securities Commission"
"614970","113523","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"614970","113523","Canada - Nova Scotia Securities Commission"
"614970","113523","Canada - Ontario Securities Commission"
"614970","113523","Canada - Prince Edward Island, Securities Office"
"614970","113523","Canada - Quebec, Financial Markets Authority"
"614970","113523","Canada - Saskatchewan Financial Services Commission"
"614970","113523","Ireland -  Central Bank of Ireland"
"614970","113525","Hong Kong - Securities and Futures Commission"
"614970","113525","Other-HONG KONG - MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
"614970","113525","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"614970","113519","Japan - Financial Services Agency"
"614970","113520","Germany - German Federal Financial Supervisory Agency"
"614970","113521","United Kingdom - Financial Services Authority"
"614970","114388","Ireland -  Central Bank of Ireland"
"615025","112138","United Kingdom - Financial Services Authority"
"615025","112396","Jersey - Jersey Financial Services Commission"
"620041","114080","United Kingdom - Financial Services Authority"
"620041","114078","Hong Kong - Securities and Futures Commission"
"602169","105692","Jersey - Jersey Financial Services Commission"
"624455","117425","Dubai - Dubai Financial Services Authority"
"592843","101753","British Virgin Islands - British Virgin Islands Financial Services Commission"
"592843","101755","Other-JAPAN - KANTO LOCAL FINANCE BUREAU"
"592843","116128","Mauritius, Republic of - Financial Services Commission"
"592843","101754","Other-CAYMAN ISLAND MONETARY AUTHORITY"
"626541","119070","Jersey - Jersey Financial Services Commission"
"615452","112337","Hong Kong - Securities and Futures Commission"
"624394","117456","Malaysia - Securities Commission"
"624394","117459","Singapore - Monetary Authority of Singapore"
"615985","112550","Brazil - Securities and Exchange Commission"
"615985","112550","Other-BRAZIL - ANBIMA - SELF REGULATORY BODY"
"615985","112553","Brazil - Securities and Exchange Commission"
"615985","112554","United Kingdom - Financial Services Authority"
"621044","114655","Brazil - Securities and Exchange Commission"
"621044","114655","Other-BRAZIL - ANBIMA -SELF REGULATORY BODY"
"621044","114661","United Kingdom - Financial Services Authority"
"621044","114662","Brazil - Securities and Exchange Commission"
"608410","111812","Guernsey - Guernsey Financial Services Commission"
"624305","116932","Brazil - Securities and Exchange Commission"
"624305","116932","Other-BRAZIL - ANBIMA - SELF REGULATORY BODY"
"624305","116933","Brazil - Securities and Exchange Commission"
"624305","116944","Brazil - Securities and Exchange Commission"
