"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
"895497","39912","7300","GATEWAY REAL ESTATE FUND III-TE, L.P.","805-9416136354","","Cayman Islands","Y","Y"
"895497","39886","7299","GATEWAY CAPITAL REAL ESTATE FUND II-TE, L.P.","805-2941389989","","Cayman Islands","Y","Y"
"893504","42323","7656","TVF FEEDER FUND LTD","805-4302302740","","Mauritius","N","Y"
"893013","32037","9877","TCM ASIA OPPORTUNITIES (US FEEDER) FUND LTD","805-9924493969","","Cayman Islands","N","Y"
"893013","32037","5862","TCM ASIA OPPORTUNITIES (NON-U.S. FEEDER) FUND LTD","805-4229600064","","Cayman Islands","N","Y"
"900463","35284","6535","ALDEN GLOBAL EMERGING MARKETS FUND I, LTD.","805-2097178216","","Cayman Islands","N","Y"
"900463","35255","6529","LIQUIDATION OPPORTUNITIES FUND (CAYMAN), LTD.","805-7083518650","","Cayman Islands","N","Y"
"900463","28050","5151","ALDEN GLOBAL VALUE RECOVERY FUND (CAYMAN), LTD.","805-6465901587","","Cayman Islands","N","Y"
"900463","28050","5150","ALDEN GLOBAL VALUE RECOVERY FUND, LP","805-7862139581","Delaware","United States","N","Y"
"900463","28043","5147","ALDEN GLOBAL OPPORTUNITIES FUND, L.P.","805-1924227099","Delaware","United States","N","Y"
"900463","64408","13062","ALDEN GLOBAL CRE OPPORTUNITIES FUND, LP","805-3271676419","Delaware","United States","N","Y"
"900463","64408","13061","ALDEN GLOBAL CRE OPPORTUNITIES FUND (CAYMAN), L.P.","805-9613238467","","Cayman Islands","N","Y"
"900463","28043","5146","ALDEN GLOBAL OPPORTUNITIES FUND (CAYMAN), L.P.","805-6848170452","","Cayman Islands","N","Y"
"881490","56686","11261","SAGA TREE ASIA FUND","805-8508123822","","Cayman Islands","N","Y"
"904752","10551","2497","COMPOSITION CAPITAL EUROPE II FEEDER C.V.","805-2884709490","","Netherlands","N","Y"
"904752","10532","2494","COMPOSITION CAPITAL ASIA II FEEDER C.V.","805-7292551843","","Netherlands","N","Y"
"904521","41729","7545","ABDIEL QUALIFIED ONSHORE PARTNERS, LP","805-8401474822","Delaware","United States","N","Y"
"904521","41729","7544","ABDIEL QUALIFIED OFFSHORE PARTNERS, LTD","805-1872643725","","Cayman Islands","N","Y"
"885182","2775","2988","AZENTUS GLOBAL OPPORTUNITIES FUND L.P.","805-5252956771","","Cayman Islands","N","Y"
"885182","2775","2989","AZENTUS GLOBAL OPPORTUNITIES FUND LIMITED","805-9781947727","","Cayman Islands","N","Y"
"895503","28806","6786","CX PARTNERS FUND ALPHA LP","805-5067969724","","Cayman Islands","N","Y"
"895503","28806","5290","CX PARTNERS FUND LIMITED","805-8142840951","","Cayman Islands","N","Y"
"895503","28806","5289","CX PARTNERS FUND ALPHA LIMITED","805-8203494132","","Cayman Islands","N","Y"
"885550","69324","14199","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69308","14193","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69322","14198","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69321","14197","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69298","14186","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69297","14185","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69295","14184","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69277","14177","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69265","14164","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69259","14163","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60522","12228","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69305","14191","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60518","12225","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60517","12224","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69290","14182","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60513","12220","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69319","14196","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60536","12236","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60534","12235","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60530","12232","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60526","12231","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60511","12219","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60506","12217","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60503","12215","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","60500","12214","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","51221","10394","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69315","14195","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","51243","10400","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69307","14192","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69293","14183","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69289","14181","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","51245","10373","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","51244","10371","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69284","14178","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","51237","10399","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","51174","10360","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"885550","69319","14271","SCIENS GROUP ALTERNATIVE STRATEGIES LLC","805-9973762039","Delaware","United States","Y","N"
"885550","69713","14270","SCIENS GROUP ALTERNATIVE STRATEGIES LLC - FLOWPOINT CAPITAL PARTNERS SERIES","805-9973762039","Delaware","United States","Y","N"
"885550","69713","14269","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED ACTING IN RESPECT OF ITS FLOWPOINT CAPITAL PARTNERS CELL","805-8142933209","","Guernsey","Y","N"
"885550","69711","14268","SCIENS GROUP ALTERNATIVE STRATEGIES LLC","805-9973762039","Delaware","United States","Y","N"
"885550","69711","14265","SCIENS GROUP ALTERNATIVE STRATEGIES PCC LIMITED","805-8142933209","","Guernsey","Y","N"
"883015","31181","5682","SANSAR FRONTIER FUND, LTD.","805-5571626739","","Cayman Islands","N","Y"
"883015","31181","5681","SANSAR FRONTIER FUND, L.P.","805-7618177604","Delaware","United States","Y","N"
"883015","75562","46428","SANSAR CAPITAL SPECIAL OPPORTUNITY FUND, LTD.","805-4560527294","","Cayman Islands","N","Y"
"883015","75542","46422","SANSAR CAPITAL, L.P.","805-3033933535","Delaware","United States","N","Y"
"883015","75562","46427","SANSAR CAPITAL SPECIAL OPPORTUNITY FUND, L.P.","805-7171467849","Delaware","United States","N","Y"
"902860","66510","13714","CONCORDE I ALTERNATIVE INVESTMENT FUND LTD.","805-3614122095","","Cayman Islands","N","Y"
"902860","66510","13713","CONCORDE I ALTERNATIVE INVESTMENT FUND LP","805-1640302777","Delaware","United States","N","Y"
"902860","66509","13711","CONCORDE COLUMBUS GLOBAL OPPORTUNITY OFFSHORE FUND, LTD","805-7901697098","","Cayman Islands","N","Y"
"902860","66509","13710","CONCORDE COLUMBUS GLOBAL OPPORTUNITY FUND, LP","805-9789696662","Delaware","United States","N","Y"
"897654","57768","11809","HNC OPPORTUNITIES FUND, LLC","805-9025951407","Delaware","United States","N","Y"
"897654","57768","11810","HNC OPPORTUNITIES OFFSHORE FUND, SPC","805-3339827219","","Cayman Islands","N","Y"
"885782","7525","2062","STEEL PARTNERS JAPAN STRATEGIC FUND, L.P.","805-9098159558","Delaware","United States","N","Y"
"885782","7525","2063","STEEL PARTNERS JAPAN STRATEGIC OFFSHORE FUND, LTD.","805-9435484955","","Cayman Islands","N","Y"
"902242","76643","51368","RIA-1406E","805-8859075019","","Cayman Islands","Y","N"
"902242","76643","51367","RIA-1406W","805-2984333009","","Cayman Islands","Y","N"
"902344","55882","11041","ARMISTICE CAPITAL FUND LP","805-9786948816","Delaware","United States","N","Y"
"902344","55882","11042","ARMISTICE CAPITAL OFFSHORE FUND LTD","805-7076314623","","Cayman Islands","N","Y"
"903308","36564","10326","CORE CAPITAL PARTNERS II, LP.","805-3453971028","Delaware","United States","Y","N"
"888429","48158","8835","PLEASANT LAKE ONSHORE FEEDER FUND LP","805-2079197389","Delaware","United States","N","Y"
"888429","48158","12498","PLEASANT LAKE OFFSHORE FEEDER FUND LTD.","805-7744951638","","Cayman Islands","N","Y"
"897873","8879","2278","KINGSBROOK OPPORTUNITIES LP","805-9047139956","Delaware","United States","N","Y"
"902243","31387","5714","PRIVATE CAPITAL PORTFOLIO L.P.","805-8721303887","","United Kingdom","Y","Y"
"902243","31387","5713","PCP II L.P.","805-8394992781","","United Kingdom","Y","Y"
"896909","64504","13094","WINTON DIVERSIFIED STRATEGY FUND (US) L.P.","805-8202755881","Delaware","United States","N","Y"
"896909","64503","13093","WINTON DIVERSIFIED FUTURES FUND (US) L.P.","805-2838865664","Delaware","United States","N","Y"
"896909","64490","13277","THE WINTON EVOLUTION FUND","805-6708134764","","Cayman Islands","N","Y"
"902495","39580","7467","MIDMARK CAPITAL II, L.P.","805-9148698025","Delaware","United States","Y","N"
"899877","20296","3976","BENNELONG TEMPEST FUND LIMITED","805-8127514285","","Jersey","Y","Y"
"899877","20942","4074","BENNELONG ASIA PACIFIC MULTI STRATEGY EQUITY  FUND LIMITED","805-3535577806","","Jersey","Y","Y"
"869838","44794","8083","TARGET PARTNERS EXECUTIVE FUND II GMBH & CO. KG","805-3672596410","","Germany","Y","N"
"896152","65550","13382","LONG FOCUS CAPITAL, LLC","805-7472763919","Delaware","United States","N","Y"
"896152","65550","13381","LONG FOCUS CAPITAL OFFSHORE, LTD.","805-1350423891","","Cayman Islands","N","Y"
"897563","41952","7583","LTE PARTNERS, LLC","805-4655253551","Delaware","United States","Y","N"
"904915","53630","10544","AKKADIAN HOLDINGS ANNEX II, LP","805-4805495126","Colorado","United States","Y","N"
"904915","46376","10545","AKKADIAN HOLDINGS II, LP","805-5524177375","Colorado","United States","Y","N"
"892468","58362","11770","MILLVILLE OPPORTUNITIES OFFSHORE FUND LTD.","805-2242861906","","Cayman Islands","Y","N"
"892468","58362","11769","MILLVILLE OPPORTUNITIES ONSHORE FUND, LP","805-2753135112","Delaware","United States","Y","N"
"885995","38137","7061","BARING INDIA PRIVATE EQUITY FUND III FEEDER LP","805-2782659498","","Cayman Islands","N","Y"
"885995","38050","7057","BARING INDIA PRIVATE EQUITY FUND III FEEDER LP","805-2782659498","","Cayman Islands","N","Y"
"897616","64560","13125","SYMMETRY US FUND LP","805-7756482454","Delaware","United States","N","Y"
"897616","64560","13124","SYMMETRY INTERNATIONAL FUND LIMITED","805-5385574880","","Cayman Islands","N","Y"
"901232","76570","49419","BLUE CLAY CAPITAL PARTNERS LP","805-7024658191","Delaware","United States","Y","N"
"901232","76570","49418","BLUE CLAY CAPITAL FUND LTD.","805-5308966648","","Cayman Islands","Y","N"
"898202","66418","13587","ROTATION CAPITAL CREDIT OPPORTUNITIES OFFSHORE FUND, LTD","805-9274365575","","Cayman Islands","N","Y"
"898202","66418","13586","ROTATION CAPITAL CREDIT OPPORTUNITIES ONSHORE PARTNERS, LP","805-2978825679","Delaware","United States","N","Y"
"898202","66418","13768","ROTATION CAPITAL CREDIT OPPORTUNITIES INTERMEDIATE FUND, LTD","805-6146433430","","Cayman Islands","N","Y"
"904792","60460","13797","PARK SQUARE CAPITAL CREDIT OPPORTUNITIES (USD) FEEDER, LP","805-1324432133","","Guernsey","Y","Y"
"881532","40463","7378","CID GREATER CHINA VENTURE CAPITAL FUND III (TE) L.P.","805-4777934271","","Cayman Islands","N","Y"
"881532","40361","7363","CID GREATER CHINA VENTURE CAPITAL FUND II (TE), L.P.","805-5421900603","","Cayman Islands","N","Y"
"881943","68907","14212","DIVERSIFIED FUND STAGING LLC","805-9861993962","Delaware","United States","N","Y"
"886102","71228","29365","GMT COMMUNICATIONS PARTNERS II FEEDER, L.P.","805-7080210570","Delaware","United States","Y","Y"
"905249","42327","7907","CATALYST EPF (S) LP","805-8874542523","","United Kingdom","N","Y"
"905249","42327","7658","CATALYST EPF (SCOTS) LP","805-2745604052","","United Kingdom","N","Y"
"905249","77548","60369","CEPF II SUB-FUND (SCOTS) LP","805-9644540181","","United Kingdom","N","Y"
"905249","77531","60365","CATALYST EPF II (S) LP","805-2767358134","","United Kingdom","N","Y"
"905249","77531","60364","CATALYST EPF II (SCOTS) LP","805-6932838276","","United Kingdom","N","Y"
"888893","58433","11784","PLYMOUTH LANE PARTNERS (ONSHORE), LP","805-8228553698","Delaware","United States","Y","N"
"888893","58433","11803","PLYMOUTH LANE PARTNERS (OFFSHORE INTERMEDIATE), LP","805-7651993757","","Cayman Islands","Y","N"
"888893","65734","13422","PLYMOUTH LANE PARTNERS (OFFSHORE), LTD.","805-1988252262","","Cayman Islands","Y","N"
"900407","54110","10611","FIERA QUANTUM DIVERSIFIED ALPHA FUND, LTD.","805-5306114289","","Cayman Islands","N","Y"
"900407","54110","10610","FIERA QUANTUM DIVERSIFIED ALPHA FUND, LP","805-4239753974","Delaware","United States","N","Y"
"882053","50212","9328","EQT INFRASTRUCTURE II (NO. 2) FEEDER LIMITED PARTNERSHIP","805-1978530795","","United Kingdom","N","Y"
"882053","50212","9327","EQT INFRASTRUCTURE II (NO. 1) FEEDER LIMITED PARTNERSHIP","805-4812292068","","United Kingdom","N","Y"
"902482","45513","10461","KEROGEN PARTICIPATING, L.P.","805-3335652418","","Cayman Islands","N","Y"
"903084","56238","11134","POST STREET FUND LP","805-7018550519","Delaware","United States","N","Y"
"903084","56238","11135","POST STREET OFFSHORE FUND LTD.","805-3661861167","","Cayman Islands","N","Y"
"873392","58131","11736","EQT MID MARKET (NO. 1) FEEDER LIMITED PARTNERSHIP","805-1054743770","","United Kingdom","N","Y"
"873392","58131","11737","EQT MID MARKET (NO. 2) FEEDER LIMITED PARTNERSHIP","805-8084889224","","United Kingdom","N","Y"
"895086","39832","7288","PHOENIX REAL ESTATE FUND (TE) L.P.","805-7994733707","","Cayman Islands","N","Y"
"895086","39832","7287","PHOENIX REAL ESTATE FUND (T) L.P.","805-2159357156","","Cayman Islands","N","Y"
"895086","39832","7283","PHOENIX REAL ESTATE FUND (TE-JPY) L.P.","805-8410631239","","Cayman Islands","N","Y"
"895086","39832","7286","PHOENIX REAL ESTATE FUND (UN-PIV) L.P.","805-9948987148","","Cayman Islands","N","Y"
"905166","57944","11705","GLOBAL EQUITY EVENT OPPORTUNITIES FUND, LLC","805-7259178656","Delaware","United States","N","Y"
"905166","57944","11704","GLOBAL EQUITY EVENT OPPORTUNITIES FUND (CAYMAN), LTD.","805-7517256769","","Cayman Islands","N","Y"
"898630","41972","7588","PERGAMENT FALCON PARTNERS (CAYMAN) LTD.","805-3702293635","","Cayman Islands","Y","N"
"898630","41972","7589","PERGAMENT FALCON PARTNERS LP","805-1089922612","Delaware","United States","Y","N"
"900409","76319","48367","SENRIGAN JAPAN FUND LIMITED","805-4823244040","","Cayman Islands","N","Y"
"900409","16925","3371","SENRIGAN US FEEDER FUND LIMITED","805-2721927031","","Cayman Islands","N","Y"
"900409","16925","3370","SENRIGAN FUND LIMITED","805-4613874899","","Cayman Islands","N","Y"
"894881","40429","13313","VINTAGE VENTURE PARTNERS II SP (CAYMAN) LP","805-3840786712","","Cayman Islands","N","Y"
"894550","64110","13010","CALIXTO GLOBAL OFFSHORE FUND, LTD","805-5337587070","","Cayman Islands","Y","N"
"894550","64110","13009","CALIXTO GLOBAL DOMESTIC FUND, LP","805-8343192151","Delaware","United States","Y","N"
"905138","43792","7935","STRIDE OFFSHORE FUND LP","805-8792592433","","Cayman Islands","N","Y"
"905138","43792","7934","STRIDE FUND LP","805-7480071037","Delaware","United States","N","Y"
"873770","64908","13240","SOZO FEEDER FUND, L.L.C.","805-4007464977","Delaware","United States","Y","N"
"873770","64908","61375","SOZO-TRUEBRIDGE CAYMAN LP","805-5411239503","","Cayman Islands","Y","N"
"895598","41044","7523","ATLAS CAPITAL (QP), L.P.","805-2254178771","Texas","United States","Y","Y"
"895598","41044","7517","ATLAS ADVANTAGE OFFSHORE FUND, LTD","805-6835556428","","Cayman Islands","N","Y"
"903006","43511","7881","RED FORT INDIA REAL ESTATE FEEDER, LLC","805-5716691819","","Mauritius","N","Y"
"882052","13454","14110","AULDBRASS SOF ACCESS FUND, LP","805-1570875599","Delaware","United States","N","Y"
"902850","41051","10558","CANTILEVER LIMITED PARTNERSHIP","805-4839375733","","Cayman Islands","Y","N"
"902850","53837","10557","CANTILEVER II LIMITED PARTNERSHIP","805-8920614861","","Cayman Islands","Y","N"
"902417","65809","13507","STEAMBOAT CAPITAL PARTNERS OFFSHORE FUND, LTD.","805-6557574842","","Cayman Islands","Y","N"
"905808","31167","5675","BBRFI4LLC","805-5344393258","Delaware","United States","Y","Y"
"905808","31167","5674","BBRFI3 LLC","805-6783236898","Delaware","United States","Y","Y"
"905808","31167","5673","BBRFI2 LLC","805-8611804679","Delaware","United States","Y","Y"
"905808","31167","5672","BBRFI1 LLC","805-1443339975","Delaware","United States","Y","Y"
"905808","31177","5680","BROOKFIELD BRAZIL AGRILAND FUND 4 LLC","805-5495355980","Delaware","United States","Y","Y"
"905808","31177","5679","BROOKFIELD BRAZIL AGRILAND FUND 3 LLC","805-2966473837","Delaware","United States","Y","Y"
"905808","31177","5678","BROOKFIELD BRAZIL AGRILAND FUND 2 LLC","805-2854966488","Delaware","United States","Y","Y"
"905808","31177","5677","BROOKFIELD BRAZIL AGRILAND FUND 1 LLC","805-4567502341","Delaware","United States","Y","Y"
"884327","42401","7682","RED ROCK VENTURES III, LP","805-3991089666","Delaware","United States","Y","N"
"884327","42401","7686","RED ROCK VENTURES - CAYMAN III, LP","805-6156246810","","Cayman Islands","Y","N"
"884327","42401","7685","RED ROCK VENTURES - ENTREPRENEURS FUND III, LP","805-2138618544","Delaware","United States","Y","N"
"906251","57944","11705","GLOBAL EQUITY EVENT OPPORTUNITIES FUND, LLC","805-7259178656","Delaware","United States","N","Y"
"906251","57944","11704","GLOBAL EQUITY EVENT OPPORTUNITIES FUND (CAYMAN), LTD.","805-7517256769","","Cayman Islands","N","Y"
"906268","31167","5675","BBRFI4LLC","805-5344393258","Delaware","United States","Y","Y"
"906268","31167","5674","BBRFI3 LLC","805-6783236898","Delaware","United States","Y","Y"
"906268","31167","5673","BBRFI2 LLC","805-8611804679","Delaware","United States","Y","Y"
"906268","31167","5672","BBRFI1 LLC","805-1443339975","Delaware","United States","Y","Y"
"906268","31177","5680","BROOKFIELD BRAZIL AGRILAND FUND 4 LLC","805-5495355980","Delaware","United States","Y","Y"
"906268","31177","5679","BROOKFIELD BRAZIL AGRILAND FUND 3 LLC","805-2966473837","Delaware","United States","Y","Y"
"906268","31177","5678","BROOKFIELD BRAZIL AGRILAND FUND 2 LLC","805-2854966488","Delaware","United States","Y","Y"
"906268","31177","5677","BROOKFIELD BRAZIL AGRILAND FUND 1 LLC","805-4567502341","Delaware","United States","Y","Y"
"888071","46229","8350","EVOLUTION FUND LTD. SPC, SEGREGATED PORTFOLIO EVO1","805-1782172376","","Cayman Islands","N","Y"
"888071","46230","11571","EVOLUTION US LENDING FUND","805-2674553035","","Cayman Islands","Y","N"
"888071","46230","25364","EVOLUTION INCOME FUND LTD.","805-9343763152","","Cayman Islands","Y","N"
"905337","62647","12718","ONE STONE CB3 LP","805-7308529543","","Cayman Islands","N","Y"
"905337","53425","10480","ONE STONE CB2 LP","805-9482701403","Delaware","United States","N","Y"
"905337","53425","10481","ONE STONE CB1 LP","805-8428875806","","Cayman Islands","N","Y"
"903479","57562","11563","GNS HILLIER ONSHORE GROWTH FUND","805-9859526963","","Cayman Islands","N","Y"
"905514","77650","62368","BROCKTON CAPITAL FUND III (USA) LP","805-5559344481","","United Kingdom","Y","Y"
"905514","28269","7532","BROCKTON CAPITAL II (USA FX) LP","805-7991518834","","United Kingdom","Y","Y"
"905514","28269","7533","BROCKTON CAPITAL II (USA) LP","805-9146224647","","United Kingdom","Y","Y"
"898516","62906","12759","VINCI CAPITAL PARTNERS II- CO-INVESTMENTS II, L.P.","805-5934825080","","Cayman Islands","N","Y"
"898516","53482","10496","VINCI CAPITAL PARTNERS II CO-INVESTMENT, L.P.","805-1983186895","","Cayman Islands","N","Y"
"898516","39555","7232","VINCI CAPITAL PARTNERS II C, L.P.","805-1700258932","","Cayman Islands","N","Y"
"898516","39511","7226","VINCI CAPITAL PARTNERS II-B, L.P.","805-1335234976","","Cayman Islands","N","Y"
"898516","39461","7220","VINCI CAPITAL PARTNERS II-A, L.P.","805-5124354194","","Cayman Islands","N","Y"
"906123","77645","62367","AKKADIAN HOLDINGS ANNEX III-B, LP","805-4558272906","Colorado","United States","Y","N"
"906123","65899","13468","AKKADIAN HOLDINGS ANNEX III, LP","805-5673838247","Colorado","United States","Y","N"
"906123","65896","13467","AKKADIAN HOLDINGS III, LP","805-2635340920","Colorado","United States","Y","N"
"899535","75599","46431","CAPITAL DYNAMICS S.C.A. - GLOBAL SECONDARIES III","805-7585595924","","Luxembourg","N","Y"
"899535","75602","46432","CAPITAL DYNAMICS S.C.A. - MID-MARKET DIRECT III","805-9242917222","","Luxembourg","N","Y"
"899535","75460","46407","CAPITAL DYNAMICS S.C.A. - EUROPEAN CO-INVESTMENT","805-4134114353","","Luxembourg","Y","N"
"906475","34802","6456","DEUTSCHE BANK PRIVATE EQUITY ASIA SELECT FUND II (US)","805-2104192562","","Cayman Islands","N","Y"
"906475","34574","6424","DEUTSCHE BANK PRIVATE EQUITY ASIA SELECT FUND (INTERNATIONAL)","805-1253114172","","Cayman Islands","N","Y"
"906475","34574","6423","DEUTSCHE BANK PRIVATE EQUITY ASIA SELECT FUND (US)","805-5420520736","","Cayman Islands","N","Y"
"906475","34575","6420","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND V (INTERNATIONAL)`","805-2361331638","","Cayman Islands","N","Y"
"906475","34575","6419","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND V (US)","805-5766141751","","Cayman Islands","N","Y"
"906475","34515","6413","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND IV  (INTERNATIONAL)","805-7622277763","","Cayman Islands","N","Y"
"906475","34515","6411","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND IV (US)","805-3623172478","","Cayman Islands","N","Y"
"906475","34433","6408","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND III (INTERNATIONAL)","805-7562600151","","Cayman Islands","N","Y"
"906475","34433","6405","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND III (US)","805-1817956826","","Cayman Islands","N","Y"
"906475","34382","6390","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT TRUST II (INTERNATIONAL)","805-6702158513","","Cayman Islands","N","Y"
"906475","34250","6369","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND (INTERNATIONAL)","805-7438875237","","Cayman Islands","N","Y"
"906475","34250","6367","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT FUND (US)","805-9145977141","","Cayman Islands","N","Y"
"906475","34382","6386","DEUTSCHE BANK PRIVATE EQUITY GLOBAL SELECT TRUST II (US)","805-2256009994","","Cayman Islands","N","Y"
"906475","33669","6158","DEUTSCHE BANK PRIVATE EQUITY SELECT TRUST I (INTERNATIONAL)","805-5377898079","","Cayman Islands","N","Y"
"906475","54529","10731","PRIVATE EQUITY GLOBAL SELECT FUND VI (INTERNATIONAL), L.P","805-3022822475","","Cayman Islands","N","Y"
"906475","33665","10730","BT PRIVATE EQUITY FUND II, L.P.","805-8482231192","","Cayman Islands","N","Y"
"906475","34802","6461","DEUTSCHE BANK PRIVATE EQUITY ASIA SELECT FUND II (INTERNATIONAL)","805-1957540632","","Cayman Islands","N","Y"
"906475","33669","6157","DEUTSCHE BANK PRIVATE EQUITY SELECT TRUST I (US)","805-7750195846","","Cayman Islands","N","Y"
"906475","33667","6156","DB ALEX BROWN VENTURE INVESTORS FUND (INSTITUTIONAL), L.P.","805-4613483304","","Cayman Islands","N","Y"
"906475","33660","6150","BT PRIVATE EQUITY FUND, L.L.C.","805-5992126763","Delaware","United States","N","Y"
"906475","33667","6155","DB ALEX BROWN VENTURE INVESTORS FUND, L.P.","805-7465968965","","Cayman Islands","N","Y"
"906475","33667","6154","DB ALEX BROWN VENTURE INVESTORS FUND, L.L.C.","805-3115133634","Delaware","United States","N","Y"
"906475","33665","6153","BT PRIVATE EQUITY FUND II, L.L.C.","805-4327703299","Delaware","United States","N","Y"
"906475","33660","6151","BT PRIVATE EQUITY FUND, L.P.","805-2949634751","","Cayman Islands","N","Y"
"906475","33660","6152","BT PRIVATE EQUITY FUND (INSTITUTIONAL), L.P.","805-7739391148","","Cayman Islands","N","Y"
"905932","52028","10182","JAVELIN II CMR AIVB, LLC","805-6871889461","Delaware","United States","N","Y"
"906276","40696","7416","INDIGO SANTA FE INVESTMENTS CAYMAN II JUNIOR LP","805-8736564352","","Cayman Islands","Y","N"
"906276","40452","7379","LONG BAR HUNGARY LLC","805-9966499699","Delaware","United States","Y","N"
"906276","40452","7377","INDIGO INVESTMENTS HUNGARY LLC","805-9173527085","Delaware","United States","Y","N"
"906276","40557","7497","LONG BAR INDONESIA LLC","805-7492834104","Delaware","United States","Y","N"
"906276","40557","7495","INDIGO INDONESIA INVESTMENTS CAYMAN II JUNIOR LP","805-1050596500","","Cayman Islands","Y","N"
"906276","40896","7458","LONG BAR PARTNERS LLC","805-1291186413","Delaware","United States","Y","N"
