"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
"1023756","36634","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","INVESTER STATEMENTS ARE PREPARED BY THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF DIRECTORS OF MEZZVEST MANAGER II LIMITED."
"1023756","36428","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","INVESTER STATEMENTS ARE PREPARED BY THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF DIRECTORS OF MEZZVEST MANAGER III LIMITED."
"1023756","34793","ESTERA SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","34734","ESTERA SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","34697","MATHESON ORMSBY PRENTICE","DUBLIN","","Ireland","N","No (provided to no investors)","THE INVESTMENT ADVISOR PREPARES QUARTERLY AND ANNUAL STATEMENTS WHICH ARE APPROVED BY THE GENERAL PARTNER."
"1023756","34562","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","32941","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETERS PORT","","Guernsey","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","32681","ESTERA SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","25606","ESTERA SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","42227","ESTERA SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","No (provided to no investors)","THE INVESTMENT ADVISOR PREPARES QUATERLY AND ANNUAL STATEMENTS FOR THE INVESTOR."
"1023756","58447","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","58446","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","58443","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","38066","ESTERA SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","No (provided to no investors)","THE GP DISTRIBUTES ANNUAL STATEMENTS TO INVESTORS."
"1023756","38012","ESTERA SERVICES (BERMUDA) LIMITED","HAMILTON","","Bermuda","N","No (provided to no investors)","THE GP DISTRIBUTES ANNUAL STATEMENTS TO INVESTORS."
"1023756","36697","ELIAN FUND SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","INVESTER STATEMENTS ARE PREPARED BY THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF DIRECTORS OF MEZZVEST MANAGER LIMITED."
"1023756","159093","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","QUARTERLY AND ANNUAL INVESTOR STATEMENTS ARE PREPARED BY THE THE INVESTMENT ADVISOR AND APPROVED BY THE BOARD OF THE GENERAL PARTNER/MANAGER TO THE PRIVATE FUND."
"1023756","178412","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","THE INVESTMENT ADVISOR PRODUCES QUARTERLY AND ANNUAL INVESTOR REPORTS."
"1023756","178410","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","THE INVESTMENT ADVISOR PRODUCES QUARTERLY AND ANNUAL STATEMENTS AND SENDS THESE TO INVESTORS."
"1027069","76258","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"1027069","76255","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"1027069","68643","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"1025394","64887","MAPLES FUND SERVICES","MONTREAL","","Canada","N","Yes (provided to all investors)",""
"1020076","178355","AZTEC FINANCIAL SERVICES (GUERNSEY LIMITED)","ST. PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1022805","178042","STATE STREET BANK LUXEMBOURG S.C.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
"1022805","178043","STATE STREET BANK LUXEMBOURG S.C.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
"1022805","18748","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1022805","17943","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1022805","17577","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1022805","157794","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1022805","50590","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1026568","46441","HC GLOBAL, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"1027238","74197","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","74194","CITI PRIVATE EQUITY","NEW YORK","New York","United States","Y","Yes (provided to all investors)",""
"1027238","74189","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","74188","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","74178","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","74176","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","42911","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","43138","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","42881","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","42773","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61777","CITI PRIVATE EQUITY","NEW YORK","New York","United States","Y","Yes (provided to all investors)",""
"1027238","43164","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61771","CITI PRIVATE EQUITY","NEW YORK","New York","United States","Y","Yes (provided to all investors)",""
"1027238","61767","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61765","CITI PRIVATE EQUITY","NEW YORK","New York","United States","Y","Yes (provided to all investors)",""
"1027238","42928","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","43165","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61751","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61090","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61087","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61081","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1027238","61074","CITI PRIVATE EQUITY","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1008462","67508","CORTLAND CAPITAL MARKET SERVICES LLC","BREA","California","United States","N","Yes (provided to all investors)",""
"1008462","67509","CORTLAND CAPITAL MARKET SERVICES LLC","BREA","California","United States","N","Yes (provided to all investors)",""
"986334","63785","MORGAN STANLEY FUND SERVICES USA LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
"986756","49246","US BANK TRUSTEES LTD","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"986756","48688","HSBC BANK PLC","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"986756","7145","GLOBEOP FINANCIAL SERVICES S.A.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"986756","15286","GLOBEOP FINANCIAL SERVICES S.A.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"986756","4550","GLOBEOP FINANCIAL SERVICES S.A.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1016052","177412","SS&C TECHNOLOGIES, INC.","EVANSVILLE","Indiana","United States","N","Yes (provided to all investors)",""
"1021268","120357","CUSTOM HOUSE GLOBAL FUND SERVICES LIMITED","KALKARA","","Malta","N","Yes (provided to all investors)",""
"1017731","177972","BANK OF BERMUDA (CAYMAN) LIMITED","HONG KONG","","Hong kong","N","Yes (provided to all investors)",""
"1017731","57658","BANK OF BERMUDA (CAYMAN) LIMITED","HONG KONG","","Hong kong","N","Yes (provided to all investors)",""
"1017731","57659","TRIDENT TRUST COMPANY (CAYMAN) LTD","HONG KONG","","Hong kong","N","Yes (provided to all investors)",""
"1021434","177958","GLOBEOP FINANCIAL SERVICES (CAYMAN) LIMITED","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
"1024835","68312","HSBC SECURITIES SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1024835","68241","HSBC SECURITIES SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1024835","68237","HSBC SECURITIES SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1008808","12349","CITI FUND SERVICES (BERMUDA) LTD","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"1011919","63708","MUFG SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1011919","63693","MUFG FUND SERVICE (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1011919","63709","MUFG FUND SERVICECS (USA) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1013428","177407","VENTURE BACK OFFICE","CARY","North Carolina","United States","N","Yes (provided to all investors)",""
"967610","75556","STANDISH MANAGEMENT LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"967610","26844","STANDISH MANAGEMENT LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"1015695","63689","STEVEN MOSKOWITZ CPA, PC","TARRYTOWN","New York","United States","N","Yes (provided to all investors)",""
"1015695","63692","STEVEN MOSKOWITZ CPA, PC","TARRYTOWN","New York","United States","N","Yes (provided to all investors)",""
"1015695","63691","STEVEN MOSKOWITZ CPA, PC","TARRYTOWN","New York","United States","N","Yes (provided to all investors)",""
"1015695","63688","STEVEN MOSKOWITZ CPA, PC","TARRYTOWN","New York","United States","N","Yes (provided to all investors)",""
"1015695","177501","STEVEN MOSKOWITZ CPA, PC","TARRYTOWN","New York","United States","N","Yes (provided to all investors)",""
"1016180","177539","APEX FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1016180","151735","APEX FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1016712","177579","DEUTSCHE BANK AG, SINGAPORE BRANCH","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"1020015","56512","MUFG ALTERNATIVE FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1020015","41829","MUFG ALTERNATIVE FUND SERVICES (CAYMAN) LTD","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1020015","41838","CITCO TRUSTEES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1020015","56514","MUFG ALTERNATIVE FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1020015","56510","MUFG ALTERNATIVE FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1020015","41789","MUFG ALTERNATIVE FUND SERVICES (CAYMAN) LTD","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1020015","177206","MAPLES FIDUCIARY SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","Y","Yes (provided to all investors)",""
"1020071","57454","OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
"1023119","66290","SANNE GROUP","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
"1023119","66419","TMF GROUP","AMSTERDAM","","Netherlands","N","No (provided to no investors)","NOT APPLICABLE"
"1008284","28468","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1011089","42604","SEB FUND SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
"1011089","39845","SEB FUND SERVICES SA","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
"1009785","64827","FRANKLIN TEMPLETON SERVICES, LLC","FORT LAUDERDALE","Florida","United States","Y","No (provided to no investors)","THE BANK OF NEW YORK MELLON"
"1009785","64827","THE BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1017519","168344","NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY S.A.","SENNINGERBERGBERG","","Luxembourg","N","Yes (provided to all investors)",""
"1017519","67297","NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY SA","SENNINGERBERG","","Luxembourg","N","Yes (provided to all investors)",""
"1017519","57011","BNP PARIBAS FUND ADMINISTRATION SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","THE SUB ADMINISTRATOR IE BNP PARIBAS SECURITIES SECVICES S.C.A ACTING THROUGH ITS HONG KONG BRANCH SENDS DOCUMENTS TO ALL INVESTORS"
"1017519","19978","CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1017519","19964","BNP PARIBAS SECURITIES S.C.A., ACTING THROUGH ITS HONG KONG BRANCH","QUARRY BAY","","Hong kong","N","Yes (provided to all investors)","THE SUB-ADMINISTRATOR [I.E. BNP PARIBAS SECURITIES SERVICES SCA ACTING THROUGH ITS HONG KONG BRANCH] SENDS DOCUMENTS TO ALL INVESTORS."
"1017519","57011","BNP PARIBAS SECURITIES SERVICES S.C.A., ACTING THROUGH ITS HONG KONG BRANCH","QUARRY BAY","","Hong kong","N","Yes (provided to all investors)","THE SUB-ADMINISTRATOR [I.E. BNP PARIBAS SECURITIES SERVICES S.C.A., ACTING THROUGH ITS HONG KONG BRANCH] SENDS DOCUMENTS TO ALL INVESTORS."
"1017519","19964","BNP PARIBAS FUND ADMINISTRATION SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","THE SUB-ADMINISTRATOR [I.E. BNP PARIBAS SECURITIES SERVICES SCA ACTING THROUGH ITS HONG KONG BRANCH] SENDS DOCUMENTS TO ALL INVESTORS."
"1017140","6444","EHM INTERNATIONAL LIMITED","LONDON","","United Kingdom","N","No (provided to no investors)","NOT APPLICABLE"
"1017597","1084","HEDGESERV LIMITED","DUBLIN 2","","Ireland","N","Yes (provided to all investors)",""
"1017597","1084","HEDGESERV CORPORATION","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"990448","168220","US BANCORP FUND SERVICES, LLC","MILWAUKEE","Wisconsin","United States","N","Yes (provided to all investors)",""
"1008533","1697","TRIDENT FUND SERVICES","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"1008533","1703","TRIDENT FUND SERVICES","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"1007440","45826","IFM CORP.","FLEMINGTON","New Jersey","United States","N","No (provided to no investors)","THE ADMINISTRATOR PREPARES THE ACCOUNT STATEMENTS, AND THE MANAGING MEMBER SENDS THEM TO INVESTORS."
"1011731","34864","CLAIRMONT CAPITAL INC.","TORONTO","","Canada","Y","Yes (provided to all investors)",""
"1011731","33925","CLAIRMONT CAPITAL INC.","TORONTO","","Canada","Y","Yes (provided to all investors)",""
"1018792","18813","GLOBEOP FINANCIAL SERVICES (CAYMAN) LTD","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1018792","19551","CITCO FUND SERVICES (CURACAO) B.V.","WILLEMSTAD","","Netherlands Antilles","N","Yes (provided to all investors)",""
"1019594","170319","KAUFMAN ROSSIN FUND SERVICES, LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
"1015546","57178","SEI GLOBAL SERVICES","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"1017496","32351","INTERNATIONAL FINANCIAL SERVICES LIMITED","EBENE","","Mauritius","N","Yes (provided to all investors)",""
"1025480","178278","NORTHERN TRUST HEDGE FUND SERVICES LLC","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
"1025480","178277","NORTHERN TRUST HEDGE FUND SERVICES LLC","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
"1025480","178285","NORTHERN TRUST HEDGE FUND SERVICES LLC","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
"1025790","166953","TRIDENT TRUST COMPANY (MAURITIUS) LIMITED","PORT LOUIS","","Mauritius","N","Yes (provided to all investors)",""
"1003427","40133","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1003427","66278","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"980393","177121","SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1006943","63480","NAV CONSULTING INC.","OAK BROOK","Illinois","United States","N","Yes (provided to all investors)",""
"1006943","33018","NAV CONSULTING INC.","OAK BROOK","Illinois","United States","N","Yes (provided to all investors)",""
"1006539","13448","AUGENTIUS (US) INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1006539","13454","AUGENTIUS (US) INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1006539","13440","AUGENTIUS (US) INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1006539","13433","AUGENTIUS (US) INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"1008254","57045","STANDISH MANAGEMENT","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"1011012","169119","GLOBEOP FINANCIAL SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1008991","171186","CITCO FUND SERVICES (SINGAPORE) PTE. LIMITED","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"1008991","171186","CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1009239","177368","STONE COAST FUND SERVICES LLC","PORTLAND","Maine","United States","N","Yes (provided to all investors)",""
"1009239","177245","STONE COAST FUND SERVICES LLC","PORTLAND","Maine","United States","N","Yes (provided to all investors)",""
"1013406","177409","SS&C TECHNOLOGIES, INC","SKILLMAN","New Jersey","United States","N","Yes (provided to all investors)",""
"1007863","19386","PARTNERSADMIN LLC","MANHATTAN BEACH","California","United States","N","Yes (provided to all investors)",""
"1007863","68125","DEUTSCHE BANK (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1007863","19403","DB FUND SERVICES LLC","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1018877","48425","STATE STREET GLOBAL SERVICES","FAIR LAWN","New Jersey","United States","N","Yes (provided to all investors)",""
"1018877","48423","STATE STREET GLOBAL SERVICES","FAIR LAWN","New Jersey","United States","N","Yes (provided to all investors)",""
"1018877","25173","STATE STREET GLOBAL SERVICES","FAIR LAWN","New Jersey","United States","N","Yes (provided to all investors)",""
"1018877","25168","STATE STREET GLOBAL SERVICES","FAIR LAWN","New Jersey","United States","N","Yes (provided to all investors)",""
"1018877","25148","STATE STREET GLOBAL SERVICES","FAIR LAWN","New Jersey","United States","N","Yes (provided to all investors)",""
"1020206","177923","INTERNATIONAL PROXIMITY","EBENE","","Mauritius","N","Yes (provided to all investors)",""
"1024029","67089","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1026010","43518","OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
"1026010","43517","OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
"1026010","41026","OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
"1026010","61125","OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
"1026010","61126","OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
"1025015","68839","CAINS FIDUCIARIES","DOUGLAS","","Isle of Man","N","No (provided to no investors)","CLEARBELL FUND MANAGEMENT LIMITED"
"1025015","68839","SALTGATE LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","CLEARBELL FUND MANAGEMENT LTD"
"987739","56258","EISNERAMPER FUND SERVICES","CHICAGO","Illinois","United States","N","No (provided to no investors)","NOT APPLICABLE"
"1023162","67449","HEDGESERV (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1025337","28236","INTERNATIONAL PROXIMITY","EBENE","","Mauritius","N","Yes (provided to all investors)",""
"1002886","175711","AUGENTIUS (UK) LIMITED","HONG KONG","","Hong kong","N","Yes (provided to all investors)",""
"1008794","12349","CITI FUND SERVICES (BERMUDA) LTD","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"1008490","167186","KELLNER MANAGEMENT, LP","900 THIRD AVENUE, SUITE 1401","New York","United States","Y","Yes (provided to all investors)",""
"987348","38916","SS&C TECHNOLOGIES, INC.","CRANFORD","New Jersey","United States","N","Some (provided to some but not all investors)","THE INVESTOR ACCOUNT STATMENTS ARE SENT BY NGN CAPITAL LLC"
"987348","42369","SS&C TECHNOLGIES, INC.","CRANFORD","New Jersey","United States","N","Some (provided to some but not all investors)","NGN CAPITAL SENDS ACCOUNT STATMENTS TO THE INVESTORS"
"987348","39155","SS&C TECHNOLOGIES INC.","CRANFORD","New York","United States","N","Some (provided to some but not all investors)","NGN CAPITAL SENDS THE CAPITAL ACCOUNT STATEMENTS TO THE LIMITED PARTNERS"
"1015137","66787","MORGAN STANLEY FUND SERVICES (BERMUDA) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1015137","67080","MORGAN STANLEY FUND SERVICES (BERMUDA) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1017517","168590","BGT CONSULTING LLC","CALABASAS","California","United States","N","Yes (provided to all investors)",""
"1020142","177891","STANDISH MANAGEMENT, LLC","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
"1020142","177889","STANDISH MANAGEMENT, LLC","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
"1022291","159122","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST. HELIER","","Jersey","N","Yes (provided to all investors)",""
"1022291","47154","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST. HELIER","","Jersey","N","Yes (provided to all investors)",""
"1023294","167044","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1025592","158840","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158858","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158857","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158856","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158853","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158850","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158849","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158848","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158847","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158846","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158843","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158842","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158839","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158912","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158908","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158907","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158906","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158905","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1025592","158904","IPES GUERNSEY","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
