FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1039479,"","","Y","","","","","","","",
1039480,"","","Y","","","","","","","",
1039481,"","","Y","","","","","","","",
1039482,"","","Y","","","","","","","",
1039484,"","","Y","","","","","","","",
1039485,"","","","","","","Y","","","",
1039487,"","","Y","","","","","","","",
1039490,"","","Y","","","","","","","",
1039492,"","","Y","","","","","","","",
1039494,"","","Y","","","","","","","",
1039500,"","","Y","","","","","","","",
1039501,"","","Y","","","","","","","",
1039502,"","","Y","","","","","","","",
1039504,"","","Y","","","","","","","",
1039505,"","","Y","","","","","","","",
1039506,"Y","","","","","","","","","",
1039507,"","","Y","","","","","","","",
1039508,"","","Y","","","","","","","",
1039510,"","Y","","","","","","","","",2016
1039514,"","","Y","","","","","","","",
1039515,"","","Y","","","","","","","",
1039516,"","","Y","","","","","","","",
1039518,"","","Y","","","","","","","",
1039522,"","","Y","","","","","","","",
1039523,"","","","","","","","Y","","",
1039526,"","","Y","","","","","","","",
1039535,"","","Y","","","","","","","",
1039543,"","","Y","","","","","","","",
1039544,"","","Y","","","","","","","",
1039549,"","","Y","","","","","","","",
1039556,"","","Y","","","","","","","",
1039558,"","","Y","","","","","","","",
1039560,"","Y","","","","","","","","",2016
1039563,"","","Y","","","","","","","",
1039571,"","","Y","","","","","","","",
1039572,"","","Y","","","","","","","",
1039576,"","","Y","","","","","","","",
1039582,"","","Y","","","","","","","",
1039584,"","","Y","","","","","","","",
1039587,"","","Y","","","","","","","",
1039588,"","","Y","","","","","","","",
1039590,"","","Y","","","","","","","",
1039593,"Y","","","","","","","","","",
1039599,"","","Y","","","","","","","",
1039600,"","","Y","","","","","","","",
1039601,"","","","","","Y","","","","",2016
1039602,"","","Y","","","","","","","",
1039604,"","","Y","","","","","","","",
1039606,"","","","","","","Y","","","",
1039608,"","","Y","","","","","","","",
1039609,"","","Y","","","","","","","",
1039610,"","","Y","","","","","","","",
1039614,"","","Y","","","","","","","",
1039616,"","","Y","","","","","","","",
1039618,"","","Y","","","","","","","",
1039619,"","","Y","","","","","","","",
1039622,"","","Y","","","","","","","",
1039624,"","","Y","","","","","","","",
1039626,"Y","","","","","","","","","",
1039627,"","","Y","","","","","","","",
1039633,"","","Y","","","","","","","",
1039634,"","","Y","","","","","","","",
1039638,"","","","","","","Y","","","",
1039641,"","","Y","","","","","","","",
1039643,"","","Y","","","","","","","",
1039649,"","","Y","","","","","","","",
1039650,"","","Y","","","","","","","",
1039651,"","","Y","","","","","","","",
1039653,"","","Y","","","","","","","",
1039660,"","","","","","Y","","","","",2016
1039661,"","","Y","","","","","","","",
1039662,"","","Y","","","","","","","",
1039667,"","","Y","","","","","","","",
1039671,"","","Y","","","","","","","",
1039675,"","Y","","","","","","","","",2016
1039676,"","","Y","","","","","","","",
1039679,"","","Y","","","","","","","",
1039680,"","","","","","","Y","","","",
1039682,"","","Y","","","","","","","",
1039683,"","","Y","","","","","","","",
1039685,"","","Y","","","","","","","",
1039687,"","","Y","","","","","","","",
1039689,"","","Y","","","","","","","",
1039690,"","","Y","","","","","","","",
1039691,"","","Y","","","","","","","",
1039693,"","","Y","","","","","","","",
1039694,"","","Y","","","","","","","",
1039696,"","","Y","","","","","","","",
1039697,"","","Y","","","","","","","",
1039698,"","","Y","","","","","","","",
1039701,"","","Y","","","","","","","",
1039706,"","","Y","","","","","","","",
1039707,"","","Y","","","","","","","",
1039710,"","","Y","","","","","","","",
1039711,"","","Y","","","","","","","",
1039712,"","","Y","","","","","","","",
1039713,"","","Y","","","","","","","",
1039714,"","","Y","","","","","","","",
1039715,"","","Y","","","","","","","",
1039716,"","","Y","","","","","","","",
1039719,"","","Y","","","","","","","",
1039720,"","","","","","","Y","","","",
1039724,"","","Y","","","","","","","",
1039726,"","","Y","","","","","","","",
1039733,"","","Y","","","","","","","",
1039734,"","","Y","","","","","","","",
1039735,"","","Y","","","","","","","",
1039738,"","","Y","","","","","","","",
1039748,"","","Y","","","","","","","",
1039750,"","","Y","","","","","","","",
1039752,"","","Y","","","","","","","",
1039757,"","","Y","","","","","","","",
1039758,"","","Y","","","","","","","",
1039759,"","","Y","","","","","","","",
1039762,"","","Y","","","","","","","",
1039763,"","","Y","","","","","","","",
1039768,"","","Y","","","","","","","",
1039772,"","Y","","","","","","","","",2016
1039773,"","","Y","","","","","","","",
1039774,"","Y","","","","","","","","",2016
1039775,"","","Y","","","","","","","",
1039777,"","Y","","","","","","","","",2016
1039779,"","","Y","","","","","","","",
1039782,"","Y","","","","","","","","",2016
1039783,"","","Y","","","","","","","",
1039784,"","","Y","","","","","","","",
1039787,"","","Y","","","","","","","",
1039795,"","","Y","","","","","","","",
1039797,"","Y","","","","","","","","",2016
1039801,"","","Y","","","","","","","",
1039804,"","","Y","","","","","","","",
1039805,"","","Y","","","","","","","",
1039807,"","","Y","","","","","","","",
1039814,"","","Y","","","","","","","",
1039816,"","","Y","","","","","","","",
1039818,"","","Y","","","","","","","",
1039820,"","","Y","","","","","","","",
1039823,"","","Y","","","","","","","",
1039824,"","","Y","","","","","","","",
1039827,"","","Y","","","","","","","",
1039828,"","","Y","","","","","","","",
1039831,"","","Y","","","","","","","",
1039832,"","","Y","","","","","","","",
1039836,"","","Y","","","","","","","",
1039837,"","","Y","","","","","","","",
1039840,"","","Y","","","","","","","",
1039842,"","","Y","","","","","","","",
1039844,"","","Y","","","","","","","",
1039850,"","","Y","","","","","","","",
1039855,"","","Y","","","","","","","",
1039856,"","","Y","","","","","","","",
1039857,"","","Y","","","","","","","",
1039859,"","","Y","","","","","","","",
1039863,"","","Y","","","","","","","",
1039864,"","","Y","","","","","","","",
1039866,"","","Y","","","","","","","",
1039869,"","","Y","","","","","","","",
1039872,"","","Y","","","","","","","",
1039873,"","","Y","","","","","","","",
1039877,"","","Y","","","","","","","",
1039878,"","","Y","","","","","","","",
1039879,"","","Y","","","","","","","",
1039881,"","","Y","","","","","","","",
1039883,"","","Y","","","","","","","",
1039884,"","","","","","","Y","","","",
1039885,"","","Y","","","","","","","",
1039892,"","","Y","","","","","","","",
1039897,"","","Y","","","","","","","",
1039898,"Y","","","","","","","","","",
1039899,"","","Y","","","","","","","",
1039901,"","","Y","","","","","","","",
1039902,"","","Y","","","","","","","",
1039906,"","","Y","","","","","","","",
1039907,"","","Y","","","","","","","",
1039911,"","","Y","","","","","","","",
1039913,"","","Y","","","","","","","",
1039914,"","","Y","","","","","","","",
1039917,"","","Y","","","","","","","",
1039921,"","","Y","","","","","","","",
1039923,"","","Y","","","","","","","",
1039926,"","","Y","","","","","","","",
1039927,"","","Y","","","","","","","",
1039929,"","","Y","","","","","","","",
1039930,"","","Y","","","","","","","",
1039938,"","","","","","Y","","","","",2016
1039939,"","","Y","","","","","","","",
1039943,"","","Y","","","","","","","",
1039945,"","","Y","","","","","","","",
1039946,"","","Y","","","","","","","",
1039947,"","","","","","","Y","","","",
1039949,"","","Y","","","","","","","",
1039952,"","","Y","","","","","","","",
1039959,"","Y","","","","","","","","",2016
1039965,"","","Y","","","","","","","",
1039966,"","","","","","Y","","","","",2016
1039967,"","Y","","","","","","","","",2016
1039970,"","","Y","","","","","","","",
1039975,"","","Y","","","","","","","",
1039977,"","","Y","","","","","","","",
1039981,"","","Y","","","","","","","",
1039983,"","","Y","","","","","","","",
1039985,"","","Y","","","","","","","",
1039986,"","","Y","","","","","","","",
1039989,"","","Y","","","","","","","",
1039991,"","","","","","Y","","","","",2016
1039997,"","","Y","","","","","","","",
1040000,"","Y","","","","","","","","",2016
1040002,"","","Y","","","","","","","",
1040010,"","","Y","","","","","","","",
1040013,"","","Y","","","","","","","",
1040015,"","","Y","","","","","","","",
1040024,"","","Y","","","","","","","",
1040025,"","","Y","","","","","","","",
1040027,"","","Y","","","","","","","",
1040029,"","","Y","","","","","","","",
1040031,"","","Y","","","","","","","",
1040033,"","","Y","","","","","","","",
1040036,"","","Y","","","","","","","",
1040039,"","","Y","","","","","","","",
1040045,"","","Y","","","","","","","",
1040050,"","","Y","","","","","","","",
1040051,"","","Y","","","","","","","",
1040053,"","","Y","","","","","","","",
1040055,"","","Y","","","","","","","",
1040058,"","","Y","","","","","","","",
1040059,"","","Y","","","","","","","",
1040063,"Y","","","","","","","","","",
1040064,"","","Y","","","","","","","",
1040070,"","","Y","","","","","","","",
1040071,"","","Y","","","","","","","",
1040073,"","","Y","","","","","","","",
1040075,"","","Y","","","","","","","",
1040076,"","","Y","","","","","","","",
1040077,"","","Y","","","","","","","",
1040081,"","","Y","","","","","","","",
1040087,"","","Y","","","","","","","",
1040088,"","","Y","","","","","","","",
1040090,"","","Y","","","","","","","",
1040096,"","","Y","","","","","","","",
1040105,"","","Y","","","","","","","",
1040107,"Y","","","","","","","","","",
1040108,"","","Y","","","","","","","",
1040113,"","","Y","","","","","","","",
1040114,"","","Y","","","","","","","",
1040116,"","","Y","","","","","","","",
1040120,"","Y","","","","","","","","",2016
1040121,"Y","","","","","","","","","",
1040123,"","","Y","","","","","","","",
1040126,"","","Y","","","","","","","",
1040128,"","","Y","","","","","","","",
1040131,"","","Y","","","","","","","",
1040134,"","","Y","","","","","","","",
1040135,"","","Y","","","","","","","",
1040138,"","","Y","","","","","","","",
1040142,"","","Y","","","","","","","",
1040143,"","","Y","","","","","","","",
1040150,"","","Y","","","","","","","",
1040161,"","","Y","","","","","","","",
1040166,"","","Y","","","","","","","",
1040174,"","","","","","","Y","","","",
1040178,"","","","","","Y","","","","",2016
1040181,"Y","","","","","","","","","",
1040182,"Y","","","","","","","","","Y",
1040183,"","","Y","","","","","","","",
1040191,"","","Y","","","","","","","",
1040193,"","","Y","","","","","","","",
1040195,"","","Y","","","","","","","",
1040200,"","","Y","","","","","","","",
1040203,"","","Y","","","","","","","",
1040206,"","","Y","","","","","","","",
1040207,"Y","","","","","","","","","",
1040209,"","","Y","","","","","","","",
1040210,"","","Y","","","","","","","",
1040211,"","","Y","","","","","","","",
1040214,"","","","","","","","Y","","",
1040215,"","","Y","","","","","","","",
1040216,"","","Y","","","","","","","",
1040218,"","","Y","","","","","","","",
1040219,"","","Y","","","","","","","",
1040220,"","","Y","","","","","","","",
1040229,"","","Y","","","","","","","",
1040231,"","","Y","","","","","","","",
1040235,"","","Y","","","","","","","",
1040236,"","","Y","","","","","","","",
1040240,"","","Y","","","","","","","",
1040248,"","","Y","","","","","","","",
1040251,"","","Y","","","","","","","",
1040253,"","","Y","","","","","","","",
1040256,"","","Y","","","","","","","",
1040257,"","","Y","","","","","","","",
1040258,"","","Y","","","","","","","",
1040259,"","","Y","","","","","","","",
1040262,"","","Y","","","","","","","",
1040263,"","Y","","","","","","","","",2015
1040265,"","","Y","","","","","","","",
1040269,"Y","","","","","","","","","",
1040270,"","","Y","","","","","","","",
1040274,"","","Y","","","","","","","",
1040277,"","","Y","","","","","","","",
1040278,"","","Y","","","","","","","",
1040280,"","","Y","","","","","","","",
1040286,"","","Y","","","","","","","",
1040287,"","","Y","","","","","","","",
1040288,"","","Y","","","","","","","",
1040291,"","","Y","","","","","","","",
1040296,"","","","","","Y","","","","",2016
1040304,"","","Y","","","","","","","",
1040307,"","","Y","","","","","","","",
1040316,"","","Y","","","","","","","",
1040318,"","","Y","","","","","","","",
1040320,"","","Y","","","","","","","",
1040325,"","Y","","","","","","","","",2016
1040329,"","","Y","","","","","","","",
1040330,"","","Y","","","","","","","",
1040331,"","","Y","","","","","","","",
1040334,"","","Y","","","","","","","",
1040341,"","","Y","","","","","","","",
1040344,"","","Y","","","","","","","",
1040345,"","","Y","","","","","","","",
1040348,"","","Y","","","","","","","",
1040350,"","","Y","","","","","","","",
1040351,"","","Y","","","","","","","",
1040352,"","","Y","","","","","","","",
1040358,"","","Y","","","","","","","",
1040359,"","","Y","","","","","","","",
1040363,"","","Y","","","","","","","",
1040364,"","","Y","","","","","","","",
1040378,"","","Y","","","","","","","",
1040379,"","","Y","","","","","","","",
1040385,"","","","","","","Y","","","",
1040387,"","Y","","","","","","","","",2016
1040392,"","","Y","","","","","","","",
1040405,"","","Y","","","","","","","",
1040406,"","","Y","","","","","","","",
1040408,"","","Y","","","","","","","",
1040410,"","","Y","","","","","","","",
1040411,"","","Y","","","","","","","",
1040412,"","","Y","","","","","","","",
1040413,"","","Y","","","","","","","",
1040416,"","","Y","","","","","","","",
1040422,"","","Y","","","","","","","",
1040424,"","","Y","","","","","","","",
1040426,"","","","","","","Y","","","",
1040427,"","Y","","","","","","","","",2016
1040431,"","","Y","","","","","","","",
1040432,"","","Y","","","","","","","",
1040434,"","","","","","Y","","","","",2016
1040435,"","","Y","","","","","","","",
1040436,"","","Y","","","","","","","",
1040438,"","","Y","","","","","","","",
1040441,"","Y","","","","","","","","",2016
1040442,"","","","","","","Y","","","",
1040443,"","","Y","","","","","","","",
1040445,"","","","","Y","","","","","",
1040447,"","","Y","","","","","","","",
1040448,"","","Y","","","","","","","",
1040461,"","","Y","","","","","","","",
1040468,"","","Y","","","","","","","",
1040470,"","","Y","","","","","","","",
1040474,"","","Y","","","","","","","",
1040477,"","","Y","","","","","","","",
1040479,"","","Y","","","","","","","",
1040480,"Y","","","","","","","","","",
1040495,"","","Y","","","","","","","",
1040498,"","","Y","","","","","","","",
1040499,"","","Y","","","","","","","",
1040500,"","","Y","","","","","","","",
1040501,"","","Y","","","","","","","",
1040504,"","","Y","","","","","","","",
1040505,"","","Y","","","","","","","",
1040506,"","","Y","","","","","","","",
1040510,"","","Y","","","","","","","",
1040511,"","","Y","","","","","","","",
1040512,"","Y","","","","","","","","",2016
1040519,"Y","","","","","","","","","",
1040523,"","","Y","","","","","","","",
1040524,"","","","","Y","","","","","",
1040525,"","","Y","","","","","","","",
1040528,"","","","","","","Y","","","",
1040532,"","","Y","","","","","","","",
1040533,"","","","","","","Y","","","",
1040534,"","","Y","","","","","","","",
1040545,"","","Y","","","","","","","",
1040548,"Y","","","","","","","","","",
1040549,"","","","","","Y","","","","",2016
1040559,"","","","","","","Y","","","",
1040563,"","","Y","","","","","","","",
1040564,"","","Y","","","","","","","",
1040566,"","","Y","","","","","","","",
1040569,"","","Y","","","","","","","",
1040572,"","","Y","","","","","","","",
1040573,"","","Y","","","","","","","",
1040583,"","","Y","","","","","","","",
1040584,"","","Y","","","","","","","",
1040588,"","","Y","","","","","","","",
1040589,"","","Y","","","","","","","",
1040591,"","","Y","","","","","","","",
1040592,"","","Y","","","","","","","",
1040593,"","","Y","","","","","","","",
1040594,"","","Y","","","","","","","",
1040595,"","","Y","","","","","","","",
1040596,"","","Y","","","","","","","",
1040598,"","","Y","","","","","","","",
1040600,"","","Y","","","","","","","",
1040605,"","Y","","","","","","","","",2016
1040607,"","","Y","","","","","","","",
1040619,"","","Y","","","","","","","",
1040624,"","","Y","","","","","","","",
1040625,"","","Y","","","","","","","",
1040630,"","","Y","","","","","","","",
1040631,"","","Y","","","","","","","",
1040633,"","","Y","","","","","","","",
1040634,"","","Y","","","","","","","",
1040635,"","","","","","Y","","","","",2016
1040637,"","","Y","","","","","","","",
1040638,"","","Y","","","","","","","",
1040646,"","","Y","","","","","","","",
1040658,"","","Y","","","","","","","",
1040663,"","","Y","","","","","","","",
1040664,"","","Y","","","","","","","",
1040668,"","","Y","","","","","","","",
1040669,"","","Y","","","","","","","",
1040674,"","","","","","","Y","","","",
1040675,"","","","","","","Y","","","",
1040677,"","","Y","","","","","","","",
1040680,"","","Y","","","","","","","",
1040687,"","","Y","","","","","","","",
1040689,"","","Y","","","","","","","",
1040700,"","","Y","","","","","","","",
1040703,"","Y","","","","","","","","",2016
1040706,"","","Y","","","","","","","",
1040708,"","","Y","","","","","","","",
1040709,"","","Y","","","","","","","",
1040717,"","","Y","","","","","","","",
1040720,"","","Y","","","","","","","",
1040721,"","","Y","","","","","","","",
1040723,"","","Y","","","","","","","",
1040729,"","","Y","","","","","","","",
1040733,"","","Y","","","","","","","",
1040735,"","","Y","","","","","","","",
1040738,"","","Y","","","","","","","",
1040739,"","","Y","","","","","","","",
1040745,"","","Y","","","","","","","",
1040746,"","","Y","","","","","","","",
1040750,"","","Y","","","","","","","",
1040751,"","","Y","","","","","","","",
1040755,"","","Y","","","","","","","",
1040757,"","","","Y","","","","","","",
1040760,"","","Y","","","","","","","",
1040763,"","","Y","","","","","","","",
1040764,"","","Y","","","","","","","",
1040772,"","","Y","","","","","","","",
1040773,"","","Y","","","","","","","",
1040774,"","","Y","","","","","","","",
1040777,"Y","","","","","","","","","",
1040780,"","","Y","","","","","","","",
1040781,"","","Y","","","","","","","",
1040784,"","","","","","","Y","","","",
1040785,"","","Y","","","","","","","",
1040786,"","","Y","","","","","","","",
1040787,"","","Y","","","","","","","",
1040789,"","","Y","","","","","","","",
1040791,"","","Y","","","","","","","",
1040796,"","","Y","","","","","","","",
1040798,"","","","Y","","","","","","",
1040799,"","","Y","","","","","","","",
1040804,"","","","","","","Y","","","",
1040809,"","","Y","","","","","","","",
1040811,"","","Y","","","","","","","",
1040812,"","","Y","","","","","","","",
1040817,"","","Y","","","","","","","",
1040819,"","","Y","","","","","","","",
1040824,"","","Y","","","","","","","",
1040826,"","","Y","","","","","","","",
1040827,"","","Y","","","","","","","",
1040829,"","","Y","","","","","","","",
1040832,"","","Y","","","","","","","",
1040835,"","","","","","","Y","","","",
1040837,"","","","","Y","","","Y","","",
1040839,"","","Y","","","","","","","",
1040841,"","","Y","","","","","","","",
1040844,"","","Y","","","","","","","",
1040846,"","","Y","","","","","","","",
1040856,"","","","Y","","","","","","",
1040877,"","","","","","","Y","","","",
1040883,"","Y","","","","","","","","",2016
1040890,"","","Y","","","","","","","",
1040892,"","","","","","Y","","","","",2016
1040893,"","Y","","","","","","","","",2016
1040894,"","","Y","","","","","","","",
1040901,"","","Y","","","","","","","",
1040902,"","","Y","","","","","","","",
1040907,"","","Y","","","","","","","",
1040911,"Y","","","","","","","","","",
1040912,"","","Y","","","","","","","",
1040915,"","","Y","","","","","","","",
1040918,"","","Y","","","","","","","",
1040919,"","","","","","","Y","","","",
1040920,"","","Y","","","","","","","",
1040921,"","","Y","","","","","","","",
1040922,"","","Y","","","","","","","",
1040925,"","","Y","","","","","","","",
1040932,"","","Y","","","","","","","",
1040937,"","","Y","","","","","","","",
1040940,"","","Y","","","","","","","",
1040941,"","","","","Y","","","","","",
1040944,"","","Y","","","","","","","",
1040946,"","","Y","","","","","","","",
1040947,"","","","","","","Y","","","",
1040950,"","","Y","","","","","","","",
1040951,"","","Y","","","","","","","",
1040954,"","","Y","","","","","","","",
1040959,"","","Y","","","","","","","",
1040964,"","Y","","","","","","","","",2016
1040967,"","","Y","","","","","","","",
1040970,"","","Y","","","","","","","",
1040971,"","","Y","","","","","","","",
1040974,"","","Y","","","","","","","",
1040975,"Y","","","","","","","","","",
1040976,"","","Y","","","","","","","",
1040978,"","","Y","","","","","","","",
1040979,"","Y","","","","","","","","",2016
1040980,"","","Y","","","","","","","",
1040983,"","","Y","","","","","","","",
1040985,"","","","","Y","","","","","",
1040986,"","","","","","","Y","","","",
1040992,"","","Y","","","","","","","",
1040993,"","","Y","","","","","","","",
1040994,"","","Y","","","","","","","",
1040995,"","","Y","","","","","","","",
1040996,"","","Y","","","","","","","",
1040997,"","","Y","","","","","","","",
1041003,"","","Y","","","","","","","",
1041010,"Y","","","","","","","","","",
1041013,"","","Y","","","","","","","",
1041020,"","","Y","","","","","","","",
1041022,"","Y","","","","","","","","",2016
1041024,"","","Y","","","","","","","",
1041026,"","","Y","","","","","","","",
1041030,"","","Y","","","","","","","",
1041031,"","","Y","","","","","","","",
1041033,"","","Y","","","","","","","",
1041034,"Y","","","","","","","","","",
1041036,"","","Y","","","","","","","",
1041038,"","","Y","","","","","","","",
1041039,"","","Y","","","","","","","",
1041040,"","","Y","","","","","","","",
1041041,"","","Y","","","","","","","",
1041046,"","Y","","","","","","","","",2016
1041048,"","","Y","","","","","","","",
1041053,"","","Y","","","","","","","",
1041054,"","","Y","","","","","","","",
1041067,"","","Y","","","","","","","",
1041071,"","","","","","","Y","","","",
1041072,"","","Y","","","","","","","",
1041076,"","","Y","","","","","","","",
1041077,"","","","","","","","Y","","",
1041078,"","","Y","","","","","","","",
1041082,"","","Y","","","","","","","",
1041084,"","","Y","","","","","","","",
1041085,"","","Y","","","","","","","",
1041086,"","","Y","","","","","","","",
1041089,"","","Y","","","","","","","",
1041090,"","","Y","","","","","","","",
1041091,"","","Y","","","","","","","",
1041093,"Y","","","","","","","","","",
1041096,"","","Y","","","","","","","",
1041100,"","","Y","","","","","","","",
1041102,"","","Y","","","","","","","",
1041103,"","","Y","","","","","","","",
1041105,"","","Y","","","","","","","",
1041106,"","","Y","","","","","","","",
1041107,"","","Y","","","","","","","",
1041110,"","","Y","","","","","","","",
1041113,"","","Y","","","","","","","",
1041125,"","","Y","","","","","","","",
1041129,"","","Y","","","","","","","",
1041131,"","","Y","","","","","","","",
1041134,"","","Y","","","","","","","",
1041135,"","","Y","","","","","","","",
1041136,"","","","","","","Y","","","",
1041137,"","","Y","","","","","","","",
1041138,"","","Y","","","","","","","",
1041139,"","","Y","","","","","","","",
1041141,"","","Y","","","","","","","",
1041142,"","Y","","","","","","","","",2016
1041144,"","","Y","","","","","","","",
1041145,"","","Y","","","","","","","",
1041150,"","","","","","","Y","","","",
1041151,"","","Y","","","","","","","",
1041152,"","","Y","","","","","","","",
1041156,"Y","","","","","","","","","",
1041157,"","Y","","","","","","","","",2016
1041159,"","","Y","","","","","","","",
1041161,"","","","","","","Y","","","",
1041162,"","","Y","","","","","","","",
1041164,"Y","","","","","","","","","",
1041167,"","","Y","","","","","","","",
1041172,"","","Y","","","","","","","",
1041173,"","","Y","","","","","","","",
1041176,"","Y","","","","","","","","",2016
1041177,"","","","","Y","","","","","",
1041178,"","","Y","","","","","","","",
1041180,"","","Y","","","","","","","",
1041181,"","","Y","","","","","","","",
1041186,"","","Y","","","","","","","",
1041187,"","","Y","","","","","","","",
1041188,"","","Y","","","","","","","",
1041193,"","","Y","","","","","","","",
1041194,"","","","","","","Y","","","",
1041201,"","","Y","","","","","","","",
1041208,"","","Y","","","","","","","",
1041209,"","","Y","","","","","","","",
1041210,"","","Y","","","","","","","",
1041214,"","","Y","","","","","","","",
1041224,"","Y","","","","","","","","",2016
1041229,"","","Y","","","","","","","",
1041236,"","","Y","","","","","","","",
1041239,"","","Y","","","","","","","",
1041242,"","","Y","","","","","","","",
1041248,"","","Y","","","","","","","",
1041249,"","","Y","","","","","","","",
1041250,"","","Y","","","","","","","",
1041265,"","","Y","","","","","","","",
1041271,"","","Y","","","","","","","",
1041272,"","","Y","","","","","","","",
1041276,"","","Y","","","","","","","",
1041280,"","","Y","","","","","","","",
1041281,"","","Y","","","","","","","",
1041288,"","","Y","","","","","","","",
1041293,"","","Y","","","","","","","",
1041294,"","","Y","","","","","","","",
1041295,"","","Y","","","","","","","",
1041296,"","","Y","","","","","","","",
1041298,"","","Y","","","","","","","",
1041300,"","","Y","","","","","","","",
1041301,"","","Y","","","","","","","",
1041306,"","","Y","","","","","","","",
1041307,"","","Y","","","","","","","",
1041309,"","","Y","","","","","","","",
1041311,"","","Y","","","","","","","",
1041313,"","","Y","","","","","","","",
1041314,"","","Y","","","","","","","",
1041316,"","","","","","","","","","Y",
1041317,"","","Y","","","","","","","",
1041318,"","","Y","","","","","","","",
1041324,"","","Y","","","","","","","",
1041327,"","","Y","","","","","","","",
1041328,"","","Y","","","","","","","",
1041331,"","","Y","","","","","","","",
1041333,"","","Y","","","","","","","",
1041334,"","","Y","","","","","","","",
1041337,"","","Y","","","","","","","",
1041341,"","","Y","","","","","","","",
1041344,"","","Y","","","","","","","",
1041349,"","","","","Y","","","","","",
1041350,"","","Y","","","","","","","",
1041351,"","","Y","","","","","","","",
1041354,"","","Y","","","","","","","",
1041361,"","","","","","Y","","","","",2016
1041362,"","","Y","","","","","","","",
1041367,"","Y","","","","","","","","",2016
1041370,"","","Y","","","","","","","",
1041371,"","","","","","Y","","","","",2016
1041372,"","","Y","","","","","","","",
1041373,"","","Y","","","","","","","",
1041374,"","","Y","","","","","","","",
1041379,"","Y","","","","","","","","",2016
1041380,"","Y","","","","","","","","",2016
1041382,"","","Y","","","","","","","",
1041383,"","Y","","","","","","","","",2016
1041386,"","Y","","","","","","","","",2016
1041391,"","","Y","","","","","","","",
1041392,"","","Y","","","","","","","",
1041393,"","","Y","","","","","","","",
1041397,"","","Y","","","","","","","",
1041398,"","","Y","","","","","","","",
1041399,"","","Y","","","","","","","",
1041403,"Y","","","","","","","","","",
1041410,"","","","","","","Y","","","",
1041416,"","","Y","","","","","","","",
1041420,"","","","","","","Y","","","",
1041422,"","","Y","","","","","","","",
1041424,"","","Y","","","","","","","",
1041426,"","","Y","","","","","","","",
1041427,"","","Y","","","","","","","",
1041428,"","","Y","","","","","","","",
1041430,"","","Y","","","","","","","",
1041432,"","","Y","","","","","","","",
1041439,"","","Y","","","","","","","",
1041440,"","","Y","","","","","","","",
1041447,"","","","","","","Y","","","",
1041449,"","","Y","","","","","","","",
1041450,"","","Y","","","","","","","",
1041451,"","","","","","","Y","","","",
1041452,"","Y","","","","","","","","",2016
1041456,"","","Y","","","","","","","",
1041460,"","","Y","","","","","","","",
1041462,"","","Y","","","","","","","",
1041463,"","","Y","","","","","","","",
1041464,"","","Y","","","","","","","",
1041465,"","","Y","","","","","","","",
1041470,"","","Y","","","","","","","",
1041479,"","","Y","","","","","","","",
1041480,"","","Y","","","","","","","",
1041488,"","","Y","","","","","","","",
1041494,"","","Y","","","","","","","",
1041495,"","","Y","","","","","","","",
1041498,"","","Y","","","","","","","",
1041499,"","","Y","","","","","","","",
1041505,"","","Y","","","","","","","",
1041509,"","","Y","","","","","","","",
1041511,"","","Y","","","","","","","",
1041512,"","","Y","","","","","","","",
1041515,"","","Y","","","","","","","",
1041516,"","","Y","","","","","","","",
1041520,"","","Y","","","","","","","",
1041521,"","","Y","","","","","","","",
1041529,"","","Y","","","","","","","",
1041530,"","","Y","","","","","","","",
1041533,"","Y","","","","","","","","",2016
1041535,"","","Y","","","","","","","",
1041537,"","","Y","","","","","","","",
1041540,"","","Y","","","","","","","",
1041543,"","","Y","","","","","","","",
1041545,"","","Y","","","","","","","",
1041548,"","","Y","","","","","","","",
1041552,"","","Y","","","","","","","",
1041560,"","","Y","","","","","","","",
1041562,"","","Y","","","","","","","",
1041564,"","","Y","","","","","","","",
1041565,"","","Y","","","","","","","",
1041567,"","","Y","","","","","","","",
1041573,"","","","","","","Y","","","",
1041575,"","","Y","","","","","","","",
1041580,"","","Y","","","","","","","",
1041588,"","","Y","","","","","","","",
1041591,"","","Y","","","","","","","",
1041592,"","","Y","","","","","","","",
1041593,"","","Y","","","","","","","",
1041594,"","","Y","","","","","","","",
1041595,"","","Y","","","","","","","",
1041597,"","","Y","","","","","","","",
1041598,"","","Y","","","","","","","",
1041600,"","","Y","","","","","","","",
1041603,"","","Y","","","","","","","",
1041604,"","","Y","","","","","","","",
1041609,"","","","","","","Y","","","",
1041613,"","","","","","Y","","","","",2016
1041615,"","","Y","","","","","","","",
1041616,"","","Y","","","","","","","",
1041619,"","","Y","","","","","","","",
1041621,"Y","","","","","","","","","",
1041625,"","","Y","","","","","","","",
1041626,"","","Y","","","","","","","",
1041627,"","","Y","","","","","","","",
1041636,"","","","","","","","","","Y",
1041637,"","Y","","","","","","","","",2016
1041640,"","Y","","","","","","","","",2016
1041643,"","","Y","","","","","","","",
1041646,"","","Y","","","","","","","",
1041652,"","","Y","","","","","","","",
