"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1035914,74112,43369,"Ireland -  Central Bank of Ireland"
1035914,74112,43369,"United Kingdom - Financial Conduct Authority"
1035914,74112,43369,"Netherlands - The Netherlands Authority for the Financial Markets"
1035914,74112,43369,"Belgium - Banking, Finance and Insurance Commission"
1035914,74112,43369,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1035914,74112,43369,"Denmark - Danish Financial Supervisory Authority"
1035914,74112,43369,"Sweden - Swedish Financial Supervisory Authority"
1035914,74112,43369,"Finland - Financial Supervision Authority"
1035914,74112,43369,"Italy - National Stock Exchange Commission"
1035914,74112,43369,"Spain - National Commission of Securities Markets"
1035914,74112,43369,"Norway - The Banking, Insurance and Securities Commission"
1035914,13705,6472,"Singapore - Monetary Authority of Singapore"
1035914,13705,6459,"Japan - Financial Services Agency"
1035914,50748,43364,"Norway - The Banking, Insurance and Securities Commission"
1035914,50748,43364,"France - Financial Markets Authority"
1035914,50748,43364,"Germany - German Federal Financial Supervisory Agency"
1035914,50748,43364,"Ireland -  Central Bank of Ireland"
1035914,50748,43364,"United Kingdom - Financial Conduct Authority"
1035914,50748,43364,"Netherlands - The Netherlands Authority for the Financial Markets"
1035914,50748,43364,"Belgium - Banking, Finance and Insurance Commission"
1035914,50748,43364,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1035914,50748,43364,"Denmark - Danish Financial Supervisory Authority"
1035914,50748,43364,"Sweden - Swedish Financial Supervisory Authority"
1035914,50748,43364,"Finland - Financial Supervision Authority"
1035914,50748,43364,"Italy - National Stock Exchange Commission"
1035914,50748,43364,"Spain - National Commission of Securities Markets"
1034005,8164,10992,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034005,54601,10756,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1034005,8164,4524,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1034005,17308,4527,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1034005,17212,4531,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1034005,17307,4533,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1034005,17253,4535,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1042505,67416,13803,"Cayman Islands - Cayman Islands Monetary Authority"
1033132,179758,118247,"Cayman Islands - Cayman Islands Monetary Authority"
1042720,21228,6401,"Cayman Islands - Cayman Islands Monetary Authority"
1016276,16674,3952,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1033082,44801,8085,"Cayman Islands - Cayman Islands Monetary Authority"
1033082,5531,1678,"Cayman Islands - Cayman Islands Monetary Authority"
1033082,55395,10921,"Cayman Islands - Cayman Islands Monetary Authority"
1038470,11302,9459,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041530,56986,11337,"Cayman Islands - Cayman Islands Monetary Authority"
1041530,56988,11342,"Cayman Islands - Cayman Islands Monetary Authority"
1041530,56988,11344,"Cayman Islands - Cayman Islands Monetary Authority"
1040967,27074,4968,"Cayman Islands - Cayman Islands Monetary Authority"
1042885,8645,2738,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1025042,23077,4591,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1025042,23079,4685,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1025042,23269,117774,"Other - CAYMAN ISLANDS MONETARY AUTHORITY, FINANCIAL SERVICES COMMISSION (KOREAN REGULATORY)"
1036165,178831,118096,"Cayman Islands - Cayman Islands Monetary Authority"
1036165,178829,118094,"Cayman Islands - Cayman Islands Monetary Authority"
1035368,23077,4591,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1035368,23079,4685,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1035368,23269,117774,"Other - CAYMAN ISLANDS MONETARY AUTHORITY, FINANCIAL SERVICES COMMISSION (KOREAN REGULATORY)"
1032048,58198,11751,"Cayman Islands - Cayman Islands Monetary Authority"
1032048,23302,11975,"Cayman Islands - Cayman Islands Monetary Authority"
1039866,57045,11357,"Cayman Islands - Cayman Islands Monetary Authority"
1039866,57045,11356,"Cayman Islands - Cayman Islands Monetary Authority"
1039866,57045,11358,"Cayman Islands - Cayman Islands Monetary Authority"
1039866,177186,117813,"Cayman Islands - Cayman Islands Monetary Authority"
1039866,177186,117814,"Cayman Islands - Cayman Islands Monetary Authority"
1027707,73615,38372,"Cayman Islands - Cayman Islands Monetary Authority"
1028202,27298,5054,"Cayman Islands - Cayman Islands Monetary Authority"
1028202,27513,5064,"Cayman Islands - Cayman Islands Monetary Authority"
1028202,27513,5065,"Cayman Islands - Cayman Islands Monetary Authority"
1027906,178462,118051,"Cayman Islands - Cayman Islands Monetary Authority"
1024919,20236,3945,"Other - CAYMAN ISLANDS MONETARY FUND"
1024919,69628,14247,"Other - CAYMAN ISLANDS MONETARY FUND"
1032064,21456,4143,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032064,21456,4144,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032064,21570,4174,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032064,21570,4175,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041367,166571,115629,"Cayman Islands - Cayman Islands Monetary Authority"
1041367,166544,115628,"Cayman Islands - Cayman Islands Monetary Authority"
1041367,55970,11082,"Cayman Islands - Cayman Islands Monetary Authority"
1041367,44819,8091,"Cayman Islands - Cayman Islands Monetary Authority"
1042042,45002,12705,"Bahamas - Securities Commission of the Bahamas"
1042042,45026,12702,"Bahamas - Securities Commission of the Bahamas"
1027361,5853,1755,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1027361,5924,1765,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028391,57309,43379,"Cayman Islands - Cayman Islands Monetary Authority"
1028391,59712,12824,"Cayman Islands - Cayman Islands Monetary Authority"
1028391,57313,12822,"Cayman Islands - Cayman Islands Monetary Authority"
1028391,59706,12826,"Cayman Islands - Cayman Islands Monetary Authority"
1028391,49701,9174,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1028391,17094,3393,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028391,17120,3399,"Singapore - Monetary Authority of Singapore"
1028391,17120,3399,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028391,16489,3303,"Singapore - Monetary Authority of Singapore"
1028391,16489,3303,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028391,16094,3307,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028480,167178,117203,"Cayman Islands - Cayman Islands Monetary Authority"
1028480,167178,117204,"Cayman Islands - Cayman Islands Monetary Authority"
1025764,22890,38383,"Cayman Islands - Cayman Islands Monetary Authority"
1025764,22890,12202,"Cayman Islands - Cayman Islands Monetary Authority"
1025764,22890,10606,"Cayman Islands - Cayman Islands Monetary Authority"
1025764,22890,9261,"Cayman Islands - Cayman Islands Monetary Authority"
1027776,22389,38366,"Cayman Islands - Cayman Islands Monetary Authority"
1027776,22886,38379,"Cayman Islands - Cayman Islands Monetary Authority"
1028022,6427,5202,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1031933,171028,116724,"Cayman Islands - Cayman Islands Monetary Authority"
1031878,178831,118096,"Cayman Islands - Cayman Islands Monetary Authority"
1031878,178829,118094,"Cayman Islands - Cayman Islands Monetary Authority"
1027016,46359,55366,"Cayman Islands - Cayman Islands Monetary Authority"
1040512,37718,11112,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040512,37718,11116,"Other - AUSTRALIAN PRUDENTIAL REGULATORY AUTHORITY"
1027408,45002,12705,"Bahamas - Securities Commission of the Bahamas"
1027408,45026,12702,"Bahamas - Securities Commission of the Bahamas"
1026670,18336,3626,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1026670,23469,4393,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1026670,23469,4392,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1026670,18336,3625,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1035277,178764,118074,"Cayman Islands - Cayman Islands Monetary Authority"
1036289,45360,8161,"Cayman Islands - Cayman Islands Monetary Authority"
1036289,58892,11886,"Cayman Islands - Cayman Islands Monetary Authority"
1040925,175432,117488,"Cayman Islands - Cayman Islands Monetary Authority"
1040925,33215,6740,"Cayman Islands - Cayman Islands Monetary Authority"
1040925,36349,6750,"Cayman Islands - Cayman Islands Monetary Authority"
1040925,36461,6774,"Cayman Islands - Cayman Islands Monetary Authority"
1040925,179238,118178,"Cayman Islands - Cayman Islands Monetary Authority"
1042633,6427,5202,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1042675,34199,6337,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1043042,16905,46409,"Cayman Islands - Cayman Islands Monetary Authority"
1043042,16905,117496,"Cayman Islands - Cayman Islands Monetary Authority"
1028047,65463,13348,"Cayman Islands - Cayman Islands Monetary Authority"
1028047,26523,5396,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028047,26528,5401,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028047,56779,11271,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028047,26504,5403,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028047,26551,5407,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030777,70124,31382,"Cayman Islands - Cayman Islands Monetary Authority"
1031389,56093,11107,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031391,18596,3758,"Other - CAYMAN ISLAND MONETARY AUTHORITY - CIMA"
1031391,18485,3757,"Other - CAYMAN ISLANDS MONETARY AUTHORITY - CIMA"
1031391,18595,3761,"Other - CAYMAN ISLAND MONETARY AUTHORITY - CIMA"
1040438,168677,116100,"Cayman Islands - Cayman Islands Monetary Authority"
1041880,55192,117811,"Cayman Islands - Cayman Islands Monetary Authority"
1041880,24603,117812,"Cayman Islands - Cayman Islands Monetary Authority"
1041880,55192,12016,"Cayman Islands - Cayman Islands Monetary Authority"
1040703,45999,8306,"Other - CAYMAN ISLANDS- CAYMAN ISLANDS MONETARY AUTHORITY"
1040703,25601,4716,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1040703,28715,5278,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1040703,25758,6409,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1040703,167053,115791,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1024825,68048,116443,"Cayman Islands - Cayman Islands Monetary Authority"
1024825,68048,49389,"Cayman Islands - Cayman Islands Monetary Authority"
1028603,9515,2373,"Cayman Islands - Cayman Islands Monetary Authority"
1033460,47717,8752,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038298,69627,14246,"Cayman Islands - Cayman Islands Monetary Authority"
1040240,56139,11123,"Cayman Islands - Cayman Islands Monetary Authority"
1036596,64461,13115,"Cayman Islands - Cayman Islands Monetary Authority"
1042491,58907,12412,"Cayman Islands - Cayman Islands Monetary Authority"
1029217,45520,8181,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029217,5929,1779,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029217,6020,1789,"Other - NO INFORMATION FILED"
1029217,6143,1816,"Other - NO INFORMATION FILED"
1028620,177782,117906,"Cayman Islands - Cayman Islands Monetary Authority"
1041853,179737,118242,"Cayman Islands - Cayman Islands Monetary Authority"
1028505,30887,5633,"Cayman Islands - Cayman Islands Monetary Authority"
1035560,36933,6838,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1035843,6736,8420,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1035843,56639,11253,"Cayman Islands - Cayman Islands Monetary Authority"
1035843,6778,8418,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1035009,170430,116649,"Cayman Islands - Cayman Islands Monetary Authority"
1035009,170428,116648,"Cayman Islands - Cayman Islands Monetary Authority"
1036066,169825,116478,"Cayman Islands - Cayman Islands Monetary Authority"
1036066,169825,116477,"Cayman Islands - Cayman Islands Monetary Authority"
1033072,167238,116751,"Cayman Islands - Cayman Islands Monetary Authority"
1033072,55185,115816,"Cayman Islands - Cayman Islands Monetary Authority"
1033072,17503,115818,"Cayman Islands - Cayman Islands Monetary Authority"
1036868,17725,3495,"Bermuda - Bermuda Monetary Authority"
1036868,36267,6730,"Bermuda - Bermuda Monetary Authority"
1038189,65260,13391,"Cayman Islands - Cayman Islands Monetary Authority"
1038225,179368,118200,"Cayman Islands - Cayman Islands Monetary Authority"
1043281,179758,118247,"Cayman Islands - Cayman Islands Monetary Authority"
1027875,10085,2459,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032512,1065,1031,"Cayman Islands - Cayman Islands Monetary Authority"
1032512,1070,1033,"Cayman Islands - Cayman Islands Monetary Authority"
1032512,1065,13989,"Cayman Islands - Cayman Islands Monetary Authority"
1032942,178888,118114,"Cayman Islands - Cayman Islands Monetary Authority"
1038591,11302,9459,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038576,173503,117170,"Cayman Islands - Cayman Islands Monetary Authority"
1039762,6759,2070,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1027423,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1027423,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1027423,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1027423,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1024180,59226,11947,"Cayman Islands - Cayman Islands Monetary Authority"
1024180,29033,5311,"Cayman Islands - Cayman Islands Monetary Authority"
1024180,70264,18367,"Cayman Islands - Cayman Islands Monetary Authority"
1024180,172099,116867,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1024180,172088,116865,"Cayman Islands - Cayman Islands Monetary Authority"
1022783,178431,118043,"Cayman Islands - Cayman Islands Monetary Authority"
1030002,34199,6337,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1042797,55217,117926,"Cayman Islands - Cayman Islands Monetary Authority"
1042797,177870,117924,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,177870,117925,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,166920,117928,"Cayman Islands - Cayman Islands Monetary Authority"
1042797,177871,117927,"Cayman Islands - Cayman Islands Monetary Authority"
1042797,45643,8238,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,45643,8239,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,177872,117929,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,45643,8335,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,55217,10899,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,55217,10902,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,33903,6272,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042797,177872,117930,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1027694,7470,2039,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030923,3461,1511,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030923,3462,1430,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030923,2293,1423,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1033116,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1033116,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1033116,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1033116,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1032749,47343,115589,"Cayman Islands - Cayman Islands Monetary Authority"
1032749,47343,8657,"Cayman Islands - Cayman Islands Monetary Authority"
1035942,63905,12962,"Cayman Islands - Cayman Islands Monetary Authority"
1038698,63866,12955,"Cayman Islands - Cayman Islands Monetary Authority"
1027797,158863,107479,"Cayman Islands - Cayman Islands Monetary Authority"
1028488,27368,5049,"Bermuda - Bermuda Monetary Authority"
1016574,177774,117902,"Cayman Islands - Cayman Islands Monetary Authority"
1028683,30887,5633,"Cayman Islands - Cayman Islands Monetary Authority"
1035332,179096,118151,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1035332,46807,8475,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1035332,57528,11553,"Cayman Islands - Cayman Islands Monetary Authority"
1032949,168575,117920,"Cayman Islands - Cayman Islands Monetary Authority"
1034540,166835,115725,"Cayman Islands - Cayman Islands Monetary Authority"
1034540,68341,13968,"Cayman Islands - Cayman Islands Monetary Authority"
1034540,7607,3871,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1034540,48818,9015,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034540,10087,9016,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034540,7592,2065,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034540,11469,2666,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034540,11523,2687,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034540,64038,12990,"Cayman Islands - Cayman Islands Monetary Authority"
1034540,66251,13555,"Cayman Islands - Cayman Islands Monetary Authority"
1034540,20947,4092,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034598,39916,7968,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030560,58907,12412,"Cayman Islands - Cayman Islands Monetary Authority"
1039981,48158,12498,"Cayman Islands - Cayman Islands Monetary Authority"
1035443,24430,4513,"Other - CAYMAN ISLANDS MONITORY AUTHORITY (CIMA)"
1035443,24524,4752,"Other - CAYMAN ISLANDS REGISTRAR OF COMPANIES (EXEMPTED)"
1029511,52040,116738,"Cayman Islands - Cayman Islands Monetary Authority"
1029511,52040,116739,"Cayman Islands - Cayman Islands Monetary Authority"
1029511,52040,116737,"Cayman Islands - Cayman Islands Monetary Authority"
1029511,52041,10041,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029511,52040,10031,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029511,52041,10044,"Cayman Islands - Cayman Islands Monetary Authority"
1029511,52041,10046,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029511,52041,10048,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031891,2074,1173,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034602,162273,109620,"Cayman Islands - Cayman Islands Monetary Authority"
1023220,170110,116571,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169198,116206,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169209,116212,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169379,116309,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169209,116211,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169379,116308,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169379,116308,"Singapore - Monetary Authority of Singapore"
1029675,169379,116310,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169379,116311,"Other - PERU - SUPERINTENDENCIA DE BANCA, SEGUROS Y AGP"
1029675,169379,116311,"Cayman Islands - Cayman Islands Monetary Authority"
1029675,169379,116311,"Singapore - Monetary Authority of Singapore"
1030166,68041,13952,"Cayman Islands - Cayman Islands Monetary Authority"
1030166,68041,13953,"Cayman Islands - Cayman Islands Monetary Authority"
1034803,49602,9147,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1033192,163161,110568,"Ireland -  Central Bank of Ireland"
1033192,167162,115803,"Ireland -  Central Bank of Ireland"
1033192,23846,4432,"Ireland -  Central Bank of Ireland"
1034495,174631,117371,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1034495,174631,117371,"United Kingdom - Financial Conduct Authority"
1034495,174631,117371,"Singapore - Monetary Authority of Singapore"
1034495,174653,117375,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1034495,174653,117375,"Singapore - Monetary Authority of Singapore"
1034495,174653,117375,"Netherlands - The Netherlands Authority for the Financial Markets"
1034495,174653,117375,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1034495,174653,117375,"Iceland - Financial Supervisory Authority"
1034495,174653,117375,"Denmark - Danish Financial Supervisory Authority"
1034495,174653,117375,"Germany - German Federal Financial Supervisory Agency"
1034495,174653,117375,"Finland - Financial Supervision Authority"
1034495,63343,12835,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1034495,63343,12835,"Singapore - Monetary Authority of Singapore"
1038849,34008,6300,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038849,59792,12085,"Cayman Islands - Cayman Islands Monetary Authority"
1033037,177248,117824,"Cayman Islands - Cayman Islands Monetary Authority"
1017216,62700,12734,"Cayman Islands - Cayman Islands Monetary Authority"
1040760,2289,8535,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1039087,65683,13421,"Cayman Islands - Cayman Islands Monetary Authority"
1039087,25558,4708,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1039087,175643,117541,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1036464,179437,118204,"Cayman Islands - Cayman Islands Monetary Authority"
1040669,1863,117213,"Cayman Islands - Cayman Islands Monetary Authority"
1040669,1863,117214,"Cayman Islands - Cayman Islands Monetary Authority"
1040669,52460,117212,"Cayman Islands - Cayman Islands Monetary Authority"
1040669,1863,117215,"Cayman Islands - Cayman Islands Monetary Authority"
1040669,67726,117216,"Cayman Islands - Cayman Islands Monetary Authority"
1040669,67726,117217,"Cayman Islands - Cayman Islands Monetary Authority"
1040669,52460,117211,"Cayman Islands - Cayman Islands Monetary Authority"
1027400,18662,4137,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1027400,19557,4119,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1027400,19549,4114,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1027400,19518,4161,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1027400,19178,4192,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1027400,49849,9207,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1033977,68971,14109,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1033977,38508,7680,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1033977,2600,7688,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1041731,177634,117876,"Cayman Islands - Cayman Islands Monetary Authority"
1026706,113239,115901,"Cayman Islands - Cayman Islands Monetary Authority"
1036794,40478,7437,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1036169,16220,7777,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1036169,16220,7777,"Singapore - Monetary Authority of Singapore"
1036169,16220,7777,"United Kingdom - Financial Conduct Authority"
1036169,16220,7777,"Netherlands - The Netherlands Authority for the Financial Markets"
1036169,16220,7777,"Ireland -  Central Bank of Ireland"
1036169,53221,10414,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1036169,173472,117161,"Finland - Financial Supervision Authority"
1036169,173472,117161,"Sweden - Swedish Financial Supervisory Authority"
1036169,173472,117161,"Denmark - Danish Financial Supervisory Authority"
1036169,173472,117161,"Japan - Financial Services Agency"
1036169,173472,117161,"Netherlands - The Netherlands Authority for the Financial Markets"
1036169,173472,117161,"United Kingdom - Financial Conduct Authority"
1036169,173472,117161,"Ireland -  Central Bank of Ireland"
1036169,173472,117161,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1036169,173472,117161,"Singapore - Monetary Authority of Singapore"
1036169,173472,117161,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1031076,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1031076,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1031076,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1031076,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1031363,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1031363,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1031363,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1031363,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1031717,55237,10908,"Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1031717,68562,14000,"Cayman Islands - Cayman Islands Monetary Authority"
1031717,68562,14002,"Cayman Islands - Cayman Islands Monetary Authority"
1032363,57355,11435,"Cayman Islands - Cayman Islands Monetary Authority"
1040075,10628,2514,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040075,10735,2529,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040075,54660,10770,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040075,10628,14218,"Cayman Islands - Cayman Islands Monetary Authority"
1040075,10628,14219,"Cayman Islands - Cayman Islands Monetary Authority"
1033316,67384,13790,"Cayman Islands - Cayman Islands Monetary Authority"
1032185,178880,118110,"Bermuda - Bermuda Monetary Authority"
1032185,178880,118112,"Bermuda - Bermuda Monetary Authority"
