"FilingID","Full Legal Name","CIK Number"
749767,"FRANKLIN RESOURCES, INC.",38777
730511,"FRANKLIN RESOURCES, INC.",38777
750158,"ORIX CORPORATION",1070304
747443,"JONES LANG LASALLE INCORPORATED",1037956
750164,"HSBC HOLDINGS PLC",108913
737824,"THE BLACKSTONE GROUP L.P.",1393818
750172,"THE GOLDMAN SACHS GROUP, INC.",886982
747835,"SCBT",1542445
749980,"CARLYLE GROUP L.P.",1527166
750220,"WADDELL & REED FINANCIAL, INC.",1052100
746908,"REGIONS FINANCIAL CORPORATION",1281761
749699,"J.P. MORGAN CHASE & CO.",19617
750228,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
750335,"CENTURYLINK, INC",18926
750335,"QWEST COMMUNICATIONS INTERNATIONAL INC",1037949
749909,"WELLS FARGO & COMPANY",105598
747420,"USAA CAPITAL CORPORATION",847940
747420,"UNITED SERVICES AUTOMOBILE ASSOCIATION",1021249
750499,"PRUDENTIAL PLC",1116578
750501,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",67088
750501,"UNIONBANCAL CORPORATION",1011659
750516,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",67088
750516,"UNIONBANCAL CORPORATION",1011659
750561,"TORONTO-DOMINION BANK",947263
750574,"WADDELL & REED FINANCIAL, INC.",1052100
750580,"EATON VANCE CORP.",350797
749359,"ROYAL BANK OF CANADA",1000275
750226,"WELLS FARGO & COMPANY",105598
750698,"BB&T CORPORATION",92230
750702,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
747546,"JPMORGAN CHASE & CO.",19617
750801,"UBS AG",1114446
750802,"UBS AG",1114446
750803,"UBS AG",1114446
750800,"AMERICAN CAPITAL, LTD.",817473
750846,"FOLGER NOLAN FLEMING DOUGLAS INCORPORATED",37846
750846,"FOLGER NOLAN FLEMING DOUGLAS CAPITAL MANAGEMENT, INC.",885415
750853,"AMERICAN CAPITAL, LTD.",817473
750458,"MAIN STREET CAPITAL CORP.",133723
749870,"FRANKLIN RESOURCES, INC.",38777
750877,"MERRILL LYNCH & CO., INC.",65100
750877,"BANK OF AMERICA CORPORATION",70858
750832,"THE CARLYLE GROUP L.P.",1527166
750898,"FUND.COM INC.",1335795
750969,"FIRST MIDWEST BANCORP, INC.",702325
750812,"E*TRADE FINANCIAL CORPORATION INC.",1015780
751057,"CITIGROUP INC.",831001
751106,"EATON VANCE CORP.",350797
751129,"EATON VANCE CORP.",350797
751244,"LEGG MASON, INC.",704051
751187,"SUN LIFE FINANCIAL INC.",109762
747801,"MORGAN STANLEY",895421
749493,"MORGAN STANLEY",895421
751415,"GENWORTH FINANCIAL, INC.",1276520
751499,"LEGG MASON, INC.",704051
751571,"ENVESTNET, INC.",1337619
751586,"OMEGA COMMERCIAL FINANCE CORPORATION",29504
751653,"BROOKFIELD ASSET MANAGEMENT INC.",1001085
749027,"KANSAS CITY LIFE INSURANCE COMPANY",54473
745157,"WELLS FARGO AND COMPANY",72971
751697,"MERRILL LYNCH & CO., INC.",65100
751697,"BANK OF AMERICA CORPORATION",70858
751714,"LPL FINANCIAL HOLDINGS INC.",1397911
751719,"LPL FINANCIAL HOLDINGS INC.",1397911
751728,"LPL FINANCIAL HOLDINGS INC.",1397911
751771,"FIFTH THIRD BANCORP",35527
751681,"WINTHROP REALTY TRUST",37008
751681,"INLAND AMERICAN REAL ESTATE TRUST, INC.",1307748
751670,"WINTHROP REALTY TRUST",37008
749624,"COBIZ FINANCIAL INC",1028734
750159,"BANCO SANTANDER (BRASIL) S. A.",1471055
750159,"BANCO SANTANDER S.A. (SPAIN)",891478
750317,"THE BLACKSTONE GROUP L.P.",1393818
752044,"LEGG MASON, INC",704051
751937,"CHESAPEAKE FINANCIAL SHARES, INC.",847538
748069,"MORGAN STANLEY",895421
752105,"MERRILL LYNCH & CO., INC.",65100
752105,"BANK OF AMERICA CORPORATION",70858
751379,"BLACKROCK, INC.",1364742
751442,"BLACKROCK INC.",1364742
751269,"BLACKROCK, INC.",1364742
749023,"NATIONAL AUSTRALIA BANK LIMITED",833029
752134,"KEYCORP",91576
738095,"BLACKROCK, INC.",1364742
751721,"LPL FINANCIAL HOLDINGS INC.",1397911
744736,"BLACKROCK, INC.",1364742
746721,"BLACKROCK, INC.",1364742
744064,"BLACKROCK, INC.",1364742
751365,"BLACKROCK, INC.",1364742
751370,"BLACKROCK, INC.",1364742
752128,"BANK OF AMERICA CORPORATION",70858
752128,"MERRILL LYNCH & CO., INC",65100
751863,"GREAT-WEST LIFE & ANNUITY INSURANCE COMPANY",744455
751363,"MARSH & MCLENNAN COMPANIES, INC.",62709
752189,"BANK OF AMERICA CORPORATION",70858
752189,"MERRILL LYNCH & CO., INC",65100
752200,"KOHLBERG KRAVIS ROBERTS & CO. L.P.",1399770
752212,"BANK OF AMERICA, NATIONAL ASSOCIATION",1102113
752121,"THE CHARLES SCHWAB CORPORATION",316709
752220,"BANK OF AMERICA, NATIONAL ASSOCIATION",1102113
752223,"MERRILL LYNCH & CO., INC.",65100
752223,"BANK OF AMERICA CORPORATION",70858
752227,"LPL FINANCIAL HOLDINGS INC.",1397911
752229,"BANK OF AMERICA CORPORATION",70858
752236,"BANK OF AMERICA CORPORATION",70858
752239,"MERRILL LYNCH & CO., INC.",65100
752239,"BANK OF AMERICA CORPORATION",70858
752239,"MERRILL LYNCH GROUP, INC.",1377846
748758,"HUDSON VALLEY BANK HOLDING COMPANY",722256
752246,"MERRILL LYNCH & CO., INC.",65100
752246,"BANK OF AMERICA CORPORATION",70858
752246,"MERRILL LYNCH GROUP, INC.",1377846
751943,"OPPENHEIMER HOLDINGS INC.",791963
751456,"BLACKROCK, INC.",1364742
752338,"RESOURCE AMERICA, INC.",83402
752341,"THE BLACKSTONE GROUP L.P.",1393818
752248,"ANNALY CAPITAL MANAGEMENT, INC.",1043219
752399,"CAPITAL ONE FINANCIAL CORPORATION",927628
748901,"ROYAL BANK OF CANADA",1000275
752514,"MERRILL LYNCH & CO., INC.",65100
752514,"BANK OF AMERICA CORPORATION",70858
752516,"LINCOLN NATIONAL CORPORATION",59558
751292,"CITIGROUP INC",831001
752569,"WELLS FARGO AND COMPANY",105598
752581,"ORIX CORPORATION",1070304
752588,"WELLS FARGO AND COMPANY",105598
752590,"BERTHEL FISHER & COMPANY FINANCIAL SERVICES, INC",8016222
752490,"CAPITAL ONE FINANCIAL CORPORATION",927628
752616,"SVB FINANCIAL GROUP",719739
752627,"BERTHEL FISHER & COMPANY FINANCIAL SERVICES, INC",8016222
752649,"MANULIFE FINANCIAL CORPORATION",1086888
752677,"MORGAN STANLEY",895421
752684,"CIT GROUP INC.",20388
752722,"PROTECTIVE LIFE CORPORATION",355429
747997,"BANK OF MONTREAL",927971
752837,"HSBC HOLDINGS PLC",1089113
752864,"WELLS FARGO AND COMPANY",105598
751266,"THE CARLYLE GROUP L.P.",1527166
752939,"OMEGA COMMERCIAL FINANCE CORPORATION",29504
752947,"PRINCIPAL FINANCIAL GROUP, INC.",1126328
752955,"MERRILL LYNCH & CO., INC.",65100
752955,"BANK OF AMERICA CORPORATION",70858
752938,"OAKTREE CAPITAL GROUP, LLC",1403528
752957,"MERRILL LYNCH & CO., INC.",65100
752957,"BANK OF AMERICA CORPORATION",70858
752988,"CITIGROUP INC.",831001
752698,"THE BLACKSTONE GROUP L.P.",1393818
753027,"DEUTSCHE BANK AG",948046
753028,"BOK FINANCIAL CORPORATION",875357
753034,"NATIONAL HOLDINGS CORPORATION",1023844
744030,"UBS AG",1114446
740113,"WELLS FARGO & COMPANY",105598
750257,"WELLS FARGO & CO",105598
753054,"DEUTSCHE BANK AG",948046
752108,"JEFFERIES GROUP LLC",1084580
751408,"BLACKROCK, INC.",1364742
753070,"ASSOCIATED BANC-CORP",7789
752774,"BLACKROCK, INC.",1364742
753152,"DETUSCHE BANK AG",948046
738379,"UBS AG",1114446
753158,"THE PNC FINANCIAL SERVICES GROUP, INC.",713676
753170,"RAYMOND JAMES FINANCIAL, INC.",720005
753187,"DEUTSCHE BANK AG",948046
753182,"DEUTSCHE BANK AG",948046
751826,"AFFILIATED MANAGERS GROUP, INC.",1004434
753083,"DEUTSCHE BANK AG",948046
753261,"BB&T CORPORATION",92230
753278,"MERRILL LYNCH & CO., INC.",65100
753278,"BANK OF AMERICA CORPORATION",70858
753285,"DEUTSCHE BANK AG",948046
752914,"WELLS FARGO AND COMPANY",105598
753299,"DEUTSCHE BANK AG",948046
753319,"DEUTSCHE BANK AG",948046
753320,"RAYMOND JAMES FINANCIAL, INC.",720005
750002,"THE GOLDMAN SACHS GROUP, INC.",886982
753343,"LPL FINANCIAL HOLDINGS INC.",1397911
750618,"LEHMAN BROTHERS HOLDINGS INC.",806085
752543,"JANUS CAPITAL GROUP INC.",1065865
747590,"UBS AG",1114446
753377,"SYNOVUS FINANCIAL CORP",18349
753372,"UBS AG",1114446
750445,"SCBT",1542445
747956,"VERIZON COMMUNICATIONS INC.",732712
753501,"J.P. MORGAN CHASE & CO.",19617
753390,"HFA HOLDINGS LTD",1424483
753436,"KKR & CO. L.P.",1404912
753724,"HFA HOLDINGS LTD",1424483
753379,"WELLS FARGO & COMPANY",72971
753776,"STATE STREET CORPORATION",93751
753832,"JONES LANG LASALLE INCORPORATED",1037956
752950,"AFFILIATED MANAGERS GROUP, INC",1004434
753848,"AFFILIATED MANAGERS GROUP, INC",1004434
753972,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
753966,"VERIZON COMMUNICATIONS INC.",732712
746344,"DEUTSCHE BANK AG",948046
750112,"CREDIT SUISSE GROUP AG",1159510
753109,"AFFILIATED MANAGERS GROUP, INC",1004434
754040,"LADENBURG THALMAN FINANCIAL SERVICES INC.",1029730
754039,"BANCO SANTANDER, S.A.",891478
754057,"BANCO SANTANDER, S.A.",891478
754062,"GLOBAL ARENAHOLDING INC",1138724
752147,"THE CARLYLE GROUP L.P.",1527166
754166,"DEUTSCHE BANK AG",948046
754251,"MERRILL LYNCH & CO., INC.",65100
754251,"BANK OF AMERICA CORPORATION",70858
744947,"CREDIT SUISSE ASSET MANAGEMENT, LLC",1159510
754270,"MERRILL LYNCH & CO., INC.",65100
754270,"BANK OF AMERICA CORPORATION",70858
753859,"AFFILIATED MANAGERS GROUP, INC",1004434
753631,"XL GROUP PLC",875159
754384,"DEUTSCHE BANK AG",948046
754395,"TRUSTMARK CORPORATION",36146
754450,"DEUTSCHE BANK AG",948046
754470,"UMB FINANCIAL CORPORATION",101382
754545,"MIZUHO BANK, LTD.",1512734
754545,"DAI ICHI LIFE INSURANCE CO., LTD.",948518
754546,"MIZUHO BANK, LTD.",1512734
754546,"DAI ICHI LIFE INSURANCE CO., LTD.",948518
754603,"LINCOLN NATIONAL CORPORATION",59558
754600,"LINCOLN NATIONAL CORPORATION",59558
754609,"BANK OF MONTREAL",927971
754638,"RAYMOND JAMES FINANCIAL",720005
754651,"METLIFE INC.",1099219
754657,"METLIFE INC.",1099219
754211,"ROYAL BANK OF CANADA",1000275
754372,"WESTWOOD HOLDINGS GROUP, INC.",1165002
754708,"ZIONS BANCORPORATION",109380
754773,"CITIGROUP INC.",831001
754773,"MORGAN STANLEY",895421
754775,"MORGAN STANLEY",895421
754785,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
754803,"INVESTORS CAPITAL HOLDINGS, LTD.",1001871
754800,"WELLS FARGO AND COMPANY",72971
754859,"CREDIT SUISSE GROUP AG",1159510
753040,"THE BANK OF NEW YORK MELLON CORPORATION",1497973
754918,"BOK FINANCIAL CORPORATION",875357
755000,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
755077,"WELLS FARGO AND COMPANY",105598
755080,"WELLS FARGO AND COMPANY",105598
754916,"AVIVA PLC",1445956
755153,"WADDELL & REED FINANCIAL, INC.",1052100
755167,"BOK FINANCIAL CORPORATION",875357
755163,"THE ALLSTATE CORPORATION",899051
755251,"RAYMOND JAMES FINANCIAL, INC.",720005
752283,"THE ZIEGLER COMPANIES, INC",109312
755292,"TOMPKINS FINANCIAL CORPORATION",1005817
755301,"UWHARRIE CAPITAL CORP",898171
755073,"STIFEL FINANCIAL CORP.",720672
755383,"ASSOCIATED BANC-CORP",7789
755535,"AXA EQUITABLE LIFE INSURANCE COMPANY",727920
751543,"CARLYLE GROUP L.P.",1527166
755562,"METLIFE INC.",1099219
755568,"METLIFE INC.",1099219
755580,"AEGON NV",769218
755583,"ENVESTNET, INC.",1337619
755586,"ENVESTNET, INC.",1337619
755590,"ENVESTNET, INC.",1337619
755589,"WADDELL & REED FINANCIAL, INC.",1052100
755591,"ENVESTNET, INC.",1337619
755593,"ENVESTNET, INC.",1337619
755534,"BARCLAYS PLC",312069
755534,"BARCLAYS BANK PLC",312070
755209,"CAPITAL ONE FINANCIAL CORPORATION",927628
755645,"WINTRUST FINANCIAL CORPORATION",1015328
748427,"CREDIT SUISSE ASSET MANAGEMENT, LLC",1159510
755569,"BANK OF MONTREAL",927971
755735,"AMERICAN INTERNATIONAL GROUP, INC",5272
755657,"BANK OF AMERICA CORPORATION",70858
755657,"MERRILL LYNCH & CO., INC",65100
755726,"MERRILL LYNCH & CO. INC.",65100
755800,"NATIONAL HOLDINGS CORPORATION",1023844
750786,"CITY NATIONAL CORPORATION",201461
755859,"CITY NATIONAL CORPORATION",201461
755605,"ARTISAN PARTNERS ASSET MANAGEMENT, INC.",1517302
755609,"ARTISAN PARTNERS ASSET MANAGEMENT, INC.",1517302
755889,"MERRILL LYNCH & CO., INC.",65100
755889,"BANK OF AMERICA CORPORATION",70858
755889,"MERRILL LYNCH GROUP, INC.",1377846
755894,"MERRILL LYNCH & CO., INC.",65100
755894,"BANK OF AMERICA CORPORATION",70858
755894,"MERRILL LYNCH GROUP, INC.",1377846
755897,"BANK OF AMERICA CORPORATION",70858
755878,"FBL FINANCIAL GROUP, INC.",1012771
750651,"THE JONES FINANCIAL COMPANIES, L.L.L.P.",815917
756014,"WELLS FARGO AND COMPANY",105598
756106,"GENERAL ELECTRIC COMPANY",40545
756119,"UBS AG",1114446
756124,"LEGG MASON, INC.",704051
756072,"GENERAL ELECTRIC COMPANY",40545
756148,"GENERAL ELECTRIC COMPANY",40545
756113,"CREDIT SUISSE GROUP AG",1159510
753329,"LEGG MASON INC.",704051
756052,"J.P. MORGAN CHASE & CO.",19617
755690,"JP MORGAN CHASE AND CO.",19617
756196,"TD AMERITRADE HOLDING CORPORATION",1173431
755282,"BLACKROCK, INC.",1364742
756251,"MORGAN STANLEY",895421
750731,"JEFFERIES GROUP LLC",1084580
756291,"JEFFERIES GROUP LLC",1084580
756309,"BB&T CORPORATION",92230
756413,"ROYAL BANK OF CANADA",1000275
754924,"BLACKROCK INC.",1364742
756466,"MERRILL LYNCH & CO., INC.",65100
756466,"BANK OF AMERICA CORPORATION",70858
756466,"MERRILL LYNCH GROUP, INC.",1377846
756486,"MERRILL LYNCH & CO., INC.",65100
756486,"BANK OF AMERICA CORPORATION",70858
756486,"MERRILL LYNCH GROUP, INC.",1377846
756489,"BANK OF AMERICA CORPORATION",70858
756490,"MERRILL LYNCH & CO., INC.",65100
756490,"BANK OF AMERICA CORPORATION",70858
756490,"MERRILL LYNCH GROUP, INC.",1377846
756509,"LINCOLN NATIONAL CORPORATION",59558
754439,"GLAMORGAN PARTNERS LP",1486039
746950,"BLACKROCK, INC.",1364742
746245,"WINTRUST FINANCIAL CORPORATION",1015328
756382,"LADENBURG THALMANN FINANCIAL SERVICES, INC.",1029730
746413,"RAYMOND JAMES FINANCIAL, INC.",720005
756617,"RAYMOND JAMES FINANCIAL, INC.",720005
756650,"MERRILL LYNCH & CO., INC.",65100
756650,"BANK OF AMERICA CORPORATION",70858
756650,"MERRILL LYNCH GROUP, INC.",1377846
756726,"LPL FINANCIAL HOLDINGS INC.",1397911
756692,"LEGG MASON, INC.",704051
756695,"THE CHARLES SCHWAB CORPORATION",316709
755630,"FEDERATED INVESTORS, INC.",1056288
756108,"FRANKLIN RESOURCES, INC.",38777
752299,"LEGG MASON, INC.",704051
756426,"BNP PARIBAS",872786
756713,"LEGG MASON, INC.",704051
756819,"FIRST HORIZON NATIONAL CORP",36966
756853,"WELLS FARGO AND COMPANY",105598
756854,"WELLS FARGO AND COMPANY",105598
756906,"BERTHEL FISHER & COMPANY FINANCIAL SERVICES, INC",8016222
756892,"SWS GROUP, INC.",878520
756944,"RAYMOND JAMES FINANCIAL, INC.",720005
756997,"SWS GROUP, INC.",878520
757024,"MORGAN STANLEY",895421
757028,"PROTECTIVE LIFE CORPORATION",355429
757137,"J.P. MORGAN CHASE & CO.",19617
757283,"WELLS FARGO AND COMPANY",105598
756325,"AMERICAN CAPITAL, LTD.",817473
757316,"BB&T CORPORATION",92230
757344,"AXA FINANCIAL, INC",888002
757344,"AXA EQUITABLE FINANCIAL SERVICES, LLC",1257148
757344,"AXA AMERICA HOLDINGS, INC",1333986
757402,"MORGAN STANLEY",895421
757439,"SYNOVUS FINANCIAL CORP",18349
757461,"VIRTUS INVESTMENT PARTNERS, INC.",883237
757133,"BB&T CORP",92230
757550,"BANK OF MONTREAL",927971
757571,"GLOBAL ARENAHOLDING INC",1138724
756162,"CREDIT SUISSE GROUP AG",1159510
757581,"CREDIT SUISSE GROUP AG",1159510
757589,"MORGAN STANLEY",895421
757604,"MORGAN STANLEY",895421
757655,"STIFEL FINANCIAL CORP.",720672
757682,"CITIGROUP INC.",831001
757491,"VIRTUS INVESTMENT PARTNERS, INC.",883237
757731,"COMMUNITY BANK N. A.",723188
757764,"BANK OF MONTREAL",9622
757749,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
757566,"MERRILL LYNCH & CO., INC.",65100
757566,"BANK OF AMERICA CORPORATION",70858
757827,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
757510,"BNP PARIBAS",872786
757889,"ROCKLAND TRUST CO.",84616
757892,"AFFILIATED MANAGERS GROUP, INC.",1004434
757914,"CITIGROUP INC.",831001
757914,"MORGAN STANLEY",895421
757922,"MORGAN STANLEY",895421
757942,"CREDIT SUISSE GROUP AG",1159510
757941,"WELLS FARGO AND COMPANY",105598
757951,"AFFILIATED MANAGERS GROUP, INC.",1004434
756956,"LEHMAN BROTHERS HOLDINGS INC.",806085
757989,"PIPER JAFFRAY COMPANIES",724683
756970,"THE CARLYLE GROUP, L.P.",1527166
758013,"BOSTON PRIVATE FINANCIAL HOLDINGS, INC.",821127
758014,"BANK OF AMERICA CORPORATION",70858
758017,"NATIONAL PENN BANCSHARES, INC",700733
758040,"LADENBURG THALMANN FINANCIAL SERVICES, INC",1029730
758057,"MORGAN STANLEY",895421
758076,"NOMURA HOLDINGS, INC. (FORMERLY NAMED THE NOMURA SECURITIES CO., LTD.)",1163653
758097,"LEGG MASON, INC.",704051
757031,"ROYAL BANK OF SCOTLAND PLC",844150
758114,"AFFILIATED MANAGERS GROUP, INC. (""AMG"")",1004434
758088,"MVC CAPITAL INC.",1099941
758108,"INVESCO, LTD",914208
758138,"BANK OF MONTREAL",927971
758098,"N/A",1
758158,"BNP PARIBAS",872786
758064,"MORGAN STANLEY",895421
758219,"AMERICAN CAPITAL, LTD.",817473
748220,"BANK OF MONTREAL",9622
758241,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
758099,"LAZARD LTD",1311370
758099,"LAZARD GROUP LLC",1326141
758291,"LAZARD LTD",1311370
758291,"LAZARD GROUP LLC",1326141
758102,"LAZARD LTD",1311370
758102,"LAZARD GROUP LLC",1326141
758084,"LAZARD LTD",1311370
758084,"LAZARD GROUP LLC",1326141
758329,"LLOYDS BANKING GROUP",1160106
758324,"PRINCIPAL FINANCIAL GROUP",1126328
758348,"LEGG MASON INC.",704051
745142,"PRUDENTIAL FINANCIAL, INC.",1137774
758360,"OAKTREE CAPITAL GROUP, LLC",1403528
757638,"EPOCH HOLDING CORPORATION",351903
758405,"ING GROEP NV",1039765
758405,"ING U.S., INC.",1535929
758432,"AFFILIATED MANAGERS GROUP",1004434
758390,"CITY NATIONAL CORPORATION",201461
758441,"CITY NATIONAL CORPORATION",201461
758447,"THOMSON REUTERS PLC",1075124
757268,"SUN LIFE FINANCIAL INC.",109762
758562,"WELLS FARGO AND COMPANY",105598
758568,"WELLS FARGO AND COMPANY",105598
758549,"WELLS FARGO & COMPANY",72971
758549,"WELLS FARGO BANK, N.A.",740906
758565,"INVESCO LTD",914208
758606,"SWS GROUP, INC.",878520
758612,"SWS GROUP, INC.",878520
758615,"SWS GROUP, INC.",878520
758618,"SWS GROUP, INC.",878520
758617,"VALLEY NATIONAL BANCORP",714310
758120,"STATE STREET CORPORATION",93751
758257,"LEGG MASON, INC.",704051
757797,"COWEN GROUP, INC.",1466538
758699,"FIRST HORIZON NATIONAL CORP",36966
758702,"COWEN GROUP, INC.",1466538
755479,"THE CARLYLE GROUP L.P.",1527166
758713,"THE CARLYLE GROUP L.P.",1527166
758488,"KEYCORP",91576
757915,"FEDERATED INVESTORS, INC.",1056288
757923,"FEDERATED INVESTORS, INC.",1056288
758047,"FEDERATED INVESTORS, INC.",1056288
758785,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
758739,"MACQUARIE BANK LIMITED",1257135
755765,"TOWERS WATSON & CO.",1470215
758861,"AMERICAN INTERNATIONAL GROUP",5272
758867,"AMERICAN INTERNATIONAL GROUP, INC.",5272
758873,"AMERICAN INTERNATIONAL GROUP, INC.",5272
758876,"AMERICAN INTERNATIONAL GROUP",5272
758888,"SLM CORPORATION",1032033
758912,"SLM CORPORATION",1032033
757641,"HFA HOLDINGS LTD",1424483
758924,"HFA HOLDINGS LTD",1424483
758719,"BNP PARIBAS",310732
758019,"STATE STREET CORPORATION",93751
758964,"WELLS FARGO AND COMPANY",105598
758974,"ROYAL BANK OF CANADA",1000275
759022,"MERRILL LYNCH & CO., INC.",65100
759022,"BANK OF AMERICA CORPORATION",70858
759034,"BARCLAYS PLC",312069
759034,"BARCLAYS BANK PLC",312070
759033,"MERRILL LYNCH & CO., INC.",65100
759033,"BANK OF AMERICA CORPORATION",70858
759048,"MORGAN STANLEY",895421
759050,"THE CARLYLE GROUP L.P.",1527166
759113,"THE CARLYLE GROUP L.P.",1527166
759125,"THE CARLYLE GROUP L.P.",1527166
759162,"METLIFE INC.",1099219
759169,"METLIFE INC.",1099219
758849,"GENERAL ELECTRIC COMPANY",40545
759171,"GENERAL ELECTRIC COMPANY",40545
758723,"CBRE GROUP, INC.",1138118
756634,"STANCORP FINANCIAL GROUP",931253576
759201,"THE CARLYLE GROUP L.P.",1527166
756268,"BLACKROCK, INC.",1364742
759248,"PRUDENTIAL PLC",1116578
758957,"GILMAN CIOCIA, INC.",914142
759290,"BANK OF AMERICA, NATIONAL ASSOCIATION",1102113
759298,"MERRILL LYNCH & CO., INC.",65100
759298,"BANK OF AMERICA CORPORATION",70858
759298,"MERRILL LYNCH GROUP, INC.",1377846
759300,"BANK OF AMERICA CORPORATION",70858
759300,"MERRILL LYNCH & CO., INC",65100
759304,"MERRILL LYNCH & CO., INC.",65100
759304,"BANK OF AMERICA CORPORATION",70858
758789,"MACQUARIE BANK LIMITED",1257135
759317,"BANK OF AMERICA CORPORATION",70858
759322,"BANK OF AMERICA CORPORATION",70858
759324,"MERRILL LYNCH & CO., INC.",65100
759324,"BANK OF AMERICA CORPORATION",70858
759324,"MERRILL LYNCH GROUP, INC.",1377846
758948,"MANULIFE FINANCIAL CORPORATION",1086888
759340,"MANULIFE FINANCIAL CORPORATION",1086888
759344,"BANK OF MONTREAL",927971
759362,"NOMURA HOLDINGS, INC. (FORMERLY NAMED THE NOMURA SECURITIES CO., LTD.)",1163653
759369,"MERRILL LYNCH & CO., INC.",65100
759369,"BANK OF AMERICA CORPORATION",70858
759388,"MERRILL LYNCH & CO., INC.",65100
759388,"BANK OF AMERICA CORPORATION",70858
759388,"MERRILL LYNCH GROUP, INC.",1377846
759393,"BANK OF MONTREAL",9622
759399,"MERRILL LYNCH & CO., INC.",65100
759399,"BANK OF AMERICA CORPORATION",70858
759399,"MERRILL LYNCH GROUP, INC.",1377846
759407,"MERRILL LYNCH & CO., INC.",65100
759407,"BANK OF AMERICA CORPORATION",70858
759423,"BANK OF AMERICA CORPORATION",70858
759423,"MERRILL LYNCH & CO., INC",65100
759179,"WELLS FARGO & COMPANY",72971
759432,"LINCOLN NATIONAL CORPORATION",59558
759451,"LINCOLN NATIONAL CORPORATION",59558
758668,"WINTRUST FINANCIAL CORPORATION",1015328
759192,"LADENBURG THALMANN FINANCIAL SERVICES, INC.",1029730
758366,"HARBINGER GROUP INC.",109177
759531,"BANK OF MONTREAL",927971
758119,"ROYAL BANK OF CANADA",1000275
756302,"STATE STREET CORPORATION",93751
759476,"METLIFE, INC.",1099219
759356,"NOMURA HOLDINGS, INC. (FORMERLY NAMED THE NOMURA SECURITIES CO., LTD.)",1163653
759611,"MORGAN STANLEY",895421
759624,"AFFILIATED MANAGERS GROUP, INC.",1004434
759635,"AFFILIATED MANAGERS GROUP, INC.",1004434
759650,"WINTRUST FINANCIAL CORPORATION",1015328
759661,"LINCOLN NATIONAL CORPORATION",59558
753584,"ROYAL BANK OF CANADA",1000275
759466,"ING GROEP N.V.",1039765
759466,"ING U. S., INC.",1535929
759691,"ENVESTNET, INC.",1337619
759440,"WSFS FINANCIAL CORPORATION",828944
759709,"WINTRUST FINANCIAL CORPORATION",1015328
759593,"MANULIFE FINANCIAL CORPORATION",1086888
759742,"MERRILL LYNCH & CO., INC.",65100
759742,"BANK OF AMERICA CORPORATION",70858
758740,"AON CORPORATION",315293
748589,"TOWERS WATSON & CO.",1470215
759786,"WELLS FARGO AND COMPANY",105598
759810,"AFFILIATED MANAGERS GROUP, INC",1004434
759832,"LPL FINANCIAL HOLDINGS INC.",1397911
759834,"LPL FINANCIAL HOLDINGS INC.",1397911
759837,"LPL FINANCIAL HOLDINGS INC.",1397911
759838,"LPL FINANCIAL HOLDINGS INC.",1397911
749253,"MARKEL CORPORATION",1096343
759843,"WADDELL & REED FINANCIAL, INC.",1052100
759825,"LPL FINANCIAL HOLDINGS INC.",1397911
759813,"WELLS FARGO AND COMPANY",105598
759723,"DEUTSCHE BANK AG",948046
759953,"AVIVA PLC",1445956
757666,"AXA FINANCIAL, INC",888002
757666,"AXA EQUITABLE FINANCIAL SERVICES, LLC",1257148
757666,"AXA AMERICA HOLDINGS, INC",1333986
759984,"ROCKLAND TRUST CO.",84616
757233,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
759954,"OPPENHEIMER HOLDINGS INC.",791963
759894,"AMERIPRISE FINANCIAL, INC.",820027
760043,"BOSTON PRIVATE FINANCIAL HOLDINGS, INC.",821127
760074,"COLUMBIA PACIFIC ADVISORS, LLC",80167453
760124,"MANULIFE FINANCIAL CORPORATION",1086888
760029,"THE BANK OF NOVA SCOTIA",9631
760186,"BERTHEL FISHER & COMPANY FINANCIAL SERVICES, INC",8016222
760194,"MERRILL LYNCH & CO., INC.",65100
760194,"BANK OF AMERICA CORPORATION",70858
758280,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
760197,"HSBC HOLDINGS PLC",1089113
760262,"SUSQUEHANNA BANCSHARES, INC.",700863
758318,"FEDERATED INVESTORS, INC.",1056288
760376,"WELLS FARGO AND COMPANY",105598
755678,"CREDIT SUISSE GROUP AG",1159510
760406,"STIFEL FINANCIAL CORP.",720672
760475,"MCGRAW-HILL FINANCIAL, INC.",64040
760495,"THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND",1022575
760569,"MERRILL LYNCH & CO., INC.",65100
760569,"BANK OF AMERICA CORPORATION",70858
760008,"SUN LIFE FINANCIAL, INC.",1097362
760095,"SUN LIFE FINANCIAL, INC.",1097362
759405,"VERIZON COMMUNICATIONS INC.",732712
