"FilingID","Representation 1","Representation 2"
391296,"Y","Y"
389876,"Y","Y"
388013,"Y","Y"
391666,"Y","Y"
391674,"Y","Y"
391773,"Y","Y"
391834,"Y","Y"
391361,"Y","Y"
392274,"Y","Y"
392090,"Y","Y"
392118,"Y","Y"
392236,"Y","Y"
392479,"Y","Y"
392513,"Y","Y"
388561,"Y","Y"
388484,"Y","Y"
392657,"Y","Y"
392654,"Y","Y"
392696,"Y","Y"
392639,"Y","Y"
391076,"Y","Y"
392408,"Y","Y"
393066,"Y","Y"
385402,"Y","Y"
392875,"Y","Y"
393183,"Y","Y"
393199,"Y","Y"
393258,"Y","Y"
393434,"Y","Y"
393444,"Y","Y"
393542,"Y","Y"
391373,"Y","Y"
393612,"Y","Y"
393292,"Y","Y"
393880,"Y","Y"
393528,"Y","Y"
388061,"Y","Y"
391472,"Y","Y"
393560,"Y","Y"
393204,"Y","Y"
394896,"Y","Y"
394900,"Y","Y"
394818,"Y","Y"
394189,"Y","Y"
394377,"Y","Y"
394488,"Y","Y"
393604,"Y","Y"
388117,"Y","Y"
392471,"Y","Y"
395277,"Y","Y"
393717,"Y","Y"
395780,"Y","Y"
393929,"Y","Y"
388180,"Y","Y"
395803,"Y","Y"
394168,"Y","Y"
395597,"Y","Y"
396129,"Y","Y"
396180,"Y","Y"
396259,"Y","Y"
396325,"Y","Y"
395399,"Y","Y"
395640,"Y","Y"
396529,"Y","Y"
394721,"Y","Y"
396661,"Y","Y"
395099,"Y","Y"
392845,"Y","Y"
395509,"Y","Y"
396683,"Y","Y"
397042,"Y","Y"
397036,"Y","Y"
397055,"Y","Y"
397013,"Y","Y"
397480,"Y","Y"
397444,"Y","Y"
397232,"Y","Y"
397764,"Y","Y"
397785,"Y","Y"
397981,"Y","Y"
395933,"Y","Y"
398312,"Y","Y"
398380,"Y","Y"
398481,"Y","Y"
398492,"Y","Y"
398597,"Y","Y"
399041,"Y","Y"
399117,"Y","Y"
395693,"Y","Y"
398723,"Y","Y"
398952,"Y","Y"
396987,"Y","Y"
398664,"Y","Y"
396152,"Y","Y"
399669,"Y","Y"
399805,"Y","Y"
399800,"Y","Y"
398657,"Y","Y"
395337,"Y","Y"
400287,"Y","Y"
399945,"Y","Y"
400033,"Y","Y"
400243,"Y","Y"
400350,"Y","Y"
391688,"Y","Y"
394632,"Y","Y"
400424,"Y","Y"
400745,"Y","Y"
400462,"Y","Y"
399434,"Y","Y"
399536,"Y","Y"
401015,"Y","Y"
401257,"Y","Y"
401352,"Y","Y"
401377,"Y","Y"
401371,"Y","Y"
400135,"Y","Y"
401606,"Y","Y"
401661,"Y","Y"
401702,"Y","Y"
402113,"Y","Y"
402265,"Y","Y"
402319,"Y","Y"
401907,"Y","Y"
402476,"Y","Y"
400275,"Y","Y"
402485,"Y","Y"
399855,"Y","Y"
402185,"Y","Y"
402115,"Y","Y"
391088,"Y","Y"
402344,"Y","Y"
403405,"Y","Y"
402994,"Y","Y"
403127,"Y","Y"
403332,"Y","Y"
403479,"Y","Y"
403467,"Y","Y"
403533,"Y","Y"
403520,"Y","Y"
403639,"Y","Y"
400393,"Y","Y"
403858,"Y","Y"
403860,"Y","Y"
397109,"Y","Y"
404628,"Y","Y"
404625,"Y","Y"
400752,"Y","Y"
394393,"Y","Y"
399874,"Y","Y"
405137,"Y","Y"
405265,"Y","Y"
405287,"Y","Y"
400386,"Y","Y"
405782,"Y","Y"
405632,"Y","Y"
405970,"Y","Y"
403913,"Y","Y"
400450,"Y","Y"
406306,"Y","Y"
390182,"Y","Y"
406358,"Y","Y"
406704,"Y","Y"
406769,"Y","Y"
406839,"Y","Y"
407003,"Y","Y"
405608,"Y","Y"
397664,"Y","Y"
407220,"Y","Y"
407610,"Y","Y"
406982,"Y","Y"
407901,"Y","Y"
407914,"Y","Y"
407937,"Y","Y"
405004,"Y","Y"
390146,"Y","Y"
407615,"Y","Y"
408354,"Y","Y"
408236,"Y","Y"
408327,"Y","Y"
408462,"Y","Y"
402664,"Y","Y"
409513,"Y","Y"
409537,"Y","Y"
406088,"Y","Y"
406402,"Y","Y"
409720,"Y","Y"
409775,"Y","Y"
401129,"Y","Y"
401711,"Y","Y"
409954,"Y","Y"
409971,"Y","Y"
409755,"Y","Y"
409907,"Y","Y"
409559,"Y","Y"
410019,"Y","Y"
410021,"Y","Y"
401895,"Y","Y"
407676,"Y","Y"
409536,"Y","Y"
398710,"Y","Y"
394084,"Y","Y"
405881,"Y","Y"
401920,"Y","Y"
405723,"Y","Y"
402545,"Y","Y"
410020,"Y","Y"
405963,"Y","Y"
410581,"Y","Y"
410229,"Y","Y"
410450,"Y","Y"
410180,"Y","Y"
410523,"Y","Y"
408709,"Y","Y"
408445,"Y","Y"
398507,"Y","Y"
410680,"Y","Y"
410813,"Y","Y"
410818,"Y","Y"
410735,"Y","Y"
410833,"Y","Y"
410839,"Y","Y"
410483,"Y","Y"
411031,"Y","Y"
411050,"Y","Y"
410675,"Y","Y"
410297,"Y","Y"
409896,"Y","Y"
410756,"Y","Y"
411138,"Y","Y"
411373,"Y","Y"
411394,"Y","Y"
410682,"Y","Y"
411262,"Y","Y"
411297,"Y","Y"
411494,"Y","Y"
411452,"Y","Y"
411547,"Y","Y"
411610,"Y","Y"
410655,"Y","Y"
411669,"Y","Y"
411044,"Y","Y"
411716,"Y","Y"
410915,"Y","Y"
411093,"Y","Y"
411776,"Y","Y"
411768,"Y","Y"
411346,"Y","Y"
411821,"Y","Y"
411824,"Y","Y"
411878,"Y","Y"
411653,"Y","Y"
411915,"Y","Y"
410900,"Y","Y"
411997,"Y","Y"
412001,"Y","Y"
410646,"Y","Y"
388988,"Y","Y"
411783,"Y","Y"
411091,"Y","Y"
412090,"Y","Y"
406368,"Y","Y"
410755,"Y","Y"
412129,"Y","Y"
411278,"Y","Y"
411622,"Y","Y"
412160,"Y","Y"
412240,"Y","Y"
411482,"Y","Y"
412358,"Y","Y"
412520,"Y","Y"
412465,"Y","Y"
412478,"Y","Y"
412513,"Y","Y"
410804,"Y","Y"
412060,"Y","Y"
412596,"Y","Y"
412634,"Y","Y"
402900,"Y","Y"
412637,"Y","Y"
412652,"Y","Y"
412526,"Y","Y"
399019,"Y","Y"
401033,"Y","Y"
412761,"Y","Y"
412777,"Y","Y"
412780,"Y","Y"
412800,"Y","Y"
412692,"Y","Y"
412641,"Y","Y"
409634,"Y","Y"
412904,"Y","Y"
412910,"Y","Y"
412899,"Y","Y"
412930,"Y","Y"
412970,"Y","Y"
413000,"Y","Y"
413015,"Y","Y"
413042,"Y","Y"
412993,"Y","Y"
412354,"Y","Y"
410459,"Y","Y"
412667,"Y","Y"
413158,"Y","Y"
413185,"Y","Y"
413223,"Y","Y"
413178,"Y","Y"
411600,"Y","Y"
410324,"Y","Y"
413135,"Y","Y"
413577,"Y","Y"
394044,"Y","Y"
413598,"Y","Y"
412927,"Y","Y"
412102,"Y","Y"
411798,"Y","Y"
411527,"Y","Y"
413747,"Y","Y"
413790,"Y","Y"
412096,"Y","Y"
413809,"Y","Y"
413829,"Y","Y"
413867,"Y","Y"
413872,"Y","Y"
413653,"Y","Y"
387840,"Y","Y"
412277,"Y","Y"
414011,"Y","Y"
413127,"Y","Y"
414060,"Y","Y"
414084,"Y","Y"
414165,"Y","Y"
413892,"Y","Y"
413257,"Y","Y"
414246,"Y","Y"
413487,"Y","Y"
414359,"Y","Y"
410666,"Y","Y"
414408,"Y","Y"
412009,"Y","Y"
414278,"Y","Y"
414508,"Y","Y"
411385,"Y","Y"
412532,"Y","Y"
413700,"Y","Y"
414334,"Y","Y"
413989,"Y","Y"
414261,"Y","Y"
414683,"Y","Y"
414684,"Y","Y"
414678,"Y","Y"
414719,"Y","Y"
414760,"Y","Y"
414767,"Y","Y"
414798,"Y","Y"
406390,"Y","Y"
406284,"Y","Y"
412889,"Y","Y"
414843,"Y","Y"
414845,"Y","Y"
414849,"Y","Y"
414855,"Y","Y"
414433,"Y","Y"
412082,"Y","Y"
414733,"Y","Y"
414931,"Y","Y"
414968,"Y","Y"
415035,"Y","Y"
415037,"Y","Y"
410695,"Y","Y"
415108,"Y","Y"
415142,"Y","Y"
415158,"Y","Y"
415165,"Y","Y"
414447,"Y","Y"
415021,"Y","Y"
415076,"Y","Y"
414097,"Y","Y"
415254,"Y","Y"
412894,"Y","Y"
415266,"Y","Y"
415260,"Y","Y"
415306,"Y","Y"
415432,"Y","Y"
415244,"Y","Y"
413544,"Y","Y"
414076,"Y","Y"
415479,"Y","Y"
397386,"Y","Y"
415525,"Y","Y"
415549,"Y","Y"
415560,"Y","Y"
414154,"Y","Y"
415582,"Y","Y"
415584,"Y","Y"
415589,"Y","Y"
415493,"Y","Y"
415609,"Y","Y"
415464,"Y","Y"
396505,"Y","Y"
415644,"Y","Y"
415547,"Y","Y"
415657,"Y","Y"
415618,"Y","Y"
414556,"Y","Y"
415670,"Y","Y"
415151,"Y","Y"
413815,"Y","Y"
413826,"Y","Y"
410173,"Y","Y"
412953,"Y","Y"
415749,"Y","Y"
415747,"Y","Y"
415817,"Y","Y"
415359,"Y","Y"
415746,"Y","Y"
415870,"Y","Y"
415969,"Y","Y"
416049,"Y","Y"
416061,"Y","Y"
415176,"Y","Y"
416106,"Y","Y"
416237,"Y","Y"
416290,"Y","Y"
416293,"Y","Y"
416302,"Y","Y"
415916,"Y","Y"
416038,"Y","Y"
415834,"Y","Y"
416215,"Y","Y"
415968,"Y","Y"
414737,"Y","Y"
416212,"Y","Y"
416177,"Y","Y"
412387,"Y","Y"
416560,"Y","Y"
413808,"Y","Y"
410254,"Y","Y"
416382,"Y","Y"
416582,"Y","Y"
416646,"Y","Y"
389548,"Y","Y"
416615,"Y","Y"
416705,"Y","Y"
416707,"Y","Y"
415466,"Y","Y"
416723,"Y","Y"
416728,"Y","Y"
414897,"Y","Y"
415604,"Y","Y"
416621,"Y","Y"
416829,"Y","Y"
416919,"Y","Y"
416962,"Y","Y"
416924,"Y","Y"
416998,"Y","Y"
415881,"Y","Y"
414483,"Y","Y"
416714,"Y","Y"
413804,"Y","Y"
417138,"Y","Y"
417140,"Y","Y"
417145,"Y","Y"
414455,"Y","Y"
414378,"Y","Y"
416365,"Y","Y"
417248,"Y","Y"
417250,"Y","Y"
417067,"Y","Y"
416767,"Y","Y"
415397,"Y","Y"
417329,"Y","Y"
417338,"Y","Y"
417352,"Y","Y"
416820,"Y","Y"
417386,"Y","Y"
417389,"Y","Y"
415919,"Y","Y"
417481,"Y","Y"
415189,"Y","Y"
417449,"Y","Y"
417169,"Y","Y"
414607,"Y","Y"
417566,"Y","Y"
414134,"Y","Y"
416915,"Y","Y"
415944,"Y","Y"
417762,"Y","Y"
417763,"Y","Y"
417773,"Y","Y"
417818,"Y","Y"
417172,"Y","Y"
417861,"Y","Y"
417459,"Y","Y"
417787,"Y","Y"
417954,"Y","Y"
417946,"Y","Y"
417980,"Y","Y"
418002,"Y","Y"
416405,"Y","Y"
418058,"Y","Y"
418062,"Y","Y"
417715,"Y","Y"
417884,"Y","Y"
418144,"Y","Y"
418190,"Y","Y"
418223,"Y","Y"
418277,"Y","Y"
418289,"Y","Y"
418292,"Y","Y"
418052,"Y","Y"
418106,"Y","Y"
418324,"Y","Y"
416273,"Y","Y"
418346,"Y","Y"
418132,"Y","Y"
418352,"Y","Y"
418495,"Y","Y"
418390,"Y","Y"
394454,"Y","Y"
412156,"Y","Y"
417433,"Y","Y"
418487,"Y","Y"
418668,"Y","Y"
415431,"Y","Y"
418742,"Y","Y"
418752,"Y","Y"
418694,"Y","Y"
417483,"Y","Y"
418865,"Y","Y"
418906,"Y","Y"
418930,"Y","Y"
418904,"Y","Y"
418996,"Y","Y"
418601,"Y","Y"
419066,"Y","Y"
419042,"Y","Y"
411240,"Y","Y"
417418,"Y","Y"
419161,"Y","Y"
418508,"Y","Y"
419314,"Y","Y"
418379,"Y","Y"
419090,"Y","Y"
419330,"Y","Y"
418924,"Y","Y"
419340,"Y","Y"
419400,"Y","Y"
418300,"Y","Y"
418283,"Y","Y"
419506,"Y","Y"
412048,"Y","Y"
418919,"Y","Y"
419520,"Y","Y"
418837,"Y","Y"
419617,"Y","Y"
419634,"Y","Y"
419640,"Y","Y"
417336,"Y","Y"
418846,"Y","Y"
419685,"Y","Y"
419278,"Y","Y"
419391,"Y","Y"
419074,"Y","Y"
419731,"Y","Y"
419713,"Y","Y"
419727,"Y","Y"
419738,"Y","Y"
419745,"Y","Y"
419748,"Y","Y"
418357,"Y","Y"
419761,"Y","Y"
419539,"Y","Y"
419456,"Y","Y"
419877,"Y","Y"
419885,"Y","Y"
419903,"Y","Y"
407357,"Y","Y"
418995,"Y","Y"
419678,"Y","Y"
419565,"Y","Y"
417791,"Y","Y"
419795,"Y","Y"
418391,"Y","Y"
419971,"Y","Y"
419593,"Y","Y"
418718,"Y","Y"
417758,"Y","Y"
419921,"Y","Y"
420051,"Y","Y"
420048,"Y","Y"
418751,"Y","Y"
419517,"Y","Y"
420230,"Y","Y"
419774,"Y","Y"
419492,"Y","Y"
420324,"Y","Y"
419798,"Y","Y"
417025,"Y","Y"
420367,"Y","Y"
419953,"Y","Y"
420371,"Y","Y"
420401,"Y","Y"
420463,"Y","Y"
420473,"Y","Y"
420523,"Y","Y"
420513,"Y","Y"
420533,"Y","Y"
420570,"Y","Y"
418263,"Y","Y"
416994,"Y","Y"
420468,"Y","Y"
420632,"Y","Y"
418779,"Y","Y"
420687,"Y","Y"
420704,"Y","Y"
420034,"Y","Y"
420745,"Y","Y"
420759,"Y","Y"
412486,"Y","Y"
420790,"Y","Y"
415320,"Y","Y"
420715,"Y","Y"
420907,"Y","Y"
420947,"Y","Y"
420957,"Y","Y"
420828,"Y","Y"
416857,"Y","Y"
421067,"Y","Y"
421101,"Y","Y"
419812,"Y","Y"
421138,"Y","Y"
421140,"Y","Y"
421134,"Y","Y"
421149,"Y","Y"
421222,"Y","Y"
417414,"Y","Y"
421277,"Y","Y"
421282,"Y","Y"
421287,"Y","Y"
421073,"Y","Y"
420968,"Y","Y"
421188,"Y","Y"
421372,"Y","Y"
421391,"Y","Y"
421375,"Y","Y"
420657,"Y","Y"
420204,"Y","Y"
421389,"Y","Y"
421449,"Y","Y"
421512,"Y","Y"
421521,"Y","Y"
421471,"Y","Y"
420865,"Y","Y"
421587,"Y","Y"
419254,"Y","Y"
421564,"Y","Y"
421616,"Y","Y"
421626,"Y","Y"
421694,"Y","Y"
397759,"Y","Y"
421148,"Y","Y"
418175,"Y","Y"
421739,"Y","Y"
420424,"Y","Y"
421807,"Y","Y"
421735,"Y","Y"
416825,"Y","Y"
421831,"Y","Y"
420105,"Y","Y"
421860,"Y","Y"
421636,"Y","Y"
416811,"Y","Y"
421904,"Y","Y"
421932,"Y","Y"
421941,"Y","Y"
421961,"Y","Y"
420581,"Y","Y"
422016,"Y","Y"
421809,"Y","Y"
422064,"Y","Y"
421070,"Y","Y"
422134,"Y","Y"
422174,"Y","Y"
421876,"Y","Y"
422277,"Y","Y"
422140,"Y","Y"
422289,"Y","Y"
422310,"Y","Y"
422313,"Y","Y"
421927,"Y","Y"
421048,"Y","Y"
422371,"Y","Y"
422063,"Y","Y"
419467,"Y","Y"
420470,"Y","Y"
422105,"Y","Y"
422433,"Y","Y"
422543,"Y","Y"
418066,"Y","Y"
422730,"Y","Y"
422530,"Y","Y"
422773,"Y","Y"
422784,"Y","Y"
421748,"Y","Y"
421915,"Y","Y"
422811,"Y","Y"
422901,"Y","Y"
421467,"Y","Y"
422829,"Y","Y"
420137,"Y","Y"
419159,"Y","Y"
423006,"Y","Y"
421193,"Y","Y"
422986,"Y","Y"
423061,"Y","Y"
421290,"Y","Y"
423011,"Y","Y"
423150,"Y","Y"
423166,"Y","Y"
419300,"Y","Y"
422973,"Y","Y"
423263,"Y","Y"
423284,"Y","Y"
423290,"Y","Y"
423293,"Y","Y"
422884,"Y","Y"
423302,"Y","Y"
423377,"Y","Y"
423376,"Y","Y"
422510,"Y","Y"
423400,"Y","Y"
422911,"Y","Y"
423454,"Y","Y"
423529,"Y","Y"
423531,"Y","Y"
423532,"Y","Y"
422704,"Y","Y"
423613,"Y","Y"
422792,"Y","Y"
423675,"Y","Y"
423224,"Y","Y"
423710,"Y","Y"
420464,"Y","Y"
423762,"Y","Y"
423780,"Y","Y"
423783,"Y","Y"
423808,"Y","Y"
423771,"Y","Y"
411805,"Y","Y"
423707,"Y","Y"
423974,"Y","Y"
423998,"Y","Y"
424084,"Y","Y"
424158,"Y","Y"
424102,"Y","Y"
420282,"Y","Y"
424300,"Y","Y"
424336,"Y","Y"
422548,"Y","Y"
424434,"Y","Y"
424000,"Y","Y"
422442,"Y","Y"
422107,"Y","Y"
424542,"Y","Y"
422797,"Y","Y"
424541,"Y","Y"
424604,"Y","Y"
424607,"Y","Y"
421764,"Y","Y"
424590,"Y","Y"
424710,"Y","Y"
424767,"Y","Y"
422975,"Y","Y"
424745,"Y","Y"
424799,"Y","Y"
424600,"Y","Y"
424825,"Y","Y"
424855,"Y","Y"
424465,"Y","Y"
424219,"Y","Y"
424947,"Y","Y"
424112,"Y","Y"
424999,"Y","Y"
422361,"Y","Y"
421908,"Y","Y"
414056,"Y","Y"
425096,"Y","Y"
425038,"Y","Y"
424982,"Y","Y"
424118,"Y","Y"
425151,"Y","Y"
424651,"Y","Y"
425242,"Y","Y"
423024,"Y","Y"
424510,"Y","Y"
425266,"Y","Y"
425282,"Y","Y"
425252,"Y","Y"
422001,"Y","Y"
425317,"Y","Y"
425323,"Y","Y"
425329,"Y","Y"
425330,"Y","Y"
424116,"Y","Y"
423425,"Y","Y"
425413,"Y","Y"
424677,"Y","Y"
422033,"Y","Y"
424682,"Y","Y"
425466,"Y","Y"
425523,"Y","Y"
425429,"Y","Y"
425589,"Y","Y"
425595,"Y","Y"
425474,"Y","Y"
425051,"Y","Y"
425624,"Y","Y"
425445,"Y","Y"
425659,"Y","Y"
425130,"Y","Y"
425698,"Y","Y"
425286,"Y","Y"
425762,"Y","Y"
421125,"Y","Y"
425783,"Y","Y"
425792,"Y","Y"
423883,"Y","Y"
425825,"Y","Y"
425633,"Y","Y"
424269,"Y","Y"
425943,"Y","Y"
425927,"Y","Y"
420200,"Y","Y"
425925,"Y","Y"
425970,"Y","Y"
425982,"Y","Y"
425503,"Y","Y"
426007,"Y","Y"
426121,"Y","Y"
425996,"Y","Y"
423722,"Y","Y"
426238,"Y","Y"
426025,"Y","Y"
426249,"Y","Y"
422189,"Y","Y"
425989,"Y","Y"
426281,"Y","Y"
426319,"Y","Y"
425381,"Y","Y"
426387,"Y","Y"
426370,"Y","Y"
426242,"Y","Y"
426413,"Y","Y"
426450,"Y","Y"
426441,"Y","Y"
422067,"Y","Y"
426332,"Y","Y"
426487,"Y","Y"
426515,"Y","Y"
425868,"Y","Y"
426439,"Y","Y"
426554,"Y","Y"
426550,"Y","Y"
425108,"Y","Y"
426345,"Y","Y"
426424,"Y","Y"
425420,"Y","Y"
426712,"Y","Y"
426509,"Y","Y"
424345,"Y","Y"
426799,"Y","Y"
425271,"Y","Y"
426851,"Y","Y"
426896,"Y","Y"
426977,"Y","Y"
424811,"Y","Y"
426994,"Y","Y"
427019,"Y","Y"
427027,"Y","Y"
427067,"Y","Y"
427068,"Y","Y"
427073,"Y","Y"
427083,"Y","Y"
427098,"Y","Y"
427099,"Y","Y"
427104,"Y","Y"
420216,"Y","Y"
427128,"Y","Y"
424674,"Y","Y"
427140,"Y","Y"
427152,"Y","Y"
427166,"Y","Y"
427167,"Y","Y"
427153,"Y","Y"
426917,"Y","Y"
427228,"Y","Y"
425625,"Y","Y"
427247,"Y","Y"
427376,"Y","Y"
427377,"Y","Y"
426724,"Y","Y"
427450,"Y","Y"
426854,"Y","Y"
427474,"Y","Y"
427461,"Y","Y"
426774,"Y","Y"
427540,"Y","Y"
427541,"Y","Y"
423000,"Y","Y"
427593,"Y","Y"
426209,"Y","Y"
427489,"Y","Y"
427614,"Y","Y"
427695,"Y","Y"
424890,"Y","Y"
427716,"Y","Y"
427732,"Y","Y"
427761,"Y","Y"
427041,"Y","Y"
427832,"Y","Y"
427884,"Y","Y"
427917,"Y","Y"
427928,"Y","Y"
427681,"Y","Y"
428017,"Y","Y"
428004,"Y","Y"
427824,"Y","Y"
425981,"Y","Y"
428174,"Y","Y"
428195,"Y","Y"
428236,"Y","Y"
428215,"Y","Y"
428253,"Y","Y"
428258,"Y","Y"
427111,"Y","Y"
428297,"Y","Y"
428300,"Y","Y"
428053,"Y","Y"
428218,"Y","Y"
428065,"Y","Y"
428323,"Y","Y"
426361,"Y","Y"
428333,"Y","Y"
428371,"Y","Y"
428495,"Y","Y"
428503,"Y","Y"
428498,"Y","Y"
428534,"Y","Y"
428510,"Y","Y"
428547,"Y","Y"
427653,"Y","Y"
428550,"Y","Y"
428577,"Y","Y"
427171,"Y","Y"
428584,"Y","Y"
428585,"Y","Y"
428368,"Y","Y"
428700,"Y","Y"
428677,"Y","Y"
428660,"Y","Y"
428702,"Y","Y"
428709,"Y","Y"
428717,"Y","Y"
428588,"Y","Y"
428786,"Y","Y"
428793,"Y","Y"
426051,"Y","Y"
428861,"Y","Y"
428884,"Y","Y"
425895,"Y","Y"
428914,"Y","Y"
428919,"Y","Y"
428964,"Y","Y"
428969,"Y","Y"
427431,"Y","Y"
427114,"Y","Y"
426009,"Y","Y"
428975,"Y","Y"
429028,"Y","Y"
429099,"Y","Y"
429102,"Y","Y"
429124,"Y","Y"
429133,"Y","Y"
428219,"Y","Y"
429156,"Y","Y"
428990,"Y","Y"
429190,"Y","Y"
429177,"Y","Y"
429206,"Y","Y"
417290,"Y","Y"
429225,"Y","Y"
429269,"Y","Y"
429006,"Y","Y"
429346,"Y","Y"
428888,"Y","Y"
429359,"Y","Y"
428738,"Y","Y"
429390,"Y","Y"
429488,"Y","Y"
429477,"Y","Y"
428889,"Y","Y"
429137,"Y","Y"
429592,"Y","Y"
428104,"Y","Y"
428459,"Y","Y"
429653,"Y","Y"
429632,"Y","Y"
429428,"Y","Y"
428741,"Y","Y"
429721,"Y","Y"
429289,"Y","Y"
429801,"Y","Y"
429628,"Y","Y"
429857,"Y","Y"
429879,"Y","Y"
429355,"Y","Y"
429506,"Y","Y"
429354,"Y","Y"
428483,"Y","Y"
429943,"Y","Y"
429909,"Y","Y"
429951,"Y","Y"
429954,"Y","Y"
429955,"Y","Y"
424469,"Y","Y"
430021,"Y","Y"
429394,"Y","Y"
429605,"Y","Y"
428832,"Y","Y"
429946,"Y","Y"
430151,"Y","Y"
430148,"Y","Y"
430027,"Y","Y"
430220,"Y","Y"
429479,"Y","Y"
429199,"Y","Y"
430236,"Y","Y"
429451,"Y","Y"
429554,"Y","Y"
415978,"Y","Y"
428909,"Y","Y"
430438,"Y","Y"
430566,"Y","Y"
430186,"Y","Y"
430583,"Y","Y"
430540,"Y","Y"
429896,"Y","Y"
430565,"Y","Y"
430625,"Y","Y"
430722,"Y","Y"
429089,"Y","Y"
429440,"Y","Y"
430346,"Y","Y"
429449,"Y","Y"
430778,"Y","Y"
428966,"Y","Y"
427328,"Y","Y"
430859,"Y","Y"
430553,"Y","Y"
430861,"Y","Y"
429046,"Y","Y"
430932,"Y","Y"
430942,"Y","Y"
430939,"Y","Y"
430970,"Y","Y"
431003,"Y","Y"
430289,"Y","Y"
431045,"Y","Y"
431054,"Y","Y"
422451,"Y","Y"
431105,"Y","Y"
431139,"Y","Y"
431034,"Y","Y"
431159,"Y","Y"
431197,"Y","Y"
431153,"Y","Y"
431055,"Y","Y"
431248,"Y","Y"
431062,"Y","Y"
431254,"Y","Y"
430843,"Y","Y"
430628,"Y","Y"
431307,"Y","Y"
431270,"Y","Y"
431328,"Y","Y"
431341,"Y","Y"
430705,"Y","Y"
427535,"Y","Y"
431418,"Y","Y"
431413,"Y","Y"
431411,"Y","Y"
431476,"Y","Y"
431491,"Y","Y"
431494,"Y","Y"
428160,"Y","Y"
431234,"Y","Y"
430291,"Y","Y"
431051,"Y","Y"
431583,"Y","Y"
431493,"Y","Y"
430260,"Y","Y"
431651,"Y","Y"
431685,"Y","Y"
431615,"Y","Y"
431398,"Y","Y"
431754,"Y","Y"
431797,"Y","Y"
429765,"Y","Y"
431831,"Y","Y"
431839,"Y","Y"
431856,"Y","Y"
431973,"Y","Y"
432017,"Y","Y"
432175,"Y","Y"
421692,"Y","Y"
432345,"Y","Y"
432371,"Y","Y"
432383,"Y","Y"
431895,"Y","Y"
432463,"Y","Y"
431700,"Y","Y"
432513,"Y","Y"
432542,"Y","Y"
431408,"Y","Y"
432547,"Y","Y"
431101,"Y","Y"
431242,"Y","Y"
431932,"Y","Y"
432594,"Y","Y"
432595,"Y","Y"
432613,"Y","Y"
432605,"Y","Y"
432630,"Y","Y"
432634,"Y","Y"
428562,"Y","Y"
431252,"Y","Y"
423575,"Y","Y"
430858,"Y","Y"
432845,"Y","Y"
431683,"Y","Y"
432859,"Y","Y"
429939,"Y","Y"
432880,"Y","Y"
432915,"Y","Y"
431179,"Y","Y"
432947,"Y","Y"
432912,"Y","Y"
432664,"Y","Y"
433082,"Y","Y"
433132,"Y","Y"
433146,"Y","Y"
431504,"Y","Y"
433163,"Y","Y"
432874,"Y","Y"
433205,"Y","Y"
433272,"Y","Y"
433279,"Y","Y"
433319,"Y","Y"
433352,"Y","Y"
433360,"Y","Y"
433371,"Y","Y"
431624,"Y","Y"
430569,"Y","Y"
433424,"Y","Y"
433427,"Y","Y"
432683,"Y","Y"
432972,"Y","Y"
433389,"Y","Y"
432848,"Y","Y"
431259,"Y","Y"
433422,"Y","Y"
433575,"Y","Y"
433578,"Y","Y"
428886,"Y","Y"
433435,"Y","Y"
433126,"Y","Y"
433624,"Y","Y"
432971,"Y","Y"
433408,"Y","Y"
433738,"Y","Y"
433627,"Y","Y"
432100,"Y","Y"
433775,"Y","Y"
433768,"Y","Y"
433288,"Y","Y"
433791,"Y","Y"
433169,"Y","Y"
433874,"Y","Y"
433914,"Y","Y"
428787,"Y","Y"
433990,"Y","Y"
433998,"Y","Y"
434026,"Y","Y"
434029,"Y","Y"
433137,"Y","Y"
434066,"Y","Y"
433190,"Y","Y"
434087,"Y","Y"
432758,"Y","Y"
433030,"Y","Y"
434103,"Y","Y"
434118,"Y","Y"
434120,"Y","Y"
433438,"Y","Y"
434196,"Y","Y"
434214,"Y","Y"
433418,"Y","Y"
434261,"Y","Y"
434281,"Y","Y"
434293,"Y","Y"
433996,"Y","Y"
434401,"Y","Y"
429300,"Y","Y"
434147,"Y","Y"
434446,"Y","Y"
434334,"Y","Y"
434491,"Y","Y"
433217,"Y","Y"
434603,"Y","Y"
434514,"Y","Y"
434584,"Y","Y"
434612,"Y","Y"
433959,"Y","Y"
434616,"Y","Y"
434253,"Y","Y"
434680,"Y","Y"
432629,"Y","Y"
433778,"Y","Y"
434948,"Y","Y"
434453,"Y","Y"
434953,"Y","Y"
434691,"Y","Y"
434971,"Y","Y"
434977,"Y","Y"
434985,"Y","Y"
433346,"Y","Y"
435052,"Y","Y"
434552,"Y","Y"
434955,"Y","Y"
432596,"Y","Y"
435149,"Y","Y"
435150,"Y","Y"
435151,"Y","Y"
435177,"Y","Y"
434325,"Y","Y"
435195,"Y","Y"
435181,"Y","Y"
435222,"Y","Y"
435272,"Y","Y"
435371,"Y","Y"
435306,"Y","Y"
435356,"Y","Y"
435364,"Y","Y"
435441,"Y","Y"
431430,"Y","Y"
434450,"Y","Y"
435496,"Y","Y"
435046,"Y","Y"
435228,"Y","Y"
435575,"Y","Y"
433561,"Y","Y"
435400,"Y","Y"
435639,"Y","Y"
435669,"Y","Y"
435673,"Y","Y"
434129,"Y","Y"
434465,"Y","Y"
435018,"Y","Y"
435804,"Y","Y"
435810,"Y","Y"
