"FilingID","Full Legal Name","CIK Number"
"970933","BLUCORA, INC.","1068875"
"977339","ROYAL BANK OF CANADA","1000275"
"977341","ROYAL BANK OF CANADA","1000275"
"977535","MCGRAW HILL FINANCIAL, INC.","64040"
"977254","CAPITAL ONE FINANCIAL CORPORATION","927628"
"978057","CBOE HOLDINGS, INC.","1374310"
"978102","CBOE HOLDINGS, INC.","1374310"
"958930","N/A","1"
"974384","UMPQUA HOLDINGS CORP","1077771"
"978251","LPL FINANCIAL HOLDINGS INC.","1397911"
"958087","STATE STREET CORPORATION","93751"
"978606","SVB FINANCIAL GROUP","719739"
"972554","NORTHWEST FINANCIAL CORP","1053601"
"978576","ENVESTNET, INC.","1337619"
"974314","AON CORPORATION","315293"
"978746","STIFEL FINANCIAL CORP","720672"
"951651","LADENBURG THALMANN FINANCIAL SERVICES INC.","1029730"
"978993","KOHLBERG KRAVIS ROBERTS & CO. L.P.","1399770"
"978838","THE JONES FINANCIAL COMPANIES, L.L.L.P.","815917"
"979593","MANULIFE FINANCIAL CORPORATION","1086888"
"979807","AMERICAN INTERNATIONAL GROUP, INC","5272"
"980109","CREDIT SUISSE (USA), INC.","29646"
"980242","ROYAL BANK OF CANADA","1000275"
"980307","KKR & CO. L.P.","1404912"
"980290","AMERIPRISE FINANCIAL, INC.","820027"
"980461","ENVESTNET, INC.","1337619"
"980849","GLAMORGAN PARTNERS LP","1486039"
"966126","AFFILIATED MANAGERS GROUP, INC.","1004434"
"980874","ROYAL BANK OF CANADA","1000275"
"980874","MIZUHO FINANCIAL GROUP, INC.","1335730"
"980986","MEDLEY MANAGEMENT INC.","1611110"
"977994","FINANCIAL INSTITUTIONS, INC.","862831"
"973340","ACTUA CORPORATION","1085621"
"974874","NFP CORP.","1183186"
"982304","AMERICAN INTERNATIONAL GROUP","5272"
"982314","AMERICAN INTERNATIONAL GROUP, INC","5272"
"981362","NATIONAL HOLDINGS CORPORATION","1023844"
"968176","NATIONAL PENN BANCSHARES, INC","700733"
"982103","ALLIANCEBERNSTEIN L.P.","1109448"
"982834","FORTRESS INVESTMENT GROUP LLC","1380393"
"982836","FORTRESS INVESTMENT GROUP LLC","1380393"
"982884","KEYCORP","91576"
"983502","CREDIT SUISSE (USA), INC.","29646"
"983610","BROOKFIELD ASSET MANAGEMENT INC.","1001085"
"983340","BERKSHIRE HILLS BANCORP, INC.","1108134"
"965481","AFFILIATED MANAGERS GROUP INC.","1004434"
"983992","ARES MANAGEMENT, L.P.","1176948"
"984098","BANK OF AMERICA CORPORATION","70858"
"973050","BLACKROCK, INC.","1364742"
"973746","REGIONS FINANCIAL CORPORATION","1281761"
"981188","INVESCO LTD","914208"
"977415","WALTER INVESTMENT MANAGEMENT CORP","1040719"
"983778","CBRE GROUP, INC.","1138118"
"983828","GOLDMAN SACHS GROUP, INC.","886982"
"977729","THE CARLYLE GROUP, L.P.","1527166"
"983406","T. ROWE PRICE GROUP, INC.","1113169"
"984159","PRUDENTIAL PLC","1116578"
"979424","FRANKLIN RESOURCES, INC.","38777"
"984409","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"970480","DIAMOND HILL INVESTMENT GROUP, INC.","909108"
"984735","SUN LIFE FINANCIAL INC.","109762"
"984749","NOMURA HOLDINGS, INC. (FORMERLY NAMED THE NOMURA SECURITIES CO., LTD.)","1163653"
"984790","ORANGE COUNTY BANCORP INC","1096144"
"983795","THE BLACKSTONE GROUP L.P.","1393818"
"984884","NORTHERN TRUST CORPORATION","73124"
"985472","CREDIT SUISSE (USA), INC.","29646"
"967545","BLACKROCK, INC.","1364742"
"969213","JEFFERIES GROUP LLC","1084580"
"985490","CREDIT SUISSE GROUP AG","1159510"
"983304","BLACKROCK, INC.","1364742"
"967554","BLACKROCK, INC.","1364742"
"985506","OCH-ZIFF CAPITAL MANAGEMENT GROUP LLC","1403256"
"980914","BB&T CORPORATION","92230"
"976883","JANUS CAPITAL GROUP INC.","106586"
"984315","LEGG MASON, INC.","704051"
"985927","FIDELITY NATIONAL INFORMATION SERVICES, INC.","1136893"
"985708","LINCOLN NATIONAL CORPORATION","59558"
"986618","WADDELL & REED FINANCIAL, INC.","1052100"
"986876","FIDELITY NATIONAL INFORMATION SERVICES, INC.","1136893"
"986916","CBOE HOLDINGS, INC.","1374310"
"986944","SOUTH STATE BANK","1542445"
"982831","THE HANOVER INSURANCE GROUP, INC","944695"
"983606","JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A.)","1073894"
"977884","ALLIANCEBERNSTEIN HOLDING L.P.","825313"
"977884","AXA EQUITABLE LIFE INSURANCE CO.","727920"
"980345","CITIGROUP INC.","831001"
"987815","CREDIT SUISSE (USA), INC.","29646"
"987976","MANNING & NAPIER, INC.","1524223"
"988224","M&T BANK CORPORATION","36270"
"988192","M&T BANK CORPORATION","36270"
"988398","RESOURCE AMERICA, INC.","83402"
"986541","AFFILILATED MANAGERS GROUP INC","1004434"
"989006","ROCKLAND TRUST CO.","84616"
"989169","FORTRESS INVESTMENT GROUP LLC","1380393"
"980130","GENERAL MOTORS COMPANY","1467858"
"989626","PRINCIPAL FINANCIAL GROUP","1126328"
"989961","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"990018","JEFFERIES GROUP LLC","717867"
"990018","LEUCADIA NATIONAL CORPORATION","96223"
"981742","RCS CAPITAL CORPORATION","1568832"
"988237","VOYA FINANCIAL, INC.","1535929"
"969365","AFFILIATED MANAGERS GROUP, INC.","1004434"
"989634","INVESCO, LTD.","914208"
"989579","PRUDENTIAL FINANCIAL, INC.","1137774"
"981696","STIFEL FINANCIAL CORPORATION","720672"
"987684","CITIGROUP INC.","831001"
"990772","VOYA FINANCIAL, INC.","1535929"
"985799","WASHINGTONFIRST BANKSHARES, INC.","1476264"
"991181","WELLS FARGO AND COMPANY","105598"
"986802","KEYCORP","91576"
"991825","KEYCORP","91576"
"991957","THE BLACKSTONE GROUP L.P.","1393818"
"992006","THE BLACKSTONE GROUP L.P.","1393818"
"973423","BOK FINANCIAL CORPORATION","875357"
"992122","LPL FINANCIAL HOLDINGS INC.","1397911"
"992148","MORGAN STANLEY","895421"
"992099","STATE STREET CORPORATION","93751"
"992278","THE BLACKSTONE GROUP L.P.","1393818"
"992271","THE BLACKSTONE GROUP L.P.","1393818"
"992282","THE BLACKSTONE GROUP L.P.","1393818"
"982940","MERRILL LYNCH & CO., INC.","65100"
"982940","BANK OF AMERICA CORPORATION","70858"
"984811","ROYAL BANK OF CANADA","1000275"
"992812","NOMURA HOLDINGS, INC.","1163653"
"993016","FINANCIAL INSTITUTIONS, INC.","862831"
"993088","HUNTINGTON BANCSHARES INCORPORATED","906092"
"987747","STIFEL FINANCIAL CORP.","720672"
"988169","STIFEL FINANCIAL CORP.","720"
"991484","EVERCORE PARTNERS","1028772"
"982970","AMERICAN INTERNATIONAL GROUP, INC.","5272"
"993065","CBOE HOLDINGS, INC.","1374310"
"987241","THE JONES FINANCIAL COMPANIES, L.L.L.P.","815917"
"985094","CREDIT SUISSE ASSET MANAGEMENT, LLC","1159510"
"994742","COWEN GROUP, INC.","1466538"
"995114","WASHINGTONFIRST BANKSHARES, INC.","1476264"
"995128","HUNTINGTON BANCSHARES INCORPORATED","906092"
"989691","WINTRUST FINANCIAL CORPORATION","1015328"
"990307","PRINCIPAL FINANCIAL GROUP","1126328"
"995296","FINANCIAL INSTITUTIONS, INC.","862831"
"995542","FIDELITY NATIONAL INFORMATION SERVICES, INC.","1136893"
"971391","NORTHWEST BANCSHARES, INC.","147126"
"965867","THE ALLSTATE CORPORATION","899051"
"991991","ALCATEL LUCENT","886125"
"988383","AMERICAN NATIONAL INSURANCE COMPANY","904163"
"995856","EVERBANK FINANCIAL CORPORATION","1502749"
"986063","AON CORPORATION","315293"
"979660","COMMUNITY BANK N. A.","723188"
"995507","COWEN GROUP, INC.","1466538"
"986384","VOYA FINANCIAL, INC.","1535929"
"976480","VOYA FINANCIAL, INC.","1535929"
"989581","PARAMOUNT GROUP, INC.","1605607"
"967530","ROYAL BANK OF CANADA","1000275"
"996327","TRUSTMARK CORPORATION","36146"
"995283","RUBICON FINANCIAL INCORPORATED","1103977"
"996135","COWEN GROUP, INC.","1466538"
"984857","ROYAL BANK OF CANADA","1000275"
"993312","BNP PARIBAS S.A.","872786"
"979794","BANK OF AMERICA, NATIONAL ASSOCIATION","1102113"
"968296","METLIFE, INC.","109921"
"996744","PRUDENTIAL PLC","1116578"
"996772","BANK OF AMERICA CORPORATION","70858"
"996711","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"996796","BANK OF AMERICA CORPORATION","70858"
"996793","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"978478","BB&T CORPORATION","92230"
"976213","CREDIT SUISSE GROUP AG","1159510"
"984802","VALLEY NATIONAL BANCORP","714310"
"966629","AMERIPRISE FINANCIAL, INC.","820027"
"983029","AFFILIATED MANAGERS GROUP, INC. (""AMG"")","1004434"
"996259","AFFILIATED MANAGERS GROUP INC.","1004434"
"976046","BANK OF MONTREAL","9622"
"997570","VALLEY NATIONAL BANCORP","714310"
"989415","INVESCO LTD","914208"
"996673","KOHLBERG KRAVIS ROBERTS & CO. L.P.","1399770"
"973406","ALLEGHANY CORPORATION","775368"
"980204","ADAMS DIVERSIFIED EQUITY FUND, INC.","2230"
"991237","FRANKLIN RESOURCES, INC","38777"
"997319","PRUDENTIAL PLC","1116578"
"998074","HILLTOP HOLDINGS INC.","1265131"
"997976","SOUTH STATE BANK","1542445"
"982442","HILLTOP HOLDINGS INC.","1265131"
"978104","THE GOLDMAN SACHS GROUP, INC.","886982"
"977176","INVESCO LTD.","914208"
"998352","RAYMOND JAMES FINANCIAL, INC.","19617"
"983093","OPPENHEIMER HOLDINGS INC.","791963"
"998867","U.S. BANCORP","36104"
"980129","TITANIUM ASSET MANAGEMENT CORP.","1407161"
"991013","INVESCO LTD","914208"
"998986","DEUTSCHE BANK AG","948046"
"982903","LADENBURG THALMANN FINANCIAL SERVICES, INC.","1029730"
"999119","BB&T CORPORATION","92230"
"986343","COWEN GROUP INC.","1466538"
"982446","NORTHSTAR ASSET MANAGEMENT GROUP INC.","1597503"
"999277","STIFEL FINANCIAL CORP","720672"
"999295","UMB FINANCIAL CORP","101382"
"979528","LAZARD LTD","1311370"
"979528","LAZARD GROUP LLC","1326141"
"979527","LAZARD LTD","1311370"
"979527","LAZARD GROUP LLC","1326141"
"977258","LAZARD LTD","1311370"
"977258","LAZARD GROUP LLC","1326141"
"996434","M&T BANK CORP","36270"
"981853","OM ASSET MANAGEMENT PLC","1611702"
"994095","JP MORGAN CHASE & CO","19617"
"972567","AFFILIATED MANAGERS GROUP, INC.","1004434"
"959012","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"991685","DEUTSCHE BANK AG","1022437"
"990340","BALFOUR BEATTY PLC","1506721"
"966090","HSBC HOLDINGS PLC","1089113"
"987383","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"978922","AFFILIATED MANAGERS GROUP, INC.","1004434"
"999727","GOLDMAN SACHS GROUP, INC.","886982"
"997909","MCGRAW HILL FINANCIAL, INC.","64040"
"998936","RAYMOND JAMES FINANCIAL, INC.","705"
"973391","PRUDENTIAL FINANCIAL, INC.","1137774"
"983358","UBS AG","1114446"
"990388","BALFOUR BEATTY PLC","1506721"
"998746","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"998746","PRINCIPAL FINANCIAL SERVICES, INC.","109458"
"998746","PRINCIPAL MANAGEMENT CORPORATION","919627"
"978362","LADENBURG THALMANN FINANCIAL SERVICES, INC.","1029730"
"980977","FRANKLIN RESOURCES, INC.","38777"
"999867","BRYN MAWR BANK CORPORATION","802681"
"988505","CANANDAIGUA NATIONAL BANK & TRUST CO","107426"
"999950","PRINCIPAL FINANCIAL GROUP, INC","1126328"
"999967","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"999967","PRINCIPAL FINANCIAL SERVICES, INC.","109458"
"999967","PRINCIPAL MANAGEMENT CORPORATION","919627"
"999978","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"999978","PRINCIPAL FINANCIAL SERVICES, INC.","109458"
"999978","PRINCIPAL MANAGEMENT CORPORATION","919627"
"969734","CHESAPEAKE FINANCIAL SHARES, INC.","847538"
"988946","AETNA INC.","1122304"
"973388","PRUDENTIAL FINANCIAL, INC.","1137774"
"977790","HSBC HOLDINGS PLC","108913"
"1000368","MORGAN STANLEY","895421"
"981280","OPPENHEIMER HOLDINGS INC.","791963"
"979889","ZAIS GROUP HOLDINGS, INC.","1562214"
"980032","CENTURYLINK, INC","18926"
"983527","WELLS FARGO & COMPANY","72971"
"998152","MCGRAW HILL FINANCIAL, INC.","64040"
"992814","VOYA FINANCIAL, INC.","1535929"
"994518","APOLLO GLOBAL MANAGEMENT, LLC","1411494"
"989033","SIGNATURE BANK","5703"
"997405","ITAU UNIBANCO HOLDING S.A.","1132597"
"992626","RCS CAPITAL CORP","1568832"
"990193","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1000315","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1000720","MCGRAW HILL FINANCIAL, INC.","64040"
"995390","AMERICAN FINANCIAL GROUP, INC.","1042046"
"975455","PRINCIPAL FINANCIAL GROUP INC","1126328"
"988385","PRINCIPAL FINANCIAL GROUP, INC.","1126328"
"997272","HONEYWELL INTERNATIONAL INC.","773840"
"1000872","HUNTINGTON BANCSHARES INCORPORATED","906092"
"985575","ROYAL BANK OF CANADA","1000275"
"995249","PACWEST BANCORP","1102112"
"989319","PRIMERICA, INC.","147592"
"1000013","MITSUBISHI CORPORATION","877197"
"993463","SERVICE CORPORATION INTERNATIONAL","89089"
"997254","MARKEL CORPORATION","1096343"
"977878","PINNACLE FINANCIAL PARTNERS","1115055"
"1000865","HSBC HOLDINGS PLC","1089113"
"1000865","HSBC USA INC.","83246"
"978288","PRUDENTIAL PLC","1116578"
"977601","JPMORGAN CHASE & CO.","19617"
"1001408","PRUDENTIAL PLC","1116578"
"981119","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1001561","JPMORGAN CHASE & CO.","19617"
"998310","HANCOCK HOLDING COMPANY","750577"
"999437","THOMSON REUTERS CORPORATION","1075124"
"992513","AMERIPRISE FINANCIAL, INC.","820027"
"1001685","AMERIPRISE FINANCIAL, INC.","820027"
"994028","AFFILIATED MANAGERS GROUP INC","1004434"
"986893","WESTWOOD HOLDINGS GROUP, INC.","1165002"
"970119","BLACKROCK, INC","1364742"
"1001679","OM ASSET MANAGEMENT PLC","1611702"
"1001550","TITANIUM ASSET MANAGEMENT CORP.","1407161"
"977338","BNP PARIBAS S.A.","872786"
"1001817","BLACKROCK, INC","1364742"
"1001687","WHITE MOUNTAINS INSURANCE GROUP, LTD.","776867"
"994390","SPROTT INC.","1512920"
"983541","MERRILL LYNCH & CO. INC.","65100"
"1001776","LADENBURG THALMANN FINANCIAL SERVICES INC.","1029730"
"975117","ASSOCIATED CAPITAL GROUP, INC.","1642122"
"994966","COWEN GROUP, INC.","1466538"
"994323","AFFILIATED MANAGERS GROUP, INC. (""AMG"")","1004434"
"994313","CIGNA CORPORATION","701221"
"1002004","MB FINANCIAL, INC.","1139812"
"972771","NEW YORK COMMUNITY BANCORP","910073"
"984809","MB FINANCIAL, INC.","113981"
"998322","SPROTT INC.","1512920"
"976351","PENNYMAC FINANCIAL SERVICES, INC.","1568669"
"993648","COWEN GROUP INC","1466538"
"966179","CNO FINANCIAL GROUP, INC.","1224608"
"981042","METLIFE, INC.","1099219"
"993677","COWEN GROUP, INC.","1466538"
"982175","MANNING & NAPIER, INC.","1524223"
"993807","COWEN GROUP, INC.","1466538"
"1002132","LADENBURG THALMANN FINANCIAL SERVICES, INC","1029730"
"977455","COWEN GROUP, INC.","6211"
"991251","WELLS FARGO AND COMPANY","105598"
"979111","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"991492","WELLS FARGO AND COMPANY","105598"
"975322","FIRST MIDWEST BANCORP, INC.","702325"
"988163","FIRST CITIZENS BANCSHARES, INC.","798941"
"994741","BOK FINANCIAL CORPORATION","875357"
"981726","BANK OF MONTREAL","927971"
"970116","JANUS CAPITAL GROUP INC.","1065865"
"972024","THE CHARLES SCHWAB CORPORATION","316709"
"968450","JANUS CAPITAL GROUP INC.","1065865"
"999047","MANULIFE FINANCIAL CORPORATION","1086888"
"998127","VOYA FINANCIAL INC.","1535929"
"999086","MANULIFE FINANCIAL CORPORATION","1086888"
"995135","WOODSTOCK HOLDINGS, INC.","1095373"
"982320","WELLESLEY BANCORP, INC.","1526952"
"988829","STIFEL FINANCIAL CORP.","720672"
"988012","EVERCORE PARTNERS INC.","1360901"
"986790","JPMORGAN CHASE & CO.","19617"
"983310","ARTISAN PARTNERS ASSET MANAGEMENT INC.","1517302"
"968433","WESTWOOD HOLDINGS GROUP, INC.","1165002"
"987282","ARTISAN PARTNERS ASSET MANAGEMENT INC.","1517302"
"988363","HANCOCK HOLDING COMPANY","750577"
"986500","THE BANK OF NEW YORK MELLON CORP.","1390777"
"987936","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"986853","BANK OF AMERICA CORPORATION","70858"
"972423","WELLS FARGO & CO","105598"
"999700","UMB FINANCIAL CORPORATION","101382"
"969702","WELLS FARGO & COMPANY","72971"
"969702","WELLS FARGO BANK, N.A.","740906"
"996244","AFFILIATED MANAGERS GROUP, INC.","1004434"
"977548","AFFILIATED MANAGERS GROUP, INC. (""AMG"")","1004434"
"969034","THE CHARLES SCHWAB CORPORATION","316709"
"978835","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"972420","WELLS FARGO & COMPANY","105598"
"979982","MORNINGSTAR, INC.","1289419"
"973383","PRUDENTIAL FINANCIAL, INC","1137774"
"992595","FEDERATED INVESTORS, INC.","1056288"
"982466","PNC FINANCIAL SERVICES GROUP, INC.","713676"
"1003102","FEDERATED INVESTORS, INC.","1056288"
"975111","GAMCO INVESTORS, INC.","1060349"
"987987","GENERAL ELECTRIC COMPANY","40545"
"992483","FEDERATED INVESTORS, INC.","1056288"
"980170","FEDERATED INVESTORS, INC.","1056288"
"992605","FEDERATED INVESTORS, INC.","1056288"
"1003144","FEDERATED INVESTORS, INC.","1056288"
"992604","FEDERATED INVESTORS, INC.","1056288"
"1003060","OM ASSET MANAGEMENT PLC","1611702"
"992594","FEDERATED INVESTORS, INC.","1056288"
"991480","UNITED STATES STEEL CORPORATION","1163302"
"1001554","FOLGER NOLAN FLEMING DOUGLAS INCORPORATED","37846"
"1001554","FOLGER NOLAN FLEMING DOUGLAS CAPITAL MANAGEMENT, INC.","885415"
"986547","JEFFERIES GROUP LLC","1084580"
"986547","LEUCADIA NATIONAL CORPORATION","96223"
"997910","AMERIPRISE FINANCIAL, INC.","820027"
"974220","GAMCO INVESTORS, INC.","1060349"
"1003295","GENERAL ELECTRIC COMPANY","40545"
"993996","CARRIAGE SERVICES, INC.","1016281"
"990060","UNITED OVERSEAS BANK LIMITED","867530"
"1003152","FEDERATED INVESTORS, INC.","1056288"
"999818","INVESCO","914208"
"986410","THE BLACKSTONE GROUP L.P.","1393818"
"997911","SIT INVESTMENT ASSOCIATES, INC.","769317"
"999431","GALLAGHER BENEFIT SERVICES, INC","1527782"
"999431","GALLAGHER FIDUCIARY ADVISORS, LLC","1527781"
"975880","E*TRADE FINANCIAL CORPORATION INC.","1015780"
"965493","CENTRAL SECURITIES CORP","18748"
"994963","RAYMOND JAMES FINANCIAL SERVICES, INC","52021"
"988230","GENERAL ELECTRIC COMPANY","40545"
"981768","NEWSTAR FINANCIAL, INC.","160114"
"1003485","PRUDENTIAL PLC","1116578"
"979979","COMMERCE BANCSHARES, INC.","22356"
"974244","MANULIFE FINANCIAL CORPORATION","1086888"
"988418","GENERAL ELECTRIC COMPANY","40545"
"1003546","WADDELL & REED FINANCIAL, INC.","1052100"
"985948","GLAMORGAN PARTNERS LP","1486039"
"990590","ACCESS NATIONAL CORPORATION","1176316"
"980735","MANULIFE FINANCIAL CORPORATION","1086888"
"1003178","U.S. BANCORP","36104"
"999518","ROYAL BANK OF CANADA","1000275"
"999518","MIZUHO FINANCIAL GROUP, INC.","1335730"
"999637","BNP PARIBAS S.A.","872786"
"1003622","HANCOCK HOLDING COMPANY","750577"
"989283","CHARLES SCHWAB & CO, INC.","316709"
"1003567","WADDELL & REED FINANCIAL, INC.","1052100"
"999752","SYNOVUS FINANCIAL CORPORATION","18349"
"993953","ARES MANAGEMENT, L.P.","1176948"
"1002256","BANK OF MONTREAL","927971"
"993067","DST SYSTEMS, INC.","714603"
"983921","TRISTATE CAPITAL HOLDINGS INC.","1380846"
"990656","KKR & CO. L.P.","1404912"
"1000064","PRUDENTIAL PLC","1116578"
"1003748","PROLOGIS, L.P.","1045610"
"1003748","PROLOGIS, INC.","1045609"
"996665","NATIONAL AUSTRALIA BANK LIMITED","833029"
"981852","STONEMOR PARTNERS L.P.","1286131"
"981852","CORNERSTONE FAMILY SERVICES OF WEST VIRGINIA SUBSIDIARY, INC.","1488975"
"981852","HENLOPEN MEMORIAL PARK SUBSIDIARY LLC","1488980"
"981852","CORNERSTONE FAMILY SERVICES OF WEST VIRGINIA LLC","1489433"
"981852","CEMETERY MANAGEMENT SERVICES, LLC","1489181"
"981852","STOMEMORE OPERATING LLC","1488902"
"985725","FIRST HORIZON NATIONAL CORPORATION","36966"
"1003558","PRUDENTIAL PLC","1116578"
"999982","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1000242","AFFILIATED MANAGERS GROUP, INC.","1004434"
"993859","AFFILIATED MANAGERS GROUP, INC.","1004434"
"999209","MANULIFE FINANCIAL CORPORATION","1086888"
"996835","GENERAL MOTORS COMPANY","1467858"
"984229","DST SYSTEMS, INC.","714603"
"1002524","STIFEL FINANCIAL CORPORATION","720672"
"1001005","THE PNC FINANCIAL SERVICES GROUP, INC.","713676"
"994787","THE JONES FINANCIAL COMPANIES, L.L.L.P.","815917"
"973351","PRUDENTIAL FINANCIAL, INC.","1137774"
"986355","LINCOLN NATIONAL CORPORATION","59558"
"982388","ASSOCIATED CAPITAL GROUP INC.","807249"
"981226","THE JONES FINANCIAL COMPANIES, L.L.L.P.","815917"
"992403","GREAT-WEST LIFE & ANNUITY INSURANCE COMPANY","744455"
"996401","FIFTH THIRD BANCORP","35527"
"1003612","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"998439","GREENHILL & CO., INC.","1282977"
"992785","SEI INVESTMENTS COMPANY","350894"
"986708","JEFFERIES GROUP LLC","1084580"
"1003745","OM ASSET MANAGEMENT PLC","1611702"
"971866","WELLS FARGO & COMPANY","105598"
"980975","AMERISERV FINANCIAL, INC.","707605"
"999848","MORGAN STANLEY","895421"
"977235","FRANKLIN RESOURCES, INC.","38777"
"1000182","INTERCONTINENTAL EXCHANGE, INC.","1571949"
"976634","ORIX CORPORATION","1070304"
"993079","TIPTREE FINANCIAL INC.","1393726"
"1001471","CITIGROUP INC","831001"
"990537","BROOKFIELD ASSET MANAGEMENT INC.","1001085"
"971603","AFFILIATED MANAGERS GROUP, INC.","1004434"
"985140","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"989526","J.P. MORGAN TRUST COMPANY","1146033"
"986896","PRUDENTIAL PLC","1116578"
"1003828","ENVESTNET, INC.","1337619"
"1001643","PROTECTIVE LIFE CORPORATION","355429"
"993058","ROYAL BANK OF CANADA","1000275"
"988532","THE CARLYLE GROUP L.P.","1527166"
"977136","SUN LIFE FINANCIAL INC.","109762"
"993418","ALLIED WORLD ASSURANCE CO HOLDINGS, AG","1163348"
"1003958","JANUS CAPITAL GROUP INC.","106586"
"995868","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"1003602","AEGON NV","769218"
"996009","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"982979","COLONY CAPITAL, INC.","1467076"
"973387","AFFILIATED MANAGERS GROUP, INC.","1004434"
"992990","ALLIED WORLD ASSURANCE CO HOLDINGS, AG","1163348"
"988535","THE CARLYLE GROUP L.P.","1527166"
"991262","AFFILIATED MANAGERS GROUP, INC.","1004434"
"985837","BANK OF MONTREAL","927971"
"979599","VOYA FINANCIAL, INC.","1535929"
"995392","CITIGROUP INC.","831001"
"988778","PROVIDENT FINANCIAL SERVICES, INC.","1178970"
"987823","THE CARLYLE GROUP L.P.","1527166"
"976880","VOYA FINANCIAL, INC.","1535929"
"984938","XL GROUP PLC","875159"
"1004191","CREDIT SUISSE (USA), INC.","29646"
"1004029","CAPITAL FINANCIAL HOLDINGS","944696"
"997237","NORTHERN TRUST CORPORATION","73124"
"1004174","VIRTUS INVESTMENT PARTNERS, INC.","883237"
"1004209","ORIX CORPORATION","1070304"
"976085","AFFILIATED MANAGERS GROUP, INC.","1004434"
"978391","VOYA FINANCIAL, INC.","1535929"
"989013","PROVIDENT FINANCIAL SERVICES, INC.","1178970"
"999420","THE BLACKSTONE GROUP L.P.","1393818"
"993746","AFFILIATED MANAGERS GROUP, INC.","1004434"
"998839","THE BANK OF NEW YORK MELLON CORPORATION","251233834"
"986810","PZENA INVESTMENT MANAGEMENT, INC.","1399249"
"990105","THE CARLYLE GROUP L.P.","1527166"
"976187","PRUDENTIAL FINANCIAL INC","1137774"
"982536","MORGAN STANLEY","895421"
"982540","MORGAN STANLEY","895421"
"985679","AFFILIATED MANAGERS GROUP","1004434"
"968617","GAMCO INVESTORS, INC.","1060349"
"1001660","LEGG MASON, INC.","704051"
"980736","MORGAN STANLEY","895421"
"988528","THE CARLYLE GROUP L.P.","1527166"
"1004081","RCS CAPITAL CORPORATION","1568832"
"1003383","BANK OF MONTREAL","927971"
"987841","AFFILIATED MANAGERS GROUP, INC.","1004434"
"992031","CBRE GROUP, INC.","1138118"
"991940","CBRE GROUP, INC.","1138118"
"1002210","JPMORGAN CHASE & CO.","19617"
"982499","MORGAN STANLEY","895421"
"1002462","THE BLACKSTONE GROUP L.P.","1393818"
"982546","MORGAN STANLEY","895421"
"985222","THE BLACKSTONE GROUP L.P.","1393818"
"972061","THE BLACKSTONE GROUP L.P.","1393818"
"972064","THE BLACKSTONE GROUP L.P.","1393818"
"988893","SIEBERT FINANCIAL CORPORATION","65596"
"972065","THE BLACKSTONE GROUP L.P.","1393818"
"972066","THE BLACKSTONE GROUP L.P.","1393818"
"972067","THE BLACKSTONE GROUP L.P.","1393818"
"995827","INVESCO LTD.","914208"
"1003231","THE BLACKSTONE GROUP L.P.","1393818"
"984978","KCAP FINANCIAL, INC.","1372807"
"966729","AXA EQUITABLE LIFE INSURANCE CO.","898482"
"982635","AXA EQUITABLE LIFE INSURANCE CO.","898482"
"987774","ALLIANCEBERNSTEIN L.P.","1109448"
"983571","VERIZON COMMUNICATIONS INC.","732712"
"998411","INTERACTIVE BROKERS GROUP","1166521"
"1004606","BANK OF MONTREAL","927971"
"993420","JPMORGAN CHASE & CO.","19617"
"1004578","VERIZON COMMUNICATIONS INC.","732712"
"966797","DETUSCHE BANK AG","948046"
"1003765","PEOPLE'S UNITED FINANCIAL, INC.","1086095"
"978817","OM ASSET MANAGEMENT PLC","1611702"
"974463","OM ASSET MANAGEMENT PLC","1611702"
"1004571","BANCO SANTANDER, S.A.","891478"
"998141","AFFILIATED MANAGERS GROUP, INC.","1004434"
"999784","PRINCIPAL FINANCIAL GROUP, INC","1126328"
"1004767","AFFILIATED MANAGERS GROUP, INC.","1004434"
"1000737","THE BANK OF NEW YORK MELLON CORPORATION","1390777"
"1004771","INTERACTIVE BROKERS GROUP","1166521"
"988932","LEGG MASON, INC.","704051"
"1002342","ASSOCIATED BANC-CORP","7789"
"1003452","MORGAN STANLEY","895421"
"969906","CITIGROUP INC","831001"
"976489","BANK OF MONTREAL","9622"
