"FilingID","Country/Authority"
1030171,"Ireland -  Central Bank of Ireland"
1025660,"United Kingdom - Financial Conduct Authority"
1030815,"Canada - Ontario Securities Commission"
1030815,"Canada - Quebec, Financial Markets Authority"
1030815,"Canada - Alberta Securities Commission"
1030815,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1031541,"Australia - Australian Securities and Investments Commission"
1034383,"Israel - Israel Securities Authority"
1034383,"Canada - Ontario Securities Commission"
1034383,"Canada - Quebec, Financial Markets Authority"
1034524,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1035038,"United Kingdom - Financial Conduct Authority"
1018846,"United Kingdom - Financial Conduct Authority"
1041616,"Canada - Alberta Securities Commission"
1041616,"Canada - Ontario Securities Commission"
1041616,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1041616,"Canada - Quebec, Financial Markets Authority"
1041616,"Canada - British Columbia Securities Commission"
1041898,"Australia - Australian Securities and Investments Commission"
1041898,"Canada - Ontario Securities Commission"
1041898,"United Kingdom - Financial Conduct Authority"
1041898,"Ireland -  Central Bank of Ireland"
1041898,"Canada - Alberta Securities Commission"
1029890,"Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
1029890,"Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
1029914,"Mauritius, Republic of - Financial Services Commission"
1029914,"India - Securities and Exchange Board of India"
1030383,"India - Securities and Exchange Board of India"
1030383,"Canada - British Columbia Securities Commission"
1030383,"Canada - Ontario Securities Commission"
1030383,"Canada - Quebec, Financial Markets Authority"
1030446,"France - Financial Markets Authority"
1030486,"Canada - Alberta Securities Commission"
1030486,"Canada - Ontario Securities Commission"
1030486,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1030486,"Canada - Quebec, Financial Markets Authority"
1030486,"Canada - British Columbia Securities Commission"
1030778,"United Kingdom - Financial Conduct Authority"
1030778,"Germany - German Federal Financial Supervisory Agency"
1030778,"Netherlands - The Netherlands Authority for the Financial Markets"
1030778,"South Africa - Financial Services Board"
1031842,"Japan - Financial Services Agency"
1032120,"Hong Kong - Securities and Futures Commission"
1036542,"United Kingdom - Financial Conduct Authority"
1036881,"United Kingdom - Financial Conduct Authority"
1038746,"Canada - Ontario Securities Commission"
1038746,"Canada - Manitoba Securities Commission"
1038746,"Canada - Saskatchewan Financial Services Commission"
1038746,"Canada - British Columbia Securities Commission"
1038746,"Canada - Alberta Securities Commission"
1038746,"Canada - Quebec, Financial Markets Authority"
1038746,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1038937,"Singapore - Monetary Authority of Singapore"
1039693,"United Kingdom - Financial Conduct Authority"
1030456,"Japan - Financial Services Agency"
1030456,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1028643,"Canada - Ontario Securities Commission"
1029167,"Canada - British Columbia Securities Commission"
1029167,"Canada - Ontario Securities Commission"
1029167,"Canada - Nova Scotia Securities Commission"
1029167,"Canada - Manitoba Securities Commission"
1029167,"Canada - Alberta Securities Commission"
1029167,"Canada - Quebec, Financial Markets Authority"
1029167,"Canada - Saskatchewan Financial Services Commission"
1028415,"Netherlands - The Netherlands Authority for the Financial Markets"
1028415,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1029658,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1029658,"Hong Kong - Securities and Futures Commission"
1034967,"Netherlands - The Netherlands Authority for the Financial Markets"
1036785,"United Kingdom - Financial Conduct Authority"
1036799,"United Kingdom - Financial Conduct Authority"
1040277,"Australia - Australian Securities and Investments Commission"
1040000,"Ireland -  Central Bank of Ireland"
1040000,"United Kingdom - Financial Conduct Authority"
1033781,"Ireland -  Central Bank of Ireland"
1033781,"Australia - Australian Securities and Investments Commission"
1042061,"Hong Kong - Securities and Futures Commission"
1029662,"Denmark - Danish Financial Supervisory Authority"
1029662,"Sweden - Swedish Financial Supervisory Authority"
1027378,"Ireland -  Central Bank of Ireland"
1027378,"China, People's Republic of - China Securities Regulatory Commission "
1030889,"United Kingdom - Financial Conduct Authority"
1031665,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1028911,"United Kingdom - Financial Conduct Authority"
1034549,"Hong Kong - Securities and Futures Commission"
1034291,"Canada - Ontario Securities Commission"
1037014,"Canada - Ontario Securities Commission"
1036861,"India - Securities and Exchange Board of India"
1039641,"United Kingdom - Financial Conduct Authority"
1039679,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1041598,"Other: VEREIN ZUR QUALITATSSICHERUNG VON FINANZDIENSTLEISTUNGEN (VQF) ADDRESS: BAARERSTRASSE 112 6300 ZUG, SWITZERLAND"
1041915,"Other: VEREIN ZUR QUALITATSSICHERUNG VON FINANZDIENSTLEISTUNGEN (VQF) ADDRESS: BAARERSTRASSE 112 6300 ZUG, SWITZERLAND"
1042301,"United Kingdom - Financial Conduct Authority"
1029063,"Other: KOREA-FINANCIAL SERVICES COMMISSION"
1029243,"United Kingdom - Financial Conduct Authority"
1031045,"Canada - Quebec, Financial Markets Authority"
1031045,"Canada - Ontario Securities Commission"
1031584,"Hong Kong - Securities and Futures Commission"
1031611,"Ireland -  Central Bank of Ireland"
1021381,"India - Securities and Exchange Board of India"
1034530,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1035569,"United Kingdom - Financial Conduct Authority"
1035569,"Dubai - Dubai Financial Services Authority"
1035569,"South Africa - Financial Services Board"
1035569,"Other: ITALY - COMMISSIONE NAZIONALE PER LE SOCIETÀ E LA BORSA"
1035569,"Germany - German Federal Financial Supervisory Agency"
1035569,"Netherlands - The Netherlands Authority for the Financial Markets"
1039750,"United Kingdom - Financial Conduct Authority"
1039715,"Liechtenstein - Financial Market Authority"
1041665,"Canada - Quebec, Financial Markets Authority"
1041665,"Canada - Ontario Securities Commission"
1041665,"Canada - Manitoba Securities Commission"
1028095,"Japan - Financial Services Agency"
1028102,"Canada - Alberta Securities Commission"
1028102,"Canada - Ontario Securities Commission"
1028102,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1028102,"Canada - Quebec, Financial Markets Authority"
1028102,"Canada - British Columbia Securities Commission"
1028026,"United Kingdom - Financial Conduct Authority"
1031187,"Netherlands - The Netherlands Authority for the Financial Markets"
1031187,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1031620,"Japan - Financial Services Agency"
1033184,"Germany - German Federal Financial Supervisory Agency"
1033184,"Other: GERMANY - GERMAN FEDERAL BANK (DEUTSCHE BUNDESBANK)"
1035890,"Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
1035890,"Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
1039247,"Switzerland - Swiss Financial Market Supervisory Authority"
1039877,"Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
1039877,"Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
1039443,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1042157,"Hong Kong - Securities and Futures Commission"
1031644,"Guernsey - Guernsey Financial Services Commission"
1034832,"Other: UK-AIFMD"
1036417,"Canada - Ontario Securities Commission"
1039235,"United Kingdom - Financial Conduct Authority"
1039587,"Hong Kong - Securities and Futures Commission"
1039587,"United Kingdom - Financial Conduct Authority"
1027569,"Hong Kong - Securities and Futures Commission"
1027841,"India - Securities and Exchange Board of India"
1031029,"United Kingdom - Financial Conduct Authority"
1031029,"Netherlands - The Netherlands Authority for the Financial Markets"
1031029,"Finland - Financial Supervision Authority"
1034370,"United Kingdom - Financial Conduct Authority"
1034469,"Canada - Ontario Securities Commission"
1032006,"Netherlands - The Netherlands Authority for the Financial Markets"
1026777,"Ireland -  Central Bank of Ireland"
1027467,"Australia - Australian Securities and Investments Commission"
1034036,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1034060,"Australia - Australian Securities and Investments Commission"
1038042,"Japan - Financial Services Agency"
1038696,"Canada - Ontario Securities Commission"
1038696,"Ireland -  Central Bank of Ireland"
1038919,"Ireland -  Central Bank of Ireland"
1041036,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1029066,"Canada - Manitoba Securities Commission"
1029066,"Canada - Alberta Securities Commission"
1029066,"Canada - Ontario Securities Commission"
1029066,"Canada - New Brunswick Securities Commission"
1029066,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1029066,"Canada - Northwest Territories, Office of the Registrar of Securities"
1029066,"Canada - Nova Scotia Securities Commission"
1029066,"Canada - Nunavut, Registrar of Securities"
1029066,"Canada - Prince Edward Island, Securities Office"
1029066,"Canada - Quebec, Financial Markets Authority"
1029066,"Canada - Saskatchewan Financial Services Commission"
1029066,"Canada - Yukon Territories, Registrar of Securities"
1029066,"Canada - British Columbia Securities Commission"
1016803,"India - Securities and Exchange Board of India"
1030510,"India - Securities and Exchange Board of India"
1030510,"Ireland -  Central Bank of Ireland"
1011018,"United Kingdom - Financial Conduct Authority"
1022892,"Canada - Ontario Securities Commission"
1022892,"Canada - Nova Scotia Securities Commission"
1022892,"Canada - Manitoba Securities Commission"
1022892,"Canada - British Columbia Securities Commission"
1022892,"Canada - Alberta Securities Commission"
1022892,"Canada - Saskatchewan Financial Services Commission"
1022892,"Canada - Quebec, Financial Markets Authority"
1022892,"Netherlands - The Netherlands Authority for the Financial Markets"
1022892,"Canada - New Brunswick Securities Commission"
1022892,"Canada - Prince Edward Island, Securities Office"
1022892,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1022892,"Dubai - Dubai Financial Services Authority"
1032056,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1032056,"India - Securities and Exchange Board of India"
1032056,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1032056,"Japan - Financial Services Agency"
1032771,"Hong Kong - Securities and Futures Commission"
1034756,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1034756,"Canada - Ontario Securities Commission"
1034756,"Canada - Quebec, Financial Markets Authority"
1027547,"United Kingdom - Financial Conduct Authority"
1032326,"Ireland -  Central Bank of Ireland"
1032326,"Guam - Department of Revenue and Taxation"
1037080,"Switzerland - Swiss Financial Market Supervisory Authority"
1040918,"United Kingdom - Financial Conduct Authority"
1029418,"India - Securities and Exchange Board of India"
1031623,"United Kingdom - Financial Conduct Authority"
1031623,"Australia - Australian Securities and Investments Commission"
1031622,"Hong Kong - Securities and Futures Commission"
1036248,"Japan - Financial Services Agency"
1028700,"United Kingdom - Financial Conduct Authority"
1033378,"United Kingdom - Financial Conduct Authority"
1034884,"United Kingdom - Financial Conduct Authority"
1036737,"Canada - Ontario Securities Commission"
1036934,"Ireland -  Central Bank of Ireland"
1036934,"Canada - Ontario Securities Commission"
1036934,"Germany - German Federal Financial Supervisory Agency"
1036934,"Canada - British Columbia Securities Commission"
1036934,"Canada - Quebec, Financial Markets Authority"
1036934,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1037953,"United Kingdom - Financial Conduct Authority"
1042304,"Ireland -  Central Bank of Ireland"
1042304,"United Kingdom - Financial Conduct Authority"
1043203,"Canada - Ontario Securities Commission"
1043203,"China, People's Republic of - China Securities Regulatory Commission "
1043203,"India - Securities and Exchange Board of India"
1028590,"Cayman Islands - Cayman Islands Monetary Authority"
1039470,"United Kingdom - Financial Conduct Authority"
1035511,"Other: VEREIN ZUR QUALITATSSICHERUNG VON FINANZDIENSTLEISTUNGEN (VQF) ADDRESS: BAARERSTRASSE 112 6300 ZUG, SWITZERLAND"
1041960,"Ireland -  Central Bank of Ireland"
1041960,"Guam - Department of Revenue and Taxation"
1027162,"United Kingdom - Financial Conduct Authority"
1019897,"Australia - Australian Securities and Investments Commission"
1019897,"Canada - Quebec, Financial Markets Authority"
1019897,"Canada - Ontario Securities Commission"
1019897,"Canada - Alberta Securities Commission"
1019897,"Canada - British Columbia Securities Commission"
1019897,"Canada - Manitoba Securities Commission"
1019897,"Canada - New Brunswick Securities Commission"
1019897,"Canada - Nova Scotia Securities Commission"
1032249,"United Kingdom - Financial Conduct Authority"
1030628,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1030628,"Singapore - Monetary Authority of Singapore"
1030628,"India - Securities and Exchange Board of India"
1030628,"Australia - Australian Securities and Investments Commission"
1030628,"Japan - Financial Services Agency"
1030628,"China, People's Republic of - China Securities Regulatory Commission "
1033869,"Canada - Ontario Securities Commission"
1033869,"Ireland -  Central Bank of Ireland"
1033869,"Cayman Islands - Cayman Islands Monetary Authority"
1033996,"Mexico - National Commission for Banking and Securities"
1034786,"Canada - British Columbia Securities Commission"
1034786,"Canada - Ontario Securities Commission"
1034786,"Canada - Saskatchewan Financial Services Commission"
1034786,"Canada - Alberta Securities Commission"
1034786,"India - Securities and Exchange Board of India"
1034786,"Canada - Quebec, Financial Markets Authority"
1034786,"Canada - Manitoba Securities Commission"
1034786,"Ireland -  Central Bank of Ireland"
1034786,"Canada - Nova Scotia Securities Commission"
1034786,"Other: CANADA - PRINCE EDWARD ISLAND OFFICE OF THE SUPERINTENDENT OF SECURITIES"
1034786,"Other: CANADA - FINANCIAL AND CONSUMER SERVICES COMMISSION OF NEW BRUNSWICK"
1034786,"Other: CANADA - FINANCIAL SERVICES REGULATION DIVISION OF NEWFOUNDLAND AND LABRADOR"
1028592,"United Kingdom - Financial Conduct Authority"
1031836,"Singapore - Monetary Authority of Singapore"
1041386,"Canada - Ontario Securities Commission"
1041386,"United Kingdom - Financial Conduct Authority"
1037213,"Canada - Ontario Securities Commission"
1037213,"Canada - British Columbia Securities Commission"
1037213,"Canada - Manitoba Securities Commission"
1037213,"Canada - Quebec, Financial Markets Authority"
1037213,"India - Securities and Exchange Board of India"
1037213,"Canada - Alberta Securities Commission"
1037213,"Canada - New Brunswick Securities Commission"
1037213,"Canada - Nova Scotia Securities Commission"
1023011,"Canada - Ontario Securities Commission"
1023011,"India - Securities and Exchange Board of India"
1023011,"Ireland -  Central Bank of Ireland"
1041152,"United Kingdom - Financial Conduct Authority"
1038495,"United Kingdom - Financial Conduct Authority"
1041093,"Ireland -  Central Bank of Ireland"
1039514,"Hong Kong - Securities and Futures Commission"
1039514,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1039514,"Ireland -  Central Bank of Ireland"
1041129,"Australia - Australian Securities and Investments Commission"
1042284,"Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
1042284,"Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
1042111,"South Africa - Financial Services Board"
1042111,"United Kingdom - Financial Conduct Authority"
1033958,"Australia - Australian Securities and Investments Commission"
1038726,"United Kingdom - Financial Conduct Authority"
1029441,"Canada - British Columbia Securities Commission"
1029441,"Canada - Ontario Securities Commission"
1029441,"Canada - Quebec, Financial Markets Authority"
1029452,"Canada - British Columbia Securities Commission"
1029452,"Canada - Ontario Securities Commission"
1029452,"Canada - Quebec, Financial Markets Authority"
1034354,"United Kingdom - Financial Conduct Authority"
1034354,"Germany - German Federal Financial Supervisory Agency"
1034354,"Denmark - Danish Financial Supervisory Authority"
1034354,"Netherlands - The Netherlands Authority for the Financial Markets"
1041463,"United Kingdom - Financial Conduct Authority"
1043178,"India - Securities and Exchange Board of India"
1043178,"Cayman Islands - Cayman Islands Monetary Authority"
1043178,"Mauritius, Republic of - Financial Services Commission"
1033393,"United Kingdom - Financial Conduct Authority"
1022019,"Canada - Alberta Securities Commission"
1022019,"Canada - British Columbia Securities Commission"
1022019,"Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA (IIROC)"
1022019,"Canada - Ontario Securities Commission"
1022019,"Canada - Saskatchewan Financial Services Commission"
1040087,"Ireland -  Central Bank of Ireland"
1040087,"United Kingdom - Financial Conduct Authority"
1026803,"Australia - Australian Securities and Investments Commission"
1039807,"Switzerland - Swiss Financial Market Supervisory Authority"
1042094,"United Kingdom - Financial Conduct Authority"
1042265,"United Kingdom - Financial Conduct Authority"
1041831,"Australia - Australian Securities and Investments Commission"
1041831,"Other: AUSTRALIA - AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
1027868,"Canada - Alberta Securities Commission"
1027868,"Canada - Ontario Securities Commission"
1027868,"Canada - British Columbia Securities Commission"
1027868,"Canada - Manitoba Securities Commission"
1027868,"Canada - New Brunswick Securities Commission"
1027868,"Canada - Northwest Territories, Office of the Registrar of Securities"
1027868,"Canada - Nova Scotia Securities Commission"
1027868,"Canada - Quebec, Financial Markets Authority"
1027868,"Canada - Saskatchewan Financial Services Commission"
1027868,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1021328,"Canada - Ontario Securities Commission"
1021328,"Canada - Alberta Securities Commission"
1021328,"Canada - Saskatchewan Financial Services Commission"
1021328,"Canada - Manitoba Securities Commission"
1021328,"Canada - British Columbia Securities Commission"
1021328,"Canada - Quebec, Financial Markets Authority"
1021328,"Canada - New Brunswick Securities Commission"
1021328,"Canada - Nova Scotia Securities Commission"
1035048,"Ireland -  Central Bank of Ireland"
1035048,"India - Securities and Exchange Board of India"
1035914,"Ireland -  Central Bank of Ireland"
1035914,"United Kingdom - Financial Conduct Authority"
1037656,"Other: CAYMAN ISLANDS MONETARY AUTHORITY"
1042505,"Australia - Australian Securities and Investments Commission"
1033232,"Singapore - Monetary Authority of Singapore"
1033232,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1033232,"Hong Kong - Securities and Futures Commission"
1033232,"Guam - Department of Revenue and Taxation"
1025295,"United Kingdom - Financial Conduct Authority"
1016276,"Canada - Ontario Securities Commission"
1031863,"Canada - Ontario Securities Commission"
1031863,"Ireland -  Central Bank of Ireland"
1031863,"Canada - Quebec, Financial Markets Authority"
1031863,"Canada - Alberta Securities Commission"
1031863,"Canada - British Columbia Securities Commission"
1031940,"Netherlands - The Netherlands Authority for the Financial Markets"
1031861,"Germany - German Federal Financial Supervisory Agency"
1031861,"Netherlands - The Netherlands Authority for the Financial Markets"
1031861,"United Kingdom - Financial Conduct Authority"
1031861,"South Africa - Financial Services Board"
1032498,"United Kingdom - Financial Conduct Authority"
1032498,"Netherlands - The Netherlands Authority for the Financial Markets"
1032498,"Finland - Financial Supervision Authority"
1036308,"Netherlands - The Netherlands Authority for the Financial Markets"
1037400,"Canada - Alberta Securities Commission"
1037400,"Canada - Ontario Securities Commission"
1037400,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1037400,"Canada - Quebec, Financial Markets Authority"
1037400,"Canada - British Columbia Securities Commission"
1041540,"Canada - Ontario Securities Commission"
1041540,"Canada - Alberta Securities Commission"
1041540,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1041540,"Canada - Quebec, Financial Markets Authority"
1041540,"Canada - British Columbia Securities Commission"
1037941,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1037941,"Hong Kong - Securities and Futures Commission"
1042104,"United Kingdom - Financial Conduct Authority"
1042116,"United Kingdom - Financial Conduct Authority"
1042116,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1041470,"Canada - British Columbia Securities Commission"
1042746,"United Kingdom - Financial Conduct Authority"
1042512,"United Kingdom - Financial Conduct Authority"
1038725,"Hong Kong - Securities and Futures Commission"
1038725,"India - Securities and Exchange Board of India"
1043148,"Netherlands - The Netherlands Authority for the Financial Markets"
1043147,"India - Securities and Exchange Board of India"
1025042,"Other: PINEBRIDGE INVESTMENTS LLC IS EXEMPT FROM HOLDING AN AUSTRALIAN FINANCIAL SERVICES LICENSE DUE TO ITS REGISTRATION WITH THE SEC"
1025042,"China, People's Republic of - China Securities Regulatory Commission "
1031625,"United Kingdom - Financial Conduct Authority"
1035966,"Canada - Manitoba Securities Commission"
1035966,"Canada - Nova Scotia Securities Commission"
1035966,"Canada - New Brunswick Securities Commission"
1035966,"Canada - Ontario Securities Commission"
1035966,"Canada - British Columbia Securities Commission"
1035966,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1035966,"Canada - Saskatchewan Financial Services Commission"
1035966,"Canada - Alberta Securities Commission"
1035966,"Canada - Quebec, Financial Markets Authority"
1033169,"Other: BRAZIL - ANBIMA (BRAZILIAN FINANCIAL AND CAPITAL MARKETS ASSOCIATION)"
1033169,"Brazil - Securities and Exchange Commission"
1042595,"United Kingdom - Financial Conduct Authority"
1042595,"Canada - Ontario Securities Commission"
1042595,"Ireland -  Central Bank of Ireland"
1042595,"Other: DUBAI FINANCIAL SERVICES AUTHORITY"
1042595,"Canada - Alberta Securities Commission"
1042595,"Canada - Quebec, Financial Markets Authority"
1038866,"India - Securities and Exchange Board of India"
1038866,"Canada - Ontario Securities Commission"
1042949,"Canada - Quebec, Financial Markets Authority"
1042949,"Canada - British Columbia Securities Commission"
1042949,"Canada - Ontario Securities Commission"
1039774,"United Kingdom - Financial Conduct Authority"
1039777,"United Kingdom - Financial Conduct Authority"
1042506,"Canada - Quebec, Financial Markets Authority"
1042506,"Australia - Australian Securities and Investments Commission"
1042506,"Canada - Ontario Securities Commission"
1035425,"United Kingdom - Financial Conduct Authority"
1035368,"Other: PINEBRIDGE INVESTMENTS LLC IS EXEMPT FROM HOLDING AN AUSTRALIAN FINANCIAL SERVICES LICENSE DUE TO ITS REGISTRATION WITH THE SEC"
1035368,"China, People's Republic of - China Securities Regulatory Commission "
1032048,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1032048,"Canada - Ontario Securities Commission"
1032048,"Canada - Nova Scotia Securities Commission"
1032048,"Canada - Quebec, Financial Markets Authority"
1019808,"Other: HIGHBRIDGE CAPITAL MANAGEMENT (UK), LTD. (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1019808,"Other: HIGHBRIDGE CAPITAL MANAGEMENT (HONG KONG), LIMITED (RELYING ADVISER) - HONG KONG - SECURITIES AND FUTURES COMMISSION"
1037243,"Netherlands - The Netherlands Authority for the Financial Markets"
1039866,"Cayman Islands - Cayman Islands Monetary Authority"
1041615,"Hong Kong - Securities and Futures Commission"
1041615,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1042341,"Australia - Australian Securities and Investments Commission"
1042341,"Canada - Ontario Securities Commission"
1039436,"Australia - Australian Securities and Investments Commission"
1042968,"Other: LONE STAR GLOBAL ACQUISITIONS, LTD., THE RELYING ADVISER, IS REGISTERED WITH THE BERMUDA MONETARY AUTHORITY"
1028969,"United Kingdom - Financial Conduct Authority"
1032660,"Australia - Australian Securities and Investments Commission"
1032924,"Cayman Islands - Cayman Islands Monetary Authority"
1034213,"Bahamas - Securities Commission of the Bahamas"
1028089,"Hong Kong - Securities and Futures Commission"
1029106,"Netherlands - The Netherlands Authority for the Financial Markets"
1029130,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1029130,"Japan - Financial Services Agency"
1030511,"Canada - Ontario Securities Commission"
1030547,"Canada - British Columbia Securities Commission"
1030547,"Canada - Ontario Securities Commission"
1030547,"Canada - Manitoba Securities Commission"
1030573,"Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
1030573,"Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
1017486,"Cayman Islands - Cayman Islands Monetary Authority"
1028663,"Canada - British Columbia Securities Commission"
1028663,"Canada - Alberta Securities Commission"
1028663,"Canada - Manitoba Securities Commission"
1028663,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1028663,"Canada - Nova Scotia Securities Commission"
1028663,"Canada - Ontario Securities Commission"
1028663,"Canada - Prince Edward Island, Securities Office"
1028663,"Canada - Quebec, Financial Markets Authority"
1028663,"Canada - Saskatchewan Financial Services Commission"
1028663,"Canada - New Brunswick Securities Commission"
1035285,"Japan - Financial Services Agency"
1032064,"India - Securities and Exchange Board of India"
1032064,"Singapore - Monetary Authority of Singapore"
1036840,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1036840,"United Kingdom - Financial Conduct Authority"
1036100,"India - Securities and Exchange Board of India"
1036100,"Canada - Ontario Securities Commission"
1039824,"Canada - Alberta Securities Commission"
1039824,"Canada - Ontario Securities Commission"
1039824,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1039824,"Canada - Quebec, Financial Markets Authority"
1039824,"Canada - British Columbia Securities Commission"
1041341,"Ireland -  Central Bank of Ireland"
1041367,"Australia - Australian Securities and Investments Commission"
1031382,"United Kingdom - Financial Conduct Authority"
1031382,"South Africa - Financial Services Board"
1042042,"Bahamas - Securities Commission of the Bahamas"
1042042,"Other: FINANCIAL SERVICES COMMISSION, SOUTH KOREA"
1028391,"Other: TRG MANAGEMENT HONG KONG LIMITED- HONG KONG -(RELYING ADVISER) - HONG KONG SECURITIES AND FUTURES COMMISSION"
1028391,"Other: TRG VENTURE CAPITAL INTERNATIONAL INVESTMENT G.P. LIMITED (RELYING ADVISER) - JERSEY- JERSEY FINANCIAL SERVICES COMMISSION"
1028391,"Other: TRG MANAGEMENT UK LLP (RELYING ADVISER) - UNITED KINGDOM- UNITED KINGDOM FINANCIAL CONDUCT AUTHORITY"
1028391,"Other: TRG VENTURE CAPITAL INTERNATIONAL PARTNERSHIP G.P. LIMITED (RELYING ADVISER) - JERSEY- JERSEY FINANCIAL SERVICES COMMISSION"
1028391,"Other: TRG MANAGEMENT SINGAPORE PTE LTD - SINGAPORE (RELYING ADVISER) SINGAPORE MONETARY AUTHORITY"
1028391,"Other: TRG VENTURE CAPITAL INTERNATIONAL AFRICA FUND G.P. LIMITED - JERSEY - JERSEY FINANCIAL SERVICES COMMISSION"
1028467,"Canada - Ontario Securities Commission"
1027752,"Canada - Ontario Securities Commission"
1027752,"South Africa - Financial Services Board"
1028501,"United Kingdom - Financial Conduct Authority"
1026044,"United Kingdom - Financial Conduct Authority"
1029272,"Canada - Alberta Securities Commission"
1029272,"Canada - Ontario Securities Commission"
1029272,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1029272,"Canada - Quebec, Financial Markets Authority"
1029272,"Canada - British Columbia Securities Commission"
1027776,"China, People's Republic of - China Securities Regulatory Commission "
1034073,"Switzerland - Swiss Financial Market Supervisory Authority"
1040263,"Ireland -  Central Bank of Ireland"
1040959,"Canada - Ontario Securities Commission"
1040959,"Canada - Alberta Securities Commission"
1040959,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1040959,"Canada - Quebec, Financial Markets Authority"
1040959,"Canada - British Columbia Securities Commission"
1029982,"United Kingdom - Financial Conduct Authority"
1041380,"United Kingdom - Financial Conduct Authority"
1041380,"Ireland -  Central Bank of Ireland"
1041380,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1038338,"Ireland -  Central Bank of Ireland"
1038338,"Hong Kong - Securities and Futures Commission"
1042975,"Australia - Australian Securities and Investments Commission"
1043207,"Canada - Alberta Securities Commission"
1043207,"Canada - Nova Scotia Securities Commission"
1043207,"Canada - British Columbia Securities Commission"
1043207,"Australia - Australian Securities and Investments Commission"
1043207,"Ireland -  Central Bank of Ireland"
1043207,"Germany - German Federal Financial Supervisory Agency"
1043207,"Canada - Ontario Securities Commission"
1043207,"Canada - Manitoba Securities Commission"
1043207,"Canada - Quebec, Financial Markets Authority"
1043207,"France - Financial Markets Authority"
1040512,"Australia - Australian Securities and Investments Commission"
1040512,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1041383,"United Kingdom - Financial Conduct Authority"
1027367,"United Kingdom - Financial Conduct Authority"
1027408,"Bahamas - Securities Commission of the Bahamas"
1027408,"Other: FINANCIAL SERVICES COMMISSION, SOUTH KOREA"
1024494,"Ireland -  Central Bank of Ireland"
1027825,"Hong Kong - Securities and Futures Commission"
1027825,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1030790,"Australia - Australian Securities and Investments Commission"
1030661,"Ireland -  Central Bank of Ireland"
