"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
"984276","168047","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"984276","168046","DEUTSCHE BANK AG NEW YORK","","","NEW YORK","New York","United States","Y"
"984276","168046","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"984276","168046","SOCIETE GENERALE NEWEDGE UK LIMITED","","","LONDON","","United Kingdom","Y"
"984276","168046","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"984276","168046","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"984276","168046","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"984276","168046","DEUTSCHE BANK AG LONDON","","","LONDON","","United Kingdom","Y"
"984276","168046","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"984276","168046","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"984276","168048","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"984276","15850","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"986276","15850","UBS AG LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"986276","15850","UBS AG","","","ZURICH","","Switzerland","Y"
"986276","15850","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"986276","15850","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"986276","15850","DEUTSCHE BANK AG LONDON","","","LONDON","","United Kingdom","Y"
"986276","15850","DEUTSCHE BANK AG NEW YORK","","","NEW YORK","New York","United States","Y"
"986276","19333","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"986276","15850","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"986276","48338","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","46860","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","15850","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","17670","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","19333","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","46864","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"986276","46864","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","17670","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"986276","46860","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"986276","19333","CREDIT SUISSE AG LONDON","","","LONDON","","United Kingdom","Y"
"986276","15850","CREDIT SUISSE AG LONDON","","","LONDON","","United Kingdom","Y"
"986276","66627","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"986276","66627","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"986276","66627","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","66627","SOCIETE GENERALE NEWEDGE UK LIMITED","","","LONDON","","United Kingdom","Y"
"986276","66627","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"986276","66627","DEUTSCHE BANK AG LONDON","","","LONDON","","United Kingdom","Y"
"986276","66627","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"986276","72483","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"986276","72483","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","168047","DEUTSCHE BANK AG LONDON","","","LONDON","","United Kingdom","Y"
"986276","168047","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","168047","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"986276","168047","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"986276","168046","DEUTSCHE BANK AG NEW YORK","","","NEW YORK","New York","United States","Y"
"986276","168046","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"986276","168046","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"986276","168046","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"986276","168046","SOCIETE GENERALE NEWEDGE UK LIMITED","","","LONDON","","United Kingdom","Y"
"986276","168046","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"986276","168046","DEUTSCHE BANK AG LONDON","","","LONDON","","United Kingdom","Y"
"986276","168046","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"986276","168046","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"986276","168048","MORGAN STANLEY CAPITAL SERVICES LLC","","","NEW YORK","New York","United States","Y"
"986276","15850","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"986276","66627","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"986233","171031","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"986233","171030","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","N"
"986233","171030","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"986233","171028","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","N"
"986233","171028","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"975049","49096","GOLDMAN, SACHS & CO.","8-129","361","SAN FRANCISCO","California","United States","Y"
"975049","49094","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"975049","49094","GOLDMAN, SACHS & CO.","8-129","361","SAN FRANCISCO","California","United States","Y"
"975049","49096","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"975049","49090","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"975049","49090","GOLDMAN, SACHS & CO.","8-129","361","SAN FRANCISCO","California","United States","Y"
"975049","49094","PERSHING LLC","8-17574","7560","LOS ANGELES","California","United States","Y"
"975049","49090","PERSHING LLC","8-17574","7560","LOS ANGELES","California","United States","Y"
"975049","49096","PERSHING LLC","8-17574","7560","LOS ANGELES","California","United States","Y"
"986643","171066","J.P. MORGAN SECURITIES INC.","8-36950","18718","NEW YORK","New York","United States","Y"
"986643","171062","J.P. MORGAN SECURITIES INC.","8-36950","18718","NEW YORK","New York","United States","Y"
"987788","7405","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"987788","7405","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"987788","7405","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"987788","66837","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"993846","169827","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"989064","35303","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","35266","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","35280","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","35247","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","35338","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","33521","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","33512","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","33483","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"989064","33375","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"983562","1080","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"983562","1081","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"993047","23922","CHARLES SCHWAB & CO., INC.","8-16514","5393","SAN FRANCISCO","California","United States","Y"
"996095","18131","SCOTIA CAPITAL (USA) INC","","","HOUSTON","Texas","United States","Y"
"996095","18131","BNP PARIBAS","","","NEW YORK","New York","United States","Y"
"1000581","43144","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"995055","162274","GOLDMAN, SACHS INTERNATIONAL","","","HONG KONG","","Hong kong","Y"
"995055","32369","HSBC BANK PLC","","","HONG KONG","","Hong kong","Y"
"995055","32382","GOLDMAN SACHS INTERNATIONAL","","","HONG KONG","","Hong kong","Y"
"995055","32369","DEUTSCHE BANK AG.","","","HONG KONG","","Hong kong","Y"
"995055","32369","UBS AG","","","HONG KONG","","Hong kong","Y"
"995055","32369","GOLDMAN SACHS INTERNATIONAL","","","HONG KONG","","Hong kong","Y"
"995055","59760","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","HONG KONG","","Hong kong","Y"
"995055","59757","GOLDMAN SACHS INTERNATIONAL","","","HONG KONG","","Hong kong","Y"
"995055","59757","UBS AG","","","HONG KONG","","Hong kong","Y"
"995055","59757","HSBC BANK PLC","","","HONG KONG","","Hong kong","Y"
"995055","59760","HSBC BANK PLC","","","HONG KONG","","Hong kong","Y"
"998260","35962","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"998260","35981","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"998260","35904","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"998260","65514","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"971617","44823","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"971617","44823","PERSHING LLC","8-17574","7560","JERSEY CITY","New Jersey","United States","Y"
"957708","167993","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","N"
"957708","66788","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","N"
"957708","66789","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","N"
"968474","13651","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"968474","13651","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968474","13511","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"968474","13498","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968474","13127","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968474","13080","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"968474","13027","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"968474","166174","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968474","166170","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"968474","13511","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968474","56965","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"968474","13689","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968474","13689","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"985723","24524","INTL FCSTONE FINANCIAL INC.","8-51269","45993","MIAMI","Florida","United States","N"
"985723","24430","INTL FCSTONE FINANCIAL INC.","8-51269","45993","MIAMI","Florida","United States","N"
"984641","57566","NEWEDGE UK FINANCIAL LIMITED","","","LONDON","","United Kingdom","Y"
"986640","24626","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","N"
"986640","3964","WELLS FARGO SECURITIES, LLC","8-65876","126292","CHARLOTTE","North Carolina","United States","Y"
"986640","44126","WELLS FARGO SECURITIES, LLC","8-65876","126292","CHARLOTTE","North Carolina","United States","Y"
"972193","15552","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"972193","15552","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"972193","15555","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"972193","15555","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"975041","13698","INTERACTIVE BROKERS LLC","8-47257","36418","GREENWICH","Connecticut","United States","Y"
"983582","17996","CHARLES SCHWAB & CO., INC.","8-16514","5393","SAN FRANCISCO","California","United States","Y"
"986989","47496","RBC CAPITAL MARKETS, LLC","8-45411","31194","NEW YORK","New York","United States","Y"
"986989","57419","RBC CAPITAL MARKETS, LLC","8-45411","31194","NEW YORK","New York","United States","Y"
"991163","32035","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"991163","32035","CITIGROUP GLOBAL MARKETS INC.","","","NEW YORK","New York","United States","Y"
"991163","37223","CITIGROUP GLOBAL MARKETS INC.","","","NEW YORK","New York","United States","Y"
"991163","37223","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"991163","56098","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"991163","56098","CITIGROUP GLOBAL MARKETS INC.","","","NEW YORK","New York","United States","Y"
"991163","36254","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"991163","36254","CITIGROUP GLOBAL MARKETS INC.","","","NEW YORK","New York","United States","Y"
"991163","56105","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"991163","37198","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"991163","56105","CITIGROUP GLOBAL MARKETS INC.","","","NEW YORK","New York","United States","Y"
"991163","37198","CITIGROUP GLOBAL MARKETS INC.","","","NEW YORK","New York","United States","Y"
"991163","32035","UBS SECURITIES L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","32035","CREDIT SUISSE SECURITIES (USA) L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","36254","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","NEW YORK","New York","United States","Y"
"991163","36254","UBS AG","","","NEW YORK","New York","United States","Y"
"991163","36254","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"991163","36254","GOLDMAN SACHS INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","36254","UBS SECURITIES L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","36254","CREDIT SUISSE SECURITIES (USA) L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","45600","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"991163","45600","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","NEW YORK","New York","United States","Y"
"991163","45600","UBS AG","","","NEW YORK","New York","United States","Y"
"991163","45600","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"991163","45600","GOLDMAN SACHS INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","45600","UBS SECURITIES L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","45600","CREDIT SUISSE SECURITIES (USA) L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","37198","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","NEW YORK","New York","United States","Y"
"991163","36254","MERRILL LYNCH INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","37198","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","","","NEW YORK","New York","United States","Y"
"991163","37198","MERRILL LYNCH INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","45600","MERRILL LYNCH INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","56105","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","","","NEW YORK","New York","United States","Y"
"991163","56105","MERRILL LYNCH INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","56105","UBS SECURITIES LLC","","","NEW YORK","New York","United States","Y"
"991163","56105","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","NEW YORK","New York","United States","Y"
"991163","56105","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"991163","56105","GOLDMAN SACHS INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","56105","CREDIT SUISSE SECURITIES (USA) L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","56105","UBS AG","","","NEW YORK","New York","United States","Y"
"991163","56098","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"991163","56098","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","NEW YORK","New York","United States","Y"
"991163","56098","UBS AG","","","NEW YORK","New York","United States","Y"
"991163","56098","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"991163","56098","GOLDMAN SACHS INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","56098","UBS SECURITIES L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","56098","CREDIT SUISSE SECURITIES (USA) L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","56098","MERRILL LYNCH INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","37223","UBS AG","","","NEW YORK","New York","United States","Y"
"991163","32035","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","","","NEW YORK","New York","United States","Y"
"991163","32035","MERRILL LYNCH INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","37223","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","","","NEW YORK","New York","United States","Y"
"991163","37223","MERRILL LYNCH INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","37223","UBS SECURITIES LLC","","","NEW YORK","New York","United States","Y"
"991163","36254","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","","","NEW YORK","New York","United States","Y"
"991163","37223","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","NEW YORK","New York","United States","Y"
"991163","37223","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"991163","37223","GOLDMAN SACHS INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","37223","CREDIT SUISSE SECURITIES (USA) L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","37198","UBS AG","","","NEW YORK","New York","United States","Y"
"991163","37198","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"991163","37198","GOLDMAN SACHS INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"991163","37198","UBS SECURITIES L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","37198","CREDIT SUISSE SECURITIES (USA) L.L.C.","","","NEW YORK","New York","United States","Y"
"991163","32035","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","NEW YORK","New York","United States","Y"
"991163","32035","UBS AG","","","NEW YORK","New York","United States","Y"
"991163","32035","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"991163","32035","GOLDMAN SACHS INTERNATIONAL","","","NEW YORK","New York","United States","Y"
"970481","37932","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"970481","37932","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"970481","37821","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"970481","37593","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"998087","173838","MORGAN STANLEY","","","NEW YORK","New York","United States","Y"
"998087","44813","MORGAN STANLEY","","","NEW YORK","New York","United States","Y"
"998087","173839","JEFFERIES & CO.","","","NEW YORK","New York","United States","Y"
"998087","173838","JEFFERIES & CO.","","","NEW YORK","New York","United States","Y"
"998087","44813","JEFFERIES & CO.","","","NEW YORK","New York","United States","Y"
"968450","169828","GOLDMAN, SACHS & CO.","","","NEW YORK","New York","United States","Y"
"968450","5731","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"993927","14107","BTIG, LLC","8-65473","122225","SAN FRANCISCO","California","United States","Y"
"993927","14101","BTIG, LLC","8-65473","122225","SAN FRANCISCO","California","United States","Y"
"990501","6588","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"990501","6588","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"990501","6588","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"990501","6580","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"990501","6580","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"990501","6580","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"990501","6574","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"990501","6574","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"990501","6574","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"990501","6557","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"990501","6557","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"990501","6557","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"993085","31905","J.P. MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"993085","31905","J.P. MORGAN CLEARING CORP.","8-43724","28432","BROOKLYN","New York","United States","Y"
"993085","31905","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1002457","56164","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK CITY","New York","United States","Y"
"1002159","31979","C. L. KING & ASSOCIATES, INC.","8-17025","6183","ALBANY","New York","United States","Y"
"1002159","31882","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"1002159","30896","C. L. KING & ASSOCIATES, INC.","8-17025","6183","ALBANY","New York","United States","Y"
"975529","3621","GOLDMAN, SACHS & CO.","8-129","361","SAN FRANCISCO","California","United States","Y"
"987215","9607","UBS AG","","","SANTA BARBARA","California","United States","Y"
"987215","56750","UBS AG","","","SANTA BARBARA","California","United States","Y"
"987215","9597","UBS AG","","","SANTA BARBARA","California","United States","Y"
"974274","170388","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"974274","68754","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"974274","68668","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"974274","50305","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"974274","15423","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"974274","15423","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"974274","15423","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"974274","15423","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"974274","15423","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"974274","19115","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"974274","19115","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"974274","19115","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"974274","19115","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"974274","19115","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"974274","15423","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"974274","19115","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"983361","4177","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","NEW YORK","New York","United States","Y"
"983361","4177","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"983361","4177","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"982276","65619","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"982276","65619","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"982276","65619","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"984759","168582","PERSHING LLC","8-17574","7560","JERSEY CITY","New Jersey","United States","Y"
"996173","173344","WELLS FARGO PRIME SERVICES, LLC","8-66677","133068","NEW YORK","New York","United States","Y"
"996173","51063","STANDARD CHARTERED BANK","","","EBENE","","Mauritius","Y"
"996173","31284","PERSHING LLC","8-17574","7560","JERSEY CITY","New Jersey","United States","Y"
"999924","171847","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"999924","57410","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"999924","67747","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"999924","57410","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"996388","30330","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","SAN FRANCISCO","California","United States","Y"
"996388","30322","J.P. MORGAN CLEARING CORP.","8-43724","28432","SAN FRANCISCO","California","United States","Y"
"996388","30322","MORGAN STANLEY & CO. LLC","8-15869","8209","SAN FRANCISCO","California","United States","Y"
"996388","30322","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","SAN FRANCISCO","California","United States","Y"
"996388","30289","J.P. MORGAN CLEARING CORP.","8-43724","28432","SAN FRANCISCO","California","United States","N"
"996388","30289","MORGAN STANLEY & CO. LLC","8-15869","8209","SAN FRANCISCO","California","United States","N"
"996388","30289","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","SAN FRANCISCO","California","United States","Y"
"968646","1944","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"968646","65967","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968646","1944","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"968646","1944","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"968646","65967","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
