"FilingID","ReferenceID","Form D File Number"
"1010242","23891","021-9999999999"
"1010242","23859","021-9999999999"
"1010242","23853","021-9999999999"
"1010242","23911","021-9999999999"
"1010242","24696","021-9999999999"
"1010242","24682","021-9999999999"
"1010242","24481","021-9999999999"
"1010242","59175","021-9999999999"
"1010242","24740","021-9999999999"
"1010242","24972","021-9999999999"
"1010242","24861","021-9999999999"
"1010242","59179","021-9999999999"
"1010242","68441","021-9999999999"
"1010242","70118","021-9999999999"
"1010242","70204","021-9999999999"
"1010242","68439","021-9999999999"
"1010242","68431","021-9999999999"
"1010242","24664","021-9999999999"
"1010242","66424","021-9999999999"
"1010242","56811","021-9999999999"
"1010242","55650","021-9999999999"
"1010242","24472","021-9999999999"
"1010242","24400","021-9999999999"
"1010242","24398","021-9999999999"
"1010242","24122","021-9999999999"
"1010242","24975","021-9999999999"
"1010893","39358","021-134239"
"1010893","63905","021-218006"
"1011492","6821","021-57370"
"1011492","6807","021-57417"
"1011492","167429","021-247346"
"1009078","168933","021-127640"
"1009078","168920","021-153452"
"1009078","168915","021-159948"
"1009078","168914","021-159950"
"1009078","168911","021-169395"
"1009078","168910","021-178558"
"1009078","168909","021-178557"
"1009078","168908","021-181038"
"1009078","168880","021-226562"
"1009078","168907","021-181042"
"1009078","168906","021-181841"
"1009078","168896","021-229924"
"1009078","168889","021-182014"
"1009078","168888","021-182011"
"1009078","168886","021-231118"
"1009078","168885","021-230041"
"1009078","168881","021-226563"
"1009078","168996","021-229921"
"1009078","168995","021-229927"
"1009078","168990","021-168081"
"1009078","168988","021-140012"
"1009078","168984","021-110218"
"1009078","168987","021-124717"
"1009078","168979","021-80952"
"1009078","168978","021-46723"
"1009078","168977","021-226000"
"1009078","168976","021-238485"
"1009078","168975","021-203344"
"1009078","168969","021-202331"
"1009078","168938","021-103621"
"1009078","168968","021-202333"
"1009078","168934","021-112648"
"1009078","168930","021-127598"
"1009078","168927","021-139101"
"1009078","168926","021-139106"
"1009078","168925","021-139098"
"1009078","168924","021-139121"
"1009078","168923","021-146131"
"1009078","168921","021-83368"
"1009078","168902","021-187516"
"1009078","168901","021-188472"
"1009078","168899","021-188886"
"1009078","168897","021-229923"
"1009078","168894","021-229916"
"1009078","168891","021-205002"
"1009078","168890","021-205005"
"1009078","168883","021-229918"
"1009078","168873","021-246542"
"1009078","168867","021-228199"
"1009078","168866","021-232516"
"1009078","168868","021-230040"
"1009078","169003","021-83862"
"1009078","168999","021-139112"
"1009078","168998","021-240437"
"1009078","168997","021-240435"
"1009078","168994","021-229926"
"1009078","168993","021-229928"
"1009078","168992","021-229929"
"1009078","168991","021-168080"
"1009078","168989","021-173833"
"1009078","168985","021-127627"
"1009078","168986","021-124716"
"1009078","168950","021-89200"
"1009078","168949","021-91899"
"1009078","168918","021-155544"
"1009078","168917","021-155542"
"1009078","168916","021-156557"
"1009078","168898","021-188885"
"1009078","168893","021-229922"
"1009078","168892","021-231203"
"1009078","168879","021-233820"
"1009078","168878","021-235775"
"1009078","168877","021-236503"
"1009078","168876","021-236506"
"1009078","168983","021-70541"
"1009078","168967","021-205000"
"1009078","168956","021-49512"
"1009078","168954","021-71899"
"1009078","168951","021-77492"
"1009078","168940","021-103251"
"1009078","168939","021-103730"
"1009078","168937","021-99060"
"1009078","168936","021-99032"
"1009078","168932","021-127637"
"1009078","168931","021-127596"
"1009078","168929","021-127597"
"1009078","168928","021-139105"
"1009078","168922","021-146134"
"1009078","168919","021-153451"
"1009078","168913","021-169679"
"1009078","168912","021-169680"
"1009078","168905","021-181840"
"1009078","168904","021-181839"
"1009078","168903","021-181838"
"1009078","168900","021-188471"
"1009078","168895","021-228200"
"1009078","168887","021-231114"
"1009078","168884","021-229920"
"1009078","168882","021-228549"
"1009078","168875","021-125032"
"1009078","168869","021-232324"
"1009078","19236","021-86686"
"1009078","168953","021-70061"
"1009078","19372","021-156705"
"1009078","168872","021-249781"
"1009078","168952","021-63743"
"1009078","19354","021-140769"
"1009078","19325","021-139487"
"1009078","19305","021-75642"
"1009078","19294","021-140697"
"1009078","168871","021-243653"
"1009078","168870","021-243648"
"1011148","49974","021-193570"
"1011148","24209","021-93627"
"1013648","167178","021-243772"
"1014554","169862","021-254140"
"1014554","68089","021-231500"
"1014554","68088","021-161217"
"1014554","68084","021-181363"
"1014554","68083","021-181357"
"1014554","68087","021-150801"
"1014554","68086","021-154021"
"1014554","68085","021-185252"
"1014554","68031","021-227802"
"1014554","56208","021-199765"
"1014554","16104","021-144884"
"1014554","16124","021-128751"
"1014554","56207","021-199767"
"1014554","16140","021-139475"
"1014554","16195","021-146141"
"1014554","16131","021-96032"
"1015788","35039","021-137784"
"1015788","34647","021-140026"
"1015788","35039","021-137292"
"1015788","34647","021-67421"
"1015788","61936","021-224636"
"1015777","58017","021-207841"
"1015777","58016","021-207837"
"1015777","55446","021-200802"
"1015777","58075","021-204190"
"1016484","172942","021-212531"
"1016484","172936","021-251285"
"1016484","64061","021-212531"
"1016484","47384","021-178768"
"1016484","47383","021-126359"
"1016484","6007","021-161563"
"1016484","5997","021-156167"
"1010365","167299","021-249162"
"1010365","27082","021-171865"
"1010365","27081","021-155770"
"1010365","49578","021-235790"
"1016379","60121","021-204531"
"1016379","168404","021-252386"
"1016379","168404","021-251744"
"1016379","177532","021-258883"
"1012571","174540","021-249113"
"1012571","20225","021-173788"
"1012571","20225","021-127858"
"1012571","174540","021-173788"
"1017103","9284","021-169935"
"1017103","9275","021-108288"
"1017103","9268","021-108721"
"992566","173897","021-228732"
"992566","173892","021-228733"
"992566","173642","021-236820"
"1017149","59931","021-208365"
"1017149","59930","021-208367"
"1017149","170450","021-253281"
"1017149","170449","021-253282"
"1016963","169810","021-231484"
"1016963","169803","021-153243"
"1016963","66695","021-228033"
"1016963","58707","021-203010"
"1016963","15852","021-73324"
"1016963","15821","021-150205"
"1016963","6314","021-48982"
"1016963","19912","021-51308"
"1016963","19911","021-78247"
"1016963","66687","021-228035"
"1016963","68765","021-231483"
"1018458","172428","021-241025"
"1018458","59987","021-213886"
"1018458","56232","021-68417"
"1014124","169235","021-255237"
"1014124","169245","021-255239"
"1014124","167551","021-255238"
"1019304","67873","021-227204"
"1019304","168223","021-238988"
"1012490","17178","021-131938"
"1020291","42229","021-81898"
"1020291","42333","021-163141"
"1020291","42333","021-163139"
"1020291","42229","021-81899"
"1026863","177920","021-258445"
"1026863","177920","021-258444"
"1026863","167764","021-245652"
"1026863","55463","021-206809"
"1026863","52424","021-181290"
"1026863","52429","021-181292"
"1026863","52424","021-182796"
"1026863","52429","021-181291"
"1026863","2352","021-153254"
"1026863","2352","021-153248"
"1026863","169891","021-251574"
"1026863","167764","021-243407"
"1026801","4409","021-169758"
"1026801","4194","021-123661"
"1027138","170878","021-127451"
"1027138","170877","021-179835"
"1027138","64567","021-108614"
"1027138","64794","021-126088"
"1020095","4596","021-90450"
"1025316","64892","021-175542"
"1025316","64891","021-175487"
"1025316","64890","021-1545156"
"1027175","69884","021-220987"
"1027175","17855","021-97632"
"1027175","17869","021-142674"
"1027175","58917","021-121383"
"1027176","39524","021-48300"
"1027176","42108","021-51827"
"1011088","49727","021-218819"
"1011088","29667","021-218812"
"1011088","29647","021-218807"
"1011088","29642","021-218805"
"1011088","29767","021-218813"
"1010509","15619","021-171803"
"1010509","15610","021-100796"
"1010766","57419","021-1582310"
"1010766","47496","021-1593336"
"1010766","47496","021-1576721"
"1010766","47496","021-1576717"
"1011522","72947","021-233647"
"1011522","72950","021-222707"
"1013796","22725","021-137707"
"1013796","22717","021-121655"
"1013796","22698","021-107751"
"1013796","22693","021-97124"
"1013796","22670","021-82847"
"1013796","22645","021-52348"
"1013796","21646","021-52347"
"1013796","22736","021-162056"
"1015791","3284","021-72275"
"1017093","64012","021-113537"
"1017093","7241","021-150024"
"1017093","7889","021-127795"
"1017093","7290","021-127788"
"1017093","7285","021-86823"
"1017093","7255","021-130314"
"1017093","65367","021-113537"
"1017093","166299","021-243577"
"1017093","162292","021-243577"
"1016630","162294","021-242163"
"1016630","58964","021-208669"
"1016630","58958","021-208668"
"1016630","43096","021-157184"
"1016630","43085","021-93947"
"1016630","43124","021-129133"
"1016630","43064","021-146530"
"1016630","43034","021-93949"
"1016630","42978","021-115453"
"1016630","43136","021-171020"
"1016630","43008","021-138469"
"1016630","42963","021-111111"
"1016630","43045","021-146519"
"1016630","42989","021-120654"
"1016630","43017","021-96827"
"1016630","42948","021-93431"
"1016630","43130","021-129078"
"1016630","168846","021-252762"
"1019649","166824","021-238101"
"1019649","62088","021-214908"
"1019649","66581","021-221905"
"1019649","66581","021-221904"
"1019649","62088","021-212190"
"1019649","9029","021-174027"
"1019649","9039","021-173456"
"1019649","9039","021-173432"
"1019649","9021","021-166172"
"1019649","9016","021-138984"
"1019649","9004","021-137816"
"1019649","9004","021-137804"
"1019649","8986","021-115795"
"1019649","8986","021-112756"
"1019649","9029","021-174025"
"1019649","48629","021-188458"
"1019649","48631","021-188652"
"1019649","48629","021-184539"
"1019649","65151","021-218504"
"1017230","69569","021-234635"
"1017230","69570","021-234633"
"1017230","171839","021-168751"
"1017230","69568","021-234634"
"1017230","171842","021-168752"
"1017230","168739","021-240039"
"1017230","168740","021-240040"
"1017230","63549","021-156763"
"1017230","63547","021-156766"
"1017230","63548","021-156767"
"1017230","171838","021-168749"
"1020113","14634","021-59473"
"1019812","177915","021-257397"
"1019812","3852","021-174636"
"1020842","171854","021-241418"
"1020842","71512","021-218906"
"1020842","14192","021-80034589"
"1020842","14202","021-1521927"
"1019450","16361","021-1299232"
"1019450","16366","021-1277934"
"1019450","16346","021-1231844"
"1020639","2117","021-127562"
"1020639","2117","021-127561"
"1020639","2117","021-127560"
"1022084","174675","021-258685"
"1022084","64410","021-211767"
"1022084","52757","021-185517"
"1022084","37161","021-142441"
"1022084","41062","021-52381"
"1022084","41040","021-75996"
"1022084","38842","021-132737"
"1022084","38326","021-113588"
"1022084","38757","021-64311"
"1022084","38413","021-40819"
"1022084","58188","021-193140"
"1022084","38283","021-52405"
"1022549","172135","021-252094"
"1022549","69809","021-215512"
"1022549","72981","021-232117"
"1022549","72980","021-232118"
"1022549","72974","021-229137"
"1022549","57276","021-204420"
"1022549","57275","021-204417"
"1022549","14886","021-114410"
"1022549","14891","021-147232"
"1022549","14869","021-80475"
"1022549","14880","021-98331"
"1022549","14850","021-127658"
"1022549","14846","021-127659"
"1022549","14797","021-127656"
"1022549","51306","021-174384"
"1023231","36709","021-88711"
"1023231","35780","021-89871"
"1023231","35776","021-89869"
"1023231","35774","021-89868"
"1023231","35772","021-90038"
"1023231","35768","021-90037"
"1023231","68366","021-231279"
"1023231","68363","021-231278"
"1023231","68348","021-231277"
"1023231","68346","021-231276"
"1023231","60807","021-207487"
"1023231","35739","021-70124"
"1023231","176390","021-1637042"
"1023231","176391","021-1592458"
"1023231","176383","021-1592458"
"1023231","66707","021-220988"
"1023231","36963","021-103646"
"1023231","36955","021-103645"
"1023231","29628","021-112908"
"1023231","34512","021-49971"
"1023231","58194","021-209342"
"1023231","58191","021-209340"
"1023231","58192","021-209341"
"1023231","58187","021-209343"
"1023231","60810","021-207485"
"1023231","35760","021-90036"
"1023231","35756","021-73484"
"1023231","35751","021-70126"
"1023231","35748","021-70125"
"1023231","35731","021-70128"
"1023231","35722","021-70126"
"1023231","35713","021-70124"
"1023231","35716","021-70125"
"1023231","35709","021-71503"
"1023231","34999","021-170740"
"1023231","34986","021-170739"
"1023231","34984","021-170738"
"1023231","34924","021-167724"
"1023231","34911","021-167130"
"1023231","34902","021-167128"
"1023231","34520","021-129652"
"1023231","34919","021-167131"
"1023231","166625","021-241617"
"1023231","120719","021-235150"
"1023231","120724","021-235154"
"1023231","120725","021-235155"
"1023231","120721","021-235152"
"1023231","120698","021-236970"
"1023231","34498","021-152394"
"1023231","34496","021-152390"
"1023231","34493","021-152384"
"1023231","31250","021-171214"
"1023231","31249","021-166659"
"1023231","31247","021-166658"
"1023231","31243","021-166657"
"1023231","31238","021-145661"
"1023231","31235","021-142356"
"1023231","31234","021-133314"
"1023231","31232","021-133312"
"1023231","31229","021-114285"
"1023231","31226","021-114284"
"1023231","29709","021-143669"
"1023231","29702","021-143676"
"1023231","29681","021-143673"
"1023231","29612","021-109658"
"1023231","29581","021-102994"
"1023231","29579","021-102982"
"1023231","29572","021-102737"
"1023231","34509","021-49264"
"1023231","29568","021-102730"
"1023231","29549","021-103043"
"1023231","29577","021-103266"
"1023231","28057","021-54099"
"1023231","28053","021-47076"
"1023231","35660","021-111157"
"1023231","7323","021-102035"
"1023231","36744","021-89873"
"1023231","36733","021-88710"
"1023231","7299","021-101616"
"1023231","48593","021-183238"
"1023231","48592","021-183236"
"1023231","45498","021-178290"
"1023231","45497","021-178294"
"1023231","65235","021-219194"
"1023231","65234","021-219193"
"1023231","65111","021-219192"
"1023231","65372","021-219296"
"1023231","65371","021-219297"
"1023231","45499","021-178291"
"1023231","167578","021-250039"
"1023231","45495","021-176800"
"1023231","37163","021-94249"
"1023231","37145","021-94254"
"1023231","37137","021-94251"
"1023231","37128","021-94252"
"1023231","37067","021-98183"
"1023231","37055","021-138478"
"1023231","37026","021-105699"
"1023231","36980","021-104775"
"1023231","36971","021-115203"
"1023231","36967","021-103647"
"1023231","56655","021-201082"
"1023231","169747","021-250039"
"1023231","56654","021-201081"
"1023231","53479","021-170741"
"1023231","36946","021-103644"
"1023231","36943","021-104774"
"1023231","36935","021-104773"
"1023231","36928","021-104772"
"1023231","36896","021-104771"
"1023231","36892","021-104770"
"1023231","36881","021-90040"
"1023231","36868","021-90039"
"1023231","36863","021-88709"
"1023231","36854","021-88714"
"1023231","37139","021-94253"
"1022964","168836","021-251763"
"1023934","67946","021-57447"
"1023934","67943","021-57452"
"1024350","66942","021-182398"
"1025871","66410","021-225306"
"1025871","66411","021-225305"
"1012080","38211","021-1453938"
"999016","171363","021-227784"
"999016","72354","021-220109"
"999016","54944","021-198838"
"999016","54959","021-199186"
"999016","60817","021-201034"
"1025932","174268","021-245802"
"1025932","174258","021-245801"
"1025932","76916","021-130837"
"1025932","76893","021-130836"
"1025932","37175","021-153370"
"1025932","37132","021-143222"
"1025932","37144","021-171601"
"1025932","37078","021-130835"
"1025932","37054","021-130834"
"1025932","36476","021-83478"
"1025932","36542","021-87373"
"1025932","66779","021-221079"
"1023025","5618","021-241964"
"1025971","175662","021-221081"
"1025971","175665","021-221081"
"1025971","175663","021-221081"
"1025971","175420","021-200694"
"1025971","175421","021-245935"
"1025971","175416","021-215324"
"1025971","175373","021-221081"
"1025996","175662","021-221081"
"1025996","175665","021-221081"
"1025996","175663","021-221081"
"1025996","175420","021-200694"
"1025996","175421","021-245935"
"1025996","175416","021-215324"
"1025996","175373","021-221081"
"1026002","178003","021-258499"
"1026002","170004","021-245173"
"1026002","170005","021-247807"
"1026002","170003","021-246543"
"1026002","69878","021-221642"
"1026002","46253","021-183014"
"1026002","58573","021-209999"
"1026002","65731","021-218880"
"1026002","178225","021-265686"
"1025270","56180","021-177793"
"1025270","56179","021-177821"
"1016791","57581","021-170313"
"1008409","50729","021-188025"
"1008365","167009","021-246910"
"1008365","48363","021-191318"
"1008365","20215","021-137012"
"1008365","20204","021-137012"
"1008365","73222","021-219172"
"1008365","167023","021-242899"
"1008162","175567","021-241676"
"1008162","63902","021-216563"
"1008162","73074","021-226076"
"1008162","73073","021-226077"
"1008162","73076","021-226073"
"1009044","16813","021-82675"
"1009044","16813","021-122518"
"1009044","16813","021-82816"
"1009044","33346","021-68852"
"976654","166354","021-238829"
"976654","166353","021-241693"
"1010436","169284","021-227898"
"1010436","169040","021-249843"
"1010436","67895","021-230443"
"1010436","68040","021-227898"
"1010436","67872","021-22789802"
"1010436","67248","021-202998"
"1010436","67247","021-22789803"
"1010436","48953","021-17216901"
"1010436","39916","021-165555"
"1010436","39488","021-165551"
"1010436","56250","021-202998"
"1010436","39916","021-178069"
"1010436","44992","021-172169"
"1010436","40034","021-122548"
"1010436","40027","021-112694"
"1010436","40004","021-114264"
"1010436","157772","021-9999999999"
"1010436","39929","021-166887"
"1010436","56249","021-202173"
"1010459","16006","021-127122"
"1010354","31881","021-183399"
"1010354","31937","021-135291"
"1010354","31937","021-135266"
"1010354","31881","021-165739"
"1010562","39358","021-134239"
"1010562","63905","021-218006"
"1010792","53638","021-93499"
"1010792","53637","021-93499"
"1010792","53634","021-93882"
"1010887","42383","021-129019"
"1010887","41137","021-54122"
"1010887","42371","021-129018"
"1015805","34717","021-79586"
"1015805","34629","021-90733"
"1012349","172288","021-197497"
"1012349","171932","021-219779"
"1019247","37055","021-138478"
"1019247","37026","021-105699"
"1019247","36980","021-104775"
"1019247","36971","021-115203"
"1019247","36967","021-103647"
"1019247","56655","021-201082"
"1019247","169747","021-250039"
"1019247","56654","021-201081"
"1019247","53479","021-170741"
"1019247","36946","021-103644"
"1019247","36943","021-104774"
"1019247","36935","021-104773"
"1019247","36928","021-104772"
"1019247","36896","021-104771"
"1019247","36892","021-104770"
"1019247","36881","021-90040"
"1019247","36868","021-90039"
"1019247","36863","021-88709"
"1019247","36854","021-88714"
"1019247","36709","021-88711"
"1019247","35780","021-89871"
"1019247","35776","021-89869"
"1019247","35774","021-89868"
"1019247","35772","021-90038"
"1019247","35768","021-90037"
"1019247","68366","021-231279"
"1019247","68363","021-231278"
"1019247","68348","021-231277"
"1019247","68346","021-231276"
"1019247","60807","021-207487"
"1019247","35739","021-70124"
"1019247","176390","021-1637042"
"1019247","176391","021-1592458"
"1019247","176383","021-1592458"
"1019247","66707","021-220988"
"1019247","36963","021-103646"
"1019247","36955","021-103645"
"1019247","29628","021-112908"
"1019247","34512","021-49971"
"1019247","58194","021-209342"
"1019247","58191","021-209340"
"1019247","58192","021-209341"
"1019247","58187","021-209343"
"1019247","60810","021-207485"
"1019247","35760","021-90036"
"1019247","35756","021-73484"
"1019247","35751","021-70126"
"1019247","35748","021-70125"
"1019247","35731","021-70128"
"1019247","35722","021-70126"
"1019247","35713","021-70124"
"1019247","35716","021-70125"
"1019247","35709","021-71503"
"1019247","34999","021-170740"
"1019247","34986","021-170739"
"1019247","34984","021-170738"
"1019247","34924","021-167724"
"1019247","34911","021-167130"
"1019247","34902","021-167128"
"1019247","34520","021-129652"
"1019247","34919","021-167131"
"1019247","166625","021-241617"
"1019247","120719","021-235150"
"1019247","120724","021-235154"
"1019247","120725","021-235155"
"1019247","120721","021-235152"
"1019247","120698","021-236970"
"1019247","34498","021-152394"
"1019247","34496","021-152390"
"1019247","34493","021-152384"
"1019247","31250","021-171214"
"1019247","31249","021-166659"
"1019247","31247","021-166658"
"1019247","31243","021-166657"
"1019247","31238","021-145661"
"1019247","31235","021-142356"
"1019247","31234","021-133314"
"1019247","31232","021-133312"
"1019247","31229","021-114285"
"1019247","31226","021-114284"
"1019247","29709","021-143669"
"1019247","29702","021-143676"
"1019247","29681","021-143673"
"1019247","29612","021-109658"
"1019247","29581","021-102994"
"1019247","29579","021-102982"
"1019247","29572","021-102737"
"1019247","34509","021-49264"
"1019247","29568","021-102730"
"1019247","29549","021-103043"
"1019247","29577","021-103266"
"1019247","28057","021-54099"
"1019247","28053","021-47076"
"1019247","35660","021-111157"
"1019247","7323","021-102035"
"1019247","36744","021-89873"
"1019247","36733","021-88710"
"1019247","7299","021-101616"
"1019247","48593","021-183238"
"1019247","48592","021-183236"
"1019247","45498","021-178290"
"1019247","45497","021-178294"
"1019247","65235","021-219194"
"1019247","65234","021-219193"
"1019247","65111","021-219192"
"1019247","65372","021-219296"
"1019247","65371","021-219297"
"1019247","45499","021-178291"
"1019247","167578","021-250039"
"1019247","45495","021-176800"
"1019247","37163","021-94249"
"1019247","37145","021-94254"
"1019247","37139","021-94253"
"1019247","37137","021-94251"
"1019247","37128","021-94252"
"1019247","37067","021-98183"
"1022523","5472","021-171405"
"1022523","5472","021-171402"
"1015910","52426","021-190049"
"1015910","52397","021-177990"
"1015910","4630","021-64028"
"1015910","4842","021-162887"
"1015910","4796","021-117438"
"1023267","55232","021-184281"
"1021262","29634","021-43751"
"1024219","66961","021-228871"
"1024219","66962","021-228873"
"1024219","73999","021-203017"
"1024219","73991","021-189688"
"1024219","14771","021-162392"
"1019850","160168","021-209405"
"1019850","160172","021-198112"
"1024051","177864","021-255934"
"1024051","170101","021-250648"
"1024051","167738","021-244231"
"1024051","45751","021-172641"
"1024051","55835","021-196153"
"1024051","45756","021-172791"
"1024051","45750","021-172644"
"1024051","45745","021-184319"
"1024051","30624","021-117026"
"1024051","30453","021-149393"
"1024051","30419","021-173601"
"1024051","30383","021-126831"
"1024051","29919","021-173598"
"1024051","29823","021-173839"
"1024051","29703","021-42765"
"1024051","29690","021-53797"
"1024051","29655","021-75759"
"1024051","29436","021-133837"
"1024051","29389","021-146237"
"1024051","29208","021-172789"
"1024051","29078","021-42685"
"1024051","28767","021-146237"
"1024051","27867","021-133835"
"1024051","46887","021-182737"
"1024051","55836","021-194874"
"1024051","56681","021-172644"
"1024051","140742","021-232391"
"1024437","162311","021-241784"
"1024437","162311","021-241801"
"1024283","61719","021-238380"
"1024283","171943","021-248436"
"1024283","18981","021-55099"
"1024283","18980","021-173625"
"1024283","162186","021-239698"
"1024283","162185","021-238914"
"1026512","75430","021-179853"
"1026512","75430","021-230202"
"1026512","59600","021-210448"
"1026512","59600","021-210357"
"1005403","168850","021-115695"
"1005403","168640","021-115691"
"1005403","168626","021-86260"
"1005403","168640","021-115670"
"1005403","168668","021-191876"
"1005403","168565","021-240757"
"1005403","168565","021-240759"
"1005403","168851","021-51993"
"1005403","168854","021-115677"
"1005403","168852","021-75236"
"1005403","168703","021-211118"
"1005403","168703","021-228653"
"1005403","168853","021-185083"
"1008781","57958","021-212075"
"1008781","18457","021-164678"
"1008781","18410","021-164674"
"1008781","18457","021-164679"
"1008393","167829","021-158393"
"1008393","167831","021-151958"
"1008393","3107","021-138159"
"1008393","3107","021-151923"
"1008393","3112","021-140762"
"1008393","3112","021-137028"
"1008966","55600","021-120179"
"1008966","167640","021-241401"
"1008966","167640","021-241400"
"1008773","63704","021-219185"
"1008653","62959","021-199761"
"1009457","162206","021-244493"
"1008714","62279","021-60396"
"1008714","62273","021-60395"
"1009467","12601","021-94074"
"1009467","13294","021-112871"
"1009467","12633","021-112867"
"1009467","12601","021-71063"
"1009483","41659","021-116278"
"1009572","171058","021-255347"
"1009572","2696","021-189850"
"1010334","39887","021-1354372"
"1010252","42410","021-173515"
"1010252","53406","021-44468"
"1015129","13318","021-109754"
"1015785","35053","021-198996"
"1015785","35053","021-174879"
"1015785","34942","021-198991"
"1015785","34942","021-198992"
"1015420","65928","021-221656"
"1015420","57218","021-208014"
"1015420","57218","021-208013"
"1015420","3899","021-99289"
"1015420","3899","021-63281"
"1015420","35073","021-97127"
"1015420","8002","021-111272"
"1015420","8002","021-128682"
"1015420","8028","021-128687"
"1015420","8028","021-116133"
"1015420","9862","021-144046"
"1015420","8039","021-99289"
"1015420","8039","021-137877"
"1015420","8039","021-54113"
"1015420","8049","021-142093"
"1015420","8047","021-149481"
"1015420","8002","021-184026"
"1015420","3899","021-191180"
"1015420","3899","021-191181"
"1015420","65927","021-221656"
"1015852","16989","021-128747"
"1015852","17016","021-128652"
"1015852","17022","021-92464"
"1015852","16969","021-128743"
"1016905","69529","021-216712"
"1016905","13248","021-155581"
"1016905","13244","021-116043"
"1016905","13240","021-79477"
"1016905","13226","021-79470"
"1016955","168423","021-235439"
"1016955","45554","021-177701"
"1016955","168421","021-242600"
"1016050","170250","021-244822"
"1016050","162233","021-240978"
"1021088","40753","021-97703"
"1021088","40681","021-54021"
"997466","177622","021-252439"
"997466","177621","021-252438"
"1021761","68401","021-236542"
"1021761","68399","021-236573"
"1024847","171800","021-78818"
"1024847","169889","021-239929"
"1024847","169928","021-257636"
"1024847","171564","021-851132"
"1024847","73213","021-212544"
"1024847","73217","021-235311"
"1024847","27270","021-49915"
"1024847","27239","021-91623"
"1024847","26854","021-94479"
"1024847","26838","021-107540"
"1020439","59468","021-250128"
"1020439","171595","021-250128"
"1010068","49769","021-192754"
"1010068","49781","021-198922"
"1010115","47735","021-182787"
"1010218","21710","021-129776"
"1010218","62484","021-194923"
"1010218","77232","021-129880"
"1010218","21621","021-68730"
"1010218","21889","021-158196"
"1010218","21848","021-129897"
"1010218","21804","021-138066"
"1010218","21762","021-129743"
"1010218","21733","021-54998"
"1010218","21720","021-69509"
"1010218","21716","021-52250"
"1010218","21797","021-135327"
"1011495","24271","021-112275"
"1011495","24263","021-108884"
"1011495","24246","021-82085"
"1011495","24236","021-82083"
"1011495","24231","021-90401"
"1011495","24228","021-82081"
"1011495","24224","021-82082"
"1011495","24220","021-87488"
"1011495","24212","021-999999"
"1011495","24202","021-108572"
"1011495","24166","021-82086"
"1015891","167736","021-243607"
"1015891","4852","021-172406"
"1015891","4358","021-163002"
"1015891","4355","021-120573"
"1015891","4335","021-74893"
"1015891","2990","021-129426"
"1015891","3323","021-129322"
"1015903","172078","021-165289"
"1015903","58043","021-223396"
"1015903","19927","021-175128"
"1015903","172069","021-165583"
"1007864","57811","021-194413"
"1007864","42481","021-156583"
"1007864","36337","021-87226"
"1007864","42457","021-75536"
"1007864","36324","021-78605"
"1007864","42503","021-123616"
"1007864","175351","021-233037"
"1016308","6676","021-127558"
"1016251","11460","021-149946"
"1016251","58948","021-201735"
"1016251","11454","021-150185"
"1016251","11409","021-150452"
"1016123","64239","021-216504"
"1016123","64238","021-216501"
"1016123","54813","021-196335"
"1016123","54817","021-196319"
"1016123","54816","021-196316"
"1016123","54808","021-196339"
"1016123","51683","021-190309"
"1016123","51711","021-180931"
"1016123","51661","021-190306"
"1016123","51647","021-190301"
"1016123","51629","021-190318"
"1016123","51612","021-190324"
"1016123","51598","021-190316"
"1016123","45081","021-171524"
"1016123","45079","021-171527"
"1016123","32387","021-142032"
"1016123","30256","021-70969"
"1016123","33357","021-168658"
"1016123","33331","021-164334"
"1016123","33239","021-164327"
"1016123","33141","021-164331"
"1016123","33068","021-48888"
"1016123","33033","021-128018"
"1016123","32995","021-128024"
"1016123","32915","021-127984"
"1016123","32865","021-126874"
"1016123","32395","021-152980"
"1016123","32375","021-142028"
"1016123","29840","021-87890"
"1016123","29916","021-152980"
"1016123","29871","021-152980"
"1016123","29860","021-88174"
"1016123","28677","021-128005"
"1016123","28649","021-149167"
"1016123","28639","021-164329"
"1016123","22996","021-126875"
"1016123","20084","021-127991"
"1016123","20527","021-127976"
"1016123","20546","021-48888"
"1016123","20630","021-128021"
"1016123","27108","021-168660"
"1016123","26208","021-128002"
"1016123","54807","021-196342"
"1016123","64242","021-216505"
"1016123","60227","021-201066"
"1016123","170824","021-253336"
"1016123","173545","021-253336"
"1016123","173550","021-253336"
"1016123","173585","021-253336"
"1016123","26361","021-164328"
"1015941","24815","021-131419"
"1015989","76368","021-233035"
"1015989","58546","021-202735"
"1015989","44671","021-164462"
"1015989","44669","021-138336"
"1015989","44668","021-169892"
"1016983","54749","021-197269"
"1016983","10784","021-111424"
"1017048","67460","021-233868"
"1017115","73319","021-215650"
"1017115","15236","021-123252"
"1017115","15180","021-84696"
"1017115","15203","021-140655"
"1017301","24647","021-88561"
"1017301","24734","021-100362"
"1017413","52405","021-120468"
"1017413","52394","021-155516"
"1017413","41431","021-158157"
"1017413","52365","021-176959"
"1017413","52262","021-184780"
"1017413","52259","021-184779"
"1017413","44045","021-120469"
"1017413","40704","021-122445"
"1017413","41544","021-120470"
"1017413","41524","021-170249"
"1017413","48775","021-154210"
"1017413","41473","021-170248"
"1017413","73823","021-213677"
"1017413","73651","021-212750"
"1017413","73616","021-218270"
"1017413","73368","021-223897"
"1017413","73366","021-223896"
"1017413","73346","021-223459"
"1017413","41386","021-118264"
