"FilingID","ReferenceID","SubreferenceID","Foreign  
Regulatory Authority"
"917853","22501","4470","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917891","14974","3134","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"917891","14977","3136","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"917891","58606","11826","Cayman Islands - Cayman Islands Monetary Authority"
"917132","40344","12676","Cayman Islands - Cayman Islands Monetary Authority"
"917132","40758","12677","Cayman Islands - Cayman Islands Monetary Authority"
"917132","41951","12678","Cayman Islands - Cayman Islands Monetary Authority"
"917132","40605","12661","Cayman Islands - Cayman Islands Monetary Authority"
"917132","40548","12662","Cayman Islands - Cayman Islands Monetary Authority"
"918045","30395","5545","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918045","30395","5549","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917925","5818","3169","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917925","5716","3171","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917925","5716","8999","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917925","5716","9000","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917925","5818","9001","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917925","5818","9002","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917925","5818","14130","Cayman Islands - Cayman Islands Monetary Authority"
"890639","70111","14344","Cayman Islands - Cayman Islands Monetary Authority"
"918040","27368","5049","Bermuda - Bermuda Monetary Authority"
"917082","56787","11286","Cayman Islands - Cayman Islands Monetary Authority"
"917082","56787","11287","Cayman Islands - Cayman Islands Monetary Authority"
"916770","58198","11751","Cayman Islands - Cayman Islands Monetary Authority"
"916770","23302","11975","Cayman Islands - Cayman Islands Monetary Authority"
"918286","11133","2747","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918286","10595","2750","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918286","11131","2751","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918286","11135","2746","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918286","65073","13278","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918390","27368","5049","Bermuda - Bermuda Monetary Authority"
"918400","65471","13354","Ireland -  Central Bank of Ireland"
"918400","65473","13355","Ireland -  Central Bank of Ireland"
"918400","58000","11707","Ireland -  Central Bank of Ireland"
"918400","56813","11294","Ireland -  Central Bank of Ireland"
"918400","56817","11295","Ireland -  Central Bank of Ireland"
"918400","54309","10660","Ireland -  Central Bank of Ireland"
"918400","48912","8974","Ireland -  Central Bank of Ireland"
"918400","48735","8941","Ireland -  Central Bank of Ireland"
"918400","48756","8945","Ireland -  Central Bank of Ireland"
"918400","66785","13674","Ireland -  Central Bank of Ireland"
"918400","48780","8949","Ireland -  Central Bank of Ireland"
"918400","54306","10658","Ireland -  Central Bank of Ireland"
"918400","54313","10665","Ireland -  Central Bank of Ireland"
"918400","54318","10674","Ireland -  Central Bank of Ireland"
"918400","57998","11706","Ireland -  Central Bank of Ireland"
"918400","58004","11710","Ireland -  Central Bank of Ireland"
"918400","58008","11711","Ireland -  Central Bank of Ireland"
"918400","65475","13357","Ireland -  Central Bank of Ireland"
"918288","65796","13437","Cayman Islands - Cayman Islands Monetary Authority"
"918288","70168","14353","Cayman Islands - Cayman Islands Monetary Authority"
"918426","19549","4114","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918426","19557","4119","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918426","18662","4137","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918426","19518","4161","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918426","19178","4192","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918426","49849","9207","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918536","6665","2193","Cayman Islands - Cayman Islands Monetary Authority"
"918536","6682","4898","Cayman Islands - Cayman Islands Monetary Authority"
"918538","6665","2193","Cayman Islands - Cayman Islands Monetary Authority"
"918538","6682","4898","Cayman Islands - Cayman Islands Monetary Authority"
"907665","50908","9789","Mauritius, Republic of - Financial Services Commission"
"907665","50912","9791","Other  
- SUPERINTENDENCIA DE BANCA Y SEGUROS, PERU"
"907665","30593","9537","Other  
- DUBAI INTERNATIONAL FINANCIAL CENTRE"
"917987","21730","4218","Cayman Islands - Cayman Islands Monetary Authority"
"918575","61935","12578","Other  
- CENTRAL BANK OF CURACAO & ST. MAARTEN"
"918575","61921","12577","British Virgin Islands - British Virgin Islands Financial Services Commission"
"918667","45797","8262","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918667","10581","2505","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918691","8112","12334","Cayman Islands - Cayman Islands Monetary Authority"
"918691","8116","12335","Cayman Islands - Cayman Islands Monetary Authority"
"918706","69525","14276","Cayman Islands - Cayman Islands Monetary Authority"
"918743","69525","14276","Cayman Islands - Cayman Islands Monetary Authority"
"918763","7421","2035","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918763","7470","2039","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918573","13151","2817","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918573","13165","2821","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918573","13108","2815","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"916593","1007","1001","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"916593","1009","1004","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"916593","1017","1017","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"916593","1019","1019","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"917860","55518","10955","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"879059","68481","83424","Cayman Islands - Cayman Islands Monetary Authority"
"879059","68481","83425","Cayman Islands - Cayman Islands Monetary Authority"
"885828","31752","5787","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"885828","31789","5799","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"885828","31827","6009","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"885828","32834","6035","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"885828","68626","14025","Cayman Islands - Cayman Islands Monetary Authority"
"919056","31752","5787","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"918832","8646","2236","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"919056","31789","5799","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"919056","31827","6009","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"919056","32834","6035","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"919056","68626","14025","Cayman Islands - Cayman Islands Monetary Authority"
"918966","50748","43364","France - Financial Markets Authority"
"918966","50748","43364","Germany - German Federal Financial Supervisory Agency"
"918966","50748","43364","Ireland -  Central Bank of Ireland"
"918966","50748","43364","United Kingdom - Financial Conduct Authority"
"918966","50748","43364","Netherlands - The Netherlands Authority for the Financial Markets"
"918966","50748","43364","Belgium - Banking, Finance and Insurance Commission"
"918966","50748","43364","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"918966","50748","43364","Denmark - Danish Financial Supervisory Authority"
"918966","50748","43364","Sweden - Swedish Financial Supervisory Authority"
"918966","50748","43364","Finland - Financial Supervision Authority"
"918966","50748","43364","Italy - National Stock Exchange Commission"
"918966","50748","43364","Spain - National Commission of Securities Markets"
"918966","50748","43364","Norway - The Banking, Insurance and Securities Commission"
"918966","74112","43366","France - Financial Markets Authority"
"918966","74112","43366","Germany - German Federal Financial Supervisory Agency"
"918966","74112","43366","Ireland -  Central Bank of Ireland"
"918966","74112","43366","United Kingdom - Financial Conduct Authority"
"918966","74112","43366","Netherlands - The Netherlands Authority for the Financial Markets"
"918966","74112","43366","Belgium - Banking, Finance and Insurance Commission"
"918966","74112","43366","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"918966","74112","43366","Denmark - Danish Financial Supervisory Authority"
"918966","74112","43366","Sweden - Swedish Financial Supervisory Authority"
"918966","74112","43366","Finland - Financial Supervision Authority"
"918966","74112","43366","Italy - National Stock Exchange Commission"
"918966","74112","43366","Spain - National Commission of Securities Markets"
"918966","74112","43366","Norway - The Banking, Insurance and Securities Commission"
"918966","74112","43366","Singapore - Monetary Authority of Singapore"
"918966","74112","43367","France - Financial Markets Authority"
"918966","74112","43367","Germany - German Federal Financial Supervisory Agency"
"918966","74112","43367","Ireland -  Central Bank of Ireland"
"918966","74112","43367","United Kingdom - Financial Conduct Authority"
"918966","74112","43367","Netherlands - The Netherlands Authority for the Financial Markets"
"918966","74112","43367","Belgium - Banking, Finance and Insurance Commission"
"918966","74112","43367","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"918966","74112","43367","Denmark - Danish Financial Supervisory Authority"
"918966","74112","43367","Sweden - Swedish Financial Supervisory Authority"
"918966","74112","43367","Finland - Financial Supervision Authority"
"918966","74112","43367","Spain - National Commission of Securities Markets"
"918966","74112","43367","Norway - The Banking, Insurance and Securities Commission"
"918966","74112","43368","France - Financial Markets Authority"
"918966","74112","43368","Germany - German Federal Financial Supervisory Agency"
"918966","74112","43368","Ireland -  Central Bank of Ireland"
"918966","74112","43368","United Kingdom - Financial Conduct Authority"
"918966","74112","43368","Netherlands - The Netherlands Authority for the Financial Markets"
"918966","74112","43368","Belgium - Banking, Finance and Insurance Commission"
"918966","74112","43368","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"918966","74112","43368","Denmark - Danish Financial Supervisory Authority"
"918966","74112","43368","Sweden - Swedish Financial Supervisory Authority"
"918966","74112","43368","Finland - Financial Supervision Authority"
"918966","74112","43368","Italy - National Stock Exchange Commission"
"918966","74112","43368","Spain - National Commission of Securities Markets"
"918966","74112","43368","Norway - The Banking, Insurance and Securities Commission"
"918966","74112","43369","France - Financial Markets Authority"
"918966","74112","43369","Germany - German Federal Financial Supervisory Agency"
"918966","74112","43369","Ireland -  Central Bank of Ireland"
"918966","74112","43369","United Kingdom - Financial Conduct Authority"
"918966","74112","43369","Netherlands - The Netherlands Authority for the Financial Markets"
"918966","74112","43369","Belgium - Banking, Finance and Insurance Commission"
"918966","74112","43369","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"918966","74112","43369","Denmark - Danish Financial Supervisory Authority"
"918966","74112","43369","Sweden - Swedish Financial Supervisory Authority"
"918966","74112","43369","Finland - Financial Supervision Authority"
"918966","74112","43369","Italy - National Stock Exchange Commission"
"918966","74112","43369","Spain - National Commission of Securities Markets"
"918966","74112","43369","Norway - The Banking, Insurance and Securities Commission"
"918966","13705","6472","Singapore - Monetary Authority of Singapore"
"918966","13705","6459","Japan - Financial Services Agency"
"919072","74112","43366","France - Financial Markets Authority"
"919072","74112","43366","Germany - German Federal Financial Supervisory Agency"
"919072","74112","43366","Ireland -  Central Bank of Ireland"
"919072","74112","43366","United Kingdom - Financial Conduct Authority"
"919072","74112","43366","Netherlands - The Netherlands Authority for the Financial Markets"
"919072","74112","43366","Belgium - Banking, Finance and Insurance Commission"
"919072","74112","43366","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"919072","74112","43366","Denmark - Danish Financial Supervisory Authority"
"919072","74112","43366","Sweden - Swedish Financial Supervisory Authority"
"919072","74112","43366","Finland - Financial Supervision Authority"
"919072","74112","43366","Italy - National Stock Exchange Commission"
"919072","74112","43366","Spain - National Commission of Securities Markets"
"919072","74112","43366","Norway - The Banking, Insurance and Securities Commission"
"919072","74112","43366","Singapore - Monetary Authority of Singapore"
"919072","74112","43367","France - Financial Markets Authority"
"919072","74112","43367","Germany - German Federal Financial Supervisory Agency"
"919072","74112","43367","Ireland -  Central Bank of Ireland"
"919072","74112","43367","United Kingdom - Financial Conduct Authority"
"919072","74112","43367","Netherlands - The Netherlands Authority for the Financial Markets"
"919072","74112","43367","Belgium - Banking, Finance and Insurance Commission"
"919072","74112","43367","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"919072","74112","43367","Denmark - Danish Financial Supervisory Authority"
"919072","74112","43367","Sweden - Swedish Financial Supervisory Authority"
"919072","74112","43367","Finland - Financial Supervision Authority"
"919072","74112","43367","Spain - National Commission of Securities Markets"
"919072","74112","43367","Norway - The Banking, Insurance and Securities Commission"
"919072","74112","43368","France - Financial Markets Authority"
"919072","74112","43368","Germany - German Federal Financial Supervisory Agency"
"919072","74112","43368","Ireland -  Central Bank of Ireland"
"919072","74112","43368","United Kingdom - Financial Conduct Authority"
"919072","74112","43368","Netherlands - The Netherlands Authority for the Financial Markets"
"919072","74112","43368","Belgium - Banking, Finance and Insurance Commission"
"919072","74112","43368","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"919072","74112","43368","Denmark - Danish Financial Supervisory Authority"
"919072","74112","43368","Sweden - Swedish Financial Supervisory Authority"
"919072","74112","43368","Finland - Financial Supervision Authority"
"919072","74112","43368","Italy - National Stock Exchange Commission"
"919072","74112","43368","Spain - National Commission of Securities Markets"
"919072","74112","43368","Norway - The Banking, Insurance and Securities Commission"
"919072","74112","43369","France - Financial Markets Authority"
"919072","74112","43369","Germany - German Federal Financial Supervisory Agency"
"919072","74112","43369","Ireland -  Central Bank of Ireland"
"919072","74112","43369","United Kingdom - Financial Conduct Authority"
"919072","74112","43369","Netherlands - The Netherlands Authority for the Financial Markets"
"919072","74112","43369","Belgium - Banking, Finance and Insurance Commission"
"919072","74112","43369","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"919072","74112","43369","Denmark - Danish Financial Supervisory Authority"
"919072","74112","43369","Sweden - Swedish Financial Supervisory Authority"
"919072","74112","43369","Finland - Financial Supervision Authority"
"919072","74112","43369","Italy - National Stock Exchange Commission"
"919072","74112","43369","Spain - National Commission of Securities Markets"
"919072","74112","43369","Norway - The Banking, Insurance and Securities Commission"
"919072","13705","6472","Singapore - Monetary Authority of Singapore"
"919072","13705","6459","Japan - Financial Services Agency"
"919072","50748","43364","France - Financial Markets Authority"
"919072","50748","43364","Germany - German Federal Financial Supervisory Agency"
