"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1039512,26880,10416,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1039512,66937,13712,"Cayman Islands - Cayman Islands Monetary Authority"
1039512,166567,116617,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1039512,26490,4866,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1039512,26375,4838,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039512,26386,4843,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039512,126734,89461,"Cayman Islands - Cayman Islands Monetary Authority"
1044873,50115,14150,"Cayman Islands - Cayman Islands Monetary Authority"
1045208,177634,117876,"Cayman Islands - Cayman Islands Monetary Authority"
1045473,5002,2440,"Cayman Islands - Cayman Islands Monetary Authority"
1045473,4621,2448,"Cayman Islands - Cayman Islands Monetary Authority"
1045685,58855,11871,"Cayman Islands - Cayman Islands Monetary Authority"
1046098,26365,7593,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1046098,26365,5437,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1046098,67270,13756,"Cayman Islands - Cayman Islands Monetary Authority"
1046098,67270,13755,"Cayman Islands - Cayman Islands Monetary Authority"
1046578,31162,5906,"Cayman Islands - Cayman Islands Monetary Authority"
1045231,65182,13307,"Cayman Islands - Cayman Islands Monetary Authority"
1047869,26613,10115,"Cayman Islands - Cayman Islands Monetary Authority"
1047869,28444,12633,"Cayman Islands - Cayman Islands Monetary Authority"
1047869,44765,8076,"Cayman Islands - Cayman Islands Monetary Authority"
1047869,44842,8102,"Cayman Islands - Cayman Islands Monetary Authority"
1047869,44842,8102,"Finland - Financial Supervision Authority"
1047869,44842,8102,"United Kingdom - Financial Conduct Authority"
1047869,44842,8102,"Netherlands - The Netherlands Authority for the Financial Markets"
1047869,44842,8102,"Sweden - Swedish Financial Supervisory Authority"
1047869,25899,4763,"United Kingdom - Financial Conduct Authority"
1047869,25899,4763,"Cayman Islands - Cayman Islands Monetary Authority"
1050096,10774,2540,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1050096,10798,2544,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1050096,10198,2468,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1050096,10589,2510,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1050096,10640,2527,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1051955,178786,118078,"Cayman Islands - Cayman Islands Monetary Authority"
1051955,178786,118079,"Cayman Islands - Cayman Islands Monetary Authority"
1051955,59330,11966,"Cayman Islands - Cayman Islands Monetary Authority"
1051955,59330,11967,"Cayman Islands - Cayman Islands Monetary Authority"
1048537,70183,14357,"Cayman Islands - Cayman Islands Monetary Authority"
1051405,176022,117622,"Denmark - Danish Financial Supervisory Authority"
1051405,176022,117622,"Netherlands - The Netherlands Authority for the Financial Markets"
1051405,176022,117622,"Italy - National Stock Exchange Commission"
1051405,176022,117622,"Ireland -  Central Bank of Ireland"
1051405,176022,117622,"United Kingdom - Financial Conduct Authority"
1051405,176022,117622,"Norway - The Banking, Insurance and Securities Commission"
1051405,176022,117622,"Belgium - Banking, Finance and Insurance Commission"
1051405,176022,117622,"Finland - Financial Supervision Authority"
1051405,74112,43366,"France - Financial Markets Authority"
1051405,74112,43366,"Germany - German Federal Financial Supervisory Agency"
1051405,74112,43366,"Ireland -  Central Bank of Ireland"
1051405,74112,43366,"United Kingdom - Financial Conduct Authority"
1051405,74112,43366,"Netherlands - The Netherlands Authority for the Financial Markets"
1051405,74112,43366,"Belgium - Banking, Finance and Insurance Commission"
1051405,74112,43366,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1051405,74112,43366,"Denmark - Danish Financial Supervisory Authority"
1051405,74112,43366,"Sweden - Swedish Financial Supervisory Authority"
1051405,74112,43366,"Finland - Financial Supervision Authority"
1051405,74112,43366,"Italy - National Stock Exchange Commission"
1051405,74112,43366,"Spain - National Commission of Securities Markets"
1051405,74112,43366,"Norway - The Banking, Insurance and Securities Commission"
1051405,74112,43366,"Singapore - Monetary Authority of Singapore"
1051405,74112,43367,"France - Financial Markets Authority"
1051405,74112,43367,"Germany - German Federal Financial Supervisory Agency"
1051405,74112,43367,"Ireland -  Central Bank of Ireland"
1051405,74112,43367,"United Kingdom - Financial Conduct Authority"
1051405,74112,43367,"Netherlands - The Netherlands Authority for the Financial Markets"
1051405,74112,43367,"Belgium - Banking, Finance and Insurance Commission"
1051405,74112,43367,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1051405,74112,43367,"Denmark - Danish Financial Supervisory Authority"
1051405,74112,43367,"Sweden - Swedish Financial Supervisory Authority"
1051405,74112,43367,"Finland - Financial Supervision Authority"
1051405,74112,43367,"Spain - National Commission of Securities Markets"
1051405,74112,43367,"Norway - The Banking, Insurance and Securities Commission"
1051405,74112,43368,"France - Financial Markets Authority"
1051405,74112,43368,"Germany - German Federal Financial Supervisory Agency"
1051405,74112,43368,"Ireland -  Central Bank of Ireland"
1051405,74112,43368,"United Kingdom - Financial Conduct Authority"
1051405,74112,43368,"Netherlands - The Netherlands Authority for the Financial Markets"
1051405,74112,43368,"Belgium - Banking, Finance and Insurance Commission"
1051405,74112,43368,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1051405,74112,43368,"Denmark - Danish Financial Supervisory Authority"
1051405,74112,43368,"Sweden - Swedish Financial Supervisory Authority"
1051405,74112,43368,"Finland - Financial Supervision Authority"
1051405,74112,43368,"Italy - National Stock Exchange Commission"
1051405,74112,43368,"Spain - National Commission of Securities Markets"
1051405,74112,43368,"Norway - The Banking, Insurance and Securities Commission"
1051405,74112,43369,"France - Financial Markets Authority"
1051405,74112,43369,"Germany - German Federal Financial Supervisory Agency"
1051405,74112,43369,"Ireland -  Central Bank of Ireland"
1051405,74112,43369,"United Kingdom - Financial Conduct Authority"
1051405,74112,43369,"Netherlands - The Netherlands Authority for the Financial Markets"
1051405,74112,43369,"Belgium - Banking, Finance and Insurance Commission"
1051405,74112,43369,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1051405,74112,43369,"Denmark - Danish Financial Supervisory Authority"
1051405,74112,43369,"Sweden - Swedish Financial Supervisory Authority"
1051405,74112,43369,"Finland - Financial Supervision Authority"
1051405,74112,43369,"Italy - National Stock Exchange Commission"
1051405,74112,43369,"Spain - National Commission of Securities Markets"
1051405,74112,43369,"Norway - The Banking, Insurance and Securities Commission"
1051405,13705,6472,"Singapore - Monetary Authority of Singapore"
1051405,13705,6459,"Japan - Financial Services Agency"
1051405,50748,43364,"Norway - The Banking, Insurance and Securities Commission"
1051405,50748,43364,"France - Financial Markets Authority"
1051405,50748,43364,"Germany - German Federal Financial Supervisory Agency"
1051405,50748,43364,"Ireland -  Central Bank of Ireland"
1051405,50748,43364,"United Kingdom - Financial Conduct Authority"
1051405,50748,43364,"Netherlands - The Netherlands Authority for the Financial Markets"
1051405,50748,43364,"Belgium - Banking, Finance and Insurance Commission"
1051405,50748,43364,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1051405,50748,43364,"Denmark - Danish Financial Supervisory Authority"
1051405,50748,43364,"Sweden - Swedish Financial Supervisory Authority"
1051405,50748,43364,"Finland - Financial Supervision Authority"
1051405,50748,43364,"Italy - National Stock Exchange Commission"
1051405,50748,43364,"Spain - National Commission of Securities Markets"
1050865,7082,6108,"Singapore - Monetary Authority of Singapore"
1050865,7082,6108,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1050865,7082,6108,"Other - KOREA- FINANCIAL SUPERVISORY SERVICE"
1050865,7201,6266,"Other - KOREA- FINANCIAL SUPERVISORY SERVICE"
1050865,166643,115654,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1050865,73172,32372,"Singapore - Monetary Authority of Singapore"
1050865,73172,32372,"Cayman Islands - Cayman Islands Monetary Authority"
1050865,50248,9333,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1045215,24538,4609,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1052098,68481,83424,"Cayman Islands - Cayman Islands Monetary Authority"
1052098,68481,83425,"Cayman Islands - Cayman Islands Monetary Authority"
1051326,180592,118386,"Cayman Islands - Cayman Islands Monetary Authority"
1051326,180591,118388,"Cayman Islands - Cayman Islands Monetary Authority"
1053757,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1053757,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1053757,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1053757,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1044088,60593,12242,"Cayman Islands - Cayman Islands Monetary Authority"
1045249,52593,10179,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1045249,52640,10183,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1045204,177706,117898,"Cayman Islands - Cayman Islands Monetary Authority"
1049761,180590,118382,"Cayman Islands - Cayman Islands Monetary Authority"
1046887,55354,10913,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1046887,62482,12688,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048694,15338,3694,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048694,15338,3693,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048694,15338,8954,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039512,56970,11329,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1039512,46673,8443,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1039512,27131,4986,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039512,27131,4987,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039512,25981,4787,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039512,66925,13702,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1040516,9621,3541,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1040516,9632,3215,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1040516,45774,8260,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1040516,7488,2047,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1046213,67070,13733,"Cayman Islands - Cayman Islands Monetary Authority"
1046213,167970,115966,"Cayman Islands - Cayman Islands Monetary Authority"
1046213,39047,7178,"Other - CAYMAN ISLANDS MONETARY AUTHORITY - CIMA"
1045557,61034,118295,"Cayman Islands - Cayman Islands Monetary Authority"
1045557,60831,117518,"Cayman Islands - Cayman Islands Monetary Authority"
1045557,60961,117535,"Cayman Islands - Cayman Islands Monetary Authority"
1045557,61034,117543,"Cayman Islands - Cayman Islands Monetary Authority"
1053818,2609,1271,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1041335,180756,118439,"Cayman Islands - Cayman Islands Monetary Authority"
1041335,180757,118440,"Cayman Islands - Cayman Islands Monetary Authority"
1052966,48608,8923,"Cayman Islands - Cayman Islands Monetary Authority"
1054359,59226,11947,"Cayman Islands - Cayman Islands Monetary Authority"
1054359,29033,5311,"Cayman Islands - Cayman Islands Monetary Authority"
1054359,70264,18367,"Cayman Islands - Cayman Islands Monetary Authority"
1054359,172099,116867,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1054359,172088,116865,"Cayman Islands - Cayman Islands Monetary Authority"
1053988,178585,118059,"Cayman Islands - Cayman Islands Monetary Authority"
1044711,173344,117248,"Cayman Islands - Cayman Islands Monetary Authority"
1046206,15198,56365,"Cayman Islands - Cayman Islands Monetary Authority"
1046074,178831,118096,"Cayman Islands - Cayman Islands Monetary Authority"
1046074,178829,118094,"Cayman Islands - Cayman Islands Monetary Authority"
1044282,50997,9802,"Other - CAYMAN ISLANDS, CAYMAN ISLANDS MONETARY AUTHORITY"
1044282,51004,9804,"Other - CAYMAN ISLANDS, THE CAYMAN ISLANDS MONETARY AUTHORITY"
1046015,39358,118298,"Cayman Islands - Cayman Islands Monetary Authority"
1043888,8280,2172,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1049540,33215,6740,"Cayman Islands - Cayman Islands Monetary Authority"
1049540,36349,6750,"Cayman Islands - Cayman Islands Monetary Authority"
1049540,36461,6774,"Cayman Islands - Cayman Islands Monetary Authority"
1049540,175432,117488,"Cayman Islands - Cayman Islands Monetary Authority"
1044422,60593,12242,"Cayman Islands - Cayman Islands Monetary Authority"
1043519,75433,46393,"Cayman Islands - Cayman Islands Monetary Authority"
1049003,65260,13391,"Cayman Islands - Cayman Islands Monetary Authority"
1049304,64083,13002,"Cayman Islands - Cayman Islands Monetary Authority"
1049379,67409,13794,"Cayman Islands - Cayman Islands Monetary Authority"
1049379,67399,13787,"Cayman Islands - Cayman Islands Monetary Authority"
1049379,67406,13789,"Cayman Islands - Cayman Islands Monetary Authority"
1049379,67410,13796,"Cayman Islands - Cayman Islands Monetary Authority"
1050169,180466,118360,"Cayman Islands - Cayman Islands Monetary Authority"
1050169,52429,10150,"Cayman Islands - Cayman Islands Monetary Authority"
1050169,52424,10147,"Cayman Islands - Cayman Islands Monetary Authority"
1050169,2352,1217,"Cayman Islands - Cayman Islands Monetary Authority"
1050169,167764,115920,"Cayman Islands - Cayman Islands Monetary Authority"
1050169,177920,117940,"Cayman Islands - Cayman Islands Monetary Authority"
1053397,28609,5248,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1053397,28712,5274,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1053397,30779,12792,"Cayman Islands - Cayman Islands Monetary Authority"
1053397,28679,5269,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1057470,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1057470,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1057470,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1057470,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1058680,176022,117622,"Denmark - Danish Financial Supervisory Authority"
1058680,176022,117622,"Netherlands - The Netherlands Authority for the Financial Markets"
1058680,176022,117622,"Italy - National Stock Exchange Commission"
1058680,176022,117622,"Ireland -  Central Bank of Ireland"
1058680,176022,117622,"United Kingdom - Financial Conduct Authority"
1058680,176022,117622,"Norway - The Banking, Insurance and Securities Commission"
1058680,176022,117622,"Belgium - Banking, Finance and Insurance Commission"
1058680,176022,117622,"Finland - Financial Supervision Authority"
1058680,74112,43366,"France - Financial Markets Authority"
1058680,74112,43366,"Germany - German Federal Financial Supervisory Agency"
1058680,74112,43366,"Ireland -  Central Bank of Ireland"
1058680,74112,43366,"United Kingdom - Financial Conduct Authority"
1058680,74112,43366,"Netherlands - The Netherlands Authority for the Financial Markets"
1058680,74112,43366,"Belgium - Banking, Finance and Insurance Commission"
1058680,74112,43366,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1058680,74112,43366,"Denmark - Danish Financial Supervisory Authority"
1058680,74112,43366,"Sweden - Swedish Financial Supervisory Authority"
1058680,74112,43366,"Finland - Financial Supervision Authority"
1058680,74112,43366,"Italy - National Stock Exchange Commission"
1058680,74112,43366,"Spain - National Commission of Securities Markets"
1058680,74112,43366,"Norway - The Banking, Insurance and Securities Commission"
1058680,74112,43366,"Singapore - Monetary Authority of Singapore"
1058680,74112,43367,"France - Financial Markets Authority"
1058680,74112,43367,"Germany - German Federal Financial Supervisory Agency"
1058680,74112,43367,"Ireland -  Central Bank of Ireland"
1058680,74112,43367,"United Kingdom - Financial Conduct Authority"
1058680,74112,43367,"Netherlands - The Netherlands Authority for the Financial Markets"
1058680,74112,43367,"Belgium - Banking, Finance and Insurance Commission"
1058680,74112,43367,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1058680,74112,43367,"Denmark - Danish Financial Supervisory Authority"
1058680,74112,43367,"Sweden - Swedish Financial Supervisory Authority"
1058680,74112,43367,"Finland - Financial Supervision Authority"
1058680,74112,43367,"Spain - National Commission of Securities Markets"
1058680,74112,43367,"Norway - The Banking, Insurance and Securities Commission"
1058680,74112,43368,"France - Financial Markets Authority"
1058680,74112,43368,"Germany - German Federal Financial Supervisory Agency"
1058680,74112,43368,"Ireland -  Central Bank of Ireland"
1058680,74112,43368,"United Kingdom - Financial Conduct Authority"
1058680,74112,43368,"Netherlands - The Netherlands Authority for the Financial Markets"
1058680,74112,43368,"Belgium - Banking, Finance and Insurance Commission"
1058680,74112,43368,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1058680,74112,43368,"Denmark - Danish Financial Supervisory Authority"
1058680,74112,43368,"Sweden - Swedish Financial Supervisory Authority"
1058680,74112,43368,"Finland - Financial Supervision Authority"
1058680,74112,43368,"Italy - National Stock Exchange Commission"
1058680,74112,43368,"Spain - National Commission of Securities Markets"
1058680,74112,43368,"Norway - The Banking, Insurance and Securities Commission"
1058680,74112,43369,"France - Financial Markets Authority"
1058680,74112,43369,"Germany - German Federal Financial Supervisory Agency"
1058680,74112,43369,"Ireland -  Central Bank of Ireland"
1058680,74112,43369,"United Kingdom - Financial Conduct Authority"
1058680,74112,43369,"Netherlands - The Netherlands Authority for the Financial Markets"
1058680,74112,43369,"Belgium - Banking, Finance and Insurance Commission"
1058680,74112,43369,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1058680,74112,43369,"Denmark - Danish Financial Supervisory Authority"
1058680,74112,43369,"Sweden - Swedish Financial Supervisory Authority"
1058680,74112,43369,"Finland - Financial Supervision Authority"
1058680,74112,43369,"Italy - National Stock Exchange Commission"
1058680,74112,43369,"Spain - National Commission of Securities Markets"
1058680,74112,43369,"Norway - The Banking, Insurance and Securities Commission"
1058680,13705,6472,"Singapore - Monetary Authority of Singapore"
1058680,13705,6459,"Japan - Financial Services Agency"
1058680,50748,43364,"Norway - The Banking, Insurance and Securities Commission"
1058680,50748,43364,"France - Financial Markets Authority"
1058680,50748,43364,"Germany - German Federal Financial Supervisory Agency"
1058680,50748,43364,"Ireland -  Central Bank of Ireland"
1058680,50748,43364,"United Kingdom - Financial Conduct Authority"
1058680,50748,43364,"Netherlands - The Netherlands Authority for the Financial Markets"
1058680,50748,43364,"Belgium - Banking, Finance and Insurance Commission"
1058680,50748,43364,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1058680,50748,43364,"Denmark - Danish Financial Supervisory Authority"
1058680,50748,43364,"Sweden - Swedish Financial Supervisory Authority"
1058680,50748,43364,"Finland - Financial Supervision Authority"
1058680,50748,43364,"Italy - National Stock Exchange Commission"
1058680,50748,43364,"Spain - National Commission of Securities Markets"
1043732,175501,117501,"Cayman Islands - Cayman Islands Monetary Authority"
1043732,47235,8614,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1049211,24568,4541,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1049211,24574,4543,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1049211,24568,28375,"Other - SHANGHAI FINANCIAL SERVICE OFFICE"
1048331,166835,115725,"Cayman Islands - Cayman Islands Monetary Authority"
1048331,68341,13968,"Cayman Islands - Cayman Islands Monetary Authority"
1048331,7607,3871,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1048331,48818,9015,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048331,10087,9016,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048331,7592,2065,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048331,11469,2666,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048331,11523,2687,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1048331,64038,12990,"Cayman Islands - Cayman Islands Monetary Authority"
1048331,66251,13555,"Cayman Islands - Cayman Islands Monetary Authority"
1048331,20947,4092,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1045296,17212,4531,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1045296,17307,4533,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1045296,8164,10992,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1045296,54601,10756,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1045296,8164,4524,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1045296,17308,4527,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1045296,17253,4535,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1051171,54225,10644,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1051171,54225,10643,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1052367,120591,83435,"Cayman Islands - Cayman Islands Monetary Authority"
1052367,120593,83436,"Cayman Islands - Cayman Islands Monetary Authority"
1049540,179238,118178,"Cayman Islands - Cayman Islands Monetary Authority"
1049540,180381,118352,"Cayman Islands - Cayman Islands Monetary Authority"
1053737,63866,12955,"Cayman Islands - Cayman Islands Monetary Authority"
1051799,177774,117902,"Cayman Islands - Cayman Islands Monetary Authority"
1055362,75433,46393,"Cayman Islands - Cayman Islands Monetary Authority"
1055526,28592,7119,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1055920,7470,2039,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1056428,41365,7627,"Cayman Islands - Cayman Islands Monetary Authority"
1052395,180736,118438,"Ireland -  Central Bank of Ireland"
1052395,180843,118446,"Ireland -  Central Bank of Ireland"
1052395,180736,118437,"Ireland -  Central Bank of Ireland"
1052177,61692,12490,"Cayman Islands - Cayman Islands Monetary Authority"
1056705,61034,118295,"Cayman Islands - Cayman Islands Monetary Authority"
1056705,60831,117518,"Cayman Islands - Cayman Islands Monetary Authority"
1056705,60961,117535,"Cayman Islands - Cayman Islands Monetary Authority"
1056705,61034,117543,"Cayman Islands - Cayman Islands Monetary Authority"
1042702,6427,5202,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1057581,67715,13899,"Cayman Islands - Cayman Islands Monetary Authority"
1058102,58198,11751,"Cayman Islands - Cayman Islands Monetary Authority"
1058102,23302,11975,"Cayman Islands - Cayman Islands Monetary Authority"
1045211,55354,10913,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1045211,62482,12688,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028685,172088,116865,"Cayman Islands - Cayman Islands Monetary Authority"
1028685,59226,11947,"Cayman Islands - Cayman Islands Monetary Authority"
1028685,29033,5311,"Cayman Islands - Cayman Islands Monetary Authority"
1028685,70264,18367,"Cayman Islands - Cayman Islands Monetary Authority"
1028685,172099,116867,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1050790,169843,116488,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1050790,69867,14295,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1050790,68570,13997,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1050790,169842,117034,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1054641,55098,12798,"Sweden - Swedish Financial Supervisory Authority"
1054641,55098,12798,"Netherlands - The Netherlands Authority for the Financial Markets"
1054641,55098,12798,"United Kingdom - Financial Conduct Authority"
1054641,55098,12798,"Finland - Financial Supervision Authority"
1054641,55098,12798,"Bermuda - Bermuda Monetary Authority"
1054641,32724,6011,"Singapore - Monetary Authority of Singapore"
1054641,32724,6011,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1054641,32724,6011,"Netherlands - The Netherlands Authority for the Financial Markets"
1054641,32724,6011,"United Kingdom - Financial Conduct Authority"
1054641,32724,6011,"Sweden - Swedish Financial Supervisory Authority"
1054641,56987,11340,"Netherlands - The Netherlands Authority for the Financial Markets"
1054641,56987,11340,"Cayman Islands - Cayman Islands Monetary Authority"
1054641,56987,11340,"Sweden - Swedish Financial Supervisory Authority"
1054641,56987,11340,"United Kingdom - Financial Conduct Authority"
1054641,56987,11340,"Finland - Financial Supervision Authority"
1040822,172019,117868,"Cayman Islands - Cayman Islands Monetary Authority"
1049446,59407,11990,"Cayman Islands - Cayman Islands Monetary Authority"
1053612,28216,5178,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1053612,28233,5182,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1054816,179437,118204,"Cayman Islands - Cayman Islands Monetary Authority"
1055023,66468,13589,"Cayman Islands - Cayman Islands Monetary Authority"
1055055,66468,13589,"Cayman Islands - Cayman Islands Monetary Authority"
1052096,57800,14313,"Cayman Islands - Cayman Islands Monetary Authority"
1052096,57800,14317,"Cayman Islands - Cayman Islands Monetary Authority"
1052096,18174,14318,"Cayman Islands - Cayman Islands Monetary Authority"
1052096,17890,14330,"Cayman Islands - Cayman Islands Monetary Authority"
1055294,39916,7968,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1044964,63682,12904,"Cayman Islands - Cayman Islands Monetary Authority"
1044964,63682,12903,"Cayman Islands - Cayman Islands Monetary Authority"
1046095,2540,8191,"Cayman Islands - Cayman Islands Monetary Authority"
1036088,7634,2060,"Cayman Islands - Cayman Islands Monetary Authority"
1048752,4864,1591,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1052079,41041,7472,"Cayman Islands - Cayman Islands Monetary Authority"
1052079,179299,118185,"Cayman Islands - Cayman Islands Monetary Authority"
1054222,167597,115877,"Cayman Islands - Cayman Islands Monetary Authority"
1049426,47074,8562,"Other - CAYMAN MONETARY AUTHORITY"
1049426,47074,8562,"United Kingdom - Financial Conduct Authority"
1049426,47074,8579,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1049426,15605,3200,"United Kingdom - Financial Conduct Authority"
1049426,15605,3200,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1049426,15894,3222,"United Kingdom - Financial Conduct Authority"
1049426,15894,3222,"Other - CAYMAN MONETARY AUTHORITY"
1049426,15968,3234,"Other - CAYMAN MONETARY AUTHORITY"
1054017,30480,5727,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1054017,65642,13414,"Cayman Islands - Cayman Islands Monetary Authority"
1054017,65644,13410,"Cayman Islands - Cayman Islands Monetary Authority"
1053490,45891,8292,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1054274,46230,11571,"Cayman Islands - Cayman Islands Monetary Authority"
1053378,27074,4968,"Cayman Islands - Cayman Islands Monetary Authority"
1055049,36933,6838,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1055307,19266,4248,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1056565,39916,7968,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1055838,13991,2980,"Other - CAYMAN ISLANDS MONETARY AUTHORITY, CAYMAN ISLANDS"
1055838,13987,10489,"Other - CAYMAN ISLANDS MONETARY AUTHORITY, CAYMAN ISLANDS"
1056772,58826,11865,"Netherlands - The Netherlands Authority for the Financial Markets"
1056772,58826,11865,"United Kingdom - Financial Conduct Authority"
1056772,58826,11864,"United Kingdom - Financial Conduct Authority"
1056772,58826,11864,"Netherlands - The Netherlands Authority for the Financial Markets"
1041997,21730,4218,"Cayman Islands - Cayman Islands Monetary Authority"
1046428,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1046428,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1046428,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1046428,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1051426,167940,118391,"Cayman Islands - Cayman Islands Monetary Authority"
1051426,68440,115964,"Cayman Islands - Cayman Islands Monetary Authority"
