"FilingID","Wrap Fee Program","Sponsor"
"941033","PORTFOLIO MANAGER PROGRAM AND PORTFOLIO MANAGER - EXCHANGE TRADED FUNDS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","CITI DYNAMIC PORTFOLIOS FOR INTERNATIONAL INVESTORS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","UMBRELLA PORTFOLIOS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","DYNAMIC ALLOCATION PORTFOLIOS - UMA PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","MANAGER SELECTION PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","CITI MANAGED MUTUAL FUND PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","CITI PORTFOLIO MANAGER PROGRAM AND PORTFOLIO MANAGER - EXCHANGE TRADED FUNDS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","MULTI-ASSET CLASS SOLUTIONS UMBRELLA PORTFOLIOS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941033","MULTI-ASSET CLASS SOLUTIONS DISCRETIONARY INVESTMENT ADVISORY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC."
"941045","VISION 2020 WEALTH MANAGEMENT PROGRAM","AIG FINANCIAL ADVISORS, INC."
"941053","SENDERO INSTITUTIONAL INVESTMENT MANAGEMENT SERVICES","SENDERO WEALTH MANAGEMENT, LLC"
"941053","INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY SMITH BARNEY LLC"
"940648","MANAGER SELECT ACCOUNT","LPL FINANCIAL LLC AND AXA ADVISORS LLC"
"940648","STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INC."
"940648","ACCESS PROGRAM","UBS FINANCIAL SERVICES, INC."
"940648","STRATEGIC WEALTH PORTFOLIO PROGRAM (SWP)","UBS FINANCIAL SERVICES, INC."
"940648","MASTERS MANAGERS INVESTMENT CONSULTING SERVICE","WELLS FARGO ADVISORS, LLC"
"940648","MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC."
"940648","ASSET-BASED INVESTMENT MANAGEMENT PROGRAM","ROBERT W. BAIRD & CO. INCORPORATED"
"940648","MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC."
"940648","MANAGED ACCOUNT CONNECTION","CHARLES SCHWAB & CO., INC."
"940648","MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC."
"940648","MANAGER OF MANAGERS PROGRAM","BRINKER CAPITAL, INC."
"940648","ADVISER SELECT PROGRAM","DEUTSCHE BANK ALEX. BROWN DIVISION OF DEUTSCHE BANK SECURITIES INC."
"940648","MANAGED ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT, INC."
"940648","STRATEGIC INVESTMENT SERVICES PROGRAM (STRATIS)","JPMORGAN CHASE & CO. (FKA, BEAR, STEARNS & CO., INC.)"
"940648","CONSULTING AND EVALUATION SERVICES PROGRAM (CES)","MORGAN STANLEY SMITH BARNEY LLC / CITIGROUP GLOBAL MARKETS, INC."
"940648","CONSULTING GROUP SELECT UMA PROGRAM (UMA)","MORGAN STANLEY SMITH BARNEY LLC AND MSSB PRIVATE PORTFOLIO GROUP"
"940648","FIDUCIARY SERVICES PROGRAM (FS)","MORGAN STANLEY SMITH BARNEY LLC"
"940648","MANAGED ACCOUNT PROGRAM (STIFEL AND UBS PIMCO/NFJ BALANCED STRATEGY)","ALLIANZ GLOBAL INVESTORS MANAGED ACCOUNTS, LLC"
"940648","CONSULTING GROUP SELECT UMA PROGRAM (LOCKWOOD-PERSHING UMA)","CITIGROUP GLOBAL MARKETS, INC."
"940648","STRATEGIC PORTFOLIO ADVISOR SERVICE (SPA)","BANK OF AMERICA CORPORATION (FKA, MERRILL LYNCH WEALTH MANAGEMENT)"
"940648","UNIFIED MANAGED ACCOUNT (UMA) PROGRAM (MANAGED ACCOUNT ADVISERS LLC)","BANK OF AMERICA CORPORATION (FKA, MERRILL LYNCH)"
"940648","ASSET-BASED INVESTMENT MANAGEMENT PROGRAM","JANNEY MONTGOMERY SCOTT, LLC"
"940648","CALLAN UMA PROGRAM (CALLAN-NATIXIS-UMA)","NGAM ADVISORS, L.P. AND CALLAN ASSOCIATES INC."
"940648","FIDUCIARY SERVICES PROGRAM (LOCKWOOD-PERSHING FS)","CITIGROUP GLOBAL MARKETS INC."
"940648","INVESTMENT MANAGEMENT SERVICE PROGRAM (IMS); CONSULTING GROUP INSTITUTIONAL SERVICES (CGIS)","MORGAN STANLEY SMITH BARNEY LLC/CITIGROUP GLOBAL MARKETS, INC."
"940648","INVESTMENT ADVISORY PLATFORM (CSA/IMSA MODEL)","ASSETMARK, INC. (FKA, GENWORTH FINANCIAL WEALTH MANAGEMENT, INC. (GFWM))"
"940648","INSTITUTIONAL (IWS)","FIDELITY BROKERAGE SERVICES LLC AND NATIONAL FINANCIAL SERVICES LLC"
"940648","THIRD PARTY MODELS PROGRAM (ENVESTNET-STRATEGIST-UMA)","ENVESTNET ASSET MANAGEMENT, INC."
"940648","WEALTH MANAGEMENT SOLUTIONS (WMS)","ENVESTNET ASSET MANAGEMENT, INC. (FKA, PRUDENTIAL INVESTMENTS LLC (PRUCO SECURITIES LLC))"
"940648","MANAGED ACCOUNT PROGRAM","SOUTH CAROLINA BANK & TRUST (SCBT)"
"940648","MANAGED ACCOUNT PROGRAM","FIRST TENNESSEE BANK NATIONAL ASSOCIATION"
"940648","MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES, INC."
"940648","CONSULTING DIRECT PROGRAM","DEUTSCHE BANK ALEX. BROWN DIVISION OF DEUTSCHE BANK SECURITIES INC."
"940648","MANAGER ACCESS NETWORK (MAN)","LPL FINANCIAL LLC"
"940923","COVENANT MULTI-FAMILY OFFICE, LLC WRAP PROGRAM","COVENANT MULTI-FAMILY OFFICE, LLC"
"940962","ENVESTNET ASSET MANAGEMENT","ENVESTNET ASSET MANAGEMENT"
"940962","PLACEMARK INVESTMENTS","PLACEMARK INVESTMENTS"
"940962","CAAP","CAMBRIDGE INVESTMENT RESEARCH"
"940962","DIVERSIFIED MANAGED ALLOCATIONS","WELLS FARGO"
"940962","MASTERS INVESTMENT CONSULTING SERVICES","WELLS FARGO"
"940962","MANAGER SELECT","LPL"
"940962","ING FP","ING FP"
"940962","FOLIO DYNAMICS","FOLIO DYNAMICS"
"941067","INVESTMENT PHILOSOPHY PORTFOLIO MULTIPLE ACCOUNTS PROGRAM","BARCLAYS CAPITAL INC."
"941067","INVESTMENT ADVISOR REPRESENTATIVE PROGRAM","BARCLAYS CAPITAL INC."
"941067","PORTFOLIO MANAGEMENT PROGRAM (EQUITY, FIXED INCOME AND ETF TACTICAL ALLOCATION STRATEGIES)","BARCLAYS CAPITAL INC."
"941079","LEGACY MANAGED PORTFOLIO II","LWM ADVISORY SERVICES, LLC"
"941082","NORTHSTAR WRAP PROGRAM","NORTHSTAR WEALTH PARTNERS, LLC"
"941115","JANUARY CAPITAL WRAP PROGRAM","JANUARY CAPITAL ADVISORS LLC"
"941163","WCG ISC PORTFOLIOS","WCG WEALTH ADVISORS, LLC"
"941189","STIFEL CLIENT DIRECTED UNIFIED MANAGED ACCOUNT PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
"941189","STIFEL FUNDAMENTALS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
"941189","STIFEL UNISON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
"941189","STIFEL HORIZON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
"941189","STIFEL SOLUTIONS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
"941189","STIFEL SCORE PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
"941189","STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
"941189","STIFEL SPECTRUM PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
"941189","STIFEL INVESTMENT MANAGEMENT CONSULTING PROGRAM","STIFEL NICOLAUS & COMPANY, INCORPORATED"
"941182","LUMINOUS CAPITAL, LLC PROGRAM","LUMINOUS CAPITAL (A DIVISION OF FRIM)"
"941182","FIRST REPUBLIC MODEL PORTFOLIOS","FIRST REPUBLIC INVESTMENT MANAGEMENT, INC."
"941203","LINCOLN CAPTITAL WRAP FEE PROGRAM","LINCOLN CAPITAL, LLC"
"941202","CONCENTRUM WEALTH MANAGEMENT WRAP PROGRAM","CONCENTRUM WEALTH MANAGEMENT"
"941216","LOCKWOOD MASTER MANAGER AGREEMENT","LOCKWOOD ADVISORS, INC."
"941216","STIFEL MANAGED ASSET PROGRAM","STIFEL NICOLAUS"
"941216","THIRD PARTY MODELS PROGRAM","ENVESTNET"
"941216","WILLIAM BLAIR SELECT INVESTMENT PARTNERS","WILLIAM BLAIR & CO."
"941260","ROBERT W. BAIRD & CO. INC. INVESTMENT CONSULTING SERVICES","ROBERT W. BAIRD & CO."
"941260","ZIEGLER CONSULTING SERVICES","B. C. ZIEGLER AND COMPANY"
"941260","AMERIPRISE PREMIER PORTFOLIO SERVICES","AMERIPRISE FINANCIAL SERVICES, INC."
"941260","RBC WEALTH MANAGEMENT-SPONSORED CONSULTING SOLUTIONS","RBC WEALTH MANAGEMENT"
"941260","STRATEGIC INVESTMENT SERVICES (STRATIS) PROGRAM","J.P. MORGAN SECURITIES"
"941260","LOCKWOOD MANAGED ACCOUNT LINK/LOCKWOOD MANAGED ACCOUNT ADVISOR/LOCKWOOD SPONSORED MANAGED ACCOUNT PROGRAM","LOCKWOOD ADVISORS INC."
"941260","STIFEL MANAGED ASSETS PROGRAM","STIFEL, NICOLAUS & COMPANY, INC."
"941260","INVESTMENT ADVISORY SERVICE PROGRAM","OPPENHEIMER ASSET MANAGEMENT INC."
"941260","FIDUCIARY SERVICES","MORGAN STANLEY SMITH BARNEY LLC"
"941260","BARCLAYS WEALTH","BARCLAYS CAPITAL INC."
"941260","PREFERRED ADVISORS PROGRAM/MANAGER PORTFOLIO SERVICES PROGRAM","CREDIT SUISSE SECURITIES, LLC"
"941260","MANAGER SELECT PROGRAM","LPL FINANCIAL CORPORATION"
"941260","VIEW CAPITAL INVESTMENT MANAGER ADVISORY SERVICES PROGRAM","VIEW CAPITAL ADVISORS, LLC"
"941260","SCHWAB MANAGED ACCOUNT SELECT & MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC."
"941260","ASSET MANAGEMENT CONSULTING PROGRAM","THOMAS WEISEL PARTNERS"
"941260","FIDUCIARY SERVICES","CITIGROUP GLOBAL MARKETS INC"
"941260","PORTFOLIO MANAGER PROGRAM","CHASE INVESTMENT SERVICES CORP"
"941260","JEFFERIES MANAGED ACCOUNT SOLUTIONS","JEFFERIES & COMPANY, INC."
"941260","GLOBAL MANAGER STRATEGIES SEPARATE ACCOUNT PROGRAM","GOLDMAN, SACHS & CO."
"941260","ACCESS & STRATEGIC WEALTH PORTFOLIO PROGRAMS","UBS FINANCIAL SERVICES INC."
"941260","LOCKWOOD MANAGED ACCOUNT UTILITY/MANAGED ACCOUNT COMMAND","BENJAMIN F. EDWARDS & COMPANY"
"941260","LOCKWOOD MANAGED ACCOUNT UTILITY/MANAGED ACCOUNT COMMAND","FIELDPOINT PRIVATE SECURITIES LLC"
"941260","LOCKWOOD MANAGED ACCOUNT UTILITY/MANAGED ACCOUNT COMMAND","WESTERN INTERNATIONAL SECURITIES, INC."
"918425","COASTAL CAPITAL WRAP FEE PROGRAM","COASTAL CAPITAL GROUP, INC."
"941280","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","AMERITAS INVESTMENT CORPORATION"
"941280","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","PRUCO SECURITIES, LLC"
"941280","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","MUTUAL SERVICE CORPORATION"
"941280","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","ROYAL ALLIANCE ASSOCIATES, INC."
"941280","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","FSC SECURITIES CORPORATION"
"941280","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","SAGEPOINT FINANCIAL, INC. (F/K/A AIG FINANCIAL ADVISORS)"
"941280","INVESTMENT ADVISORY SERVICE PROGRAM","OPPENHEIMER ASSET MANAGEMENT INC."
"941280","MANAGED PORTFOLIO STRATEGIES PROGRAM","LUCIA WEALTH SERVICES"
"941280","RBC CAPITAL MARKETS TOTAL PORTFOLIO PROGRAM","RBC CAPITAL MARKETS INC."
"941280","UNIFIED MANAGED ACCOUNT PROGRAM","D.A. DAVIDSON & CO."
"941280","UNIFIED MANAGED ACCOUNT PROGRAM","JANNEY MONTGOMERY SCOTT LLC"
"941280","UNIFIED MANAGED ACCOUNT PROGRAM","J.J.B HILLIARD, W.L. LYONS, LLC"
"941280","UNIFIED MANAGED ACCOUNT PROGRAM","J.P. MORGAN INVESTMENT MANAGEMENT INC."
"941280","WRAP FEE PROGRAM","WRAPMANAGER, INC"
"941280","PROACTIVE MONEY MANAGEMENT PROGRAM","WORLD EQUITY GROUP, INC."
"941280","ARCHITECT PROGRAM","BMO NESBITT BURNS, INC"
"940417","EDELMAN MANAGED ASSET PROGRAM","EDELMAN FINANCIAL SERVICES, LLC"
"938950","CONSULTING SOLUTIONS","RBC CAPITAL MARKETS, LLC"
"938950","PORTFOLIO FOCUS","RBC CAPITAL MARKETS, LLC"
"938950","RESOURCE II","RBC CAPITAL MARKETS, LLC"
"940702","PLATINUM SOLUTIONS STRATEGIC INDEX PORTFOLIOS","LINCOLN INVESTMENT PLANNING, LLC"
"940702","PLATINUM SOLUTIONS CLIENT CUSTOM PORTFOLIO","LINCOLN INVESTMENT PLANNING, LLC"
"941341","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","AMERITAS INVESTMENT CORPORATION"
"941341","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","PRUCO SECURITIES, LLC"
"941341","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","MUTUAL SERVICE CORPORATION"
"941341","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","ROYAL ALLIANCE ASSOCIATES, INC."
"941341","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","FSC SECURITIES CORPORATION"
"941341","DIVERSIFIED MULTI-STRATEGY PORTFOLIOS","SAGEPOINT FINANCIAL, INC. (F/K/A AIG FINANCIAL ADVISORS)"
"941341","INVESTMENT ADVISORY SERVICE PROGRAM","OPPENHEIMER ASSET MANAGEMENT INC."
"941341","MANAGED PORTFOLIO STRATEGIES PROGRAM","LUCIA WEALTH SERVICES"
"941341","RBC CAPITAL MARKETS TOTAL PORTFOLIO PROGRAM","RBC CAPITAL MARKETS INC."
"941341","UNIFIED MANAGED ACCOUNT PROGRAM","D.A. DAVIDSON & CO."
"941341","UNIFIED MANAGED ACCOUNT PROGRAM","JANNEY MONTGOMERY SCOTT LLC"
"941341","UNIFIED MANAGED ACCOUNT PROGRAM","J.J.B HILLIARD, W.L. LYONS, LLC"
"941341","UNIFIED MANAGED ACCOUNT PROGRAM","J.P. MORGAN INVESTMENT MANAGEMENT INC."
"941341","WRAP FEE PROGRAM","WRAPMANAGER, INC"
"941341","PROACTIVE MONEY MANAGEMENT PROGRAM","WORLD EQUITY GROUP, INC."
"941341","ARCHITECT PROGRAM","BMO NESBITT BURNS, INC"
"941105","HOLISTIC FINANCIAL PARTNERS PROGRAM","HOLISTIC FINANCIAL PARTNERS, LLC"
"941354","MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
"941354","MERRILL LYNCH UNIFIED MANAGED ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
"941354","MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
"941354","MERRILL LYNCH PERSONAL INVESTMENT ADVISORY(R)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
"941348","DB PRIVATE BANK","DEUTCHE BANK ALEX. BROWN"
"941348","GLOBAL WEALTH AND INVESTMENTS","BANK OF AMERICA"
"941154","MANAGED ACCOUNT WRAP PROGRAM","LOCKWOOD ADVISOR INCORPORATED"
"941154","ADVISOR NETWORK PROGRAM","WELLS FARGO BANKS N.A."
"941380","CPF TEXAS WRAP FEE PROGRAM","VESTPRO FINANCIAL PARTNERS, INC."
"941389","SEPARATELY MANAGED ACCOUNTS PROGRAM","STIFEL, NICOLAUS & COMPANY, INC."
"941389","BAIRD PREFERRED MANAGERS PROGRAM","ROBERT W. BAIRD & COMPANY INC."
"941389","MID ATLANTIC PORTFOLIO SOLUTIONS PROGRAM","MID ATLANTIC FINANCIAL MANAGEMENT, INC"
"941389","ENVESTNET PREMIER ASSET MANAGEMENT PROGRAM","ENVESTNET-PMC"
"941389","LINC SOLUTIONS","LINCOLN FINANCIAL"
"941389","UNIFIED OVERLAY MANAGEMENT PROGRAM","FDX ADVISORS, INC."
"941389","CONSULTING PROGRAM","DIASTOLE WEALTH MANAGEMENT"
"941389","PREFERRED ADVISORS PROGRAM","CREDIT SUISSE"
"941389","AMERIPRISE SELECT SEPARATE ACCOUNTS PROGRAM","AMERIPRISE FINANCIAL SERVICES, INC."
"941389","PNC MANAGED INVESTMENTS","LOCKWOOD ADVISORS"
"941389","HARBOUR INVESTMENTS","HARBOUR"
"941389","MANAGER ACCESS NETWORK","LPL"
"941389","SELECT ADVISORY SERVICES","SCOTT AND STRINGFELLOW"
"941389","MANAGED ACCOUNTS CONSULTING PROGRAMS","UBS FINANCIAL SERVICES"
"941389","PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS"
"941397","PRIVATE INVESTMENT MANAGEMENT (PIM)","WELLS FARGO ADVISORS"
"941397","WRAPMANAGER WRAP FEE PROGRAM","WRAPMANAGER INC."
"941406","CAMBRIDGE MANAGED ACCOUNT PROGRAM","CAMBRIDGE INVESTMENT RESEARCH, INC,"
"941271","PORTFOLIO DESIGNS","QUESTAR ASSET MANAGEMENT"
"941271","ASSET DESIGNS","QUESTAR ASSET MANAGEMENT"
"941271","ADVISORFLEX","QUESTAR ASSET MANAGEMENT"
"941436","CLIENT FOCUSED","CLIENT ONE SECURITIES LLC"
"941436","CLIENT CENTERED","CLIENT ONE SECURITIES LLC"
"941437","SPECTRUM INVESTMENT PROGRAM","BB&T SECURITIES, LLC"
"941437","PROFESSIONAL MANAGEMENT PROGRAM","BB&T SECURITIES, LLC"
"941437","S&S ADVISOR ACCOUNT PROGRAM","BB&T SECURITIES, LLC"
"941437","UNIFIED MANAGED ACCOUNT PROGRAM","BB&T SECURITIES, LLC"
"941437","CHOICE PORTFOLIOS","BB&T SECURITIES, LLC"
"939205","MASTER MANAGER PRODUCT PROGRAM","WELLS FARGO ADVISORS, LLC"
"939205","DMA MANAGER PRODUCT PROGRAM","WELLS FARGO ADVISORS, LLC"
"939205","NETWORK PROGRAM","WELLS FARGO ADVISORS, LLC"
"939205","MANAGER SELECT AND CONSOLIDATED MANAGED ACCOUNTS","ASSETMARK F.K.A. GENWORTH FINANCIAL WEALTH MANAGEMENT, INC."
"939205","UBS STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES INC."
"939205","UBS MAC","UBS FINANCIAL SERVICES"
"939205","UBS ACCESS PROGRAM","UBS FINANCIAL SERVICES, INC."
"939205","RAYMOND JAMES FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES"
"939205","RAYMOND JAMES FREEDOM SEPARATELY MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATE"
"939205","MANAGED ACCOUNT SELECT PROGRAM","CHARLES SCHWAB"
"939205","MANAGED ACCOUNT ACCESS PROGRAM","CHARLES SCHWAB"
"939205","THIRD PARTY MODELS PROGRAM-ENVESTNET MANAGER CONSOLE; PORTFOLIO OVERLAY FUNCTION PROGRAM","ENVESTNET"
"939205","FIDUCIARY SERVICES PROGRAM","CITI PRIVATE BANK"
"939205","SELECT UMA","MORGAN STANLEY SMITH BARNEY LLC"
"939205","CORE ASSET MANAGER","BRINKER CAPITAL INC"
"940981","KLK CAPITAL MANAGEMENT WRAP FEE PROGRAM","KLK CAPITAL MANAGEMENT LLC"
"941470","VIVID WRAP PROGRAM","VIVID FINANCIAL MANAGEMENT, INC."
"941319","OUTSIDE MANAGER (OSM)","RAYMOND JAMES"
"941496","INTERCONTINENTAL MANAGED ASSETS PROGRAM THIRD PARTY EQUITY","INTERCONTINENTAL WEALTH ADVISORS, LLC"
"941496","INTERCONTINENTAL MANAGED ASSETS PROGRAM IWA EQUITY","INTERCONTINENTAL WEALTH ADVISORS, LLC"
"941504","ALPHA SOLUTIONS","HARVEST INVESTMENT SERVICES, LLC"
"938846","FOURSTAR WEALTH ADVISORS WRAP FEE PROGRAM","FOURSTAR WEALTH ADVISORS, LLC"
"941356","INVEST FORWARD INC. WRAP FEE PROGRAM","INVEST FORWARD, INC."
"939929","SELF-SPONSORED","LOYOLA ASSET MANAGEMENT LLC"
"940865","LCM PRIVATE ASSET MANAGEMENT PROGRAM","LCM CAPITAL MANAGEMENT, INC."
"941198","SYNOVUS UMA","SYNOVUS BANK"
"941198","LOCKWOOD MANAGED ACCOUNT PROGRAM","LOCKWOOD ADVISORS"
"941198","THE UBS MAC ELIGIBLE","UBS WEALTH MANAGEMENT AMERICAS"
"941198","MODEL PORTFOLIO ADVISER PROGRAM","PLACEMARK INVESTMENTS"
"934164","GAINES FINANCIAL GROUP, INC WRAP FEE PROGRAM","GAINES FINANCIAL GROUP, INC."
"941542","V WEALTH MANAGEMENT WRAP FEE PROGRAM","V WEALTH MANAGEMENT"
"941534","CLIENT CENTERED MANAGED","CLIENT ONE SECURITIES LLC"
"941534","CLIENT FOCUSED MANAGED","CLIENT ONE SECURITIES LLC"
"941589","WELLS FARGO ADVISORS","WELLS FARGO"
"941589","DAVID A. NOYES RETAIL WRAP","DAVID A. NOYES & COMPANY"
"941589","MCALLISTER FINANCIAL PLANNING","TOM MCALLISTER"
"941589","MORRIS GROUP","BARRY MUHS"
"941589","MORRIS GROUP","JOHN SIMMONS"
"941589","SHEAFF BROCK INVESTMENT ADVISORS, LLC","SHEAFF BROCK"
"941589","STIFEL NICHOLAS","STIFEL NICHOLAS"
"941589","MERRILL LYNCH","MERRILL LYNCH"
"941613","STRATOS WEALTH MANAGEMENT II (SWM II)","STRATOS WEALTH PARTNERS, LTD"
"941613","ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH PARTNERS, LTD"
"941642","MODERATE GROWTH THE MIDWESTERN WAY","MSTC"
"941648","ADVISOR SELECT ADVISORYONE","CETERA ADVISOR NETWORKS LLC"
"941648","PRIME PORTFOLIO SERVICES","CETERA ADVISOR NETWORKS LLC"
"941648","MUTUAL FUND/ EXCHANGE TRADED FUNDS ADVISORY PROGRAM","CETERA ADVISOR NETWORKS LLC"
"941648","NEXT GENERATION ADVISORY (XMA) PROGRAM","CETERA ADVISOR NETWORKS LLC"
"941648","PREMIER PORTFOLIO MANAGEMENT","CETERA ADVISOR NETWORKS LLC"
"941648","MANAGED WEALTH ADVANTAGE","CETERA ADVISOR NETWORKS LLC"
"941648","FUND SELECT PREMIER","CETERA ADVISOR NETWORKS AND LOCKWOOD ADVISORS, INC."
"941645","INVESTMENT PHILOSOPHY PORTFOLIO MULTIPLE ACCOUNTS PROGRAM","BARCLAYS CAPITAL INC."
"941645","INVESTMENT ADVISOR REPRESENTATIVE PROGRAM","BARCLAYS CAPITAL INC."
"941645","PORTFOLIO MANAGEMENT PROGRAM (EQUITY, FIXED INCOME AND ETF TACTICAL ALLOCATION STRATEGIES)","BARCLAYS CAPITAL INC."
"941650","NEXT GENERATION ADVISORY (XMA) PROGRAM","CETERA ADVISORS LLC"
"941650","PREMIER PORTFOLIO MANAGEMENT","CETERA ADVISORS LLC"
"941650","ADVISOR SELECT","CETERA ADVISORS LLC"
"941650","MUTUAL FUND/EXCHANGE TRADED FUNDS ADVISORY PROGRAM","CETERA ADVISORS LLC"
"941650","MANAGED WEALTH ADVANTAGE","CETERA ADVISORS"
"941650","PRIME PORTFOLIO SERVICES","CETERA ADVISORS LLC"
"941664","ALTERNATIVE FOCUS ACCOUNT","JANNEY MONTGOMERY SCOTT LLC"
"941664","ADVISER'S","JANNEY MONTGOMERY SCOTT LLC"
"941664","CLASSIC","JANNEY MONTGOMERY SCOTT LLC"
"941664","JANNEY CAPITAL MANAGEMENT DIRECT","JANNEY MONTGOMERY SCOTT LLC"
"941664","PARTNERS ADVISORY","JANNEY MONTGOMERY SCOTT LLC"
"941664","COMPASS","JANNEY MONTGOMERY SCOTT LLC"
"941664","KEYSTONE","JANNEY MONTGOMERY SCOTT LLC"
"941664","ETF ADVANTAGE","JANNEY MONTGOMERY SCOTT LLC"
"941664","ADVISER'S MSP","JANNEY MONGTOMERY SCOTT LLC"
"941664","RUSSELL STRATEGIES","JANNEY MONGTOMERY SCOTT LLC"
"941664","PIONEER","JANNEY MONTGOMERY SCOTT LLC"
"941664","INVESTORS SELECT","JANNEY MONTGOMERY SCOTT LLC"
"941666","ALTERNATIVE FOCUS ACCOUNT","JANNEY MONTGOMERY SCOTT LLC"
"941666","ADVISER'S","JANNEY MONTGOMERY SCOTT LLC"
"941666","CLASSIC","JANNEY MONTGOMERY SCOTT LLC"
"941666","JANNEY CAPITAL MANAGEMENT DIRECT","JANNEY MONTGOMERY SCOTT LLC"
"941666","PARTNERS ADVISORY","JANNEY MONTGOMERY SCOTT LLC"
"941666","COMPASS","JANNEY MONTGOMERY SCOTT LLC"
"941666","KEYSTONE","JANNEY MONTGOMERY SCOTT LLC"
"941666","ETF ADVANTAGE","JANNEY MONTGOMERY SCOTT LLC"
"941666","ADVISER'S MSP","JANNEY MONGTOMERY SCOTT LLC"
"941666","RUSSELL STRATEGIES","JANNEY MONGTOMERY SCOTT LLC"
"941666","PIONEER","JANNEY MONTGOMERY SCOTT LLC"
"941666","INVESTORS SELECT","JANNEY MONTGOMERY SCOTT LLC"
"941415","ALTERNATIVE FOCUS ACCOUNT","JANNEY MONTGOMERY SCOTT LLC"
"941415","ETF ADVANTAGE","JANNEY MONTGOMERY SCOTT LLC"
"941415","KEYSTONE","JANNEY MONTGOMERY SCOTT LLC"
"941415","JANNEY CAPITAL MANAGEMENT DIRECT","JANNEY MONTGOMERY SCOTT LLC"
"941668","NEXT GENERATION MANAGED ACCOUNT (XMA) PROGRAM","CETERA INVESTMENT ADVISERS LLC"
"941668","PRIME PORTFOLIO SERVICES","CETERA INVESTMENT ADVISERS LLC"
"941668","SMART SELECT","CETERA INVESTMENT ADVISERS LLC"
"941668","MANAGED WEALTH ADVANTAGE (MWA) PROGRAM","CETERA INVESTMENT ADVISERS LLC"
"941668","PREMIER PORTFOLIO MANAGEMENT","CETERA INVESTMENT ADVISERS LLC"
"941668","MUTUAL FUND/EXCHANGE TRADED FUND ADVISORY PROGRAM","CETERA INVESTMENT ADVISERS LLC"
"941669","MF/ETF ADVISORY PROGRAM","CETERA ADVISOR NETWORKS LLC, CETERA ADVISORS LLC, CETERA INVESTMENT ADVISERS LLC"
"941674","ASHTON THOMAS WRAP PROGRAM","ASHTON THOMAS PRIVATE WEALTH, LLC"
