"FilingID","Country/Authority"
"920254","India - Securities and Exchange Board of India"
"920254","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"920254","Japan - Financial Services Agency"
"920255","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"920256","United Kingdom - Financial Conduct Authority"
"920263","Hong Kong - Securities and Futures Commission"
"920244","Other: HIGHBRIDGE PRINCIPAL STRATEGIES (UK), LLP  (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"920244","Other: HIGHBRIDGE CAPITAL MANAGEMENT (HONG KONG) LIMITED (RELYING ADVISER) - HONG KONG - SECURITIES AND FUTURES COMMISSION"
"920244","Other: HIGHBRIDGE CAPITAL MANAGEMENT (UK), LTD. (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"920244","Other: HIGHBRIDGE PRINCIPAL STRATEGIES, LLC (RELYING ADVISER) - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"918860","Canada - Ontario Securities Commission"
"918860","Japan - Financial Services Agency"
"916816","United Kingdom - Financial Conduct Authority"
"920226","Canada - Ontario Securities Commission"
"920226","Canada - British Columbia Securities Commission"
"920226","Canada - Alberta Securities Commission"
"920226","Canada - Quebec, Financial Markets Authority"
"921179","Canada - Ontario Securities Commission"
"921179","Canada - British Columbia Securities Commission"
"921179","Canada - Alberta Securities Commission"
"921179","Canada - Quebec, Financial Markets Authority"
"913016","Ireland -  Central Bank of Ireland"
"913016","Canada - Ontario Securities Commission"
"913016","Germany - German Federal Financial Supervisory Agency"
"913016","Canada - British Columbia Securities Commission"
"913016","Canada - Quebec, Financial Markets Authority"
"913016","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"921210","Ireland -  Central Bank of Ireland"
"921237","Canada - British Columbia Securities Commission"
"921237","Canada - Alberta Securities Commission"
"921237","Canada - Quebec, Financial Markets Authority"
"921237","Canada - Ontario Securities Commission"
"921237","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"919571","Hong Kong - Securities and Futures Commission"
"916359","Canada - Ontario Securities Commission"
"919432","Germany - German Federal Financial Supervisory Agency"
"921279","Canada - Ontario Securities Commission"
"916647","Hong Kong - Securities and Futures Commission"
"916647","United Kingdom - Financial Conduct Authority"
"916801","Other: CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY - REGISTERED"
"916801","Other: SINGAPORE - MONETARY AUTHORITY OF SINGAPORE - REGISTERED"
"921114","Other: HIGHBRIDGE CAPITAL MANAGEMENT (UK), LTD. (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"921114","Other: HIGHBRIDGE PRINCIPAL STRATEGIES, LLC (RELYING ADVISER) - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"921114","Other: HIGHBRIDGE PRINCIPAL STRATEGIES (UK), LLP  (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"921114","Other: HIGHBRIDGE CAPITAL MANAGEMENT (HONG KONG) LIMITED (RELYING ADVISER) - HONG KONG - SECURITIES AND FUTURES COMMISSION"
"921139","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"921146","United Kingdom - Financial Conduct Authority"
"918663","India - Securities and Exchange Board of India"
"917984","Ireland -  Central Bank of Ireland"
"917984","Canada - Alberta Securities Commission"
"917984","Canada - British Columbia Securities Commission"
"917984","Canada - Manitoba Securities Commission"
"917984","Canada - New Brunswick Securities Commission"
"917984","Canada - Prince Edward Island, Securities Office"
"917984","Canada - Quebec, Financial Markets Authority"
"917984","Canada - Saskatchewan Financial Services Commission"
"917984","Canada - Nova Scotia Securities Commission"
"917984","Canada - Ontario Securities Commission"
"917984","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"921121","Canada - Ontario Securities Commission"
"921127","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"922097","Canada - Ontario Securities Commission"
"921127","India - Securities and Exchange Board of India"
"922097","Canada - Alberta Securities Commission"
"921127","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"922097","Canada - British Columbia Securities Commission"
"921127","Japan - Financial Services Agency"
"922097","Canada - Saskatchewan Financial Services Commission"
"922097","Canada - Manitoba Securities Commission"
"922097","Canada - Quebec, Financial Markets Authority"
"922097","Canada - Prince Edward Island, Securities Office"
"922097","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"921169","Hong Kong - Securities and Futures Commission"
"921351","Japan - Financial Services Agency"
"921351","Ireland -  Central Bank of Ireland"
"918135","United Kingdom - Financial Conduct Authority"
"923208","Canada - Alberta Securities Commission"
"923208","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"923208","Canada - New Brunswick Securities Commission"
"923208","Canada - Ontario Securities Commission"
"923208","Canada - Nova Scotia Securities Commission"
"923208","Australia - Australian Securities and Investments Commission"
"923208","Canada - Prince Edward Island, Securities Office"
"923208","Canada - Saskatchewan Financial Services Commission"
"923208","Canada - Quebec, Financial Markets Authority"
"919293","United Kingdom - Financial Conduct Authority"
"919465","India - Securities and Exchange Board of India"
"923407","Hong Kong - Securities and Futures Commission"
"923407","China, People's Republic of - China Securities Regulatory Commission "
"923353","Australia - Australian Securities and Investments Commission"
"924108","Australia - Australian Securities and Investments Commission"
"918896","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"924186","Canada - Alberta Securities Commission"
"924186","Canada - Quebec, Financial Markets Authority"
"924186","Canada - Ontario Securities Commission"
"924186","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"924186","Canada - British Columbia Securities Commission"
"919583","United Kingdom - Financial Conduct Authority"
"924125","Bahamas - Securities Commission of the Bahamas"
"923397","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"924317","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"924317","United Kingdom - Financial Conduct Authority"
"924323","Netherlands - The Netherlands Authority for the Financial Markets"
"924341","Netherlands - The Netherlands Authority for the Financial Markets"
"924341","Other: BELGIUM - THE FINANCIAL SERVICES AND MARKETS AUTHORITY"
"924347","Netherlands - The Netherlands Authority for the Financial Markets"
"924347","Other: BELGIUM - THE FINANCIAL SERVICES AND MARKETS AUTHORITY"
"917322","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"924352","Canada - Ontario Securities Commission"
"923183","Canada - Ontario Securities Commission"
"923183","Canada - British Columbia Securities Commission"
"923183","Canada - Saskatchewan Financial Services Commission"
"923183","Canada - Alberta Securities Commission"
"923183","India - Securities and Exchange Board of India"
"923183","Canada - Quebec, Financial Markets Authority"
"923183","Canada - Manitoba Securities Commission"
"923183","Ireland -  Central Bank of Ireland"
"924442","United Kingdom - Financial Conduct Authority"
"923188","Canada - Alberta Securities Commission"
"923188","Canada - British Columbia Securities Commission"
"923188","Canada - Ontario Securities Commission"
"923188","Canada - Quebec, Financial Markets Authority"
"907013","United Kingdom - Financial Conduct Authority"
"916847","Ireland -  Central Bank of Ireland"
"924491","Ireland -  Central Bank of Ireland"
"923121","United Kingdom - Financial Conduct Authority"
"923352","United Kingdom - Financial Conduct Authority"
"919163","Ireland -  Central Bank of Ireland"
"924513","Canada - Ontario Securities Commission"
"924513","Canada - Manitoba Securities Commission"
"924513","Canada - Saskatchewan Financial Services Commission"
"924513","Canada - British Columbia Securities Commission"
"924513","Canada - Alberta Securities Commission"
"924513","Canada - Quebec, Financial Markets Authority"
"924513","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"884669","Australia - Australian Securities and Investments Commission"
"884669","Ireland -  Central Bank of Ireland"
"884669","India - Securities and Exchange Board of India"
"884669","China, People's Republic of - China Securities Regulatory Commission "
"884669","Canada - Ontario Securities Commission"
"884669","Canada - British Columbia Securities Commission"
"884669","United Kingdom - Financial Conduct Authority"
"884669","Canada - Alberta Securities Commission"
"884669","Canada - Quebec, Financial Markets Authority"
"884669","Other: KOREA FINANCIAL SERVICES COMMISSION"
"884669","Canada - Nova Scotia Securities Commission"
"924247","India - Securities and Exchange Board of India"
"924247","China, People's Republic of - China Securities Regulatory Commission "
"924628","Japan - Financial Services Agency"
"924628","Hong Kong - Securities and Futures Commission"
"924628","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"924628","United Kingdom - Financial Conduct Authority"
"924628","Other: PERU - SUPERINTENENCIA DE BANCA, SECUROS Y AFP"
"924738","United Kingdom - Financial Conduct Authority"
"924738","Ireland -  Central Bank of Ireland"
"924738","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"882212","Ireland -  Central Bank of Ireland"
"925117","Hong Kong - Securities and Futures Commission"
"925183","Ireland -  Central Bank of Ireland"
"925189","Ireland -  Central Bank of Ireland"
"923119","Switzerland - Swiss Financial Market Supervisory Authority"
"925209","Switzerland - Swiss Financial Market Supervisory Authority"
"925244","United Kingdom - Financial Conduct Authority"
"924680","India - Securities and Exchange Board of India"
"925272","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"925247","Japan - Financial Services Agency"
"925247","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"913959","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"925139","Other: NETHERLANDS - DE NEDERLANDSCHE BANK"
"925475","Switzerland - Swiss Financial Market Supervisory Authority"
"925389","Canada - Ontario Securities Commission"
"925389","Ireland -  Central Bank of Ireland"
"925389","Canada - British Columbia Securities Commission"
"925389","Canada - Alberta Securities Commission"
"925389","Canada - Manitoba Securities Commission"
"925389","Canada - New Brunswick Securities Commission"
"925389","Canada - Nova Scotia Securities Commission"
"925389","Canada - Quebec, Financial Markets Authority"
"925389","Canada - Saskatchewan Financial Services Commission"
"917227","Canada - Ontario Securities Commission"
"917227","India - Securities and Exchange Board of India"
"917408","Canada - Nova Scotia Securities Commission"
"917408","Canada - Yukon Territories, Registrar of Securities"
"917408","Canada - Alberta Securities Commission"
"917408","Canada - British Columbia Securities Commission"
"917408","Canada - Quebec, Financial Markets Authority"
"917408","Canada - Ontario Securities Commission"
"917452","India - Securities and Exchange Board of India"
"918268","United Kingdom - Financial Conduct Authority"
"923135","United Kingdom - Financial Conduct Authority"
"923135","South Africa - Financial Services Board"
"917192","India - Securities and Exchange Board of India"
"926309","Netherlands - The Netherlands Authority for the Financial Markets"
"926309","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"902845","Ireland -  Central Bank of Ireland"
"926440","Japan - Financial Services Agency"
"885442","United Kingdom - Financial Conduct Authority"
"885442","Canada - Ontario Securities Commission"
"926475","Bahamas - Securities Commission of the Bahamas"
"926476","United Kingdom - Financial Conduct Authority"
"926476","Canada - Ontario Securities Commission"
"889826","Netherlands - The Netherlands Authority for the Financial Markets"
"917377","Cayman Islands - Cayman Islands Monetary Authority"
"926561","Ireland -  Central Bank of Ireland"
"926563","Ireland -  Central Bank of Ireland"
"923142","United Kingdom - Financial Conduct Authority"
"926609","Ireland -  Central Bank of Ireland"
"926609","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"916278","Singapore - Monetary Authority of Singapore"
"916278","Canada - Ontario Securities Commission"
"926730","Australia - Australian Securities and Investments Commission"
"926739","Singapore - Monetary Authority of Singapore"
"926739","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"926739","India - Securities and Exchange Board of India"
"926739","Australia - Australian Securities and Investments Commission"
"926739","Canada - Ontario Securities Commission"
"926739","Japan - Financial Services Agency"
"926744","Hong Kong - Securities and Futures Commission"
"926744","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"926452","Hong Kong - Securities and Futures Commission"
"926751","Switzerland - Swiss Financial Market Supervisory Authority"
"918229","Ireland -  Central Bank of Ireland"
"918229","United Kingdom - Financial Conduct Authority"
"926757","United Kingdom - Financial Conduct Authority"
"926757","South Africa - Financial Services Board"
"926784","Switzerland - Swiss Financial Market Supervisory Authority"
"926650","United Kingdom - Financial Conduct Authority"
"926847","Canada - Ontario Securities Commission"
"926782","United Kingdom - Financial Conduct Authority"
"926825","Canada - Manitoba Securities Commission"
"926825","Canada - Nova Scotia Securities Commission"
"926825","Canada - New Brunswick Securities Commission"
"926825","Canada - Ontario Securities Commission"
"926825","Canada - British Columbia Securities Commission"
"926825","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"926825","Canada - Saskatchewan Financial Services Commission"
"926825","Canada - Alberta Securities Commission"
"926825","Canada - Quebec, Financial Markets Authority"
"913024","Canada - Quebec, Financial Markets Authority"
"913024","Canada - Alberta Securities Commission"
"913024","Canada - British Columbia Securities Commission"
"913024","Canada - Manitoba Securities Commission"
"913024","Canada - New Brunswick Securities Commission"
"913024","Canada - Nova Scotia Securities Commission"
"913024","Canada - Ontario Securities Commission"
"913024","Canada - Saskatchewan Financial Services Commission"
"926894","Canada - Alberta Securities Commission"
"926894","Canada - Quebec, Financial Markets Authority"
"926894","Canada - Ontario Securities Commission"
"926894","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"926894","Canada - British Columbia Securities Commission"
"919047","Canada - Alberta Securities Commission"
"919047","Canada - British Columbia Securities Commission"
"919047","Canada - Ontario Securities Commission"
"919047","Canada - Manitoba Securities Commission"
"919047","Other: CANADA - QUEBEC, AUTORITÉ DES MARCHÉS FINANCIERS"
"919047","Canada - New Brunswick Securities Commission"
"919047","Other: CANADA - PRINCE EDWARD ISLAND, PRINCE EDWARD ISLAND SECURITIES REGISTRY"
"919047","Other: CANADA - SECURITIES COMMISSION OF NEWFOUNDLAND AND LABRADOR"
"919047","Canada - Saskatchewan Financial Services Commission"
"919047","Canada - Nova Scotia Securities Commission"
"919047","Other: YUKON, REGISTRAR OF SECURITIES, YUKON, COMMUNITY SERVICES"
"926949","Canada - Alberta Securities Commission"
"926949","Canada - British Columbia Securities Commission"
"926949","Canada - Ontario Securities Commission"
"926949","Canada - Manitoba Securities Commission"
"926949","Other: CANADA - QUEBEC, AUTORITÉ DES MARCHÉS FINANCIERS"
"926949","Canada - New Brunswick Securities Commission"
"926949","Other: CANADA - PRINCE EDWARD ISLAND, PRINCE EDWARD ISLAND SECURITIES REGISTRY"
"926949","Other: CANADA - SECURITIES COMMISSION OF NEWFOUNDLAND AND LABRADOR"
"926949","Canada - Saskatchewan Financial Services Commission"
"926949","Canada - Nova Scotia Securities Commission"
"926949","Other: YUKON, REGISTRAR OF SECURITIES, YUKON, COMMUNITY SERVICES"
"919366","Bahamas - Securities Commission of the Bahamas"
"919366","India - Securities and Exchange Board of India"
"919366","Malaysia - Securities Commission"
"926898","Japan - Financial Services Agency"
"926898","Hong Kong - Securities and Futures Commission"
"926898","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"926898","United Kingdom - Financial Conduct Authority"
"926898","Other: PERU - SUPERINTENENCIA DE BANCA, SECUROS Y AFP"
"920107","Canada - Ontario Securities Commission"
"920107","Canada - British Columbia Securities Commission"
"920107","Canada - Alberta Securities Commission"
"920107","Canada - Manitoba Securities Commission"
"920107","Canada - New Brunswick Securities Commission"
"920107","Canada - Nova Scotia Securities Commission"
"920107","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"920107","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"920107","Canada - Saskatchewan Financial Services Commission"
"920107","Canada - Quebec, Financial Markets Authority"
"926960","Bahamas - Securities Commission of the Bahamas"
"926960","Ireland -  Central Bank of Ireland"
"926960","Other: FINANCIAL SERVICES COMMISSION, SOUTH KOREA"
"926453","Other: CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY - REGISTERED"
"926453","Other: SINGAPORE - MONETARY AUTHORITY OF SINGAPORE - REGISTERED"
"926736","Hong Kong - Securities and Futures Commission"
"926736","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"926736","Australia - Australian Securities and Investments Commission"
"927041","Australia - Australian Securities and Investments Commission"
"927042","Canada - Ontario Securities Commission"
"926866","Switzerland - Swiss Financial Market Supervisory Authority"
"927146","Ireland -  Central Bank of Ireland"
"927146","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"927231","Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
"927231","Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
"912513","United Kingdom - Financial Conduct Authority"
"926910","Canada - Ontario Securities Commission"
"926910","Ireland -  Central Bank of Ireland"
"926910","Cayman Islands - Cayman Islands Monetary Authority"
"924474","Ireland -  Central Bank of Ireland"
"927370","Other: CAYMAN ISLANDS MONETARY AUTHORITY"
"926592","Canada - Ontario Securities Commission"
"926592","Canada - Alberta Securities Commission"
"926592","Canada - British Columbia Securities Commission"
"926592","Canada - Manitoba Securities Commission"
"926592","Canada - New Brunswick Securities Commission"
"926592","Canada - Nova Scotia Securities Commission"
"926592","Canada - Prince Edward Island, Securities Office"
"926592","Canada - Quebec, Financial Markets Authority"
"926592","Canada - Saskatchewan Financial Services Commission"
"926592","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"926148","India - Securities and Exchange Board of India"
"925385","United Kingdom - Financial Conduct Authority"
"927337","Hong Kong - Securities and Futures Commission"
"927337","Singapore - Monetary Authority of Singapore"
"927337","United Kingdom - Financial Conduct Authority"
"927006","Other: SWISS ASSOCIATION OF ASSET MANAGERS"
"927520","Canada - Alberta Securities Commission"
"927520","Canada - Ontario Securities Commission"
"927520","Canada - Manitoba Securities Commission"
"927520","Canada - Quebec, Financial Markets Authority"
"927520","Canada - British Columbia Securities Commission"
"927520","Canada - New Brunswick Securities Commission"
"927520","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"927520","Canada - Nova Scotia Securities Commission"
"927520","Canada - Northwest Territories, Office of the Registrar of Securities"
"927520","Canada - Nunavut, Registrar of Securities"
"927520","Canada - Prince Edward Island, Securities Office"
"927520","Canada - Saskatchewan Financial Services Commission"
"927520","Canada - Yukon Territories, Registrar of Securities"
"927019","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"927019","India - Securities and Exchange Board of India"
"927019","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"927019","Japan - Financial Services Agency"
"927572","United Kingdom - Financial Conduct Authority"
"927584","United Kingdom - Financial Conduct Authority"
"927018","Hong Kong - Securities and Futures Commission"
"927614","United Kingdom - Financial Conduct Authority"
"927460","Canada - Ontario Securities Commission"
"927720","Canada - New Brunswick Securities Commission"
"927720","Canada - Alberta Securities Commission"
"927720","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"927720","Canada - Manitoba Securities Commission"
"927720","Canada - British Columbia Securities Commission"
"927720","Canada - Ontario Securities Commission"
"927720","Canada - Northwest Territories, Office of the Registrar of Securities"
"927720","Canada - Nova Scotia Securities Commission"
"927720","Canada - Nunavut, Registrar of Securities"
"927720","Canada - Prince Edward Island, Securities Office"
"927720","Canada - Quebec, Financial Markets Authority"
"927720","Canada - Saskatchewan Financial Services Commission"
"927720","Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
"927720","Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
"927258","Japan - Financial Services Agency"
"926810","Ireland -  Central Bank of Ireland"
"926136","Canada - Alberta Securities Commission"
"926136","Canada - British Columbia Securities Commission"
"926136","Canada - Manitoba Securities Commission"
"926136","Canada - New Brunswick Securities Commission"
"926136","Canada - Nova Scotia Securities Commission"
"926136","Canada - Ontario Securities Commission"
"926136","Canada - Quebec, Financial Markets Authority"
"926094","Hong Kong - Securities and Futures Commission"
"926094","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"926094","China, People's Republic of - China Securities Regulatory Commission "
"927944","Canada - Quebec, Financial Markets Authority"
"927944","Canada - Ontario Securities Commission"
"927944","Canada - Alberta Securities Commission"
"927944","Canada - Manitoba Securities Commission"
"927944","Denmark - Danish Financial Supervisory Authority"
"927944","Canada - British Columbia Securities Commission"
"927944","Ireland -  Central Bank of Ireland"
"925141","Other: HIGHBRIDGE CAPITAL MANAGEMENT (UK), LTD. (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"925141","Other: HIGHBRIDGE PRINCIPAL STRATEGIES, LLC (RELYING ADVISER) - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"925141","Other: HIGHBRIDGE PRINCIPAL STRATEGIES (UK), LLP  (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"925141","Other: HIGHBRIDGE CAPITAL MANAGEMENT (HONG KONG) LIMITED (RELYING ADVISER) - HONG KONG - SECURITIES AND FUTURES COMMISSION"
"925141","Other: HIGHBRIDGE PRINCIPAL STRATEGIES, LLC (RELYING ADVISER) - AUSTRALIA - AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION"
"926560","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"927023","United Kingdom - Financial Conduct Authority"
"927631","Germany - German Federal Financial Supervisory Agency"
"924132","United Kingdom - Financial Conduct Authority"
"928132","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"912366","Ireland -  Central Bank of Ireland"
"928169","Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
"928169","Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
"924260","Ireland -  Central Bank of Ireland"
"924260","Canada - Ontario Securities Commission"
"924260","Germany - German Federal Financial Supervisory Agency"
"924260","Canada - British Columbia Securities Commission"
"924260","Canada - Quebec, Financial Markets Authority"
"924260","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"927776","Jersey - Jersey Financial Services Commission"
"928096","Canada - Quebec, Financial Markets Authority"
"928096","Australia - Australian Securities and Investments Commission"
"928096","Canada - British Columbia Securities Commission"
"928096","Canada - Ontario Securities Commission"
"924121","United Kingdom - Financial Conduct Authority"
"928216","Other: FINANCIAL SERVICES STANDARDS ASSOCIATION (VQF) AN SRO IN SWITZERLAND, SUPERVISED BY FINMA"
"928228","United Kingdom - Financial Conduct Authority"
"928235","Canada - Alberta Securities Commission"
"928235","Canada - British Columbia Securities Commission"
"928235","Canada - Quebec, Financial Markets Authority"
"928235","Canada - Ontario Securities Commission"
"928235","Canada - Manitoba Securities Commission"
"921095","Other: FINANCIAL CONDUCT AUTHORITY"
"928284","United Kingdom - Financial Conduct Authority"
"928353","Canada - Alberta Securities Commission"
"928353","Canada - Quebec, Financial Markets Authority"
"928353","Canada - Ontario Securities Commission"
"928353","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"928353","Canada - British Columbia Securities Commission"
"928375","Canada - Ontario Securities Commission"
"928375","Canada - Nova Scotia Securities Commission"
"928375","Canada - Manitoba Securities Commission"
"928375","Canada - British Columbia Securities Commission"
"928375","Canada - Alberta Securities Commission"
"928375","Canada - Saskatchewan Financial Services Commission"
"928375","Canada - Quebec, Financial Markets Authority"
"928375","Netherlands - The Netherlands Authority for the Financial Markets"
"928375","Canada - New Brunswick Securities Commission"
"928375","Canada - Prince Edward Island, Securities Office"
"928375","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"928411","Netherlands - The Netherlands Authority for the Financial Markets"
"906815","India - Securities and Exchange Board of India"
"928462","Singapore - Monetary Authority of Singapore"
"928462","Ireland -  Central Bank of Ireland"
"928493","Canada - Quebec, Financial Markets Authority"
"928493","Canada - Alberta Securities Commission"
"928493","Canada - Ontario Securities Commission"
"928493","Canada - British Columbia Securities Commission"
"928514","United Kingdom - Financial Conduct Authority"
"928513","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"928527","Ireland -  Central Bank of Ireland"
"928527","United Kingdom - Financial Conduct Authority"
"926630","Hong Kong - Securities and Futures Commission"
"926630","United Kingdom - Financial Conduct Authority"
"928550","Other: TURKS & CAICOS FINANCIAL SERVICES COMMISSION"
"928633","United Kingdom - Financial Conduct Authority"
"928634","United Kingdom - Financial Conduct Authority"
"906955","United Kingdom - Financial Conduct Authority"
"906955","Switzerland - Swiss Financial Market Supervisory Authority"
"906955","Belgium - Banking, Finance and Insurance Commission"
"927756","Singapore - Monetary Authority of Singapore"
"928654","British Virgin Islands - British Virgin Islands Financial Services Commission"
"928654","Hong Kong - Securities and Futures Commission"
"923412","Hong Kong - Securities and Futures Commission"
"928657","United Kingdom - Financial Conduct Authority"
"928672","United Kingdom - Financial Conduct Authority"
"927846","Hong Kong - Securities and Futures Commission"
"927553","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"928658","United Kingdom - Financial Conduct Authority"
"928826","Canada - Alberta Securities Commission"
"928826","Canada - Quebec, Financial Markets Authority"
"928826","Canada - Ontario Securities Commission"
"928826","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"928826","Canada - British Columbia Securities Commission"
"928547","Hong Kong - Securities and Futures Commission"
"928547","United Kingdom - Financial Conduct Authority"
"928841","Canada - Ontario Securities Commission"
"928692","United Kingdom - Financial Conduct Authority"
"928916","United Kingdom - Financial Conduct Authority"
"928939","Canada - Ontario Securities Commission"
"928939","Canada - Nova Scotia Securities Commission"
"928939","Canada - Manitoba Securities Commission"
"928939","Canada - British Columbia Securities Commission"
"928939","Canada - Alberta Securities Commission"
"928939","Canada - Saskatchewan Financial Services Commission"
"928939","Canada - Quebec, Financial Markets Authority"
"928939","Netherlands - The Netherlands Authority for the Financial Markets"
"928939","Canada - New Brunswick Securities Commission"
"928939","Canada - Prince Edward Island, Securities Office"
"928939","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"928345","United Kingdom - Financial Conduct Authority"
"917487","Canada - Ontario Securities Commission"
"917487","Canada - Alberta Securities Commission"
"920194","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"917348","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"929231","United Kingdom - Financial Conduct Authority"
"914779","United Kingdom - Financial Conduct Authority"
"914779","South Africa - Financial Services Board"
"926743","United Kingdom - Financial Conduct Authority"
"929288","United Kingdom - Financial Conduct Authority"
"929288","Australia - Australian Securities and Investments Commission"
"929284","United Kingdom - Financial Conduct Authority"
"929294","United Kingdom - Financial Conduct Authority"
"915828","Other: SOUTH KOREA - KOREA FINANCIAL INVESTMENT ASSOCIATION"
"915828","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION"
"928368","Canada - Ontario Securities Commission"
"927217","Canada - Ontario Securities Commission"
"927217","Japan - Financial Services Agency"
"927217","Canada - Alberta Securities Commission"
"927217","Canada - British Columbia Securities Commission"
"927217","Canada - Manitoba Securities Commission"
"927217","Canada - Saskatchewan Financial Services Commission"
"927217","Canada - Nova Scotia Securities Commission"
"927217","Canada - Quebec, Financial Markets Authority"
"927217","United Kingdom - Financial Conduct Authority"
"929479","Hong Kong - Securities and Futures Commission"
"928723","United Kingdom - Financial Conduct Authority"
"926167","United Kingdom - Financial Conduct Authority"
"924518","United Kingdom - Financial Conduct Authority"
"929510","United Kingdom - Financial Conduct Authority"
"929032","Ireland -  Central Bank of Ireland"
"928947","United Kingdom - Financial Conduct Authority"
"927997","United Kingdom - Financial Conduct Authority"
"929619","Canada - Alberta Securities Commission"
"929619","Canada - Quebec, Financial Markets Authority"
"929619","Canada - Ontario Securities Commission"
"929619","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"929619","Canada - British Columbia Securities Commission"
"918407","Japan - Financial Services Agency"
"929714","Japan - Financial Services Agency"
"929714","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"929717","Japan - Financial Services Agency"
"929717","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"929724","Canada - Alberta Securities Commission"
"929726","Canada - Alberta Securities Commission"
"927249","Japan - Financial Services Agency"
"927249","Ireland -  Central Bank of Ireland"
"929646","Other: BELGIUM - FINANCIAL SERVICES AND MARKET AUTHORITY"
